Gene stable ID,42afa501-db93-4611-ae86-14d6dd9e457c
ENSG00000072609,806
ENSG00000072657,1
ENSG00000072682,5441
ENSG00000072694,428
ENSG00000072736,4476
ENSG00000072756,633
ENSG00000072778,10450
ENSG00000072786,2032
ENSG00000072803,3112
ENSG00000072818,486
ENSG00000072832,547
ENSG00000072840,1710
ENSG00000072849,3429
ENSG00000072858,1322
ENSG00000072864,11706
ENSG00000072952,369
ENSG00000072954,1771
ENSG00000072958,3363
ENSG00000073008,2615
ENSG00000073050,2935
ENSG00000073060,4333
ENSG00000073067,3
ENSG00000073111,20994
ENSG00000073146,5
ENSG00000073150,733
ENSG00000073169,498
ENSG00000073282,799
ENSG00000073331,706
ENSG00000073350,3409
ENSG00000073417,658
ENSG00000073464,391
ENSG00000073536,1803
ENSG00000073578,5840
ENSG00000073584,6173
ENSG00000073598,10
ENSG00000073605,87
ENSG00000073614,8739
ENSG00000073670,113
ENSG00000073711,3807
ENSG00000073712,1780
ENSG00000073734,7
ENSG00000073737,48
ENSG00000073754,1
ENSG00000073756,1062
ENSG00000073792,640
ENSG00000073803,5109
ENSG00000073849,30680
ENSG00000073861,64
ENSG00000073905,10
ENSG00000073910,358
ENSG00000073921,8169
ENSG00000073969,3467
ENSG00000074047,34
ENSG00000074054,4373
ENSG00000074071,4017
ENSG00000074181,11174
ENSG00000074201,4538
ENSG00000074211,1675
ENSG00000074219,5436
ENSG00000074266,1376
ENSG00000074276,104
ENSG00000074317,6
ENSG00000074319,2368
ENSG00000074356,3272
ENSG00000074370,2119
ENSG00000074410,558
ENSG00000074416,3866
ENSG00000074527,297
ENSG00000074582,1059
ENSG00000074590,1000
ENSG00000074603,1365
ENSG00000074621,559
ENSG00000074657,3862
ENSG00000074660,333
ENSG00000074695,6911
ENSG00000074696,9453
ENSG00000074706,131
ENSG00000074755,2829
ENSG00000074771,0
ENSG00000074800,197632
ENSG00000074803,182
ENSG00000074842,6136
ENSG00000074855,2299
ENSG00000074935,464
ENSG00000074964,2302
ENSG00000074966,26
ENSG00000075035,3
ENSG00000075043,3
ENSG00000075073,15
ENSG00000075089,1064
ENSG00000075131,1037
ENSG00000075142,2568
ENSG00000075151,4885
ENSG00000075188,1097
ENSG00000075213,71
ENSG00000075218,1981
ENSG00000075223,577
ENSG00000075234,1043
ENSG00000075239,3073
ENSG00000075240,3757
ENSG00000075275,1972
ENSG00000075290,13
ENSG00000075292,9084
ENSG00000075303,981
ENSG00000075336,1345
ENSG00000075340,7199
ENSG00000075388,1
ENSG00000075391,1739
ENSG00000075399,995
ENSG00000075407,1109
ENSG00000075413,4103
ENSG00000075415,15003
ENSG00000075420,12262
ENSG00000075426,8483
ENSG00000075429,1
ENSG00000075461,200
ENSG00000075539,3517
ENSG00000075568,4471
ENSG00000075618,4637
ENSG00000075624,352883
ENSG00000075643,646
ENSG00000075651,3141
ENSG00000075673,114
ENSG00000075702,1656
ENSG00000075711,7223
ENSG00000075785,21034
ENSG00000075790,1741
ENSG00000075826,38
ENSG00000075856,2741
ENSG00000075884,289
ENSG00000075886,34
ENSG00000075891,72
ENSG00000075914,1685
ENSG00000075945,5389
ENSG00000075975,1700
ENSG00000076003,10177
ENSG00000076043,1386
ENSG00000076053,700
ENSG00000076067,1203
ENSG00000076108,3793
ENSG00000076201,2699
ENSG00000076242,2600
ENSG00000076248,4538
ENSG00000076258,251
ENSG00000076321,1463
ENSG00000076344,97
ENSG00000076351,678
ENSG00000076356,1259
ENSG00000076382,5497
ENSG00000076513,1837
ENSG00000076554,5818
ENSG00000076555,443
ENSG00000076604,13812
ENSG00000076641,672
ENSG00000076650,940
ENSG00000076662,150
ENSG00000076685,1938
ENSG00000076706,5846
ENSG00000076716,48354
ENSG00000076770,2067
ENSG00000076826,2534
ENSG00000076864,8637
ENSG00000076924,3445
ENSG00000076928,3758
ENSG00000076944,455
ENSG00000076984,2289
ENSG00000077009,0
ENSG00000077044,2606
ENSG00000077063,93
ENSG00000077080,0
ENSG00000077092,239
ENSG00000077097,20885
ENSG00000077147,11859
ENSG00000077150,2556
ENSG00000077152,4396
ENSG00000077157,1278
ENSG00000077232,8001
ENSG00000077235,13826
ENSG00000077238,3935
ENSG00000077254,4651
ENSG00000077264,251
ENSG00000077274,19566
ENSG00000077279,1633
ENSG00000077312,5698
ENSG00000077327,1
ENSG00000077348,1321
ENSG00000077380,5278
ENSG00000077420,447
ENSG00000077454,401
ENSG00000077458,529
ENSG00000077463,946
ENSG00000077498,0
ENSG00000077514,2897
ENSG00000077522,12
ENSG00000077549,15638
ENSG00000077585,1019
ENSG00000077616,16
ENSG00000077684,892
ENSG00000077713,510
ENSG00000077721,5718
ENSG00000077782,4290
ENSG00000077800,0
ENSG00000077935,255
ENSG00000077942,18508
ENSG00000077943,264
ENSG00000077984,261
ENSG00000078018,228
ENSG00000078043,2803
ENSG00000078053,676
ENSG00000078061,4469
ENSG00000078070,5956
ENSG00000078081,870
ENSG00000078098,818
ENSG00000078114,89
ENSG00000078124,2561
ENSG00000078140,4875
ENSG00000078142,1661
ENSG00000078177,846
ENSG00000078237,1248
ENSG00000078246,4602
ENSG00000078269,2139
ENSG00000078295,69
ENSG00000078304,10313
ENSG00000078319,439
ENSG00000078328,1
ENSG00000078369,32904
ENSG00000078399,1411
ENSG00000078401,790
ENSG00000078403,738
ENSG00000078487,287
ENSG00000078549,30
ENSG00000078579,0
ENSG00000078589,93
ENSG00000078596,446
ENSG00000078618,16780
ENSG00000078668,9560
ENSG00000078674,5794
ENSG00000078687,2019
ENSG00000078699,2669
ENSG00000078725,3
ENSG00000078747,4349
ENSG00000078795,11
ENSG00000078804,4337
ENSG00000078808,8288
ENSG00000078814,19
ENSG00000078898,3579
ENSG00000078900,2169
ENSG00000078902,1509
ENSG00000078967,1704
ENSG00000079101,218
ENSG00000079102,98
ENSG00000079112,10
ENSG00000079134,1414
ENSG00000079150,337
ENSG00000079156,341
ENSG00000079215,673
ENSG00000079246,29427
ENSG00000079257,305
ENSG00000079263,234
ENSG00000079277,1615
ENSG00000079308,5536
ENSG00000079313,1715
ENSG00000079332,6108
ENSG00000079335,352
ENSG00000079337,254
ENSG00000079385,4756
ENSG00000079387,2083
ENSG00000079393,3
ENSG00000079432,4970
ENSG00000079435,41
ENSG00000079459,4398
ENSG00000079462,3497
ENSG00000079482,2195
ENSG00000079557,4
ENSG00000079616,6559
ENSG00000079689,16
ENSG00000079691,2952
ENSG00000079739,7318
ENSG00000079785,14490
ENSG00000079805,7574
ENSG00000079819,4215
ENSG00000079841,27
ENSG00000079931,1456
ENSG00000079950,2544
ENSG00000079974,711
ENSG00000079999,1802
ENSG00000080007,717
ENSG00000080031,34
ENSG00000080166,0
ENSG00000080189,3888
ENSG00000080200,1282
ENSG00000080224,2
ENSG00000080293,2
ENSG00000080298,413
ENSG00000080345,4394
ENSG00000080371,1685
ENSG00000080493,193
ENSG00000080503,2905
ENSG00000080511,0
ENSG00000080546,1429
ENSG00000080561,1014
ENSG00000080572,3
ENSG00000080573,1430
ENSG00000080603,14535
ENSG00000080608,1141
ENSG00000080618,1
ENSG00000080644,94
ENSG00000080709,37
ENSG00000080802,1038
ENSG00000080815,5337
ENSG00000080819,2277
ENSG00000080822,4492
ENSG00000080823,393
ENSG00000080824,216228
ENSG00000080839,2956
ENSG00000080845,10597
ENSG00000080854,191
ENSG00000080910,0
ENSG00000080947,53
ENSG00000080986,1964
ENSG00000081014,885
ENSG00000081019,1647
ENSG00000081026,1941
ENSG00000081041,96
ENSG00000081051,3
ENSG00000081052,179
ENSG00000081059,1911
ENSG00000081087,1307
ENSG00000081138,0
ENSG00000081148,11
ENSG00000081154,6248
ENSG00000081177,2323
ENSG00000081181,1451
ENSG00000081189,825
ENSG00000081237,2565
ENSG00000081248,3
ENSG00000081277,16
ENSG00000081307,2941
ENSG00000081320,1778
ENSG00000081377,983
ENSG00000081386,768
ENSG00000081479,207
ENSG00000081665,977
ENSG00000081692,1430
ENSG00000081721,1113
ENSG00000081760,2381
ENSG00000081791,2747
ENSG00000081800,1
ENSG00000081803,3498
ENSG00000081818,58
ENSG00000081842,6
ENSG00000081853,15
ENSG00000081870,2004
ENSG00000081913,1660
ENSG00000081923,1800
ENSG00000081985,116
ENSG00000082014,1471
ENSG00000082068,2002
ENSG00000082074,794
ENSG00000082126,6
ENSG00000082146,1409
ENSG00000082153,9065
ENSG00000082175,36
ENSG00000082196,4824
ENSG00000082212,3550
ENSG00000082213,2128
ENSG00000082258,1666
ENSG00000082269,562
ENSG00000082293,11
ENSG00000082397,2612
ENSG00000082438,1451
ENSG00000082458,6059
ENSG00000082482,496
ENSG00000082497,4822
ENSG00000082512,933
ENSG00000082515,1482
ENSG00000082516,3164
ENSG00000082556,15
ENSG00000082641,27598
ENSG00000082684,128
ENSG00000082701,8704
ENSG00000082781,21134
ENSG00000082805,4732
ENSG00000082898,13258
ENSG00000082929,868
ENSG00000082996,2859
ENSG00000083067,12
ENSG00000083093,2010
ENSG00000083097,1837
ENSG00000083099,2827
ENSG00000083123,1322
ENSG00000083168,4194
ENSG00000083223,1359
ENSG00000083290,3172
ENSG00000083307,4785
ENSG00000083312,5199
ENSG00000083444,37448
ENSG00000083454,153
ENSG00000083457,1031
ENSG00000083520,2973
ENSG00000083535,1217
ENSG00000083544,578
ENSG00000083622,0
ENSG00000083635,465
ENSG00000083642,1935
ENSG00000083720,3908
ENSG00000083750,765
ENSG00000083782,104
ENSG00000083799,3654
ENSG00000083807,57
ENSG00000083812,435
ENSG00000083814,165
ENSG00000083817,349
ENSG00000083828,570
ENSG00000083838,592
ENSG00000083844,1185
ENSG00000083845,17266
ENSG00000083857,25339
ENSG00000083896,4763
ENSG00000083937,2906
ENSG00000084070,3483
ENSG00000084072,3699
ENSG00000084073,6026
ENSG00000084090,9579
ENSG00000084092,1293
ENSG00000084093,2540
ENSG00000084110,4
ENSG00000084112,2516
ENSG00000084207,10387
ENSG00000084234,26072
ENSG00000084444,5124
ENSG00000084453,11
ENSG00000084463,11724
ENSG00000084623,16255
ENSG00000084628,471
ENSG00000084636,1207
ENSG00000084652,7302
ENSG00000084674,0
ENSG00000084676,4800
ENSG00000084693,7858
ENSG00000084710,2633
ENSG00000084731,3665
ENSG00000084733,12968
ENSG00000084734,0
ENSG00000084754,20857
ENSG00000084764,1555
ENSG00000084774,10238
ENSG00000085063,32401
ENSG00000085117,4465
ENSG00000085185,1096
ENSG00000085224,5233
ENSG00000085231,493
ENSG00000085265,291
ENSG00000085274,1106
ENSG00000085276,624
ENSG00000085365,1300
ENSG00000085377,3719
ENSG00000085382,938
ENSG00000085415,2988
ENSG00000085433,1128
ENSG00000085449,2936
ENSG00000085465,92
ENSG00000085491,4602
ENSG00000085511,2804
ENSG00000085514,225
ENSG00000085552,3401
ENSG00000085563,125
ENSG00000085644,3044
ENSG00000085662,6135
ENSG00000085719,6016
ENSG00000085721,3707
ENSG00000085733,5945
ENSG00000085741,20
ENSG00000085760,4518
ENSG00000085788,1705
ENSG00000085831,995
ENSG00000085832,3818
ENSG00000085840,1634
ENSG00000085871,1639
ENSG00000085872,5594
ENSG00000085978,1754
ENSG00000085982,2303
ENSG00000085998,5892
ENSG00000085999,2030
ENSG00000086015,4245
ENSG00000086061,11259
ENSG00000086062,12235
ENSG00000086065,1755
ENSG00000086102,2575
ENSG00000086159,56
ENSG00000086189,860
ENSG00000086200,1375
ENSG00000086205,781
ENSG00000086232,14872
ENSG00000086288,1
ENSG00000086289,1867
ENSG00000086300,993
ENSG00000086475,7618
ENSG00000086504,4314
ENSG00000086506,7
ENSG00000086544,1384
ENSG00000086548,354
ENSG00000086570,782
ENSG00000086589,3553
ENSG00000086598,14119
ENSG00000086619,349
ENSG00000086666,2178
ENSG00000086696,3603
ENSG00000086712,2562
ENSG00000086717,126
ENSG00000086730,1077
ENSG00000086758,30386
ENSG00000086827,1524
ENSG00000086848,682
ENSG00000086967,21
ENSG00000086991,195
ENSG00000087008,1065
ENSG00000087053,2795
ENSG00000087074,3204
ENSG00000087076,227
ENSG00000087077,277
ENSG00000087085,79
ENSG00000087086,53054
ENSG00000087087,7189
ENSG00000087088,2904
ENSG00000087095,1633
ENSG00000087111,8799
ENSG00000087116,1901
ENSG00000087128,84
ENSG00000087152,3890
ENSG00000087157,1149
ENSG00000087191,8141
ENSG00000087206,1277
ENSG00000087237,53
ENSG00000087245,13387
ENSG00000087250,5
ENSG00000087253,1613
ENSG00000087258,598
ENSG00000087263,4612
ENSG00000087266,1735
ENSG00000087269,2718
ENSG00000087274,9994
ENSG00000087299,1016
ENSG00000087301,2063
ENSG00000087302,11461
ENSG00000087303,1114
ENSG00000087338,2870
ENSG00000087365,15908
ENSG00000087448,3036
ENSG00000087460,144209
ENSG00000087470,9579
ENSG00000087494,1574
ENSG00000087495,40
ENSG00000087502,4446
ENSG00000087510,5849
ENSG00000087586,3660
ENSG00000087589,60
ENSG00000087842,2520
ENSG00000087884,610
ENSG00000087903,760
ENSG00000087995,1100
ENSG00000088002,167
ENSG00000088035,1678
ENSG00000088038,3188
ENSG00000088053,9
ENSG00000088179,784
ENSG00000088205,5655
ENSG00000088247,18116
ENSG00000088256,6103
ENSG00000088280,3338
ENSG00000088298,2788
ENSG00000088305,2392
ENSG00000088320,32
ENSG00000088325,15006
ENSG00000088340,105
ENSG00000088356,2078
ENSG00000088367,2495
ENSG00000088386,469
ENSG00000088387,5859
ENSG00000088448,7989
ENSG00000088451,970
ENSG00000088538,279
ENSG00000088543,60
ENSG00000088682,5562
ENSG00000088726,238
ENSG00000088727,286
ENSG00000088756,410
ENSG00000088766,2432
ENSG00000088782,0
ENSG00000088808,2096
ENSG00000088812,8679
ENSG00000088826,1196
ENSG00000088827,304
ENSG00000088832,11705
ENSG00000088833,6905
ENSG00000088836,1265
ENSG00000088854,1023
ENSG00000088876,1071
ENSG00000088881,786
ENSG00000088882,525
ENSG00000088888,5837
ENSG00000088899,779
ENSG00000088926,0
ENSG00000088930,10439
ENSG00000088970,657
ENSG00000088986,8790
ENSG00000088992,67
ENSG00000089006,5484
ENSG00000089009,21473
ENSG00000089012,113
ENSG00000089022,1127
ENSG00000089041,204
ENSG00000089048,1375
ENSG00000089050,3636
ENSG00000089053,5732
ENSG00000089057,2599
ENSG00000089060,1202
ENSG00000089063,6040
ENSG00000089091,302
ENSG00000089094,2792
ENSG00000089101,23
ENSG00000089116,3
ENSG00000089123,367
ENSG00000089127,582
ENSG00000089154,5608
ENSG00000089157,27292
ENSG00000089159,4264
ENSG00000089163,50
ENSG00000089169,2
ENSG00000089177,1587
ENSG00000089195,2505
ENSG00000089199,29
ENSG00000089220,12061
ENSG00000089225,415
ENSG00000089234,1003
ENSG00000089248,5494
ENSG00000089250,96
ENSG00000089280,20325
ENSG00000089289,2525
ENSG00000089327,2130
ENSG00000089335,951
ENSG00000089351,3600
ENSG00000089356,14220
ENSG00000089472,5656
ENSG00000089486,1710
ENSG00000089505,146
ENSG00000089558,12
ENSG00000089597,40706
ENSG00000089639,1861
ENSG00000089682,610
ENSG00000089685,6725
ENSG00000089692,177
ENSG00000089693,20009
ENSG00000089723,997
ENSG00000089737,12164
ENSG00000089775,744
ENSG00000089818,2629
ENSG00000089820,1107
ENSG00000089847,25
ENSG00000089876,3605
ENSG00000089902,3135
ENSG00000089916,2038
ENSG00000090006,794
ENSG00000090013,3152
ENSG00000090020,3993
ENSG00000090054,2218
ENSG00000090060,16018
ENSG00000090061,882
ENSG00000090097,2525
ENSG00000090104,1052
ENSG00000090238,1648
ENSG00000090263,2145
ENSG00000090266,2587
ENSG00000090273,11567
ENSG00000090316,3498
ENSG00000090339,4853
ENSG00000090372,6513
ENSG00000090376,282
ENSG00000090382,7461
ENSG00000090402,0
ENSG00000090432,1863
ENSG00000090447,1435
ENSG00000090470,1385
ENSG00000090487,5413
ENSG00000090512,6
ENSG00000090520,10083
ENSG00000090530,307
ENSG00000090534,26
ENSG00000090539,200
ENSG00000090554,73
ENSG00000090565,2926
ENSG00000090581,2468
ENSG00000090612,769
ENSG00000090615,2317
ENSG00000090621,8142
ENSG00000090659,298
ENSG00000090661,2351
ENSG00000090674,1244
ENSG00000090686,4628
ENSG00000090776,1797
ENSG00000090857,3901
ENSG00000090861,11906
ENSG00000090863,32064
ENSG00000090889,6324
ENSG00000090905,3696
ENSG00000090924,5007
ENSG00000090932,50
ENSG00000090971,1096
ENSG00000090975,246
ENSG00000090989,1283
ENSG00000091009,1487
ENSG00000091010,1
ENSG00000091039,1773
ENSG00000091073,1145
ENSG00000091106,112
ENSG00000091127,1688
ENSG00000091128,16
ENSG00000091129,263
ENSG00000091136,10232
ENSG00000091137,33
ENSG00000091138,0
ENSG00000091140,5508
ENSG00000091157,1779
ENSG00000091164,4161
ENSG00000091181,16
ENSG00000091262,23
ENSG00000091317,6196
ENSG00000091409,48785
ENSG00000091428,594
ENSG00000091436,1112
ENSG00000091482,0
ENSG00000091483,13452
ENSG00000091490,11852
ENSG00000091513,6817
ENSG00000091527,14926
ENSG00000091536,3
ENSG00000091542,14023
ENSG00000091583,3
ENSG00000091592,372
ENSG00000091622,1203
ENSG00000091640,2113
ENSG00000091651,1622
ENSG00000091656,93
ENSG00000091664,0
ENSG00000091704,6
ENSG00000091732,1369
ENSG00000091831,50
ENSG00000091844,35
ENSG00000091879,979
ENSG00000091947,1430
ENSG00000091972,467
ENSG00000091986,4653
ENSG00000092009,5
ENSG00000092010,7223
ENSG00000092020,1777
ENSG00000092036,1500
ENSG00000092051,16
ENSG00000092054,3
ENSG00000092067,2
ENSG00000092068,1670
ENSG00000092094,1200
ENSG00000092096,1744
ENSG00000092098,701
ENSG00000092108,3529
ENSG00000092140,1069
ENSG00000092148,10347
ENSG00000092199,33394
ENSG00000092200,58
ENSG00000092201,18860
ENSG00000092203,5456
ENSG00000092208,962
ENSG00000092295,20
ENSG00000092330,3613
ENSG00000092345,5
ENSG00000092377,0
ENSG00000092421,2046
ENSG00000092439,1694
ENSG00000092445,1798
ENSG00000092470,3206
ENSG00000092529,6
ENSG00000092531,3451
ENSG00000092607,214
ENSG00000092621,21814
ENSG00000092758,73
ENSG00000092820,23935
ENSG00000092841,30592
ENSG00000092847,4134
ENSG00000092850,28
ENSG00000092853,2800
ENSG00000092871,3528
ENSG00000092929,541
ENSG00000092931,2485
ENSG00000092964,3024
ENSG00000092969,106
ENSG00000092978,2120
ENSG00000093000,5261
ENSG00000093009,1355
ENSG00000093010,5675
ENSG00000093072,3012
ENSG00000093100,1
ENSG00000093134,8
ENSG00000093144,1135
ENSG00000093167,1923
ENSG00000093183,2596
ENSG00000093217,1791
ENSG00000094631,3875
ENSG00000094661,0
ENSG00000094755,32
ENSG00000094796,2
ENSG00000094804,7142
ENSG00000094841,747
ENSG00000094880,2670
ENSG00000094914,1478
ENSG00000094916,16033
ENSG00000094963,119
ENSG00000094975,10109
ENSG00000095002,8901
ENSG00000095015,1649
ENSG00000095059,2318
ENSG00000095066,1359
ENSG00000095110,0
ENSG00000095139,7183
ENSG00000095203,643
ENSG00000095209,476
ENSG00000095261,4174
ENSG00000095303,732
ENSG00000095319,8385
ENSG00000095321,523
ENSG00000095370,612
ENSG00000095380,3354
ENSG00000095383,565
ENSG00000095397,582
ENSG00000095464,8
ENSG00000095485,1818
ENSG00000095539,364
ENSG00000095564,2259
ENSG00000095574,781
ENSG00000095585,527
ENSG00000095587,14
ENSG00000095596,7
ENSG00000095627,474
ENSG00000095637,1068
ENSG00000095713,1001
ENSG00000095739,2426
ENSG00000095752,17
ENSG00000095777,4
ENSG00000095787,8737
ENSG00000095794,1017
ENSG00000095906,3750
ENSG00000095917,12
ENSG00000095932,22
ENSG00000095951,2627
ENSG00000095970,209
ENSG00000095981,0
ENSG00000096006,1105
ENSG00000096060,3989
ENSG00000096063,11017
ENSG00000096070,5056
ENSG00000096080,1572
ENSG00000096088,9
ENSG00000096092,2073
ENSG00000096093,744
ENSG00000096264,0
ENSG00000096384,112665
ENSG00000096395,0
ENSG00000096401,6829
ENSG00000096433,12486
ENSG00000096654,1263
ENSG00000096696,52488
ENSG00000096717,1851
ENSG00000096746,9335
ENSG00000096872,631
ENSG00000096968,495
ENSG00000096996,172
ENSG00000097007,7778
ENSG00000097021,4255
ENSG00000097033,6703
ENSG00000097046,2545
ENSG00000097096,47
ENSG00000099139,179
ENSG00000099194,24764
ENSG00000099203,989
ENSG00000099204,7957
ENSG00000099219,3135
ENSG00000099246,2505
ENSG00000099250,4012
ENSG00000099251,38
ENSG00000099256,2030
ENSG00000099260,2465
ENSG00000099282,4052
ENSG00000099284,7544
ENSG00000099290,1778
ENSG00000099308,1483
ENSG00000099326,414
ENSG00000099330,917
ENSG00000099331,9843
ENSG00000099337,499
ENSG00000099338,34
ENSG00000099341,11682
ENSG00000099364,2793
ENSG00000099365,15
ENSG00000099377,1653
ENSG00000099381,3727
ENSG00000099385,4394
ENSG00000099399,3
ENSG00000099617,143
ENSG00000099622,6414
ENSG00000099624,2113
ENSG00000099625,92
ENSG00000099715,0
ENSG00000099721,0
ENSG00000099725,0
ENSG00000099769,8
ENSG00000099783,24621
ENSG00000099785,1814
ENSG00000099795,2050
ENSG00000099797,6598
ENSG00000099800,1625
ENSG00000099804,3596
ENSG00000099810,1431
ENSG00000099812,215
ENSG00000099814,3913
ENSG00000099817,7389
ENSG00000099821,1934
ENSG00000099822,23
ENSG00000099834,0
ENSG00000099840,57
ENSG00000099849,786
ENSG00000099860,1662
ENSG00000099864,3262
ENSG00000099866,52
ENSG00000099869,1
ENSG00000099875,10401
ENSG00000099889,1375
ENSG00000099899,1060
ENSG00000099901,8124
ENSG00000099904,878
ENSG00000099910,2046
ENSG00000099917,3669
ENSG00000099937,59
ENSG00000099940,3673
ENSG00000099942,6369
ENSG00000099949,1578
ENSG00000099953,1522
ENSG00000099954,180
ENSG00000099956,6867
ENSG00000099957,3
ENSG00000099958,1303
ENSG00000099960,1
ENSG00000099968,3455
ENSG00000099974,28
ENSG00000099977,1903
ENSG00000099984,0
ENSG00000099985,136
ENSG00000099991,4385
ENSG00000099992,583
ENSG00000099994,576
ENSG00000099995,9894
ENSG00000099998,696
ENSG00000099999,589
ENSG00000100003,723
ENSG00000100012,0
ENSG00000100014,2549
ENSG00000100023,1946
ENSG00000100024,2
ENSG00000100027,399
ENSG00000100028,8140
ENSG00000100029,3681
ENSG00000100030,7639
ENSG00000100031,1573
ENSG00000100033,127
ENSG00000100034,1482
ENSG00000100036,409
ENSG00000100038,17
ENSG00000100053,8
ENSG00000100055,597
ENSG00000100056,1013
ENSG00000100058,250
ENSG00000100060,361
ENSG00000100065,1195
ENSG00000100068,128
ENSG00000100075,5337
ENSG00000100077,866
ENSG00000100078,36
ENSG00000100079,58
ENSG00000100083,2204
ENSG00000100084,588
ENSG00000100092,1356
ENSG00000100095,4
ENSG00000100097,4316
ENSG00000100099,1889
ENSG00000100100,780
ENSG00000100101,4
ENSG00000100104,1151
ENSG00000100105,5357
ENSG00000100106,1177
ENSG00000100109,1637
ENSG00000100116,1141
ENSG00000100121,1
ENSG00000100122,10
ENSG00000100124,1276
