Gene stable ID,9d2de465-a059-4a82-a861-911e45dc27a2
ENSG00000072501,4233
ENSG00000072506,4282
ENSG00000072518,4716
ENSG00000072571,649
ENSG00000072609,1945
ENSG00000072657,93
ENSG00000072682,2795
ENSG00000072694,454
ENSG00000072736,821
ENSG00000072756,1050
ENSG00000072778,23378
ENSG00000072786,3302
ENSG00000072803,3334
ENSG00000072818,1139
ENSG00000072832,929
ENSG00000072840,2050
ENSG00000072849,2537
ENSG00000072858,1810
ENSG00000072864,2193
ENSG00000072952,1703
ENSG00000072954,334
ENSG00000072958,4041
ENSG00000073008,1424
ENSG00000073050,3740
ENSG00000073060,4094
ENSG00000073067,12
ENSG00000073111,1823
ENSG00000073146,42
ENSG00000073150,103
ENSG00000073169,1462
ENSG00000073282,2184
ENSG00000073331,2367
ENSG00000073350,5535
ENSG00000073417,1500
ENSG00000073464,189
ENSG00000073536,1379
ENSG00000073578,6879
ENSG00000073584,5970
ENSG00000073598,5
ENSG00000073605,724
ENSG00000073614,3726
ENSG00000073670,185
ENSG00000073711,1075
ENSG00000073712,4572
ENSG00000073734,0
ENSG00000073737,186
ENSG00000073754,1
ENSG00000073756,305
ENSG00000073792,186
ENSG00000073803,2183
ENSG00000073849,4292
ENSG00000073861,179
ENSG00000073905,16
ENSG00000073910,1847
ENSG00000073921,11001
ENSG00000073969,2400
ENSG00000074047,933
ENSG00000074054,3576
ENSG00000074071,5613
ENSG00000074181,17444
ENSG00000074201,4215
ENSG00000074211,548
ENSG00000074219,6049
ENSG00000074266,1185
ENSG00000074276,45
ENSG00000074317,2
ENSG00000074319,4170
ENSG00000074356,4087
ENSG00000074370,2808
ENSG00000074410,28896
ENSG00000074416,6851
ENSG00000074527,9638
ENSG00000074582,1668
ENSG00000074590,3182
ENSG00000074603,2847
ENSG00000074621,1102
ENSG00000074657,5330
ENSG00000074660,1617
ENSG00000074695,7369
ENSG00000074696,7419
ENSG00000074706,274
ENSG00000074755,4010
ENSG00000074771,0
ENSG00000074800,46915
ENSG00000074803,32
ENSG00000074842,5338
ENSG00000074855,3349
ENSG00000074935,598
ENSG00000074964,5344
ENSG00000074966,62
ENSG00000075035,24
ENSG00000075043,1
ENSG00000075073,51
ENSG00000075089,1534
ENSG00000075131,307
ENSG00000075142,7777
ENSG00000075151,5210
ENSG00000075188,938
ENSG00000075213,167
ENSG00000075218,295
ENSG00000075223,4788
ENSG00000075234,1620
ENSG00000075239,3642
ENSG00000075240,2099
ENSG00000075275,11682
ENSG00000075290,11
ENSG00000075292,8151
ENSG00000075303,1013
ENSG00000075336,1323
ENSG00000075340,176
ENSG00000075388,0
ENSG00000075391,3098
ENSG00000075399,1279
ENSG00000075407,1862
ENSG00000075413,4488
ENSG00000075415,18293
ENSG00000075420,4685
ENSG00000075426,16968
ENSG00000075429,1
ENSG00000075461,6421
ENSG00000075539,2850
ENSG00000075568,4195
ENSG00000075618,7772
ENSG00000075624,481713
ENSG00000075643,482
ENSG00000075651,763
ENSG00000075673,5
ENSG00000075702,543
ENSG00000075711,3677
ENSG00000075785,15629
ENSG00000075790,3895
ENSG00000075826,1287
ENSG00000075856,3949
ENSG00000075884,578
ENSG00000075886,312
ENSG00000075891,3
ENSG00000075914,1682
ENSG00000075945,3378
ENSG00000075975,1736
ENSG00000076003,1953
ENSG00000076043,3167
ENSG00000076053,1365
ENSG00000076067,3111
ENSG00000076108,7739
ENSG00000076201,4671
ENSG00000076242,2251
ENSG00000076248,2161
ENSG00000076258,401
ENSG00000076321,1597
ENSG00000076344,1387
ENSG00000076351,855
ENSG00000076356,2147
ENSG00000076382,1110
ENSG00000076513,3016
ENSG00000076554,7547
ENSG00000076555,4014
ENSG00000076604,6929
ENSG00000076641,600
ENSG00000076650,967
ENSG00000076662,112
ENSG00000076685,1301
ENSG00000076706,17965
ENSG00000076716,3110
ENSG00000076770,1521
ENSG00000076826,2952
ENSG00000076864,597
ENSG00000076924,5681
ENSG00000076928,10347
ENSG00000076944,5616
ENSG00000076984,3604
ENSG00000077009,0
ENSG00000077044,3619
ENSG00000077063,301
ENSG00000077080,4
ENSG00000077092,532
ENSG00000077097,9667
ENSG00000077147,9988
ENSG00000077150,4922
ENSG00000077152,693
ENSG00000077157,4450
ENSG00000077232,5481
ENSG00000077235,9692
ENSG00000077238,4724
ENSG00000077254,3686
ENSG00000077264,96
ENSG00000077274,334
ENSG00000077279,16
ENSG00000077312,4456
ENSG00000077327,10
ENSG00000077348,1789
ENSG00000077380,5080
ENSG00000077420,1421
ENSG00000077454,1885
ENSG00000077458,1149
ENSG00000077463,1704
ENSG00000077498,1
ENSG00000077514,1371
ENSG00000077522,44
ENSG00000077549,20083
ENSG00000077585,1540
ENSG00000077616,143
ENSG00000077684,2124
ENSG00000077713,1531
ENSG00000077721,3972
ENSG00000077782,7306
ENSG00000077800,1
ENSG00000077935,14
ENSG00000077942,20566
ENSG00000077943,434
ENSG00000077984,418
ENSG00000078018,396
ENSG00000078043,1840
ENSG00000078053,1912
ENSG00000078061,5344
ENSG00000078070,1414
ENSG00000078081,603
ENSG00000078098,4090
ENSG00000078114,8499
ENSG00000078124,1020
ENSG00000078140,4924
ENSG00000078142,2203
ENSG00000078177,819
ENSG00000078237,748
ENSG00000078246,1826
ENSG00000078269,2181
ENSG00000078295,501
ENSG00000078304,6531
ENSG00000078319,806
ENSG00000078328,5
ENSG00000078369,22150
ENSG00000078399,106
ENSG00000078401,2511
ENSG00000078403,1595
ENSG00000078487,393
ENSG00000078549,151
ENSG00000078579,8
ENSG00000078589,84
ENSG00000078596,2517
ENSG00000078618,7260
ENSG00000078668,3693
ENSG00000078674,9205
ENSG00000078687,2580
ENSG00000078699,2584
ENSG00000078725,201
ENSG00000078747,2861
ENSG00000078795,43
ENSG00000078804,2212
ENSG00000078808,11766
ENSG00000078814,195
ENSG00000078898,21
ENSG00000078900,571
ENSG00000078902,4768
ENSG00000078967,1450
ENSG00000079101,180
ENSG00000079102,852
ENSG00000079112,11
ENSG00000079134,2473
ENSG00000079150,1108
ENSG00000079156,632
ENSG00000079215,1262
ENSG00000079246,18721
ENSG00000079257,1373
ENSG00000079263,234
ENSG00000079277,2528
ENSG00000079308,18057
ENSG00000079313,2916
ENSG00000079332,7674
ENSG00000079335,436
ENSG00000079337,2317
ENSG00000079385,1478
ENSG00000079387,1445
ENSG00000079393,20
ENSG00000079432,9324
ENSG00000079435,11174
ENSG00000079459,6809
ENSG00000079462,4430
ENSG00000079482,554
ENSG00000079557,0
ENSG00000079616,4941
ENSG00000079689,8
ENSG00000079691,1572
ENSG00000079739,3525
ENSG00000079785,5179
ENSG00000079805,9022
ENSG00000079819,6127
ENSG00000079841,8
ENSG00000079931,586
ENSG00000079950,3824
ENSG00000079974,1044
ENSG00000079999,5188
ENSG00000080007,4
ENSG00000080031,45
ENSG00000080166,7
ENSG00000080189,4214
ENSG00000080200,818
ENSG00000080224,10
ENSG00000080293,42
ENSG00000080298,909
ENSG00000080345,2877
ENSG00000080371,3593
ENSG00000080493,1029
ENSG00000080503,8316
ENSG00000080511,1
ENSG00000080546,2711
ENSG00000080561,479
ENSG00000080572,4
ENSG00000080573,5247
ENSG00000080603,13565
ENSG00000080608,1775
ENSG00000080618,0
ENSG00000080644,17
ENSG00000080709,105
ENSG00000080802,1865
ENSG00000080815,4425
ENSG00000080819,830
ENSG00000080822,2817
ENSG00000080823,1738
ENSG00000080824,35181
ENSG00000080839,480
ENSG00000080845,7887
ENSG00000080854,231
ENSG00000080910,0
ENSG00000080947,384
ENSG00000080986,422
ENSG00000081014,946
ENSG00000081019,1440
ENSG00000081026,5058
ENSG00000081041,842
ENSG00000081051,5
ENSG00000081052,137
ENSG00000081059,1477
ENSG00000081087,1709
ENSG00000081138,6
ENSG00000081148,42
ENSG00000081154,6519
ENSG00000081177,2197
ENSG00000081181,95
ENSG00000081189,2213
ENSG00000081237,2479
ENSG00000081248,1
ENSG00000081277,1087
ENSG00000081307,2319
ENSG00000081320,2442
ENSG00000081377,834
ENSG00000081386,839
ENSG00000081479,1392
ENSG00000081665,1073
ENSG00000081692,1392
ENSG00000081721,1357
ENSG00000081760,2366
ENSG00000081791,6230
ENSG00000081800,0
ENSG00000081803,2713
ENSG00000081818,367
ENSG00000081842,166
ENSG00000081853,158
ENSG00000081870,1096
ENSG00000081913,1073
ENSG00000081923,3992
ENSG00000081985,22
ENSG00000082014,4300
ENSG00000082068,2331
ENSG00000082074,1281
ENSG00000082126,14
ENSG00000082146,1032
ENSG00000082153,5756
ENSG00000082175,14660
ENSG00000082196,2212
ENSG00000082212,1700
ENSG00000082213,2060
ENSG00000082258,2605
ENSG00000082269,456
ENSG00000082293,6
ENSG00000082397,2017
ENSG00000082438,2839
ENSG00000082458,3699
ENSG00000082482,1213
ENSG00000082497,1642
ENSG00000082512,6864
ENSG00000082515,1963
ENSG00000082516,1832
ENSG00000082556,1
ENSG00000082641,16322
ENSG00000082684,253
ENSG00000082701,3429
ENSG00000082781,18427
ENSG00000082805,3667
ENSG00000082898,9591
ENSG00000082929,1
ENSG00000082996,2954
ENSG00000083067,15
ENSG00000083093,1290
ENSG00000083097,1073
ENSG00000083099,1473
ENSG00000083123,819
ENSG00000083168,2975
ENSG00000083223,2206
ENSG00000083290,1409
ENSG00000083307,3870
ENSG00000083312,6055
ENSG00000083444,11253
ENSG00000083454,97
ENSG00000083457,1018
ENSG00000083520,2492
ENSG00000083535,1436
ENSG00000083544,1267
ENSG00000083622,0
ENSG00000083635,590
ENSG00000083642,3041
ENSG00000083720,1135
ENSG00000083750,1121
ENSG00000083782,72
ENSG00000083799,3257
ENSG00000083807,905
ENSG00000083812,817
ENSG00000083814,713
ENSG00000083817,357
ENSG00000083828,968
ENSG00000083838,1150
ENSG00000083844,1982
ENSG00000083845,35861
ENSG00000083857,6896
ENSG00000083896,6493
ENSG00000083937,2683
ENSG00000084070,3908
ENSG00000084072,2977
ENSG00000084073,4380
ENSG00000084090,7425
ENSG00000084092,2087
ENSG00000084093,2633
ENSG00000084110,20
ENSG00000084112,3631
ENSG00000084207,7767
ENSG00000084234,30632
ENSG00000084444,1299
ENSG00000084453,48
ENSG00000084463,5941
ENSG00000084623,11000
ENSG00000084628,6944
ENSG00000084636,18609
ENSG00000084652,6603
ENSG00000084674,19
ENSG00000084676,3498
ENSG00000084693,1945
ENSG00000084710,657
ENSG00000084731,912
ENSG00000084733,7526
ENSG00000084734,29
ENSG00000084754,13412
ENSG00000084764,1913
ENSG00000084774,4047
ENSG00000085063,17897
ENSG00000085117,5873
ENSG00000085185,1829
ENSG00000085224,4402
ENSG00000085231,1146
ENSG00000085265,168
ENSG00000085274,1076
ENSG00000085276,1369
ENSG00000085365,3760
ENSG00000085377,1866
ENSG00000085382,529
ENSG00000085415,2138
ENSG00000085433,1032
ENSG00000085449,3169
ENSG00000085465,253
ENSG00000085491,5096
ENSG00000085511,1910
ENSG00000085514,697
ENSG00000085552,3873
ENSG00000085563,377
ENSG00000085644,3222
ENSG00000085662,2694
ENSG00000085719,5481
ENSG00000085721,5021
ENSG00000085733,17618
ENSG00000085741,373
ENSG00000085760,2004
ENSG00000085788,3141
ENSG00000085831,6448
ENSG00000085832,4952
ENSG00000085840,160
ENSG00000085871,2230
ENSG00000085872,3677
ENSG00000085978,2558
ENSG00000085982,3439
ENSG00000085998,4794
ENSG00000085999,189
ENSG00000086015,4601
ENSG00000086061,7723
ENSG00000086062,13752
ENSG00000086065,3856
ENSG00000086102,3300
ENSG00000086159,8
ENSG00000086189,2335
ENSG00000086200,1825
ENSG00000086205,157
ENSG00000086232,15149
ENSG00000086288,154
ENSG00000086289,811
ENSG00000086300,1101
ENSG00000086475,3516
ENSG00000086504,4153
ENSG00000086506,3
ENSG00000086544,3177
ENSG00000086548,57
ENSG00000086570,900
ENSG00000086589,4328
ENSG00000086598,9685
ENSG00000086619,460
ENSG00000086666,5670
ENSG00000086696,321
ENSG00000086712,1588
ENSG00000086717,142
ENSG00000086730,706
ENSG00000086758,13060
ENSG00000086827,1363
ENSG00000086848,545
ENSG00000086967,47
ENSG00000086991,932
ENSG00000087008,1125
ENSG00000087053,1997
ENSG00000087074,9186
ENSG00000087076,494
ENSG00000087077,6555
ENSG00000087085,67
ENSG00000087086,180350
ENSG00000087087,9633
ENSG00000087088,5849
ENSG00000087095,1854
ENSG00000087111,3764
ENSG00000087116,10629
ENSG00000087128,8
ENSG00000087152,5225
ENSG00000087157,2294
ENSG00000087191,8731
ENSG00000087206,2020
ENSG00000087237,106
ENSG00000087245,49697
ENSG00000087250,0
ENSG00000087253,1280
ENSG00000087258,122
ENSG00000087263,2065
ENSG00000087266,4748
ENSG00000087269,3030
ENSG00000087274,15539
ENSG00000087299,441
ENSG00000087301,916
ENSG00000087302,8263
ENSG00000087303,3993
ENSG00000087338,1460
ENSG00000087365,14492
ENSG00000087448,1927
ENSG00000087460,70715
ENSG00000087470,3875
ENSG00000087494,155
ENSG00000087495,43
ENSG00000087502,2339
ENSG00000087510,4144
ENSG00000087586,546
ENSG00000087589,167
ENSG00000087842,351
ENSG00000087884,1042
ENSG00000087903,738
ENSG00000087995,814
ENSG00000088002,231
ENSG00000088035,1110
ENSG00000088038,3683
ENSG00000088053,110
ENSG00000088179,1167
ENSG00000088205,3976
ENSG00000088247,10354
ENSG00000088256,6358
ENSG00000088280,2990
ENSG00000088298,1667
ENSG00000088305,256
ENSG00000088320,82
ENSG00000088325,1305
ENSG00000088340,496
ENSG00000088356,1628
ENSG00000088367,9055
ENSG00000088386,9
ENSG00000088387,4023
ENSG00000088448,9811
ENSG00000088451,636
ENSG00000088538,82
ENSG00000088543,1101
ENSG00000088682,2126
ENSG00000088726,21
ENSG00000088727,654
ENSG00000088756,648
ENSG00000088766,1939
ENSG00000088782,0
ENSG00000088808,3452
ENSG00000088812,3877
ENSG00000088826,463
ENSG00000088827,1183
ENSG00000088832,14154
ENSG00000088833,4162
ENSG00000088836,389
ENSG00000088854,2291
ENSG00000088876,849
ENSG00000088881,1152
ENSG00000088882,3001
ENSG00000088888,7047
ENSG00000088899,517
ENSG00000088926,3
ENSG00000088930,5726
ENSG00000088970,1005
ENSG00000088986,8950
ENSG00000088992,144
ENSG00000089006,5224
ENSG00000089009,54491
ENSG00000089012,155
ENSG00000089022,2200
ENSG00000089041,378
ENSG00000089048,1146
ENSG00000089050,1509
ENSG00000089053,6543
ENSG00000089057,1599
ENSG00000089060,3179
ENSG00000089063,5562
ENSG00000089091,542
ENSG00000089094,1762
ENSG00000089101,124
ENSG00000089116,0
ENSG00000089123,913
ENSG00000089127,3221
ENSG00000089154,5359
ENSG00000089157,73886
ENSG00000089159,6886
ENSG00000089163,52
ENSG00000089169,8
ENSG00000089177,2984
ENSG00000089195,1165
ENSG00000089199,15
ENSG00000089220,14142
ENSG00000089225,291
ENSG00000089234,1576
ENSG00000089248,8091
ENSG00000089250,8
ENSG00000089280,33589
ENSG00000089289,5237
ENSG00000089327,8675
ENSG00000089335,2574
ENSG00000089351,6147
ENSG00000089356,6014
ENSG00000089472,1296
ENSG00000089486,2062
ENSG00000089505,67
ENSG00000089558,35
ENSG00000089597,23291
ENSG00000089639,2159
ENSG00000089682,601
ENSG00000089685,932
ENSG00000089692,612
ENSG00000089693,14112
ENSG00000089723,176
ENSG00000089737,10375
ENSG00000089775,964
ENSG00000089818,2177
ENSG00000089820,2961
ENSG00000089847,327
ENSG00000089876,2511
ENSG00000089902,2428
ENSG00000089916,1992
ENSG00000090006,9131
ENSG00000090013,4225
ENSG00000090020,4376
ENSG00000090054,2940
ENSG00000090060,8217
ENSG00000090061,489
ENSG00000090097,2515
ENSG00000090104,10877
ENSG00000090238,5443
ENSG00000090263,1925
ENSG00000090266,5825
ENSG00000090273,7113
ENSG00000090316,5047
ENSG00000090339,2617
ENSG00000090372,7524
ENSG00000090376,1628
ENSG00000090382,4746
ENSG00000090402,1
ENSG00000090432,2094
ENSG00000090447,1151
ENSG00000090470,1525
ENSG00000090487,5451
ENSG00000090512,2
ENSG00000090520,3715
ENSG00000090530,486
ENSG00000090534,552
ENSG00000090539,5352
ENSG00000090554,234
ENSG00000090565,6586
ENSG00000090581,7126
ENSG00000090612,829
ENSG00000090615,4823
ENSG00000090621,8292
ENSG00000090659,212
ENSG00000090661,4012
ENSG00000090674,2269
ENSG00000090686,3340
ENSG00000090776,2676
ENSG00000090857,4068
ENSG00000090861,5282
ENSG00000090863,10267
ENSG00000090889,442
ENSG00000090905,5566
ENSG00000090924,2668
ENSG00000090932,4
ENSG00000090971,1968
ENSG00000090975,723
ENSG00000090989,2619
ENSG00000091009,1867
ENSG00000091010,7
ENSG00000091039,2978
ENSG00000091073,1897
ENSG00000091106,199
ENSG00000091127,1477
ENSG00000091128,33
ENSG00000091129,586
ENSG00000091136,21569
ENSG00000091137,61
ENSG00000091138,36
ENSG00000091140,5090
ENSG00000091157,1279
ENSG00000091164,3945
ENSG00000091181,26
ENSG00000091262,634
ENSG00000091317,5299
ENSG00000091409,5068
ENSG00000091428,713
ENSG00000091436,6451
ENSG00000091482,2
ENSG00000091483,4347
ENSG00000091490,1558
ENSG00000091513,1595
ENSG00000091527,8013
ENSG00000091536,197
ENSG00000091542,6645
ENSG00000091583,0
ENSG00000091592,2190
ENSG00000091622,299
ENSG00000091640,3821
ENSG00000091651,147
ENSG00000091656,1061
ENSG00000091664,0
ENSG00000091704,31
ENSG00000091732,1488
ENSG00000091831,7015
ENSG00000091844,119
ENSG00000091879,707
ENSG00000091947,4026
ENSG00000091972,1491
ENSG00000091986,29313
ENSG00000092009,20
ENSG00000092010,15987
ENSG00000092020,932
ENSG00000092036,1285
ENSG00000092051,45
ENSG00000092054,4
ENSG00000092067,9
ENSG00000092068,4254
ENSG00000092094,2465
ENSG00000092096,1704
ENSG00000092098,1642
ENSG00000092108,3136
ENSG00000092140,938
ENSG00000092148,6335
ENSG00000092199,28341
ENSG00000092200,64
ENSG00000092201,7575
ENSG00000092203,5201
ENSG00000092208,641
ENSG00000092295,96
ENSG00000092330,3608
ENSG00000092345,6
ENSG00000092377,0
ENSG00000092421,1364
ENSG00000092439,3037
ENSG00000092445,895
ENSG00000092470,496
ENSG00000092529,58
ENSG00000092531,3340
ENSG00000092607,1049
ENSG00000092621,2364
ENSG00000092758,184
ENSG00000092820,10273
ENSG00000092841,57333
ENSG00000092847,2166
ENSG00000092850,259
ENSG00000092853,128
ENSG00000092871,1201
ENSG00000092929,1528
ENSG00000092931,1736
ENSG00000092964,5225
ENSG00000092969,1910
ENSG00000092978,1932
ENSG00000093000,2352
ENSG00000093009,167
ENSG00000093010,3982
ENSG00000093072,3290
ENSG00000093100,16
ENSG00000093134,12
ENSG00000093144,2362
ENSG00000093167,4620
ENSG00000093183,2735
ENSG00000093217,299
ENSG00000094631,3017
ENSG00000094661,0
ENSG00000094755,5114
ENSG00000094796,64
ENSG00000094804,338
ENSG00000094841,731
ENSG00000094880,2994
ENSG00000094914,3450
ENSG00000094916,5287
ENSG00000094963,2998
ENSG00000094975,4605
ENSG00000095002,2128
ENSG00000095015,5368
ENSG00000095059,3624
ENSG00000095066,4306
ENSG00000095110,5
ENSG00000095139,10555
ENSG00000095203,1097
ENSG00000095209,872
ENSG00000095261,4476
ENSG00000095303,697
ENSG00000095319,4486
ENSG00000095321,9799
ENSG00000095370,2983
ENSG00000095380,4205
ENSG00000095383,2613
ENSG00000095397,1464
ENSG00000095464,52
ENSG00000095485,1731
ENSG00000095539,377
ENSG00000095564,2077
ENSG00000095574,1594
ENSG00000095585,1323
ENSG00000095587,107
ENSG00000095596,74
ENSG00000095627,28
ENSG00000095637,11296
ENSG00000095713,85
ENSG00000095739,4131
ENSG00000095752,74
ENSG00000095777,39
ENSG00000095787,8698
ENSG00000095794,1044
ENSG00000095906,6387
ENSG00000095917,3
ENSG00000095932,9
ENSG00000095951,1769
ENSG00000095970,1670
ENSG00000095981,0
ENSG00000096006,1
ENSG00000096060,10500
ENSG00000096063,2744
ENSG00000096070,2962
ENSG00000096080,946
ENSG00000096088,17
ENSG00000096092,1614
ENSG00000096093,2184
ENSG00000096264,3
ENSG00000096384,56832
ENSG00000096395,2
ENSG00000096401,3122
ENSG00000096433,4450
ENSG00000096654,552
ENSG00000096696,21081
ENSG00000096717,1676
ENSG00000096746,6476
ENSG00000096872,1148
ENSG00000096968,1378
ENSG00000096996,291
ENSG00000097007,7618
ENSG00000097021,889
ENSG00000097033,7739
ENSG00000097046,240
ENSG00000097096,608
ENSG00000099139,1959
ENSG00000099194,4905
ENSG00000099203,738
ENSG00000099204,7047
ENSG00000099219,3968
ENSG00000099246,4600
ENSG00000099250,9293
ENSG00000099251,504
ENSG00000099256,446
ENSG00000099260,4343
ENSG00000099282,11503
ENSG00000099284,1929
ENSG00000099290,2092
ENSG00000099308,1195
ENSG00000099326,2613
ENSG00000099330,1392
ENSG00000099331,7675
ENSG00000099337,7792
ENSG00000099338,542
ENSG00000099341,7653
ENSG00000099364,2917
ENSG00000099365,826
ENSG00000099377,2128
ENSG00000099381,3802
ENSG00000099385,4366
ENSG00000099399,0
ENSG00000099617,5
ENSG00000099622,38695
ENSG00000099624,4093
ENSG00000099625,122
ENSG00000099715,0
ENSG00000099721,0
ENSG00000099725,0
ENSG00000099769,1390
ENSG00000099783,13976
ENSG00000099785,3186
ENSG00000099795,4579
ENSG00000099797,7556
ENSG00000099800,4495
ENSG00000099804,3690
ENSG00000099810,1877
ENSG00000099812,949
ENSG00000099814,5500
ENSG00000099817,8734
ENSG00000099821,3422
ENSG00000099822,57
ENSG00000099834,10
ENSG00000099840,246
ENSG00000099849,4447
ENSG00000099860,12272
ENSG00000099864,4733
ENSG00000099866,47
ENSG00000099869,48
ENSG00000099875,16276
ENSG00000099889,2068
ENSG00000099899,2197
ENSG00000099901,2302
ENSG00000099904,2261
ENSG00000099910,1413
ENSG00000099917,6361
ENSG00000099937,6
ENSG00000099940,2349
ENSG00000099942,3753
ENSG00000099949,3950
ENSG00000099953,27264
ENSG00000099954,458
ENSG00000099956,3704
ENSG00000099957,82
ENSG00000099958,2877
ENSG00000099960,165
ENSG00000099968,2519
ENSG00000099974,98
ENSG00000099977,1047
ENSG00000099984,5
ENSG00000099985,100
ENSG00000099991,5089
ENSG00000099992,1714
ENSG00000099994,2359
ENSG00000099995,6498
ENSG00000099998,7548
ENSG00000099999,1003
ENSG00000100003,7133
ENSG00000100012,1
ENSG00000100014,2327
ENSG00000100023,3101
ENSG00000100024,23
ENSG00000100027,260
ENSG00000100028,3745
ENSG00000100029,3998
ENSG00000100030,4508
ENSG00000100031,340
ENSG00000100033,49
ENSG00000100034,3147
ENSG00000100036,230
ENSG00000100038,25
ENSG00000100053,18
ENSG00000100055,1076
ENSG00000100056,1271
ENSG00000100058,580
ENSG00000100060,984
ENSG00000100065,1609
ENSG00000100068,552
ENSG00000100075,3242
ENSG00000100077,1593
ENSG00000100078,4
ENSG00000100079,190
ENSG00000100083,3856
ENSG00000100084,931
ENSG00000100092,1082
ENSG00000100095,186
ENSG00000100097,33330
ENSG00000100099,2046
ENSG00000100100,3917
