Gene stable ID,9ca1b249-c310-4c30-83ea-2558b46f5332
ENSG00000221403,0
ENSG00000221405,0
ENSG00000221406,3
ENSG00000221407,0
ENSG00000221409,0
ENSG00000221410,0
ENSG00000221411,0
ENSG00000221412,0
ENSG00000221413,29
ENSG00000221415,0
ENSG00000221416,0
ENSG00000221417,0
ENSG00000221418,0
ENSG00000221419,1
ENSG00000221420,0
ENSG00000221421,0
ENSG00000221424,0
ENSG00000221425,0
ENSG00000221427,0
ENSG00000221428,0
ENSG00000221429,0
ENSG00000221430,0
ENSG00000221431,0
ENSG00000221432,0
ENSG00000221436,0
ENSG00000221437,0
ENSG00000221438,0
ENSG00000221439,1
ENSG00000221440,0
ENSG00000221442,0
ENSG00000221443,1
ENSG00000221444,0
ENSG00000221445,2
ENSG00000221446,0
ENSG00000221447,0
ENSG00000221448,0
ENSG00000221449,0
ENSG00000221450,0
ENSG00000221451,0
ENSG00000221454,0
ENSG00000221455,0
ENSG00000221456,0
ENSG00000221457,0
ENSG00000221458,0
ENSG00000221459,0
ENSG00000221461,0
ENSG00000221463,0
ENSG00000221464,0
ENSG00000221466,0
ENSG00000221467,0
ENSG00000221468,0
ENSG00000221469,0
ENSG00000221470,0
ENSG00000221471,0
ENSG00000221473,0
ENSG00000221474,0
ENSG00000221475,0
ENSG00000221476,0
ENSG00000221477,0
ENSG00000221479,0
ENSG00000221486,0
ENSG00000221487,1
ENSG00000221488,0
ENSG00000221489,2
ENSG00000221491,13
ENSG00000221492,0
ENSG00000221493,1
ENSG00000221494,0
ENSG00000221495,0
ENSG00000221496,0
ENSG00000221497,0
ENSG00000221498,0
ENSG00000221499,0
ENSG00000221500,31
ENSG00000221502,0
ENSG00000221504,0
ENSG00000221505,0
ENSG00000221506,0
ENSG00000221507,0
ENSG00000221510,0
ENSG00000221511,0
ENSG00000221514,0
ENSG00000221515,0
ENSG00000221516,0
ENSG00000221518,2
ENSG00000221519,0
ENSG00000221520,3
ENSG00000221521,0
ENSG00000221523,0
ENSG00000221524,0
ENSG00000221525,0
ENSG00000221526,0
ENSG00000221527,0
ENSG00000221528,0
ENSG00000221530,0
ENSG00000221531,0
ENSG00000221533,0
ENSG00000221534,0
ENSG00000221535,2
ENSG00000221536,0
ENSG00000221537,0
ENSG00000221539,61
ENSG00000221540,0
ENSG00000221541,0
ENSG00000221542,0
ENSG00000221545,0
ENSG00000221547,0
ENSG00000221548,0
ENSG00000221550,0
ENSG00000221551,0
ENSG00000221552,0
ENSG00000221553,2
ENSG00000221555,0
ENSG00000221556,0
ENSG00000221558,0
ENSG00000221559,0
ENSG00000221560,0
ENSG00000221562,0
ENSG00000221563,2
ENSG00000221564,0
ENSG00000221565,0
ENSG00000221566,0
ENSG00000221567,0
ENSG00000221568,0
ENSG00000221571,9
ENSG00000221573,0
ENSG00000221574,0
ENSG00000221576,0
ENSG00000221578,0
ENSG00000221579,0
ENSG00000221581,0
ENSG00000221583,0
ENSG00000221585,0
ENSG00000221586,2
ENSG00000221589,0
ENSG00000221590,0
ENSG00000221591,0
ENSG00000221593,0
ENSG00000221594,0
ENSG00000221595,1
ENSG00000221598,2
ENSG00000221599,0
ENSG00000221601,0
ENSG00000221602,0
ENSG00000221603,0
ENSG00000221604,0
ENSG00000221606,0
ENSG00000221607,0
ENSG00000221608,0
ENSG00000221610,0
ENSG00000221611,1
ENSG00000221612,0
ENSG00000221613,0
ENSG00000221614,0
ENSG00000221615,0
ENSG00000221616,0
ENSG00000221617,0
ENSG00000221618,0
ENSG00000221619,0
ENSG00000221621,0
ENSG00000221623,0
ENSG00000221628,0
ENSG00000221629,0
ENSG00000221630,0
ENSG00000221631,0
ENSG00000221633,0
ENSG00000221634,0
ENSG00000221635,0
ENSG00000221637,0
ENSG00000221638,0
ENSG00000221639,1
ENSG00000221641,0
ENSG00000221643,0
ENSG00000221644,0
ENSG00000221649,0
ENSG00000221650,0
ENSG00000221653,0
ENSG00000221654,0
ENSG00000221655,0
ENSG00000221656,0
ENSG00000221657,0
ENSG00000221659,0
ENSG00000221662,0
ENSG00000221664,0
ENSG00000221665,0
ENSG00000221667,0
ENSG00000221669,0
ENSG00000221670,0
ENSG00000221673,0
ENSG00000221676,7
ENSG00000221677,0
ENSG00000221679,0
ENSG00000221680,0
ENSG00000221683,0
ENSG00000221685,0
ENSG00000221686,1
ENSG00000221690,0
ENSG00000221691,0
ENSG00000221693,0
ENSG00000221695,0
ENSG00000221696,0
ENSG00000221697,0
ENSG00000221698,0
ENSG00000221699,0
ENSG00000221701,0
ENSG00000221702,0
ENSG00000221703,0
ENSG00000221704,0
ENSG00000221705,0
ENSG00000221706,0
ENSG00000221707,0
ENSG00000221708,0
ENSG00000221710,0
ENSG00000221711,0
ENSG00000221716,14
ENSG00000221717,0
ENSG00000221719,0
ENSG00000221720,0
ENSG00000221721,0
ENSG00000221723,0
ENSG00000221724,0
ENSG00000221725,0
ENSG00000221726,0
ENSG00000221729,0
ENSG00000221730,0
ENSG00000221731,0
ENSG00000221732,0
ENSG00000221733,0
ENSG00000221736,0
ENSG00000221737,1
ENSG00000221739,0
ENSG00000221740,12
ENSG00000221741,0
ENSG00000221745,0
ENSG00000221746,0
ENSG00000221747,0
ENSG00000221749,0
ENSG00000221750,0
ENSG00000221751,0
ENSG00000221753,0
ENSG00000221754,0
ENSG00000221756,0
ENSG00000221760,0
ENSG00000221762,0
ENSG00000221763,0
ENSG00000221764,0
ENSG00000221766,0
ENSG00000221767,1
ENSG00000221768,0
ENSG00000221770,0
ENSG00000221771,13
ENSG00000221772,0
ENSG00000221774,2
ENSG00000221777,0
ENSG00000221778,0
ENSG00000221781,0
ENSG00000221782,0
ENSG00000221783,0
ENSG00000221785,0
ENSG00000221786,0
ENSG00000221788,0
ENSG00000221789,1
ENSG00000221790,0
ENSG00000221792,0
ENSG00000221793,0
ENSG00000221795,9
ENSG00000221796,0
ENSG00000221798,0
ENSG00000221799,0
ENSG00000221801,0
ENSG00000221803,0
ENSG00000221804,0
ENSG00000221806,1
ENSG00000221807,0
ENSG00000221808,0
ENSG00000221809,0
ENSG00000221813,0
ENSG00000221817,199
ENSG00000221818,70
ENSG00000221819,3
ENSG00000221821,103
ENSG00000221823,7701
ENSG00000221826,2
ENSG00000221829,1133
ENSG00000221836,1
ENSG00000221837,0
ENSG00000221838,1593
ENSG00000221840,0
ENSG00000221843,841
ENSG00000221844,0
ENSG00000221845,0
ENSG00000221849,0
ENSG00000221852,0
ENSG00000221855,0
ENSG00000221857,1
ENSG00000221858,1
ENSG00000221859,1
ENSG00000221864,0
ENSG00000221866,33
ENSG00000221867,0
ENSG00000221869,2283
ENSG00000221870,0
ENSG00000221874,6
ENSG00000221878,1
ENSG00000221879,0
ENSG00000221880,1
ENSG00000221882,0
ENSG00000221883,98
ENSG00000221886,307
ENSG00000221887,268
ENSG00000221888,5
ENSG00000221890,251
ENSG00000221891,0
ENSG00000221900,0
ENSG00000221909,1028
ENSG00000221910,3
ENSG00000221914,3616
ENSG00000221916,122
ENSG00000221923,1463
ENSG00000221926,592
ENSG00000221930,3
ENSG00000221931,0
ENSG00000221932,0
ENSG00000221933,5
ENSG00000221937,9
ENSG00000221938,2
ENSG00000221944,500
ENSG00000221946,2
ENSG00000221947,36
ENSG00000221949,21
ENSG00000221953,99
ENSG00000221954,0
ENSG00000221955,2072
ENSG00000221957,6
ENSG00000221961,0
ENSG00000221962,1
ENSG00000221963,2629
ENSG00000221968,331
ENSG00000221970,0
ENSG00000221971,1
ENSG00000221972,13
ENSG00000221977,0
ENSG00000221978,5108
ENSG00000221983,47888
ENSG00000221986,8
ENSG00000221988,1265
ENSG00000221989,2
ENSG00000221990,81
ENSG00000221994,254
ENSG00000221995,62
ENSG00000221996,0
ENSG00000222000,0
ENSG00000222001,8
ENSG00000222004,1
ENSG00000222005,19
ENSG00000222007,1
ENSG00000222009,700
ENSG00000222011,321
ENSG00000222012,0
ENSG00000222014,3
ENSG00000222017,0
ENSG00000222018,0
ENSG00000222019,80
ENSG00000222020,16
ENSG00000222022,1
ENSG00000222024,0
ENSG00000222028,0
ENSG00000222030,17
ENSG00000222031,0
ENSG00000222032,0
ENSG00000222033,1
ENSG00000222035,162
ENSG00000222036,0
ENSG00000222037,0
ENSG00000222038,2
ENSG00000222041,81
ENSG00000222042,0
ENSG00000222043,15
ENSG00000222044,60
ENSG00000222046,30
ENSG00000222047,4
ENSG00000222051,1
ENSG00000222054,0
ENSG00000222055,1
ENSG00000222057,1
ENSG00000222064,0
ENSG00000222066,0
ENSG00000222067,0
ENSG00000222068,0
ENSG00000222069,4
ENSG00000222070,0
ENSG00000222071,0
ENSG00000222072,0
ENSG00000222076,0
ENSG00000222078,0
ENSG00000222080,0
ENSG00000222084,0
ENSG00000222085,0
ENSG00000222086,0
ENSG00000222087,0
ENSG00000222092,0
ENSG00000222094,0
ENSG00000222095,0
ENSG00000222096,0
ENSG00000222099,0
ENSG00000222101,0
ENSG00000222102,0
ENSG00000222107,0
ENSG00000222108,6
ENSG00000222109,0
ENSG00000222111,0
ENSG00000222112,19
ENSG00000222114,0
ENSG00000222117,0
ENSG00000222118,0
ENSG00000222120,0
ENSG00000222121,0
ENSG00000222122,0
ENSG00000222123,0
ENSG00000222126,0
ENSG00000222129,0
ENSG00000222133,0
ENSG00000222139,0
ENSG00000222145,0
ENSG00000222146,0
ENSG00000222148,0
ENSG00000222150,0
ENSG00000222154,0
ENSG00000222158,0
ENSG00000222160,0
ENSG00000222161,0
ENSG00000222162,0
ENSG00000222164,0
ENSG00000222169,0
ENSG00000222170,0
ENSG00000222174,0
ENSG00000222177,0
ENSG00000222178,0
ENSG00000222179,5
ENSG00000222182,0
ENSG00000222185,0
ENSG00000222196,0
ENSG00000222197,0
ENSG00000222202,0
ENSG00000222205,0
ENSG00000222206,0
ENSG00000222207,0
ENSG00000222208,0
ENSG00000222209,0
ENSG00000222210,0
ENSG00000222213,2
ENSG00000222219,0
ENSG00000222220,0
ENSG00000222222,16
ENSG00000222224,4
ENSG00000222225,0
ENSG00000222226,0
ENSG00000222230,0
ENSG00000222231,0
ENSG00000222232,0
ENSG00000222235,0
ENSG00000222236,0
ENSG00000222238,0
ENSG00000222240,0
ENSG00000222244,0
ENSG00000222246,0
ENSG00000222248,1
ENSG00000222249,0
ENSG00000222251,0
ENSG00000222255,4
ENSG00000222257,0
ENSG00000222259,1
ENSG00000222262,0
ENSG00000222266,0
ENSG00000222267,2
ENSG00000222268,2
ENSG00000222274,0
ENSG00000222276,0
ENSG00000222281,0
ENSG00000222282,0
ENSG00000222285,0
ENSG00000222287,0
ENSG00000222293,0
ENSG00000222297,1
ENSG00000222298,0
ENSG00000222299,0
ENSG00000222300,0
ENSG00000222302,0
ENSG00000222303,0
ENSG00000222305,0
ENSG00000222308,0
ENSG00000222309,0
ENSG00000222311,0
ENSG00000222312,0
ENSG00000222313,0
ENSG00000222314,0
ENSG00000222316,1
ENSG00000222317,0
ENSG00000222320,0
ENSG00000222321,0
ENSG00000222326,0
ENSG00000222327,0
ENSG00000222328,0
ENSG00000222329,0
ENSG00000222331,0
ENSG00000222333,0
ENSG00000222334,0
ENSG00000222335,0
ENSG00000222337,0
ENSG00000222338,0
ENSG00000222339,0
ENSG00000222343,0
ENSG00000222344,0
ENSG00000222345,4
ENSG00000222346,0
ENSG00000222351,0
ENSG00000222352,0
ENSG00000222355,0
ENSG00000222356,0
ENSG00000222357,0
ENSG00000222359,0
ENSG00000222361,0
ENSG00000222363,0
ENSG00000222364,4
ENSG00000222365,11
ENSG00000222370,0
ENSG00000222371,0
ENSG00000222374,0
ENSG00000222375,0
ENSG00000222376,0
ENSG00000222378,0
ENSG00000222383,4
ENSG00000222385,0
ENSG00000222386,0
ENSG00000222389,0
ENSG00000222391,0
ENSG00000222394,0
ENSG00000222395,0
ENSG00000222397,0
ENSG00000222398,0
ENSG00000222399,0
ENSG00000222404,0
ENSG00000222405,0
ENSG00000222407,0
ENSG00000222408,0
ENSG00000222409,0
ENSG00000222412,0
ENSG00000222413,0
ENSG00000222414,0
ENSG00000222416,0
ENSG00000222418,0
ENSG00000222419,0
ENSG00000222421,0
ENSG00000222426,0
ENSG00000222427,0
ENSG00000222428,0
ENSG00000222429,0
ENSG00000222430,0
ENSG00000222431,1
ENSG00000222432,0
ENSG00000222436,0
ENSG00000222437,1
ENSG00000222438,1
ENSG00000222439,0
ENSG00000222440,0
ENSG00000222445,1
ENSG00000222448,3
ENSG00000222449,0
ENSG00000222451,0
ENSG00000222452,0
ENSG00000222455,0
ENSG00000222457,0
ENSG00000222459,0
ENSG00000222460,3
ENSG00000222463,0
ENSG00000222465,2
ENSG00000222467,0
ENSG00000222468,0
ENSG00000222472,0
ENSG00000222477,0
ENSG00000222481,0
ENSG00000222482,0
ENSG00000222486,0
ENSG00000222488,0
ENSG00000222489,2
ENSG00000222490,0
ENSG00000222494,0
ENSG00000222496,0
ENSG00000222499,0
ENSG00000222500,0
ENSG00000222501,1
ENSG00000222503,1
ENSG00000222506,0
ENSG00000222509,0
ENSG00000222511,0
ENSG00000222512,0
ENSG00000222514,0
ENSG00000222515,1
ENSG00000222518,0
ENSG00000222520,0
ENSG00000222521,0
ENSG00000222522,0
ENSG00000222524,0
ENSG00000222526,0
ENSG00000222529,0
ENSG00000222532,0
ENSG00000222533,0
ENSG00000222536,0
ENSG00000222543,0
ENSG00000222544,0
ENSG00000222545,0
ENSG00000222546,0
ENSG00000222548,0
ENSG00000222552,0
ENSG00000222558,0
ENSG00000222560,0
ENSG00000222561,1
ENSG00000222570,0
ENSG00000222574,0
ENSG00000222578,1
ENSG00000222579,0
ENSG00000222581,0
ENSG00000222582,0
ENSG00000222583,0
ENSG00000222585,1
ENSG00000222586,0
ENSG00000222588,0
ENSG00000222589,0
ENSG00000222592,1
ENSG00000222594,0
ENSG00000222598,0
ENSG00000222601,0
ENSG00000222602,0
ENSG00000222604,0
ENSG00000222607,0
ENSG00000222608,0
ENSG00000222609,0
ENSG00000222610,0
ENSG00000222611,0
ENSG00000222612,144
ENSG00000222613,0
ENSG00000222614,1
ENSG00000222615,0
ENSG00000222616,0
ENSG00000222617,0
ENSG00000222623,0
ENSG00000222624,0
ENSG00000222626,0
ENSG00000222627,2
ENSG00000222629,0
ENSG00000222630,0
ENSG00000222631,0
ENSG00000222635,0
ENSG00000222636,0
ENSG00000222640,0
ENSG00000222643,0
ENSG00000222644,0
ENSG00000222647,0
ENSG00000222649,0
ENSG00000222650,1
ENSG00000222651,0
ENSG00000222652,0
ENSG00000222658,0
ENSG00000222659,0
ENSG00000222663,0
ENSG00000222664,0
ENSG00000222666,0
ENSG00000222667,0
ENSG00000222675,0
ENSG00000222677,0
ENSG00000222678,0
ENSG00000222679,0
ENSG00000222682,0
ENSG00000222683,0
ENSG00000222685,3
ENSG00000222686,0
ENSG00000222691,0
ENSG00000222692,0
ENSG00000222693,0
ENSG00000222698,0
ENSG00000222701,0
ENSG00000222704,0
ENSG00000222705,0
ENSG00000222706,0
ENSG00000222713,0
ENSG00000222714,0
ENSG00000222715,0
ENSG00000222719,0
ENSG00000222720,0
ENSG00000222721,0
ENSG00000222722,0
ENSG00000222724,0
ENSG00000222726,8
ENSG00000222727,0
ENSG00000222732,0
ENSG00000222733,0
ENSG00000222736,0
ENSG00000222740,0
ENSG00000222741,0
ENSG00000222743,0
ENSG00000222744,0
ENSG00000222747,0
ENSG00000222749,0
ENSG00000222750,0
ENSG00000222755,0
ENSG00000222760,1
ENSG00000222761,0
ENSG00000222764,0
ENSG00000222765,0
ENSG00000222767,0
ENSG00000222770,0
ENSG00000222774,0
ENSG00000222776,0
ENSG00000222777,0
ENSG00000222778,0
ENSG00000222783,0
ENSG00000222784,0
ENSG00000222787,0
ENSG00000222788,0
ENSG00000222790,0
ENSG00000222791,0
ENSG00000222792,0
ENSG00000222795,0
ENSG00000222796,0
ENSG00000222800,0
ENSG00000222805,1
ENSG00000222806,0
ENSG00000222808,8
ENSG00000222810,1
ENSG00000222821,0
ENSG00000222826,0
ENSG00000222831,0
ENSG00000222832,0
ENSG00000222833,0
ENSG00000222834,0
ENSG00000222835,0
ENSG00000222838,0
ENSG00000222842,0
ENSG00000222844,0
ENSG00000222845,0
ENSG00000222849,0
ENSG00000222852,0
ENSG00000222854,0
ENSG00000222858,1
ENSG00000222859,0
ENSG00000222862,0
ENSG00000222864,0
ENSG00000222869,0
ENSG00000222870,0
ENSG00000222872,3
ENSG00000222874,0
ENSG00000222880,0
ENSG00000222881,1
ENSG00000222883,0
ENSG00000222884,0
ENSG00000222889,1
ENSG00000222890,0
ENSG00000222894,7
ENSG00000222895,0
ENSG00000222898,3
ENSG00000222899,0
ENSG00000222909,0
ENSG00000222915,2
ENSG00000222920,0
ENSG00000222921,0
ENSG00000222922,0
ENSG00000222923,0
ENSG00000222924,0
ENSG00000222931,0
ENSG00000222932,0
ENSG00000222934,0
ENSG00000222937,12
ENSG00000222939,0
ENSG00000222940,1
ENSG00000222941,0
ENSG00000222942,0
ENSG00000222945,0
ENSG00000222950,0
ENSG00000222952,0
ENSG00000222954,1
ENSG00000222955,0
ENSG00000222958,2
ENSG00000222960,0
ENSG00000222961,0
ENSG00000222966,0
ENSG00000222969,0
ENSG00000222971,0
ENSG00000222972,0
ENSG00000222973,0
ENSG00000222974,0
ENSG00000222976,0
ENSG00000222979,3
ENSG00000222982,0
ENSG00000222983,0
ENSG00000222985,0
ENSG00000222986,0
ENSG00000222987,0
ENSG00000222990,0
ENSG00000222994,0
ENSG00000222997,0
ENSG00000222998,0
ENSG00000222999,0
ENSG00000223001,0
ENSG00000223003,0
ENSG00000223004,0
ENSG00000223006,0
ENSG00000223007,0
ENSG00000223009,0
ENSG00000223012,0
ENSG00000223013,0
ENSG00000223015,0
ENSG00000223018,0
ENSG00000223019,0
ENSG00000223023,1
ENSG00000223024,0
ENSG00000223026,0
ENSG00000223027,0
ENSG00000223029,0
ENSG00000223030,0
ENSG00000223036,0
ENSG00000223037,0
ENSG00000223039,0
ENSG00000223040,0
ENSG00000223042,0
ENSG00000223044,1
ENSG00000223046,0
ENSG00000223047,0
ENSG00000223052,0
ENSG00000223053,0
ENSG00000223056,0
ENSG00000223059,0
ENSG00000223060,5
ENSG00000223062,0
ENSG00000223063,0
ENSG00000223064,0
ENSG00000223070,0
ENSG00000223075,0
ENSG00000223076,0
ENSG00000223078,0
ENSG00000223080,0
ENSG00000223082,0
ENSG00000223086,0
ENSG00000223087,0
ENSG00000223088,0
ENSG00000223091,0
ENSG00000223092,0
ENSG00000223096,0
ENSG00000223099,0
ENSG00000223101,0
ENSG00000223107,0
ENSG00000223109,0
ENSG00000223111,0
ENSG00000223113,1
ENSG00000223116,0
ENSG00000223117,1
ENSG00000223118,0
ENSG00000223119,0
ENSG00000223120,0
ENSG00000223123,0
ENSG00000223125,0
ENSG00000223126,0
ENSG00000223128,0
ENSG00000223131,0
ENSG00000223134,0
ENSG00000223136,0
ENSG00000223138,1
ENSG00000223142,0
ENSG00000223145,0
ENSG00000223149,0
ENSG00000223152,0
ENSG00000223156,0
ENSG00000223158,0
ENSG00000223162,0
ENSG00000223164,0
ENSG00000223168,0
ENSG00000223169,0
ENSG00000223174,0
ENSG00000223175,1
ENSG00000223177,2
ENSG00000223179,1
ENSG00000223180,0
ENSG00000223181,0
ENSG00000223188,0
ENSG00000223189,0
ENSG00000223190,0
ENSG00000223191,0
ENSG00000223197,0
ENSG00000223198,1
ENSG00000223200,0
ENSG00000223201,0
ENSG00000223202,0
ENSG00000223203,1
ENSG00000223208,0
ENSG00000223212,0
ENSG00000223214,0
ENSG00000223215,0
ENSG00000223217,0
ENSG00000223220,1
ENSG00000223223,0
ENSG00000223224,0
ENSG00000223225,0
ENSG00000223229,0
ENSG00000223238,0
ENSG00000223243,0
ENSG00000223244,0
ENSG00000223245,0
ENSG00000223247,0
ENSG00000223249,2
ENSG00000223253,0
ENSG00000223254,6
ENSG00000223256,0
ENSG00000223258,0
ENSG00000223259,0
ENSG00000223260,0
ENSG00000223262,0
ENSG00000223263,4
ENSG00000223265,0
ENSG00000223269,0
ENSG00000223271,0
ENSG00000223273,0
ENSG00000223274,1
ENSG00000223275,0
ENSG00000223280,0
ENSG00000223281,0
ENSG00000223282,0
ENSG00000223284,0
ENSG00000223286,2
ENSG00000223287,0
ENSG00000223290,0
ENSG00000223291,0
ENSG00000223293,1
ENSG00000223294,0
ENSG00000223297,0
ENSG00000223298,12
ENSG00000223299,0
ENSG00000223300,0
ENSG00000223302,0
ENSG00000223305,5
ENSG00000223306,0
ENSG00000223307,0
ENSG00000223308,0
ENSG00000223309,16
ENSG00000223313,6
ENSG00000223315,0
ENSG00000223316,0
ENSG00000223318,0
ENSG00000223321,0
ENSG00000223322,0
ENSG00000223324,0
ENSG00000223327,0
ENSG00000223330,0
ENSG00000223335,0
ENSG00000223336,0
ENSG00000223341,0
ENSG00000223342,0
ENSG00000223343,10
ENSG00000223344,0
ENSG00000223345,33
ENSG00000223349,0
ENSG00000223350,16
ENSG00000223351,0
ENSG00000223353,0
ENSG00000223356,55
ENSG00000223358,0
ENSG00000223360,0
ENSG00000223361,1
ENSG00000223362,0
ENSG00000223368,0
ENSG00000223373,0
ENSG00000223374,37
ENSG00000223375,1
ENSG00000223377,0
ENSG00000223379,0
ENSG00000223381,0
ENSG00000223382,8
ENSG00000223383,0
ENSG00000223387,14
ENSG00000223389,2
ENSG00000223390,1
ENSG00000223391,0
ENSG00000223392,76
ENSG00000223393,78
ENSG00000223394,0
ENSG00000223395,0
ENSG00000223396,349
ENSG00000223398,0
ENSG00000223400,0
ENSG00000223401,10
ENSG00000223402,0
ENSG00000223403,2
ENSG00000223404,7
ENSG00000223406,0
ENSG00000223407,0
ENSG00000223409,0
ENSG00000223410,0
ENSG00000223414,363
ENSG00000223416,1
ENSG00000223417,0
ENSG00000223418,0
ENSG00000223419,0
ENSG00000223421,0
ENSG00000223422,0
ENSG00000223427,0
ENSG00000223428,1
ENSG00000223429,2
ENSG00000223430,0
ENSG00000223431,15
ENSG00000223432,1
ENSG00000223433,2
ENSG00000223436,0
ENSG00000223437,0
ENSG00000223438,0
ENSG00000223440,0
ENSG00000223442,9
ENSG00000223443,1
ENSG00000223445,0
ENSG00000223446,0
ENSG00000223450,1
ENSG00000223452,0
ENSG00000223455,0
ENSG00000223457,0
ENSG00000223458,3
ENSG00000223459,145
ENSG00000223460,7
ENSG00000223461,7
ENSG00000223462,4
ENSG00000223466,0
ENSG00000223467,0
ENSG00000223469,0
ENSG00000223470,0
ENSG00000223473,39
ENSG00000223475,0
ENSG00000223476,13
ENSG00000223478,50
ENSG00000223479,0
ENSG00000223482,829
ENSG00000223484,3
ENSG00000223485,49
ENSG00000223486,13
ENSG00000223487,0
ENSG00000223488,1
ENSG00000223489,0
ENSG00000223490,0
ENSG00000223492,0
ENSG00000223495,0
ENSG00000223496,3335
ENSG00000223497,0
ENSG00000223498,0
ENSG00000223500,6
ENSG00000223501,3582
ENSG00000223502,0
ENSG00000223503,2
ENSG00000223504,0
ENSG00000223505,1
ENSG00000223506,0
ENSG00000223508,49
ENSG00000223509,225
ENSG00000223510,3
ENSG00000223511,8
ENSG00000223513,0
ENSG00000223514,0
ENSG00000223516,0
ENSG00000223517,0
ENSG00000223518,3
ENSG00000223519,19
ENSG00000223522,16
ENSG00000223523,0
ENSG00000223525,0
ENSG00000223528,3
ENSG00000223529,49
ENSG00000223530,0
ENSG00000223534,24
ENSG00000223535,0
ENSG00000223536,0
ENSG00000223537,11
ENSG00000223538,0
ENSG00000223539,0
ENSG00000223540,1
ENSG00000223542,0
ENSG00000223543,0
ENSG00000223544,0
ENSG00000223546,195
ENSG00000223547,2299
ENSG00000223548,0
ENSG00000223549,10
ENSG00000223550,0
ENSG00000223551,10
ENSG00000223552,8
ENSG00000223553,176
ENSG00000223554,0
ENSG00000223555,0
ENSG00000223558,0
ENSG00000223559,16
ENSG00000223561,0
ENSG00000223562,0
ENSG00000223563,0
ENSG00000223564,0
ENSG00000223565,0
ENSG00000223566,0
ENSG00000223568,1
ENSG00000223569,0
ENSG00000223570,1
ENSG00000223571,18
ENSG00000223572,541
ENSG00000223573,705
ENSG00000223574,0
ENSG00000223575,2
ENSG00000223576,2
ENSG00000223581,0
ENSG00000223583,7
ENSG00000223584,2
ENSG00000223586,0
ENSG00000223587,0
ENSG00000223589,0
ENSG00000223591,0
ENSG00000223592,1
ENSG00000223593,0
ENSG00000223595,0
ENSG00000223597,0
ENSG00000223598,1
ENSG00000223599,9
ENSG00000223600,0
ENSG00000223601,0
ENSG00000223602,0
ENSG00000223603,0
ENSG00000223604,1
ENSG00000223605,0
ENSG00000223608,0
ENSG00000223609,0
ENSG00000223611,0
ENSG00000223612,8
ENSG00000223614,0
ENSG00000223615,0
ENSG00000223617,0
ENSG00000223619,0
ENSG00000223620,3
ENSG00000223621,7
ENSG00000223622,0
ENSG00000223623,0
ENSG00000223624,4
ENSG00000223625,0
ENSG00000223626,0
ENSG00000223628,0
ENSG00000223629,0
ENSG00000223631,0
ENSG00000223633,0
ENSG00000223634,1
ENSG00000223635,3
ENSG00000223636,0
ENSG00000223637,0
ENSG00000223638,0
ENSG00000223640,0
ENSG00000223641,0
ENSG00000223642,0
ENSG00000223643,0
ENSG00000223646,1
ENSG00000223647,1
ENSG00000223648,6
ENSG00000223649,0
ENSG00000223650,3
ENSG00000223651,0
ENSG00000223652,5
ENSG00000223653,26
ENSG00000223655,0
ENSG00000223656,1
ENSG00000223657,1
ENSG00000223658,456
ENSG00000223659,0
ENSG00000223660,1
ENSG00000223662,4
ENSG00000223663,1
ENSG00000223665,0
ENSG00000223668,31
ENSG00000223669,0
ENSG00000223671,0
ENSG00000223672,2
ENSG00000223675,3
ENSG00000223676,0
ENSG00000223677,0
ENSG00000223678,0
ENSG00000223679,0
ENSG00000223683,0
ENSG00000223684,0
ENSG00000223685,38
ENSG00000223688,0
ENSG00000223691,0
ENSG00000223692,3
ENSG00000223694,1
ENSG00000223695,21
ENSG00000223697,18
ENSG00000223698,0
ENSG00000223700,1
ENSG00000223701,0
ENSG00000223702,0
ENSG00000223703,5
ENSG00000223704,45
ENSG00000223705,745
ENSG00000223707,0
ENSG00000223709,0
ENSG00000223710,0
ENSG00000223711,14
ENSG00000223714,9
ENSG00000223715,4
ENSG00000223716,0
ENSG00000223717,0
ENSG00000223718,6
ENSG00000223719,0
ENSG00000223720,0
ENSG00000223721,0
