Gene stable ID,7b05de56-fe4a-4188-a1c7-673d404177c2
ENSG00000072609,1182
ENSG00000072657,13
ENSG00000072682,3505
ENSG00000072694,166
ENSG00000072736,1792
ENSG00000072756,1092
ENSG00000072778,6295
ENSG00000072786,2211
ENSG00000072803,4840
ENSG00000072818,124
ENSG00000072832,738
ENSG00000072840,2917
ENSG00000072849,1676
ENSG00000072858,1640
ENSG00000072864,1682
ENSG00000072952,1783
ENSG00000072954,1117
ENSG00000072958,2354
ENSG00000073008,1011
ENSG00000073050,3107
ENSG00000073060,1409
ENSG00000073067,3
ENSG00000073111,3320
ENSG00000073146,63
ENSG00000073150,642
ENSG00000073169,1051
ENSG00000073282,223
ENSG00000073331,1456
ENSG00000073350,3285
ENSG00000073417,1371
ENSG00000073464,218
ENSG00000073536,1142
ENSG00000073578,5847
ENSG00000073584,4960
ENSG00000073598,4
ENSG00000073605,378
ENSG00000073614,5369
ENSG00000073670,54
ENSG00000073711,1254
ENSG00000073712,3823
ENSG00000073734,0
ENSG00000073737,33
ENSG00000073754,0
ENSG00000073756,13
ENSG00000073792,337
ENSG00000073803,2354
ENSG00000073849,966
ENSG00000073861,5
ENSG00000073905,4
ENSG00000073910,7216
ENSG00000073921,8279
ENSG00000073969,3106
ENSG00000074047,319
ENSG00000074054,4538
ENSG00000074071,2412
ENSG00000074181,12584
ENSG00000074201,5685
ENSG00000074211,1007
ENSG00000074219,705
ENSG00000074266,705
ENSG00000074276,21
ENSG00000074317,1
ENSG00000074319,6983
ENSG00000074356,2666
ENSG00000074370,4754
ENSG00000074410,24147
ENSG00000074416,8453
ENSG00000074527,4073
ENSG00000074582,1044
ENSG00000074590,4020
ENSG00000074603,4159
ENSG00000074621,1462
ENSG00000074657,4686
ENSG00000074660,316
ENSG00000074695,11496
ENSG00000074696,12737
ENSG00000074706,32
ENSG00000074755,3325
ENSG00000074771,0
ENSG00000074800,28382
ENSG00000074803,2
ENSG00000074842,3635
ENSG00000074855,921
ENSG00000074935,449
ENSG00000074964,2151
ENSG00000074966,16
ENSG00000075035,35
ENSG00000075043,2
ENSG00000075073,37
ENSG00000075089,1696
ENSG00000075131,393
ENSG00000075142,7626
ENSG00000075151,7226
ENSG00000075188,1187
ENSG00000075213,256
ENSG00000075218,501
ENSG00000075223,6444
ENSG00000075234,2135
ENSG00000075239,1913
ENSG00000075240,2514
ENSG00000075275,17000
ENSG00000075290,6
ENSG00000075292,9736
ENSG00000075303,1479
ENSG00000075336,886
ENSG00000075340,298
ENSG00000075388,0
ENSG00000075391,2332
ENSG00000075399,999
ENSG00000075407,3103
ENSG00000075413,3403
ENSG00000075415,14778
ENSG00000075420,5258
ENSG00000075426,7361
ENSG00000075429,1
ENSG00000075461,8158
ENSG00000075539,4688
ENSG00000075568,5152
ENSG00000075618,3309
ENSG00000075624,161959
ENSG00000075643,1427
ENSG00000075651,1090
ENSG00000075673,0
ENSG00000075702,434
ENSG00000075711,4459
ENSG00000075785,17378
ENSG00000075790,3275
ENSG00000075826,423
ENSG00000075856,4229
ENSG00000075884,198
ENSG00000075886,29
ENSG00000075891,0
ENSG00000075914,1296
ENSG00000075945,3577
ENSG00000075975,2177
ENSG00000076003,3788
ENSG00000076043,1451
ENSG00000076053,923
ENSG00000076067,2826
ENSG00000076108,11293
ENSG00000076201,4397
ENSG00000076242,3018
ENSG00000076248,2430
ENSG00000076258,324
ENSG00000076321,1379
ENSG00000076344,343
ENSG00000076351,1153
ENSG00000076356,2719
ENSG00000076382,1030
ENSG00000076513,3752
ENSG00000076554,7472
ENSG00000076555,2945
ENSG00000076604,2913
ENSG00000076641,783
ENSG00000076650,1047
ENSG00000076662,20
ENSG00000076685,1222
ENSG00000076706,6545
ENSG00000076716,1987
ENSG00000076770,3156
ENSG00000076826,1880
ENSG00000076864,1471
ENSG00000076924,3541
ENSG00000076928,3434
ENSG00000076944,2429
ENSG00000076984,2230
ENSG00000077009,0
ENSG00000077044,2843
ENSG00000077063,1063
ENSG00000077080,5
ENSG00000077092,498
ENSG00000077097,18897
ENSG00000077147,18564
ENSG00000077150,1870
ENSG00000077152,391
ENSG00000077157,2740
ENSG00000077232,11876
ENSG00000077235,8772
ENSG00000077238,3238
ENSG00000077254,4793
ENSG00000077264,670
ENSG00000077274,1451
ENSG00000077279,3699
ENSG00000077312,2306
ENSG00000077327,19
ENSG00000077348,621
ENSG00000077380,11424
ENSG00000077420,433
ENSG00000077454,897
ENSG00000077458,604
ENSG00000077463,729
ENSG00000077498,0
ENSG00000077514,2361
ENSG00000077522,6
ENSG00000077549,14846
ENSG00000077585,1575
ENSG00000077616,51
ENSG00000077684,3110
ENSG00000077713,1710
ENSG00000077721,6861
ENSG00000077782,58078
ENSG00000077800,4
ENSG00000077935,17
ENSG00000077942,25520
ENSG00000077943,2566
ENSG00000077984,204
ENSG00000078018,1601
ENSG00000078043,1865
ENSG00000078053,1660
ENSG00000078061,3016
ENSG00000078070,897
ENSG00000078081,43
ENSG00000078098,6504
ENSG00000078114,18238
ENSG00000078124,2739
ENSG00000078140,6732
ENSG00000078142,2936
ENSG00000078177,1908
ENSG00000078237,482
ENSG00000078246,1711
ENSG00000078269,2530
ENSG00000078295,131
ENSG00000078304,8210
ENSG00000078319,429
ENSG00000078328,53
ENSG00000078369,28399
ENSG00000078399,165
ENSG00000078401,186
ENSG00000078403,1782
ENSG00000078487,699
ENSG00000078549,69
ENSG00000078579,14
ENSG00000078589,10
ENSG00000078596,631
ENSG00000078618,8569
ENSG00000078668,3535
ENSG00000078674,7725
ENSG00000078687,2763
ENSG00000078699,4912
ENSG00000078725,41
ENSG00000078747,6597
ENSG00000078795,2
ENSG00000078804,1837
ENSG00000078808,6552
ENSG00000078814,88
ENSG00000078898,939
ENSG00000078900,412
ENSG00000078902,6319
ENSG00000078967,1511
ENSG00000079101,143
ENSG00000079102,574
ENSG00000079112,14
ENSG00000079134,1148
ENSG00000079150,1295
ENSG00000079156,1780
ENSG00000079215,666
ENSG00000079246,23723
ENSG00000079257,950
ENSG00000079263,66
ENSG00000079277,1317
ENSG00000079308,10971
ENSG00000079313,1223
ENSG00000079332,7846
ENSG00000079335,2367
ENSG00000079337,319
ENSG00000079385,2130
ENSG00000079387,2276
ENSG00000079393,9
ENSG00000079432,6900
ENSG00000079435,328
ENSG00000079459,4310
ENSG00000079462,2498
ENSG00000079482,5075
ENSG00000079557,1
ENSG00000079616,2308
ENSG00000079689,10
ENSG00000079691,1664
ENSG00000079739,3478
ENSG00000079785,7628
ENSG00000079805,6994
ENSG00000079819,4252
ENSG00000079841,29
ENSG00000079931,399
ENSG00000079950,2817
ENSG00000079974,1054
ENSG00000079999,4073
ENSG00000080007,25
ENSG00000080031,39
ENSG00000080166,4
ENSG00000080189,3903
ENSG00000080200,707
ENSG00000080224,786
ENSG00000080293,3
ENSG00000080298,1134
ENSG00000080345,6528
ENSG00000080371,5248
ENSG00000080493,44
ENSG00000080503,11877
ENSG00000080511,0
ENSG00000080546,1220
ENSG00000080561,3147
ENSG00000080572,1
ENSG00000080573,5038
ENSG00000080603,11415
ENSG00000080608,1395
ENSG00000080618,18
ENSG00000080644,59
ENSG00000080709,203
ENSG00000080802,1586
ENSG00000080815,6151
ENSG00000080819,836
ENSG00000080822,2829
ENSG00000080823,399
ENSG00000080824,38240
ENSG00000080839,1499
ENSG00000080845,6862
ENSG00000080854,119
ENSG00000080910,0
ENSG00000080947,300
ENSG00000080986,388
ENSG00000081014,1376
ENSG00000081019,2439
ENSG00000081026,3630
ENSG00000081041,11
ENSG00000081051,11
ENSG00000081052,24
ENSG00000081059,2324
ENSG00000081087,1578
ENSG00000081138,220
ENSG00000081148,24
ENSG00000081154,7854
ENSG00000081177,3086
ENSG00000081181,139
ENSG00000081189,1897
ENSG00000081237,796
ENSG00000081248,2
ENSG00000081277,578
ENSG00000081307,2145
ENSG00000081320,3271
ENSG00000081377,1066
ENSG00000081386,1497
ENSG00000081479,3665
ENSG00000081665,1359
ENSG00000081692,639
ENSG00000081721,811
ENSG00000081760,3476
ENSG00000081791,3542
ENSG00000081800,0
ENSG00000081803,10536
ENSG00000081818,178
ENSG00000081842,26
ENSG00000081853,201
ENSG00000081870,1356
ENSG00000081913,2434
ENSG00000081923,2773
ENSG00000081985,4
ENSG00000082014,2436
ENSG00000082068,2505
ENSG00000082074,874
ENSG00000082126,4
ENSG00000082146,589
ENSG00000082153,11437
ENSG00000082175,746
ENSG00000082196,4321
ENSG00000082212,1584
ENSG00000082213,2619
ENSG00000082258,3080
ENSG00000082269,1162
ENSG00000082293,0
ENSG00000082397,997
ENSG00000082438,2294
ENSG00000082458,11305
ENSG00000082482,4627
ENSG00000082497,2337
ENSG00000082512,2451
ENSG00000082515,847
ENSG00000082516,2198
ENSG00000082556,0
ENSG00000082641,16454
ENSG00000082684,197
ENSG00000082701,4216
ENSG00000082781,41128
ENSG00000082805,4877
ENSG00000082898,10669
ENSG00000082929,2
ENSG00000082996,2695
ENSG00000083067,2
ENSG00000083093,1179
ENSG00000083097,1093
ENSG00000083099,1600
ENSG00000083123,1374
ENSG00000083168,8988
ENSG00000083223,3146
ENSG00000083290,1729
ENSG00000083307,4389
ENSG00000083312,8267
ENSG00000083444,9671
ENSG00000083454,6
ENSG00000083457,634
ENSG00000083520,3940
ENSG00000083535,1267
ENSG00000083544,2121
ENSG00000083622,0
ENSG00000083635,740
ENSG00000083642,5798
ENSG00000083720,3878
ENSG00000083750,2409
ENSG00000083782,355
ENSG00000083799,4184
ENSG00000083807,386
ENSG00000083812,885
ENSG00000083814,783
ENSG00000083817,428
ENSG00000083828,716
ENSG00000083838,715
ENSG00000083844,3199
ENSG00000083845,26553
ENSG00000083857,19259
ENSG00000083896,5870
ENSG00000083937,3654
ENSG00000084070,2693
ENSG00000084072,1117
ENSG00000084073,5860
ENSG00000084090,8716
ENSG00000084092,1903
ENSG00000084093,4300
ENSG00000084110,84
ENSG00000084112,2860
ENSG00000084207,3010
ENSG00000084234,28733
ENSG00000084444,6355
ENSG00000084453,1
ENSG00000084463,6792
ENSG00000084623,11853
ENSG00000084628,2038
ENSG00000084636,8801
ENSG00000084652,7889
ENSG00000084674,131
ENSG00000084676,6825
ENSG00000084693,2819
ENSG00000084710,1048
ENSG00000084731,1290
ENSG00000084733,10579
ENSG00000084734,4
ENSG00000084754,13656
ENSG00000084764,905
ENSG00000084774,5161
ENSG00000085063,38278
ENSG00000085117,3912
ENSG00000085185,4817
ENSG00000085224,13553
ENSG00000085231,889
ENSG00000085265,10
ENSG00000085274,1278
ENSG00000085276,902
ENSG00000085365,5968
ENSG00000085377,2279
ENSG00000085382,640
ENSG00000085415,2001
ENSG00000085433,1401
ENSG00000085449,5077
ENSG00000085465,266
ENSG00000085491,4340
ENSG00000085511,3125
ENSG00000085514,219
ENSG00000085552,1028
ENSG00000085563,180
ENSG00000085644,1504
ENSG00000085662,1357
ENSG00000085719,10061
ENSG00000085721,3739
ENSG00000085733,29327
ENSG00000085741,113
ENSG00000085760,2355
ENSG00000085788,35505
ENSG00000085831,8155
ENSG00000085832,4659
ENSG00000085840,288
ENSG00000085871,1659
ENSG00000085872,2804
ENSG00000085978,2656
ENSG00000085982,2810
ENSG00000085998,7418
ENSG00000085999,207
ENSG00000086015,5217
ENSG00000086061,9449
ENSG00000086062,13441
ENSG00000086065,3939
ENSG00000086102,4010
ENSG00000086159,2
ENSG00000086189,1897
ENSG00000086200,2382
ENSG00000086205,197
ENSG00000086232,12969
ENSG00000086288,34
ENSG00000086289,1091
ENSG00000086300,1808
ENSG00000086475,3754
ENSG00000086504,2260
ENSG00000086506,0
ENSG00000086544,1790
ENSG00000086548,327
ENSG00000086570,235
ENSG00000086589,3475
ENSG00000086598,18950
ENSG00000086619,1594
ENSG00000086666,5005
ENSG00000086696,14
ENSG00000086712,2178
ENSG00000086717,258
ENSG00000086730,855
ENSG00000086758,41683
ENSG00000086827,867
ENSG00000086848,365
ENSG00000086967,10
ENSG00000086991,1144
ENSG00000087008,1373
ENSG00000087053,2145
ENSG00000087074,2108
ENSG00000087076,422
ENSG00000087077,2459
ENSG00000087085,13
ENSG00000087086,84274
ENSG00000087087,4456
ENSG00000087088,1658
ENSG00000087095,1574
ENSG00000087111,4759
ENSG00000087116,5988
ENSG00000087128,7
ENSG00000087152,4049
ENSG00000087157,1381
ENSG00000087191,6312
ENSG00000087206,1588
ENSG00000087237,60
ENSG00000087245,75842
ENSG00000087250,7
ENSG00000087253,1577
ENSG00000087258,3626
ENSG00000087263,3388
ENSG00000087266,2061
ENSG00000087269,2391
ENSG00000087274,17021
ENSG00000087299,815
ENSG00000087301,2603
ENSG00000087302,6690
ENSG00000087303,2739
ENSG00000087338,2968
ENSG00000087365,19133
ENSG00000087448,3090
ENSG00000087460,67827
ENSG00000087470,5170
ENSG00000087494,226
ENSG00000087495,58
ENSG00000087502,2582
ENSG00000087510,1693
ENSG00000087586,716
ENSG00000087589,24
ENSG00000087842,225
ENSG00000087884,1430
ENSG00000087903,1276
ENSG00000087995,1161
ENSG00000088002,886
ENSG00000088035,788
ENSG00000088038,2563
ENSG00000088053,18
ENSG00000088179,1890
ENSG00000088205,5175
ENSG00000088247,9321
ENSG00000088256,5217
ENSG00000088280,2230
ENSG00000088298,1973
ENSG00000088305,338
ENSG00000088320,33
ENSG00000088325,2510
ENSG00000088340,1015
ENSG00000088356,1180
ENSG00000088367,6697
ENSG00000088386,3
ENSG00000088387,5191
ENSG00000088448,2460
ENSG00000088451,499
ENSG00000088538,22
ENSG00000088543,772
ENSG00000088682,1956
ENSG00000088726,11
ENSG00000088727,362
ENSG00000088756,786
ENSG00000088766,2423
ENSG00000088782,0
ENSG00000088808,1476
ENSG00000088812,9837
ENSG00000088826,1461
ENSG00000088827,346
ENSG00000088832,11470
ENSG00000088833,5479
ENSG00000088836,798
ENSG00000088854,1888
ENSG00000088876,1254
ENSG00000088881,6869
ENSG00000088882,3484
ENSG00000088888,11160
ENSG00000088899,414
ENSG00000088926,0
ENSG00000088930,10672
ENSG00000088970,1456
ENSG00000088986,9756
ENSG00000088992,36
ENSG00000089006,4864
ENSG00000089009,42120
ENSG00000089012,15
ENSG00000089022,2179
ENSG00000089041,287
ENSG00000089048,1808
ENSG00000089050,2543
ENSG00000089053,5989
ENSG00000089057,4878
ENSG00000089060,2638
ENSG00000089063,10615
ENSG00000089091,437
ENSG00000089094,1886
ENSG00000089101,228
ENSG00000089116,0
ENSG00000089123,804
ENSG00000089127,1138
ENSG00000089154,8787
ENSG00000089157,64494
ENSG00000089159,3045
ENSG00000089163,83
ENSG00000089169,12
ENSG00000089177,7597
ENSG00000089195,1839
ENSG00000089199,7
ENSG00000089220,21185
ENSG00000089225,676
ENSG00000089234,2020
ENSG00000089248,6680
ENSG00000089250,0
ENSG00000089280,10895
ENSG00000089289,7894
ENSG00000089327,6519
ENSG00000089335,2389
ENSG00000089351,4115
ENSG00000089356,5445
ENSG00000089472,2810
ENSG00000089486,1432
ENSG00000089505,101
ENSG00000089558,4
ENSG00000089597,19121
ENSG00000089639,1115
ENSG00000089682,1285
ENSG00000089685,786
ENSG00000089692,22
ENSG00000089693,8125
ENSG00000089723,164
ENSG00000089737,10103
ENSG00000089775,930
ENSG00000089818,2488
ENSG00000089820,619
ENSG00000089847,198
ENSG00000089876,2759
ENSG00000089902,3820
ENSG00000089916,3770
ENSG00000090006,3196
ENSG00000090013,2542
ENSG00000090020,4180
ENSG00000090054,4057
ENSG00000090060,12166
ENSG00000090061,690
ENSG00000090097,1960
ENSG00000090104,1904
ENSG00000090238,4838
ENSG00000090263,1662
ENSG00000090266,2404
ENSG00000090273,5277
ENSG00000090316,2981
ENSG00000090339,1407
ENSG00000090372,4459
ENSG00000090376,340
ENSG00000090382,1914
ENSG00000090402,0
ENSG00000090432,3212
ENSG00000090447,638
ENSG00000090470,1255
ENSG00000090487,6330
ENSG00000090512,3
ENSG00000090520,2497
ENSG00000090530,286
ENSG00000090534,73
ENSG00000090539,1571
ENSG00000090554,135
ENSG00000090565,3201
ENSG00000090581,2890
ENSG00000090612,2272
ENSG00000090615,6790
ENSG00000090621,6234
ENSG00000090659,52
ENSG00000090661,3885
ENSG00000090674,1480
ENSG00000090686,4901
ENSG00000090776,4810
ENSG00000090857,5425
ENSG00000090861,9932
ENSG00000090863,14097
ENSG00000090889,1361
ENSG00000090905,4438
ENSG00000090924,2949
ENSG00000090932,59
ENSG00000090971,1001
ENSG00000090975,182
ENSG00000090989,2765
ENSG00000091009,1948
ENSG00000091010,1380
ENSG00000091039,9636
ENSG00000091073,533
ENSG00000091106,99
ENSG00000091127,1102
ENSG00000091128,10
ENSG00000091129,3693
ENSG00000091136,15359
ENSG00000091137,25
ENSG00000091138,78
ENSG00000091140,3014
ENSG00000091157,2407
ENSG00000091164,4903
ENSG00000091181,3
ENSG00000091262,28
ENSG00000091317,10039
ENSG00000091409,14341
ENSG00000091428,512
ENSG00000091436,1443
ENSG00000091482,2
ENSG00000091483,3241
ENSG00000091490,491
ENSG00000091513,89
ENSG00000091527,8997
ENSG00000091536,109
ENSG00000091542,4329
ENSG00000091583,0
ENSG00000091592,839
ENSG00000091622,125
ENSG00000091640,1281
ENSG00000091651,269
ENSG00000091656,1873
ENSG00000091664,0
ENSG00000091704,1
ENSG00000091732,992
ENSG00000091831,20235
ENSG00000091844,146
ENSG00000091879,794
ENSG00000091947,12272
ENSG00000091972,535
ENSG00000091986,16760
ENSG00000092009,17
ENSG00000092010,9281
ENSG00000092020,1152
ENSG00000092036,1507
ENSG00000092051,21
ENSG00000092054,0
ENSG00000092067,3
ENSG00000092068,18305
ENSG00000092094,1596
ENSG00000092096,7912
ENSG00000092098,1232
ENSG00000092108,3118
ENSG00000092140,1605
ENSG00000092148,11243
ENSG00000092199,22566
ENSG00000092200,110
ENSG00000092201,11020
ENSG00000092203,5627
ENSG00000092208,416
ENSG00000092295,29
ENSG00000092330,3783
ENSG00000092345,0
ENSG00000092377,0
ENSG00000092421,1320
ENSG00000092439,4524
ENSG00000092445,526
ENSG00000092470,1012
ENSG00000092529,35
ENSG00000092531,3580
ENSG00000092607,433
ENSG00000092621,813
ENSG00000092758,55
ENSG00000092820,13200
ENSG00000092841,39354
ENSG00000092847,3239
ENSG00000092850,57
ENSG00000092853,371
ENSG00000092871,724
ENSG00000092929,1205
ENSG00000092931,1853
ENSG00000092964,4329
ENSG00000092969,526
ENSG00000092978,1641
ENSG00000093000,5931
ENSG00000093009,222
ENSG00000093010,4554
ENSG00000093072,940
ENSG00000093100,0
ENSG00000093134,0
ENSG00000093144,1826
ENSG00000093167,2350
ENSG00000093183,3347
ENSG00000093217,356
ENSG00000094631,7115
ENSG00000094661,0
ENSG00000094755,404
ENSG00000094796,14
ENSG00000094804,663
ENSG00000094841,1453
ENSG00000094880,2180
ENSG00000094914,2385
ENSG00000094916,10510
ENSG00000094963,111
ENSG00000094975,5028
ENSG00000095002,2395
ENSG00000095015,7835
ENSG00000095059,2723
ENSG00000095066,1860
ENSG00000095110,2
ENSG00000095139,8966
ENSG00000095203,57
ENSG00000095209,475
ENSG00000095261,2201
ENSG00000095303,1069
ENSG00000095319,4542
ENSG00000095321,1529
ENSG00000095370,754
ENSG00000095380,1447
ENSG00000095383,1356
ENSG00000095397,828
ENSG00000095464,33
ENSG00000095485,1433
ENSG00000095539,662
ENSG00000095564,3129
ENSG00000095574,2605
ENSG00000095585,565
ENSG00000095587,242
ENSG00000095596,29
ENSG00000095627,2
ENSG00000095637,2380
ENSG00000095713,17
ENSG00000095739,3748
ENSG00000095752,68
ENSG00000095777,317
ENSG00000095787,9106
ENSG00000095794,1077
ENSG00000095906,1823
ENSG00000095917,364
ENSG00000095932,33
ENSG00000095951,4061
ENSG00000095970,907
ENSG00000095981,0
ENSG00000096006,72
ENSG00000096060,6066
ENSG00000096063,3456
ENSG00000096070,4817
ENSG00000096080,799
ENSG00000096088,10
ENSG00000096092,1834
ENSG00000096093,1743
ENSG00000096264,0
ENSG00000096384,61263
ENSG00000096395,2
ENSG00000096401,4299
ENSG00000096433,9060
ENSG00000096654,943
ENSG00000096696,73059
ENSG00000096717,2884
ENSG00000096746,6667
ENSG00000096872,1338
ENSG00000096968,1291
ENSG00000096996,56
ENSG00000097007,7579
ENSG00000097021,1958
ENSG00000097033,9193
ENSG00000097046,752
ENSG00000097096,626
ENSG00000099139,770
ENSG00000099194,13414
ENSG00000099203,733
ENSG00000099204,5189
ENSG00000099219,14005
ENSG00000099246,7428
ENSG00000099250,7437
ENSG00000099251,85
ENSG00000099256,305
ENSG00000099260,636
ENSG00000099282,7118
ENSG00000099284,1694
ENSG00000099290,2530
ENSG00000099308,1224
ENSG00000099326,1098
ENSG00000099330,1089
ENSG00000099331,5553
ENSG00000099337,2142
ENSG00000099338,329
ENSG00000099341,8234
ENSG00000099364,1206
ENSG00000099365,241
ENSG00000099377,1601
ENSG00000099381,2625
ENSG00000099385,1749
ENSG00000099399,0
ENSG00000099617,16
ENSG00000099622,14378
ENSG00000099624,1494
ENSG00000099625,116
ENSG00000099715,0
ENSG00000099721,0
ENSG00000099725,34
ENSG00000099769,305
ENSG00000099783,14741
ENSG00000099785,1948
ENSG00000099795,1702
ENSG00000099797,6791
ENSG00000099800,1787
ENSG00000099804,1265
ENSG00000099810,2130
ENSG00000099812,4153
ENSG00000099814,4275
ENSG00000099817,5582
ENSG00000099821,1744
ENSG00000099822,85
ENSG00000099834,6
ENSG00000099840,122
ENSG00000099849,1618
ENSG00000099860,2024
ENSG00000099864,2654
ENSG00000099866,11
ENSG00000099869,29
ENSG00000099875,10190
ENSG00000099889,783
ENSG00000099899,965
ENSG00000099901,2700
ENSG00000099904,2090
ENSG00000099910,1430
ENSG00000099917,4509
ENSG00000099937,0
ENSG00000099940,3721
ENSG00000099942,5734
ENSG00000099949,2424
ENSG00000099953,48354
ENSG00000099954,21
ENSG00000099956,4477
ENSG00000099957,32
ENSG00000099958,1130
ENSG00000099960,149
ENSG00000099968,4133
ENSG00000099974,97
ENSG00000099977,993
ENSG00000099984,11
ENSG00000099985,21
ENSG00000099991,5695
ENSG00000099992,1178
ENSG00000099994,541
ENSG00000099995,10922
ENSG00000099998,1742
ENSG00000099999,1267
ENSG00000100003,12221
ENSG00000100012,1
ENSG00000100014,2453
ENSG00000100023,2744
ENSG00000100024,4
ENSG00000100027,319
ENSG00000100028,4304
ENSG00000100029,3056
ENSG00000100030,9119
ENSG00000100031,68
ENSG00000100033,2
ENSG00000100034,2026
ENSG00000100036,355
ENSG00000100038,25
ENSG00000100053,3
ENSG00000100055,531
ENSG00000100056,910
ENSG00000100058,406
ENSG00000100060,321
ENSG00000100065,1446
ENSG00000100068,158
ENSG00000100075,2558
ENSG00000100077,1721
ENSG00000100078,0
ENSG00000100079,22
ENSG00000100083,2958
ENSG00000100084,696
ENSG00000100092,967
ENSG00000100095,4360
ENSG00000100097,22930
ENSG00000100099,3088
ENSG00000100100,3045
ENSG00000100101,1
ENSG00000100104,1426
ENSG00000100105,7062
ENSG00000100106,1578
ENSG00000100109,2127
ENSG00000100116,901
ENSG00000100121,0
ENSG00000100122,27
