Gene stable ID,3a36d513-6e54-4f58-acb4-e7bda5135b99
ENSG00000072657,34
ENSG00000072682,1622
ENSG00000072694,410
ENSG00000072736,567
ENSG00000072756,937
ENSG00000072778,13767
ENSG00000072786,1813
ENSG00000072803,2832
ENSG00000072818,580
ENSG00000072832,993
ENSG00000072840,833
ENSG00000072849,1783
ENSG00000072858,1055
ENSG00000072864,2010
ENSG00000072952,852
ENSG00000072954,246
ENSG00000072958,3325
ENSG00000073008,1214
ENSG00000073050,3727
ENSG00000073060,3733
ENSG00000073067,2
ENSG00000073111,2875
ENSG00000073146,102
ENSG00000073150,996
ENSG00000073169,2534
ENSG00000073282,1137
ENSG00000073331,976
ENSG00000073350,6346
ENSG00000073417,1048
ENSG00000073464,134
ENSG00000073536,1503
ENSG00000073578,5036
ENSG00000073584,6215
ENSG00000073598,5
ENSG00000073605,397
ENSG00000073614,2962
ENSG00000073670,79
ENSG00000073711,623
ENSG00000073712,2298
ENSG00000073734,0
ENSG00000073737,40
ENSG00000073754,0
ENSG00000073756,199
ENSG00000073792,75
ENSG00000073803,1983
ENSG00000073849,2163
ENSG00000073861,83
ENSG00000073905,2
ENSG00000073910,1666
ENSG00000073921,5603
ENSG00000073969,2224
ENSG00000074047,348
ENSG00000074054,2774
ENSG00000074071,4725
ENSG00000074181,12206
ENSG00000074201,2691
ENSG00000074211,31
ENSG00000074219,2856
ENSG00000074266,778
ENSG00000074276,8
ENSG00000074317,3
ENSG00000074319,6113
ENSG00000074356,2027
ENSG00000074370,2543
ENSG00000074410,30198
ENSG00000074416,5930
ENSG00000074527,8404
ENSG00000074582,1379
ENSG00000074590,1168
ENSG00000074603,1997
ENSG00000074621,891
ENSG00000074657,1831
ENSG00000074660,851
ENSG00000074695,7591
ENSG00000074696,8510
ENSG00000074706,92
ENSG00000074755,2025
ENSG00000074771,0
ENSG00000074800,35764
ENSG00000074803,5
ENSG00000074842,5023
ENSG00000074855,1325
ENSG00000074935,574
ENSG00000074964,3725
ENSG00000074966,12
ENSG00000075035,139
ENSG00000075043,1
ENSG00000075073,27
ENSG00000075089,1799
ENSG00000075131,319
ENSG00000075142,6956
ENSG00000075151,3237
ENSG00000075188,787
ENSG00000075213,91
ENSG00000075218,800
ENSG00000075223,2209
ENSG00000075234,3058
ENSG00000075239,1980
ENSG00000075240,3626
ENSG00000075275,26558
ENSG00000075290,7
ENSG00000075292,6761
ENSG00000075303,851
ENSG00000075336,1154
ENSG00000075340,112
ENSG00000075388,3
ENSG00000075391,1533
ENSG00000075399,839
ENSG00000075407,1657
ENSG00000075413,4464
ENSG00000075415,16683
ENSG00000075420,2359
ENSG00000075426,4811
ENSG00000075429,0
ENSG00000075461,1928
ENSG00000075539,1993
ENSG00000075568,3268
ENSG00000075618,3063
ENSG00000075624,239486
ENSG00000075643,264
ENSG00000075651,348
ENSG00000075673,5
ENSG00000075702,824
ENSG00000075711,2946
ENSG00000075785,15750
ENSG00000075790,2396
ENSG00000075826,465
ENSG00000075856,3729
ENSG00000075884,508
ENSG00000075886,140
ENSG00000075891,6
ENSG00000075914,1825
ENSG00000075945,2865
ENSG00000075975,1635
ENSG00000076003,2608
ENSG00000076043,1829
ENSG00000076053,805
ENSG00000076067,2124
ENSG00000076108,6431
ENSG00000076201,4444
ENSG00000076242,1882
ENSG00000076248,2076
ENSG00000076258,255
ENSG00000076321,995
ENSG00000076344,2070
ENSG00000076351,1346
ENSG00000076356,794
ENSG00000076382,1331
ENSG00000076513,2581
ENSG00000076554,6758
ENSG00000076555,2150
ENSG00000076604,7248
ENSG00000076641,343
ENSG00000076650,1127
ENSG00000076662,68
ENSG00000076685,738
ENSG00000076706,6490
ENSG00000076716,2639
ENSG00000076770,496
ENSG00000076826,5199
ENSG00000076864,2061
ENSG00000076924,6859
ENSG00000076928,7183
ENSG00000076944,4852
ENSG00000076984,3716
ENSG00000077009,1
ENSG00000077044,5276
ENSG00000077063,137
ENSG00000077080,0
ENSG00000077092,436
ENSG00000077097,10156
ENSG00000077147,11678
ENSG00000077150,3744
ENSG00000077152,893
ENSG00000077157,2646
ENSG00000077232,5341
ENSG00000077235,11403
ENSG00000077238,3234
ENSG00000077254,3614
ENSG00000077264,86
ENSG00000077274,323
ENSG00000077279,46
ENSG00000077312,4586
ENSG00000077327,1967
ENSG00000077348,2297
ENSG00000077380,8189
ENSG00000077420,900
ENSG00000077454,870
ENSG00000077458,826
ENSG00000077463,1237
ENSG00000077498,0
ENSG00000077514,898
ENSG00000077522,9
ENSG00000077549,14155
ENSG00000077585,1761
ENSG00000077616,81
ENSG00000077684,2987
ENSG00000077713,951
ENSG00000077721,2848
ENSG00000077782,4542
ENSG00000077800,2
ENSG00000077935,12
ENSG00000077942,13640
ENSG00000077943,282
ENSG00000077984,380
ENSG00000078018,348
ENSG00000078043,1541
ENSG00000078053,176
ENSG00000078061,5363
ENSG00000078070,1049
ENSG00000078081,160
ENSG00000078098,1226
ENSG00000078114,8206
ENSG00000078124,818
ENSG00000078140,4954
ENSG00000078142,2360
ENSG00000078177,517
ENSG00000078237,294
ENSG00000078246,1670
ENSG00000078269,1829
ENSG00000078295,183
ENSG00000078304,4497
ENSG00000078319,639
ENSG00000078328,1
ENSG00000078369,26855
ENSG00000078399,120
ENSG00000078401,179
ENSG00000078403,1426
ENSG00000078487,515
ENSG00000078549,65
ENSG00000078579,24
ENSG00000078589,44
ENSG00000078596,1638
ENSG00000078618,5519
ENSG00000078668,4229
ENSG00000078674,18993
ENSG00000078687,2743
ENSG00000078699,2901
ENSG00000078725,222
ENSG00000078747,2281
ENSG00000078795,6
ENSG00000078804,1568
ENSG00000078808,9876
ENSG00000078814,120
ENSG00000078898,29
ENSG00000078900,405
ENSG00000078902,4780
ENSG00000078967,1348
ENSG00000079101,280
ENSG00000079102,458
ENSG00000079112,10
ENSG00000079134,2039
ENSG00000079150,676
ENSG00000079156,1921
ENSG00000079215,691
ENSG00000079246,18203
ENSG00000079257,650
ENSG00000079263,104
ENSG00000079277,1653
ENSG00000079308,12851
ENSG00000079313,2417
ENSG00000079332,7129
ENSG00000079335,1872
ENSG00000079337,1616
ENSG00000079385,618
ENSG00000079387,1195
ENSG00000079393,63
ENSG00000079432,8007
ENSG00000079435,6097
ENSG00000079459,5517
ENSG00000079462,5066
ENSG00000079482,515
ENSG00000079557,0
ENSG00000079616,5680
ENSG00000079689,3
ENSG00000079691,1290
ENSG00000079739,2959
ENSG00000079785,6020
ENSG00000079805,6665
ENSG00000079819,2196
ENSG00000079841,2
ENSG00000079931,822
ENSG00000079950,3464
ENSG00000079974,1180
ENSG00000079999,6161
ENSG00000080007,37
ENSG00000080031,18
ENSG00000080166,10
ENSG00000080189,3661
ENSG00000080200,307
ENSG00000080224,60
ENSG00000080293,10
ENSG00000080298,1043
ENSG00000080345,3145
ENSG00000080371,4428
ENSG00000080493,196
ENSG00000080503,6423
ENSG00000080511,0
ENSG00000080546,2038
ENSG00000080561,245
ENSG00000080572,2
ENSG00000080573,1236
ENSG00000080603,8573
ENSG00000080608,1512
ENSG00000080618,1
ENSG00000080644,12
ENSG00000080709,25
ENSG00000080802,1433
ENSG00000080815,6624
ENSG00000080819,1202
ENSG00000080822,6058
ENSG00000080823,933
ENSG00000080824,41606
ENSG00000080839,491
ENSG00000080845,4921
ENSG00000080854,37
ENSG00000080910,0
ENSG00000080947,235
ENSG00000080986,430
ENSG00000081014,741
ENSG00000081019,1802
ENSG00000081026,2116
ENSG00000081041,166
ENSG00000081051,26
ENSG00000081052,79
ENSG00000081059,910
ENSG00000081087,1705
ENSG00000081138,9
ENSG00000081148,18
ENSG00000081154,6124
ENSG00000081177,2625
ENSG00000081181,117
ENSG00000081189,1305
ENSG00000081237,1549
ENSG00000081248,1
ENSG00000081277,403
ENSG00000081307,1682
ENSG00000081320,1204
ENSG00000081377,621
ENSG00000081386,734
ENSG00000081479,277
ENSG00000081665,1331
ENSG00000081692,1327
ENSG00000081721,935
ENSG00000081760,2345
ENSG00000081791,3298
ENSG00000081800,2
ENSG00000081803,3257
ENSG00000081818,180
ENSG00000081842,16
ENSG00000081853,62
ENSG00000081870,1052
ENSG00000081913,670
ENSG00000081923,3909
ENSG00000081985,16
ENSG00000082014,3948
ENSG00000082068,1489
ENSG00000082074,849
ENSG00000082126,4
ENSG00000082146,763
ENSG00000082153,3781
ENSG00000082175,5583
ENSG00000082196,514
ENSG00000082212,1201
ENSG00000082213,1288
ENSG00000082258,2222
ENSG00000082269,355
ENSG00000082293,1
ENSG00000082397,2054
ENSG00000082438,1192
ENSG00000082458,4774
ENSG00000082482,256
ENSG00000082497,2145
ENSG00000082512,1022
ENSG00000082515,1228
ENSG00000082516,1549
ENSG00000082556,2
ENSG00000082641,14610
ENSG00000082684,47
ENSG00000082701,3415
ENSG00000082781,14258
ENSG00000082805,2673
ENSG00000082898,8198
ENSG00000082929,2
ENSG00000082996,2654
ENSG00000083067,11
ENSG00000083093,804
ENSG00000083097,854
ENSG00000083099,2203
ENSG00000083123,1428
ENSG00000083168,2952
ENSG00000083223,1419
ENSG00000083290,1228
ENSG00000083307,3076
ENSG00000083312,4550
ENSG00000083444,6875
ENSG00000083454,34
ENSG00000083457,543
ENSG00000083520,2122
ENSG00000083535,1214
ENSG00000083544,1508
ENSG00000083622,0
ENSG00000083635,638
ENSG00000083642,2500
ENSG00000083720,1397
ENSG00000083750,966
ENSG00000083782,2
ENSG00000083799,1753
ENSG00000083807,448
ENSG00000083812,742
ENSG00000083814,741
ENSG00000083817,484
ENSG00000083828,751
ENSG00000083838,1534
ENSG00000083844,2713
ENSG00000083845,46664
ENSG00000083857,1780
ENSG00000083896,6098
ENSG00000083937,2635
ENSG00000084070,3037
ENSG00000084072,3235
ENSG00000084073,3462
ENSG00000084090,9668
ENSG00000084092,1782
ENSG00000084093,2900
ENSG00000084110,13
ENSG00000084112,2210
ENSG00000084207,7690
ENSG00000084234,20141
ENSG00000084444,4022
ENSG00000084453,6
ENSG00000084463,5595
ENSG00000084623,11725
ENSG00000084628,4592
ENSG00000084636,8633
ENSG00000084652,5576
ENSG00000084674,14
ENSG00000084676,2690
ENSG00000084693,2338
ENSG00000084710,209
ENSG00000084731,1436
ENSG00000084733,7745
ENSG00000084734,9
ENSG00000084754,13298
ENSG00000084764,1695
ENSG00000084774,3578
ENSG00000085063,13729
ENSG00000085117,3678
ENSG00000085185,2075
ENSG00000085224,2743
ENSG00000085231,1004
ENSG00000085265,71
ENSG00000085274,1097
ENSG00000085276,434
ENSG00000085365,4442
ENSG00000085377,1847
ENSG00000085382,730
ENSG00000085415,2537
ENSG00000085433,694
ENSG00000085449,2065
ENSG00000085465,208
ENSG00000085491,3282
ENSG00000085511,1644
ENSG00000085514,385
ENSG00000085552,4301
ENSG00000085563,186
ENSG00000085644,2078
ENSG00000085662,2340
ENSG00000085719,5114
ENSG00000085721,3108
ENSG00000085733,182343
ENSG00000085741,228
ENSG00000085760,1871
ENSG00000085788,2018
ENSG00000085831,6396
ENSG00000085832,4812
ENSG00000085840,189
ENSG00000085871,1722
ENSG00000085872,3377
ENSG00000085978,3111
ENSG00000085982,2568
ENSG00000085998,6873
ENSG00000085999,296
ENSG00000086015,4574
ENSG00000086061,8254
ENSG00000086062,6914
ENSG00000086065,3640
ENSG00000086102,2976
ENSG00000086159,45
ENSG00000086189,1808
ENSG00000086200,1456
ENSG00000086205,124
ENSG00000086232,11495
ENSG00000086288,32
ENSG00000086289,928
ENSG00000086300,474
ENSG00000086475,4456
ENSG00000086504,3680
ENSG00000086506,0
ENSG00000086544,2549
ENSG00000086548,13223
ENSG00000086570,393
ENSG00000086589,3294
ENSG00000086598,15905
ENSG00000086619,1656
ENSG00000086666,4802
ENSG00000086696,6
ENSG00000086712,1768
ENSG00000086717,44
ENSG00000086730,674
ENSG00000086758,10454
ENSG00000086827,779
ENSG00000086848,387
ENSG00000086967,6
ENSG00000086991,536
ENSG00000087008,2035
ENSG00000087053,1078
ENSG00000087074,7282
ENSG00000087076,517
ENSG00000087077,1939
ENSG00000087085,52
ENSG00000087086,102910
ENSG00000087087,9023
ENSG00000087088,3336
ENSG00000087095,1717
ENSG00000087111,5389
ENSG00000087116,2628
ENSG00000087128,2
ENSG00000087152,5683
ENSG00000087157,1835
ENSG00000087191,7828
ENSG00000087206,1556
ENSG00000087237,51
ENSG00000087245,19791
ENSG00000087250,11
ENSG00000087253,872
ENSG00000087258,67
ENSG00000087263,1424
ENSG00000087266,3143
ENSG00000087269,2963
ENSG00000087274,15593
ENSG00000087299,387
ENSG00000087301,1282
ENSG00000087302,7378
ENSG00000087303,607
ENSG00000087338,2246
ENSG00000087365,17256
ENSG00000087448,2132
ENSG00000087460,51583
ENSG00000087470,2676
ENSG00000087494,192
ENSG00000087495,28
ENSG00000087502,2022
ENSG00000087510,1842
ENSG00000087586,604
ENSG00000087589,90
ENSG00000087842,394
ENSG00000087884,1344
ENSG00000087903,501
ENSG00000087995,1120
ENSG00000088002,130
ENSG00000088035,845
ENSG00000088038,3449
ENSG00000088053,12
ENSG00000088179,906
ENSG00000088205,3816
ENSG00000088247,10763
ENSG00000088256,7234
ENSG00000088280,1565
ENSG00000088298,1699
ENSG00000088305,240
ENSG00000088320,123
ENSG00000088325,2177
ENSG00000088340,261
ENSG00000088356,2370
ENSG00000088367,3302
ENSG00000088386,3
ENSG00000088387,2657
ENSG00000088448,5971
ENSG00000088451,697
ENSG00000088538,29
ENSG00000088543,938
ENSG00000088682,1581
ENSG00000088726,68
ENSG00000088727,628
ENSG00000088756,217
ENSG00000088766,2196
ENSG00000088782,0
ENSG00000088808,2414
ENSG00000088812,4059
ENSG00000088826,456
ENSG00000088827,400
ENSG00000088832,12516
ENSG00000088833,4708
ENSG00000088836,87
ENSG00000088854,1382
ENSG00000088876,1180
ENSG00000088881,1729
ENSG00000088882,1826
ENSG00000088888,6894
ENSG00000088899,298
ENSG00000088926,1
ENSG00000088930,5388
ENSG00000088970,1062
ENSG00000088986,12133
ENSG00000088992,190
ENSG00000089006,4032
ENSG00000089009,55905
ENSG00000089012,88
ENSG00000089022,2460
ENSG00000089041,256
ENSG00000089048,803
ENSG00000089050,1394
ENSG00000089053,6740
ENSG00000089057,1620
ENSG00000089060,3014
ENSG00000089063,6311
ENSG00000089091,387
ENSG00000089094,2002
ENSG00000089101,90
ENSG00000089116,1
ENSG00000089123,618
ENSG00000089127,1234
ENSG00000089154,7445
ENSG00000089157,118402
ENSG00000089159,4688
ENSG00000089163,67
ENSG00000089169,4
ENSG00000089177,2221
ENSG00000089195,977
ENSG00000089199,4
ENSG00000089220,25456
ENSG00000089225,134
ENSG00000089234,1608
ENSG00000089248,9783
ENSG00000089250,6
ENSG00000089280,23723
ENSG00000089289,4999
ENSG00000089327,5827
ENSG00000089335,2221
ENSG00000089351,11535
ENSG00000089356,6720
ENSG00000089472,584
ENSG00000089486,1555
ENSG00000089505,19
ENSG00000089558,16
ENSG00000089597,14332
ENSG00000089639,1287
ENSG00000089682,284
ENSG00000089685,1911
ENSG00000089692,256
ENSG00000089693,15637
ENSG00000089723,175
ENSG00000089737,9111
ENSG00000089775,904
ENSG00000089818,1973
ENSG00000089820,1567
ENSG00000089847,209
ENSG00000089876,2269
ENSG00000089902,2495
ENSG00000089916,1633
ENSG00000090006,6765
ENSG00000090013,2743
ENSG00000090020,5248
ENSG00000090054,2251
ENSG00000090060,9242
ENSG00000090061,259
ENSG00000090097,1894
ENSG00000090104,2667
ENSG00000090238,4823
ENSG00000090263,1798
ENSG00000090266,5088
ENSG00000090273,8250
ENSG00000090316,4305
ENSG00000090339,1833
ENSG00000090372,7869
ENSG00000090376,346
ENSG00000090382,1941
ENSG00000090402,1
ENSG00000090432,2675
ENSG00000090447,1566
ENSG00000090470,1406
ENSG00000090487,5465
ENSG00000090512,0
ENSG00000090520,3201
ENSG00000090530,517
ENSG00000090534,91
ENSG00000090539,2783
ENSG00000090554,235
ENSG00000090565,4059
ENSG00000090581,4870
ENSG00000090612,2123
ENSG00000090615,5306
ENSG00000090621,6407
ENSG00000090659,77
ENSG00000090661,9308
ENSG00000090674,1804
ENSG00000090686,3242
ENSG00000090776,4196
ENSG00000090857,1756
ENSG00000090861,4370
ENSG00000090863,6873
ENSG00000090889,635
ENSG00000090905,3471
ENSG00000090924,1112
ENSG00000090932,36
ENSG00000090971,2698
ENSG00000090975,320
ENSG00000090989,2173
ENSG00000091009,1575
ENSG00000091010,2
ENSG00000091039,9816
ENSG00000091073,1063
ENSG00000091106,147
ENSG00000091127,1012
ENSG00000091128,9
ENSG00000091129,63
ENSG00000091136,7519
ENSG00000091137,21
ENSG00000091138,14
ENSG00000091140,2769
ENSG00000091157,965
ENSG00000091164,3937
ENSG00000091181,7
ENSG00000091262,295
ENSG00000091317,6664
ENSG00000091409,2508
ENSG00000091428,1381
ENSG00000091436,3203
ENSG00000091482,0
ENSG00000091483,3364
ENSG00000091490,1112
ENSG00000091513,2755
ENSG00000091527,15453
ENSG00000091536,85
ENSG00000091542,5011
ENSG00000091583,0
ENSG00000091592,1075
ENSG00000091622,191
ENSG00000091640,2180
ENSG00000091651,149
ENSG00000091656,454
ENSG00000091664,0
ENSG00000091704,31
ENSG00000091732,1242
ENSG00000091831,9031
ENSG00000091844,46
ENSG00000091879,263
ENSG00000091947,8134
ENSG00000091972,654
ENSG00000091986,10986
ENSG00000092009,27
ENSG00000092010,12815
ENSG00000092020,931
ENSG00000092036,1303
ENSG00000092051,28
ENSG00000092054,13
ENSG00000092067,8
ENSG00000092068,7863
ENSG00000092094,1823
ENSG00000092096,1982
ENSG00000092098,1345
ENSG00000092108,2425
ENSG00000092140,643
ENSG00000092148,5622
ENSG00000092199,27111
ENSG00000092200,70
ENSG00000092201,8720
ENSG00000092203,4536
ENSG00000092208,608
ENSG00000092295,103
ENSG00000092330,3492
ENSG00000092345,1
ENSG00000092377,0
ENSG00000092421,1724
ENSG00000092439,2062
ENSG00000092445,881
ENSG00000092470,702
ENSG00000092529,32
ENSG00000092531,2386
ENSG00000092607,422
ENSG00000092621,1392
ENSG00000092758,141
ENSG00000092820,28049
ENSG00000092841,51275
ENSG00000092847,1811
ENSG00000092850,343
ENSG00000092853,113
ENSG00000092871,956
ENSG00000092929,635
ENSG00000092931,1565
ENSG00000092964,4402
ENSG00000092969,1148
ENSG00000092978,1703
ENSG00000093000,3455
ENSG00000093009,389
ENSG00000093010,10379
ENSG00000093072,2444
ENSG00000093100,3
ENSG00000093134,1
ENSG00000093144,2382
ENSG00000093167,2421
ENSG00000093183,2756
ENSG00000093217,228
ENSG00000094631,2982
ENSG00000094661,0
ENSG00000094755,1065
ENSG00000094796,26
ENSG00000094804,706
ENSG00000094841,867
ENSG00000094880,1803
ENSG00000094914,2904
ENSG00000094916,4796
ENSG00000094963,1086
ENSG00000094975,3465
ENSG00000095002,1796
ENSG00000095015,5204
ENSG00000095059,4005
ENSG00000095066,3736
ENSG00000095110,5
ENSG00000095139,5699
ENSG00000095203,669
ENSG00000095209,172
ENSG00000095261,2162
ENSG00000095303,1006
ENSG00000095319,3897
ENSG00000095321,6368
ENSG00000095370,1672
ENSG00000095380,3053
ENSG00000095383,1629
ENSG00000095397,1079
ENSG00000095464,24
ENSG00000095485,1837
ENSG00000095539,433
ENSG00000095564,1669
ENSG00000095574,1811
ENSG00000095585,571
ENSG00000095587,22
ENSG00000095596,40
ENSG00000095627,9
ENSG00000095637,5243
ENSG00000095713,488
ENSG00000095739,2952
ENSG00000095752,57
ENSG00000095777,364
ENSG00000095787,8267
ENSG00000095794,1058
ENSG00000095906,4293
ENSG00000095917,1
ENSG00000095932,11
ENSG00000095951,739
ENSG00000095970,1237
ENSG00000095981,0
ENSG00000096006,3
ENSG00000096060,2447
ENSG00000096063,2040
ENSG00000096070,2567
ENSG00000096080,1140
ENSG00000096088,12
ENSG00000096092,1743
ENSG00000096093,1463
ENSG00000096264,1
ENSG00000096384,70758
ENSG00000096395,0
ENSG00000096401,2956
ENSG00000096433,3942
ENSG00000096654,644
ENSG00000096696,26313
ENSG00000096717,2213
ENSG00000096746,7114
ENSG00000096872,945
ENSG00000096968,747
ENSG00000096996,135
ENSG00000097007,6355
ENSG00000097021,1187
ENSG00000097033,5067
ENSG00000097046,344
ENSG00000097096,592
ENSG00000099139,845
ENSG00000099194,11863
ENSG00000099203,855
ENSG00000099204,3737
ENSG00000099219,4876
ENSG00000099246,5102
ENSG00000099250,5466
ENSG00000099251,325
ENSG00000099256,258
ENSG00000099260,2390
ENSG00000099282,3200
ENSG00000099284,1965
ENSG00000099290,1870
ENSG00000099308,972
ENSG00000099326,2073
ENSG00000099330,1599
ENSG00000099331,4912
ENSG00000099337,1395
ENSG00000099338,285
ENSG00000099341,7779
ENSG00000099364,2301
ENSG00000099365,134
ENSG00000099377,1793
ENSG00000099381,3059
ENSG00000099385,3583
ENSG00000099399,0
ENSG00000099617,4
ENSG00000099622,38883
ENSG00000099624,4429
ENSG00000099625,112
ENSG00000099715,0
ENSG00000099721,0
ENSG00000099725,0
ENSG00000099769,505
ENSG00000099783,17115
ENSG00000099785,2942
ENSG00000099795,4339
ENSG00000099797,9984
ENSG00000099800,5690
ENSG00000099804,2999
ENSG00000099810,1676
ENSG00000099812,2996
ENSG00000099814,3989
ENSG00000099817,9729
ENSG00000099821,3400
ENSG00000099822,14
ENSG00000099834,5
ENSG00000099840,239
ENSG00000099849,3796
ENSG00000099860,6307
ENSG00000099864,6803
ENSG00000099866,11
ENSG00000099869,12
ENSG00000099875,19422
ENSG00000099889,2712
ENSG00000099899,2536
ENSG00000099901,3916
ENSG00000099904,2855
ENSG00000099910,1734
ENSG00000099917,6500
ENSG00000099937,0
ENSG00000099940,3272
ENSG00000099942,5909
ENSG00000099949,4282
ENSG00000099953,4914
ENSG00000099954,28
ENSG00000099956,5607
ENSG00000099957,19
ENSG00000099958,721
ENSG00000099960,248
ENSG00000099968,3440
ENSG00000099974,95
ENSG00000099977,1863
ENSG00000099984,2
ENSG00000099985,196
ENSG00000099991,5265
ENSG00000099992,1766
ENSG00000099994,1456
ENSG00000099995,8746
ENSG00000099998,4684
ENSG00000099999,1720
ENSG00000100003,5940
ENSG00000100012,5
ENSG00000100014,3953
ENSG00000100023,3582
ENSG00000100024,17
ENSG00000100027,427
ENSG00000100028,5785
ENSG00000100029,6343
ENSG00000100030,5607
ENSG00000100031,171
ENSG00000100033,44
ENSG00000100034,2370
ENSG00000100036,215
ENSG00000100038,24
ENSG00000100053,16
ENSG00000100055,868
ENSG00000100056,1641
ENSG00000100058,606
ENSG00000100060,982
ENSG00000100065,2200
ENSG00000100068,492
ENSG00000100075,4361
ENSG00000100077,1350
ENSG00000100078,366
ENSG00000100079,171
ENSG00000100083,5934
ENSG00000100084,1334
ENSG00000100092,1594
ENSG00000100095,524
ENSG00000100097,15699
ENSG00000100099,2539
ENSG00000100100,3986
ENSG00000100101,1
ENSG00000100104,1165
ENSG00000100105,8859
ENSG00000100106,2931
ENSG00000100109,2447
ENSG00000100116,1047
ENSG00000100121,0
ENSG00000100122,43
ENSG00000100124,1845
ENSG00000100129,11636
ENSG00000100138,9148
