Gene stable ID,56babe63-bf30-4737-bc73-1000976821e8
ENSG00000072518,6511
ENSG00000072571,272
ENSG00000072609,1570
ENSG00000072657,45
ENSG00000072682,4018
ENSG00000072694,1239
ENSG00000072736,1452
ENSG00000072756,1171
ENSG00000072778,14772
ENSG00000072786,3239
ENSG00000072803,5669
ENSG00000072818,410
ENSG00000072832,863
ENSG00000072840,2431
ENSG00000072849,4164
ENSG00000072858,2255
ENSG00000072864,2400
ENSG00000072952,1646
ENSG00000072954,350
ENSG00000072958,3193
ENSG00000073008,1028
ENSG00000073050,2576
ENSG00000073060,3581
ENSG00000073067,2
ENSG00000073111,2602
ENSG00000073146,34
ENSG00000073150,73
ENSG00000073169,789
ENSG00000073282,27
ENSG00000073331,1830
ENSG00000073350,6101
ENSG00000073417,1469
ENSG00000073464,365
ENSG00000073536,1088
ENSG00000073578,10181
ENSG00000073584,4857
ENSG00000073598,3
ENSG00000073605,431
ENSG00000073614,6588
ENSG00000073670,26
ENSG00000073711,1331
ENSG00000073712,4330
ENSG00000073734,1
ENSG00000073737,71
ENSG00000073754,0
ENSG00000073756,43
ENSG00000073792,187
ENSG00000073803,2169
ENSG00000073849,3511
ENSG00000073861,21
ENSG00000073905,9
ENSG00000073910,2833
ENSG00000073921,14603
ENSG00000073969,4694
ENSG00000074047,455
ENSG00000074054,3966
ENSG00000074071,6829
ENSG00000074181,14104
ENSG00000074201,5469
ENSG00000074211,1996
ENSG00000074219,2695
ENSG00000074266,1082
ENSG00000074276,20
ENSG00000074317,1
ENSG00000074319,5856
ENSG00000074356,3334
ENSG00000074370,14055
ENSG00000074410,65500
ENSG00000074416,5974
ENSG00000074527,5578
ENSG00000074582,1012
ENSG00000074590,3257
ENSG00000074603,3253
ENSG00000074621,1521
ENSG00000074657,3999
ENSG00000074660,514
ENSG00000074695,9549
ENSG00000074696,19638
ENSG00000074706,68
ENSG00000074755,6601
ENSG00000074771,0
ENSG00000074800,59244
ENSG00000074803,5
ENSG00000074842,7314
ENSG00000074855,1017
ENSG00000074935,599
ENSG00000074964,4290
ENSG00000074966,17
ENSG00000075035,118
ENSG00000075043,2
ENSG00000075073,58
ENSG00000075089,1332
ENSG00000075131,335
ENSG00000075142,6028
ENSG00000075151,4734
ENSG00000075188,886
ENSG00000075213,333
ENSG00000075218,119
ENSG00000075223,19366
ENSG00000075234,1144
ENSG00000075239,4124
ENSG00000075240,1833
ENSG00000075275,18756
ENSG00000075290,10
ENSG00000075292,6749
ENSG00000075303,883
ENSG00000075336,1017
ENSG00000075340,209
ENSG00000075388,0
ENSG00000075391,3460
ENSG00000075399,586
ENSG00000075407,1831
ENSG00000075413,4041
ENSG00000075415,19206
ENSG00000075420,8858
ENSG00000075426,14619
ENSG00000075429,0
ENSG00000075461,13455
ENSG00000075539,4298
ENSG00000075568,4631
ENSG00000075618,3721
ENSG00000075624,396719
ENSG00000075643,687
ENSG00000075651,1111
ENSG00000075673,6
ENSG00000075702,347
ENSG00000075711,3594
ENSG00000075785,20112
ENSG00000075790,1918
ENSG00000075826,448
ENSG00000075856,4940
ENSG00000075884,300
ENSG00000075886,101
ENSG00000075891,48
ENSG00000075914,1908
ENSG00000075945,2999
ENSG00000075975,3342
ENSG00000076003,3259
ENSG00000076043,2384
ENSG00000076053,1067
ENSG00000076067,3728
ENSG00000076108,11183
ENSG00000076201,7159
ENSG00000076242,3154
ENSG00000076248,3114
ENSG00000076258,236
ENSG00000076321,1051
ENSG00000076344,807
ENSG00000076351,726
ENSG00000076356,1903
ENSG00000076382,589
ENSG00000076513,5741
ENSG00000076554,12237
ENSG00000076555,1765
ENSG00000076604,4403
ENSG00000076641,735
ENSG00000076650,950
ENSG00000076662,75
ENSG00000076685,1632
ENSG00000076706,8737
ENSG00000076716,1898
ENSG00000076770,1068
ENSG00000076826,2489
ENSG00000076864,1018
ENSG00000076924,4003
ENSG00000076928,3952
ENSG00000076944,2976
ENSG00000076984,2070
ENSG00000077009,0
ENSG00000077044,3238
ENSG00000077063,197
ENSG00000077080,0
ENSG00000077092,116
ENSG00000077097,11777
ENSG00000077147,16679
ENSG00000077150,3534
ENSG00000077152,459
ENSG00000077157,3351
ENSG00000077232,14145
ENSG00000077235,14128
ENSG00000077238,5721
ENSG00000077254,3408
ENSG00000077264,64
ENSG00000077274,42
ENSG00000077279,7
ENSG00000077312,3372
ENSG00000077327,1
ENSG00000077348,1089
ENSG00000077380,8207
ENSG00000077420,1175
ENSG00000077454,785
ENSG00000077458,669
ENSG00000077463,800
ENSG00000077498,1
ENSG00000077514,1508
ENSG00000077522,4
ENSG00000077549,20572
ENSG00000077585,1718
ENSG00000077616,62
ENSG00000077684,2544
ENSG00000077713,1196
ENSG00000077721,3763
ENSG00000077782,10498
ENSG00000077800,2
ENSG00000077935,4
ENSG00000077942,27121
ENSG00000077943,758
ENSG00000077984,212
ENSG00000078018,1067
ENSG00000078043,1818
ENSG00000078053,349
ENSG00000078061,4410
ENSG00000078070,1987
ENSG00000078081,57
ENSG00000078098,7555
ENSG00000078114,9310
ENSG00000078124,842
ENSG00000078140,6828
ENSG00000078142,2742
ENSG00000078177,1175
ENSG00000078237,626
ENSG00000078246,2438
ENSG00000078269,3831
ENSG00000078295,1690
ENSG00000078304,7275
ENSG00000078319,754
ENSG00000078328,0
ENSG00000078369,34372
ENSG00000078399,66
ENSG00000078401,314
ENSG00000078403,1833
ENSG00000078487,305
ENSG00000078549,252
ENSG00000078579,6
ENSG00000078589,82
ENSG00000078596,685
ENSG00000078618,10712
ENSG00000078668,8295
ENSG00000078674,6313
ENSG00000078687,2639
ENSG00000078699,2648
ENSG00000078725,11
ENSG00000078747,5201
ENSG00000078795,13
ENSG00000078804,2087
ENSG00000078808,9408
ENSG00000078814,46
ENSG00000078898,68
ENSG00000078900,259
ENSG00000078902,5535
ENSG00000078967,1315
ENSG00000079101,72
ENSG00000079102,450
ENSG00000079112,15
ENSG00000079134,1044
ENSG00000079150,974
ENSG00000079156,540
ENSG00000079215,1645
ENSG00000079246,28597
ENSG00000079257,944
ENSG00000079263,99
ENSG00000079277,2028
ENSG00000079308,19528
ENSG00000079313,1504
ENSG00000079332,11136
ENSG00000079335,500
ENSG00000079337,1029
ENSG00000079385,178
ENSG00000079387,1676
ENSG00000079393,47
ENSG00000079432,6941
ENSG00000079435,1858
ENSG00000079459,5652
ENSG00000079462,2241
ENSG00000079482,1680
ENSG00000079557,0
ENSG00000079616,5428
ENSG00000079689,6
ENSG00000079691,1744
ENSG00000079739,4668
ENSG00000079785,8951
ENSG00000079805,7538
ENSG00000079819,5530
ENSG00000079841,15
ENSG00000079931,936
ENSG00000079950,4236
ENSG00000079974,921
ENSG00000079999,4481
ENSG00000080007,38
ENSG00000080031,92
ENSG00000080166,2
ENSG00000080189,3163
ENSG00000080200,954
ENSG00000080224,70
ENSG00000080293,5
ENSG00000080298,891
ENSG00000080345,4315
ENSG00000080371,5114
ENSG00000080493,87
ENSG00000080503,10830
ENSG00000080511,0
ENSG00000080546,1275
ENSG00000080561,893
ENSG00000080572,1
ENSG00000080573,7369
ENSG00000080603,25083
ENSG00000080608,2147
ENSG00000080618,8
ENSG00000080644,17
ENSG00000080709,62
ENSG00000080802,1621
ENSG00000080815,7274
ENSG00000080819,584
ENSG00000080822,2039
ENSG00000080823,1050
ENSG00000080824,78144
ENSG00000080839,438
ENSG00000080845,6220
ENSG00000080854,326
ENSG00000080910,0
ENSG00000080947,225
ENSG00000080986,251
ENSG00000081014,1016
ENSG00000081019,2027
ENSG00000081026,3527
ENSG00000081041,14
ENSG00000081051,0
ENSG00000081052,142
ENSG00000081059,410
ENSG00000081087,1281
ENSG00000081138,0
ENSG00000081148,22
ENSG00000081154,5865
ENSG00000081177,2285
ENSG00000081181,272
ENSG00000081189,1940
ENSG00000081237,2333
ENSG00000081248,0
ENSG00000081277,392
ENSG00000081307,2553
ENSG00000081320,1971
ENSG00000081377,965
ENSG00000081386,985
ENSG00000081479,3615
ENSG00000081665,1171
ENSG00000081692,1443
ENSG00000081721,778
ENSG00000081760,5651
ENSG00000081791,3673
ENSG00000081800,0
ENSG00000081803,1896
ENSG00000081818,253
ENSG00000081842,27
ENSG00000081853,364
ENSG00000081870,1123
ENSG00000081913,2047
ENSG00000081923,10959
ENSG00000081985,14
ENSG00000082014,766
ENSG00000082068,1754
ENSG00000082074,938
ENSG00000082126,12
ENSG00000082146,592
ENSG00000082153,12833
ENSG00000082175,36322
ENSG00000082196,2593
ENSG00000082212,1504
ENSG00000082213,2089
ENSG00000082258,2217
ENSG00000082269,370
ENSG00000082293,2
ENSG00000082397,1652
ENSG00000082438,1782
ENSG00000082458,4659
ENSG00000082482,975
ENSG00000082497,2777
ENSG00000082512,1238
ENSG00000082515,1491
ENSG00000082516,2669
ENSG00000082556,89
ENSG00000082641,28331
ENSG00000082684,298
ENSG00000082701,4944
ENSG00000082781,36550
ENSG00000082805,4275
ENSG00000082898,8804
ENSG00000082929,2
ENSG00000082996,3740
ENSG00000083067,12
ENSG00000083093,1474
ENSG00000083097,1575
ENSG00000083099,2336
ENSG00000083123,1800
ENSG00000083168,10242
ENSG00000083223,2478
ENSG00000083290,1708
ENSG00000083307,5827
ENSG00000083312,7369
ENSG00000083444,12728
ENSG00000083454,29
ENSG00000083457,757
ENSG00000083520,4179
ENSG00000083535,1081
ENSG00000083544,1648
ENSG00000083622,0
ENSG00000083635,635
ENSG00000083642,5918
ENSG00000083720,2347
ENSG00000083750,1039
ENSG00000083782,481
ENSG00000083799,2681
ENSG00000083807,337
ENSG00000083812,889
ENSG00000083814,447
ENSG00000083817,424
ENSG00000083828,820
ENSG00000083838,848
ENSG00000083844,2573
ENSG00000083845,30138
ENSG00000083857,11430
ENSG00000083896,6512
ENSG00000083937,3248
ENSG00000084070,3897
ENSG00000084072,3196
ENSG00000084073,6426
ENSG00000084090,14935
ENSG00000084092,2047
ENSG00000084093,3332
ENSG00000084110,107
ENSG00000084112,4029
ENSG00000084207,5214
ENSG00000084234,42246
ENSG00000084444,13496
ENSG00000084453,1
ENSG00000084463,10309
ENSG00000084623,13661
ENSG00000084628,6491
ENSG00000084636,9193
ENSG00000084652,8970
ENSG00000084674,40
ENSG00000084676,5177
ENSG00000084693,1806
ENSG00000084710,1160
ENSG00000084731,1095
ENSG00000084733,10834
ENSG00000084734,10
ENSG00000084754,16558
ENSG00000084764,827
ENSG00000084774,5496
ENSG00000085063,35014
ENSG00000085117,3421
ENSG00000085185,1585
ENSG00000085224,5331
ENSG00000085231,1037
ENSG00000085265,93
ENSG00000085274,950
ENSG00000085276,1079
ENSG00000085365,4038
ENSG00000085377,2891
ENSG00000085382,637
ENSG00000085415,2392
ENSG00000085433,1471
ENSG00000085449,4802
ENSG00000085465,261
ENSG00000085491,5506
ENSG00000085511,2224
ENSG00000085514,607
ENSG00000085552,1224
ENSG00000085563,84
ENSG00000085644,4802
ENSG00000085662,2243
ENSG00000085719,15271
ENSG00000085721,7732
ENSG00000085733,17684
ENSG00000085741,247
ENSG00000085760,2474
ENSG00000085788,5055
ENSG00000085831,23256
ENSG00000085832,5860
ENSG00000085840,173
ENSG00000085871,2283
ENSG00000085872,3228
ENSG00000085978,4047
ENSG00000085982,3081
ENSG00000085998,5280
ENSG00000085999,220
ENSG00000086015,4888
ENSG00000086061,10999
ENSG00000086062,31002
ENSG00000086065,5172
ENSG00000086102,6703
ENSG00000086159,1
ENSG00000086189,1303
ENSG00000086200,2222
ENSG00000086205,81
ENSG00000086232,18057
ENSG00000086288,28
ENSG00000086289,906
ENSG00000086300,1057
ENSG00000086475,3033
ENSG00000086504,4675
ENSG00000086506,1
ENSG00000086544,3435
ENSG00000086548,1513
ENSG00000086570,47
ENSG00000086589,4218
ENSG00000086598,26303
ENSG00000086619,317
ENSG00000086666,4639
ENSG00000086696,7
ENSG00000086712,1459
ENSG00000086717,567
ENSG00000086730,765
ENSG00000086758,29539
ENSG00000086827,2128
ENSG00000086848,572
ENSG00000086967,10
ENSG00000086991,2063
ENSG00000087008,2643
ENSG00000087053,2110
ENSG00000087074,3559
ENSG00000087076,634
ENSG00000087077,5433
ENSG00000087085,15
ENSG00000087086,127665
ENSG00000087087,5555
ENSG00000087088,2771
ENSG00000087095,1694
ENSG00000087111,5964
ENSG00000087116,13406
ENSG00000087128,28
ENSG00000087152,5066
ENSG00000087157,2571
ENSG00000087191,8816
ENSG00000087206,1210
ENSG00000087237,57
ENSG00000087245,52141
ENSG00000087250,4
ENSG00000087253,1118
ENSG00000087258,98
ENSG00000087263,2591
ENSG00000087266,3029
ENSG00000087269,3394
ENSG00000087274,16194
ENSG00000087299,666
ENSG00000087301,1250
ENSG00000087302,7795
ENSG00000087303,5265
ENSG00000087338,1525
ENSG00000087365,17791
ENSG00000087448,2803
ENSG00000087460,72828
ENSG00000087470,4489
ENSG00000087494,267
ENSG00000087495,14
ENSG00000087502,3056
ENSG00000087510,3487
ENSG00000087586,551
ENSG00000087589,111
ENSG00000087842,222
ENSG00000087884,882
ENSG00000087903,1354
ENSG00000087995,1117
ENSG00000088002,1191
ENSG00000088035,810
ENSG00000088038,3605
ENSG00000088053,63
ENSG00000088179,1011
ENSG00000088205,6330
ENSG00000088247,8660
ENSG00000088256,5422
ENSG00000088280,3559
ENSG00000088298,2212
ENSG00000088305,137
ENSG00000088320,65
ENSG00000088325,1396
ENSG00000088340,233
ENSG00000088356,1548
ENSG00000088367,8255
ENSG00000088386,2
ENSG00000088387,4470
ENSG00000088448,5217
ENSG00000088451,892
ENSG00000088538,273
ENSG00000088543,450
ENSG00000088682,1568
ENSG00000088726,136
ENSG00000088727,658
ENSG00000088756,682
ENSG00000088766,2027
ENSG00000088782,0
ENSG00000088808,3462
ENSG00000088812,7674
ENSG00000088826,451
ENSG00000088827,631
ENSG00000088832,11320
ENSG00000088833,5959
ENSG00000088836,386
ENSG00000088854,1772
ENSG00000088876,773
ENSG00000088881,1677
ENSG00000088882,1072
ENSG00000088888,9236
ENSG00000088899,318
ENSG00000088926,0
ENSG00000088930,8420
ENSG00000088970,868
ENSG00000088986,11113
ENSG00000088992,94
ENSG00000089006,5363
ENSG00000089009,29332
ENSG00000089012,33
ENSG00000089022,2282
ENSG00000089041,403
ENSG00000089048,1103
ENSG00000089050,1647
ENSG00000089053,8226
ENSG00000089057,1916
ENSG00000089060,2877
ENSG00000089063,7094
ENSG00000089091,420
ENSG00000089094,1668
ENSG00000089101,76
ENSG00000089116,1
ENSG00000089123,710
ENSG00000089127,1286
ENSG00000089154,11441
ENSG00000089157,69061
ENSG00000089159,7748
ENSG00000089163,55
ENSG00000089169,2
ENSG00000089177,5316
ENSG00000089195,1316
ENSG00000089199,6
ENSG00000089220,26533
ENSG00000089225,364
ENSG00000089234,2309
ENSG00000089248,11335
ENSG00000089250,1
ENSG00000089280,26942
ENSG00000089289,4436
ENSG00000089327,7531
ENSG00000089335,2005
ENSG00000089351,4111
ENSG00000089356,16427
ENSG00000089472,2232
ENSG00000089486,1744
ENSG00000089505,73
ENSG00000089558,11
ENSG00000089597,35868
ENSG00000089639,1317
ENSG00000089682,532
ENSG00000089685,868
ENSG00000089692,46
ENSG00000089693,11516
ENSG00000089723,218
ENSG00000089737,13931
ENSG00000089775,760
ENSG00000089818,3210
ENSG00000089820,939
ENSG00000089847,184
ENSG00000089876,4136
ENSG00000089902,3113
ENSG00000089916,2271
ENSG00000090006,3599
ENSG00000090013,4446
ENSG00000090020,6387
ENSG00000090054,4939
ENSG00000090060,10417
ENSG00000090061,827
ENSG00000090097,1088
ENSG00000090104,2183
ENSG00000090238,7223
ENSG00000090263,1894
ENSG00000090266,3647
ENSG00000090273,9670
ENSG00000090316,4483
ENSG00000090339,1852
ENSG00000090372,5520
ENSG00000090376,770
ENSG00000090382,8741
ENSG00000090402,0
ENSG00000090432,3451
ENSG00000090447,1220
ENSG00000090470,1224
ENSG00000090487,8204
ENSG00000090512,0
ENSG00000090520,4920
ENSG00000090530,372
ENSG00000090534,50
ENSG00000090539,780
ENSG00000090554,92
ENSG00000090565,6181
ENSG00000090581,5786
ENSG00000090612,1961
ENSG00000090615,10494
ENSG00000090621,8039
ENSG00000090659,355
ENSG00000090661,3029
ENSG00000090674,1208
ENSG00000090686,4625
ENSG00000090776,1338
ENSG00000090857,2778
ENSG00000090861,8646
ENSG00000090863,12608
ENSG00000090889,419
ENSG00000090905,6402
ENSG00000090924,2322
ENSG00000090932,2
ENSG00000090971,960
ENSG00000090975,1300
ENSG00000090989,3046
ENSG00000091009,1672
ENSG00000091010,1
ENSG00000091039,5469
ENSG00000091073,1008
ENSG00000091106,147
ENSG00000091127,1500
ENSG00000091128,15
ENSG00000091129,2764
ENSG00000091136,20308
ENSG00000091137,24
ENSG00000091138,24
ENSG00000091140,3913
ENSG00000091157,1754
ENSG00000091164,6066
ENSG00000091181,22
ENSG00000091262,145
ENSG00000091317,7000
ENSG00000091409,3550
ENSG00000091428,240
ENSG00000091436,2957
ENSG00000091482,0
ENSG00000091483,3962
ENSG00000091490,1126
ENSG00000091513,201
ENSG00000091527,17735
ENSG00000091536,73
ENSG00000091542,9647
ENSG00000091583,0
ENSG00000091592,1140
ENSG00000091622,538
ENSG00000091640,3546
ENSG00000091651,88
ENSG00000091656,1399
ENSG00000091664,0
ENSG00000091704,10
ENSG00000091732,981
ENSG00000091831,21400
ENSG00000091844,108
ENSG00000091879,1150
ENSG00000091947,5302
ENSG00000091972,999
ENSG00000091986,29861
ENSG00000092009,80
ENSG00000092010,10225
ENSG00000092020,909
ENSG00000092036,1257
ENSG00000092051,42
ENSG00000092054,0
ENSG00000092067,13
ENSG00000092068,18820
ENSG00000092094,2115
ENSG00000092096,2292
ENSG00000092098,1531
ENSG00000092108,3864
ENSG00000092140,930
ENSG00000092148,13277
ENSG00000092199,35050
ENSG00000092200,44
ENSG00000092201,11979
ENSG00000092203,7957
ENSG00000092208,500
ENSG00000092295,252
ENSG00000092330,5554
ENSG00000092345,3
ENSG00000092377,0
ENSG00000092421,515
ENSG00000092439,2830
ENSG00000092445,505
ENSG00000092470,447
ENSG00000092529,36
ENSG00000092531,3886
ENSG00000092607,611
ENSG00000092621,481
ENSG00000092758,31
ENSG00000092820,49431
ENSG00000092841,65992
ENSG00000092847,4128
ENSG00000092850,105
ENSG00000092853,266
ENSG00000092871,1330
ENSG00000092929,2435
ENSG00000092931,1636
ENSG00000092964,4989
ENSG00000092969,1183
ENSG00000092978,1493
ENSG00000093000,2249
ENSG00000093009,139
ENSG00000093010,3848
ENSG00000093072,2436
ENSG00000093100,10
ENSG00000093134,1
ENSG00000093144,2249
ENSG00000093167,5175
ENSG00000093183,4289
ENSG00000093217,349
ENSG00000094631,3549
ENSG00000094661,0
ENSG00000094755,655
ENSG00000094796,410
ENSG00000094804,1682
ENSG00000094841,891
ENSG00000094880,2205
ENSG00000094914,2498
ENSG00000094916,13729
ENSG00000094963,940
ENSG00000094975,5560
ENSG00000095002,2312
ENSG00000095015,12578
ENSG00000095059,2590
ENSG00000095066,2289
ENSG00000095110,0
ENSG00000095139,20028
ENSG00000095203,2178
ENSG00000095209,146
ENSG00000095261,4354
ENSG00000095303,2845
ENSG00000095319,4541
ENSG00000095321,7524
ENSG00000095370,897
ENSG00000095380,7150
ENSG00000095383,2253
ENSG00000095397,1774
ENSG00000095464,25
ENSG00000095485,1553
ENSG00000095539,322
ENSG00000095564,2764
ENSG00000095574,1384
ENSG00000095585,1402
ENSG00000095587,107
ENSG00000095596,90
ENSG00000095627,62
ENSG00000095637,4327
ENSG00000095713,15
ENSG00000095739,3855
ENSG00000095752,36
ENSG00000095777,24
ENSG00000095787,9541
ENSG00000095794,1085
ENSG00000095906,5927
ENSG00000095917,205
ENSG00000095932,1
ENSG00000095951,2381
ENSG00000095970,1677
ENSG00000095981,18
ENSG00000096006,27559
ENSG00000096060,3634
ENSG00000096063,2767
ENSG00000096070,3760
ENSG00000096080,1142
ENSG00000096088,5
ENSG00000096092,1134
ENSG00000096093,1436
ENSG00000096264,1
ENSG00000096384,101930
ENSG00000096395,1
ENSG00000096401,4022
ENSG00000096433,5648
ENSG00000096654,727
ENSG00000096696,32528
ENSG00000096717,1851
ENSG00000096746,5724
ENSG00000096872,1301
ENSG00000096968,1954
ENSG00000096996,127
ENSG00000097007,7480
ENSG00000097021,1480
ENSG00000097033,9621
ENSG00000097046,146
ENSG00000097096,1103
ENSG00000099139,904
ENSG00000099194,69141
ENSG00000099203,649
ENSG00000099204,7215
ENSG00000099219,12667
ENSG00000099246,8759
ENSG00000099250,8059
ENSG00000099251,94
ENSG00000099256,326
ENSG00000099260,1439
ENSG00000099282,10403
ENSG00000099284,1403
ENSG00000099290,2544
ENSG00000099308,861
ENSG00000099326,1227
ENSG00000099330,1786
ENSG00000099331,8100
ENSG00000099337,6658
ENSG00000099338,440
ENSG00000099341,10931
ENSG00000099364,1978
ENSG00000099365,547
ENSG00000099377,2747
ENSG00000099381,4710
ENSG00000099385,2887
ENSG00000099399,1
ENSG00000099617,3
ENSG00000099622,20150
ENSG00000099624,1994
ENSG00000099625,84
ENSG00000099715,0
ENSG00000099721,0
ENSG00000099725,0
ENSG00000099769,393
ENSG00000099783,12048
ENSG00000099785,2483
ENSG00000099795,3337
ENSG00000099797,9187
ENSG00000099800,2669
ENSG00000099804,2210
ENSG00000099810,2530
ENSG00000099812,5871
ENSG00000099814,5223
ENSG00000099817,5940
ENSG00000099821,1621
ENSG00000099822,45
ENSG00000099834,14
ENSG00000099840,105
ENSG00000099849,2202
ENSG00000099860,5028
ENSG00000099864,2812
ENSG00000099866,11
ENSG00000099869,4
ENSG00000099875,8456
ENSG00000099889,906
ENSG00000099899,1080
ENSG00000099901,1696
ENSG00000099904,1267
ENSG00000099910,1172
ENSG00000099917,4639
ENSG00000099937,20
ENSG00000099940,3014
ENSG00000099942,5229
ENSG00000099949,2191
ENSG00000099953,33327
ENSG00000099954,140
ENSG00000099956,3545
ENSG00000099957,9
ENSG00000099958,1614
ENSG00000099960,2
ENSG00000099968,3271
ENSG00000099974,65
ENSG00000099977,866
ENSG00000099984,0
ENSG00000099985,122
ENSG00000099991,4166
ENSG00000099992,1257
ENSG00000099994,5918
ENSG00000099995,8608
ENSG00000099998,3400
ENSG00000099999,793
ENSG00000100003,3919
ENSG00000100012,0
ENSG00000100014,2100
ENSG00000100023,2396
ENSG00000100024,4
ENSG00000100027,156
ENSG00000100028,4375
ENSG00000100029,3616
ENSG00000100030,7902
ENSG00000100031,195
ENSG00000100033,83
ENSG00000100034,1836
ENSG00000100036,172
ENSG00000100038,29
ENSG00000100053,7
ENSG00000100055,1283
ENSG00000100056,730
ENSG00000100058,369
ENSG00000100060,642
ENSG00000100065,921
ENSG00000100068,157
ENSG00000100075,3460
ENSG00000100077,1459
ENSG00000100078,0
ENSG00000100079,24
ENSG00000100083,2606
ENSG00000100084,555
ENSG00000100092,603
ENSG00000100095,148
ENSG00000100097,30366
ENSG00000100099,1573
ENSG00000100100,3493
ENSG00000100101,1
ENSG00000100104,832
ENSG00000100105,3885
ENSG00000100106,1173
ENSG00000100109,1899
