Gene stable ID,d86f17a9-0ee2-4bd1-993d-f23ba7fe3a26
ENSG00000072518,5899
ENSG00000072571,3382
ENSG00000072609,2527
ENSG00000072657,10
ENSG00000072682,4492
ENSG00000072694,645
ENSG00000072736,2151
ENSG00000072756,1043
ENSG00000072778,6023
ENSG00000072786,2384
ENSG00000072803,6146
ENSG00000072818,158
ENSG00000072832,101
ENSG00000072840,558
ENSG00000072849,1965
ENSG00000072858,2606
ENSG00000072864,2927
ENSG00000072952,230
ENSG00000072954,1997
ENSG00000072958,4013
ENSG00000073008,4496
ENSG00000073050,2141
ENSG00000073060,23731
ENSG00000073067,0
ENSG00000073111,10457
ENSG00000073146,5
ENSG00000073150,371
ENSG00000073169,419
ENSG00000073282,101
ENSG00000073331,3158
ENSG00000073350,7671
ENSG00000073417,1574
ENSG00000073464,2644
ENSG00000073536,1711
ENSG00000073578,4754
ENSG00000073584,5297
ENSG00000073598,16
ENSG00000073605,480
ENSG00000073614,4795
ENSG00000073670,28
ENSG00000073711,7449
ENSG00000073712,4998
ENSG00000073734,2
ENSG00000073737,34
ENSG00000073754,6
ENSG00000073756,293
ENSG00000073792,2126
ENSG00000073803,6179
ENSG00000073849,10247
ENSG00000073861,16
ENSG00000073905,5
ENSG00000073910,598
ENSG00000073921,17672
ENSG00000073969,2852
ENSG00000074047,1095
ENSG00000074054,6034
ENSG00000074071,7296
ENSG00000074181,23733
ENSG00000074201,5240
ENSG00000074211,45
ENSG00000074219,4660
ENSG00000074266,1980
ENSG00000074276,75
ENSG00000074317,2
ENSG00000074319,4693
ENSG00000074356,2870
ENSG00000074370,7002
ENSG00000074410,454
ENSG00000074416,2893
ENSG00000074527,2058
ENSG00000074582,2391
ENSG00000074590,2061
ENSG00000074603,2812
ENSG00000074621,637
ENSG00000074657,12861
ENSG00000074660,345
ENSG00000074695,16002
ENSG00000074696,7947
ENSG00000074706,88
ENSG00000074755,4124
ENSG00000074771,0
ENSG00000074800,89487
ENSG00000074803,0
ENSG00000074842,5739
ENSG00000074855,1307
ENSG00000074935,636
ENSG00000074964,4790
ENSG00000074966,53
ENSG00000075035,2
ENSG00000075043,10
ENSG00000075073,88
ENSG00000075089,2914
ENSG00000075131,547
ENSG00000075142,8954
ENSG00000075151,3824
ENSG00000075188,861
ENSG00000075213,48
ENSG00000075218,1761
ENSG00000075223,3174
ENSG00000075234,1043
ENSG00000075239,1993
ENSG00000075240,2270
ENSG00000075275,2280
ENSG00000075290,2
ENSG00000075292,9772
ENSG00000075303,1462
ENSG00000075336,2256
ENSG00000075340,57
ENSG00000075388,3
ENSG00000075391,10204
ENSG00000075399,338
ENSG00000075407,3372
ENSG00000075413,3816
ENSG00000075415,29721
ENSG00000075420,18092
ENSG00000075426,23584
ENSG00000075429,0
ENSG00000075461,5
ENSG00000075539,2397
ENSG00000075568,6119
ENSG00000075618,13597
ENSG00000075624,361993
ENSG00000075643,3081
ENSG00000075651,1424
ENSG00000075673,7
ENSG00000075702,2225
ENSG00000075711,11256
ENSG00000075785,27666
ENSG00000075790,10080
ENSG00000075826,315
ENSG00000075856,5632
ENSG00000075884,275
ENSG00000075886,25
ENSG00000075891,1
ENSG00000075914,1389
ENSG00000075945,4263
ENSG00000075975,3550
ENSG00000076003,8210
ENSG00000076043,2604
ENSG00000076053,1542
ENSG00000076067,1913
ENSG00000076108,7045
ENSG00000076201,3902
ENSG00000076242,1815
ENSG00000076248,7042
ENSG00000076258,323
ENSG00000076321,1249
ENSG00000076344,35
ENSG00000076351,379
ENSG00000076356,1449
ENSG00000076382,4909
ENSG00000076513,4469
ENSG00000076554,27212
ENSG00000076555,698
ENSG00000076604,5422
ENSG00000076641,381
ENSG00000076650,1498
ENSG00000076662,38
ENSG00000076685,6017
ENSG00000076706,13038
ENSG00000076716,542
ENSG00000076770,821
ENSG00000076826,2821
ENSG00000076864,680
ENSG00000076924,4862
ENSG00000076928,4856
ENSG00000076944,2512
ENSG00000076984,3830
ENSG00000077009,2
ENSG00000077044,2583
ENSG00000077063,40
ENSG00000077080,0
ENSG00000077092,1941
ENSG00000077097,14841
ENSG00000077147,25360
ENSG00000077150,5552
ENSG00000077152,3128
ENSG00000077157,6161
ENSG00000077232,20344
ENSG00000077235,7416
ENSG00000077238,1664
ENSG00000077254,5521
ENSG00000077264,569
ENSG00000077274,66490
ENSG00000077279,1903
ENSG00000077312,7767
ENSG00000077327,2
ENSG00000077348,2028
ENSG00000077380,6379
ENSG00000077420,1011
ENSG00000077454,831
ENSG00000077458,1339
ENSG00000077463,521
ENSG00000077498,0
ENSG00000077514,2106
ENSG00000077522,8
ENSG00000077549,14884
ENSG00000077585,740
ENSG00000077616,35
ENSG00000077684,2428
ENSG00000077713,2187
ENSG00000077721,3917
ENSG00000077782,1508
ENSG00000077800,1
ENSG00000077935,72
ENSG00000077942,1943
ENSG00000077943,177
ENSG00000077984,165
ENSG00000078018,7994
ENSG00000078043,2648
ENSG00000078053,98
ENSG00000078061,4102
ENSG00000078070,2517
ENSG00000078081,1317
ENSG00000078098,1595
ENSG00000078114,21514
ENSG00000078124,1394
ENSG00000078140,9501
ENSG00000078142,4416
ENSG00000078177,1057
ENSG00000078237,1094
ENSG00000078246,1584
ENSG00000078269,619
ENSG00000078295,16
ENSG00000078304,10799
ENSG00000078319,868
ENSG00000078328,5
ENSG00000078369,22512
ENSG00000078399,31
ENSG00000078401,980
ENSG00000078403,5812
ENSG00000078487,264
ENSG00000078549,48
ENSG00000078579,3
ENSG00000078589,116
ENSG00000078596,293
ENSG00000078618,14369
ENSG00000078668,6980
ENSG00000078674,11853
ENSG00000078687,860
ENSG00000078699,7032
ENSG00000078725,5
ENSG00000078747,7338
ENSG00000078795,6
ENSG00000078804,2616
ENSG00000078808,4374
ENSG00000078814,36
ENSG00000078898,0
ENSG00000078900,12
ENSG00000078902,2055
ENSG00000078967,1303
ENSG00000079101,19
ENSG00000079102,61
ENSG00000079112,73
ENSG00000079134,1888
ENSG00000079150,596
ENSG00000079156,98
ENSG00000079215,863
ENSG00000079246,39581
ENSG00000079257,1157
ENSG00000079263,161
ENSG00000079277,1963
ENSG00000079308,4189
ENSG00000079313,1442
ENSG00000079332,10344
ENSG00000079335,1113
ENSG00000079337,231
ENSG00000079385,10229
ENSG00000079387,2468
ENSG00000079393,4
ENSG00000079432,5807
ENSG00000079435,390
ENSG00000079459,7384
ENSG00000079462,2879
ENSG00000079482,833
ENSG00000079557,0
ENSG00000079616,5478
ENSG00000079689,5
ENSG00000079691,3031
ENSG00000079739,9444
ENSG00000079785,18082
ENSG00000079805,20655
ENSG00000079819,8344
ENSG00000079841,1
ENSG00000079931,348
ENSG00000079950,3892
ENSG00000079974,969
ENSG00000079999,7374
ENSG00000080007,9
ENSG00000080031,27
ENSG00000080166,1
ENSG00000080189,5464
ENSG00000080200,4290
ENSG00000080224,43
ENSG00000080293,0
ENSG00000080298,1356
ENSG00000080345,8387
ENSG00000080371,5370
ENSG00000080493,53
ENSG00000080503,11641
ENSG00000080511,3
ENSG00000080546,973
ENSG00000080561,1004
ENSG00000080572,1
ENSG00000080573,1710
ENSG00000080603,16561
ENSG00000080608,7514
ENSG00000080618,0
ENSG00000080644,15
ENSG00000080709,45
ENSG00000080802,3270
ENSG00000080815,5881
ENSG00000080819,2429
ENSG00000080822,6468
ENSG00000080823,1868
ENSG00000080824,111050
ENSG00000080839,2990
ENSG00000080845,11274
ENSG00000080854,5
ENSG00000080910,0
ENSG00000080947,86
ENSG00000080986,2943
ENSG00000081014,1868
ENSG00000081019,1992
ENSG00000081026,3179
ENSG00000081041,453
ENSG00000081051,0
ENSG00000081052,108
ENSG00000081059,864
ENSG00000081087,2636
ENSG00000081138,7
ENSG00000081148,29
ENSG00000081154,13633
ENSG00000081177,3321
ENSG00000081181,501
ENSG00000081189,1154
ENSG00000081237,3230
ENSG00000081248,1
ENSG00000081277,24535
ENSG00000081307,4329
ENSG00000081320,11135
ENSG00000081377,2128
ENSG00000081386,1553
ENSG00000081479,50
ENSG00000081665,1457
ENSG00000081692,955
ENSG00000081721,2645
ENSG00000081760,6896
ENSG00000081791,3124
ENSG00000081800,0
ENSG00000081803,1703
ENSG00000081818,152
ENSG00000081842,769
ENSG00000081853,1279
ENSG00000081870,1083
ENSG00000081913,4539
ENSG00000081923,4057
ENSG00000081985,467
ENSG00000082014,505
ENSG00000082068,2186
ENSG00000082074,1782
ENSG00000082126,6
ENSG00000082146,1366
ENSG00000082153,17781
ENSG00000082175,44
ENSG00000082196,278
ENSG00000082212,6234
ENSG00000082213,2599
ENSG00000082258,3334
ENSG00000082269,2181
ENSG00000082293,14
ENSG00000082397,1051
ENSG00000082438,2287
ENSG00000082458,4804
ENSG00000082482,166
ENSG00000082497,13299
ENSG00000082512,840
ENSG00000082515,2247
ENSG00000082516,5018
ENSG00000082556,88
ENSG00000082641,25219
ENSG00000082684,669
ENSG00000082701,10745
ENSG00000082781,4169
ENSG00000082805,8765
ENSG00000082898,27425
ENSG00000082929,0
ENSG00000082996,7191
ENSG00000083067,3
ENSG00000083093,2217
ENSG00000083097,1915
ENSG00000083099,3355
ENSG00000083123,1842
ENSG00000083168,5258
ENSG00000083223,5381
ENSG00000083290,1113
ENSG00000083307,10838
ENSG00000083312,13979
ENSG00000083444,12841
ENSG00000083454,139
ENSG00000083457,819
ENSG00000083520,6022
ENSG00000083535,1892
ENSG00000083544,1409
ENSG00000083622,1
ENSG00000083635,1636
ENSG00000083642,4466
ENSG00000083720,4673
ENSG00000083750,1167
ENSG00000083782,142
ENSG00000083799,5510
ENSG00000083807,350
ENSG00000083812,279
ENSG00000083814,62
ENSG00000083817,626
ENSG00000083828,761
ENSG00000083838,138
ENSG00000083844,2259
ENSG00000083845,13530
ENSG00000083857,27423
ENSG00000083896,6277
ENSG00000083937,8537
ENSG00000084070,2300
ENSG00000084072,3415
ENSG00000084073,9157
ENSG00000084090,20505
ENSG00000084092,2758
ENSG00000084093,4209
ENSG00000084110,15
ENSG00000084112,4795
ENSG00000084207,21042
ENSG00000084234,33778
ENSG00000084444,394
ENSG00000084453,19
ENSG00000084463,10666
ENSG00000084623,11382
ENSG00000084628,252
ENSG00000084636,2414
ENSG00000084652,5326
ENSG00000084674,3
ENSG00000084676,12498
ENSG00000084693,2745
ENSG00000084710,115
ENSG00000084731,3062
ENSG00000084733,21518
ENSG00000084734,10
ENSG00000084754,30905
ENSG00000084764,855
ENSG00000084774,15751
ENSG00000085063,74955
ENSG00000085117,4933
ENSG00000085185,1022
ENSG00000085224,8190
ENSG00000085231,1715
ENSG00000085265,72
ENSG00000085274,2112
ENSG00000085276,331
ENSG00000085365,5516
ENSG00000085377,7360
ENSG00000085382,1211
ENSG00000085415,9045
ENSG00000085433,1683
ENSG00000085449,4708
ENSG00000085465,189
ENSG00000085491,9049
ENSG00000085511,2697
ENSG00000085514,437
ENSG00000085552,2167
ENSG00000085563,38
ENSG00000085644,2174
ENSG00000085662,4078
ENSG00000085719,22718
ENSG00000085721,6442
ENSG00000085733,15590
ENSG00000085741,23
ENSG00000085760,5675
ENSG00000085788,12931
ENSG00000085831,3230
ENSG00000085832,5955
ENSG00000085840,1463
ENSG00000085871,1592
ENSG00000085872,7312
ENSG00000085978,2814
ENSG00000085982,2794
ENSG00000085998,3650
ENSG00000085999,1241
ENSG00000086015,4858
ENSG00000086061,29855
ENSG00000086062,50149
ENSG00000086065,7617
ENSG00000086102,9299
ENSG00000086159,111
ENSG00000086189,5388
ENSG00000086200,2866
ENSG00000086205,400
ENSG00000086232,14485
ENSG00000086288,8
ENSG00000086289,400
ENSG00000086300,1394
ENSG00000086475,9473
ENSG00000086504,2983
ENSG00000086506,0
ENSG00000086544,3278
ENSG00000086548,5376
ENSG00000086570,5319
ENSG00000086589,4649
ENSG00000086598,51092
ENSG00000086619,150
ENSG00000086666,3614
ENSG00000086696,278
ENSG00000086712,4038
ENSG00000086717,169
ENSG00000086730,700
ENSG00000086758,42950
ENSG00000086827,2357
ENSG00000086848,481
ENSG00000086967,137
ENSG00000086991,328
ENSG00000087008,1721
ENSG00000087053,7541
ENSG00000087074,2569
ENSG00000087076,232
ENSG00000087077,3986
ENSG00000087085,8
ENSG00000087086,111376
ENSG00000087087,6625
ENSG00000087088,2205
ENSG00000087095,1890
ENSG00000087111,3161
ENSG00000087116,3734
ENSG00000087128,4
ENSG00000087152,4288
ENSG00000087157,1238
ENSG00000087191,8217
ENSG00000087206,2941
ENSG00000087237,41
ENSG00000087245,8709
ENSG00000087250,109
ENSG00000087253,2671
ENSG00000087258,195
ENSG00000087263,3884
ENSG00000087266,5703
ENSG00000087269,5340
ENSG00000087274,9034
ENSG00000087299,1097
ENSG00000087301,824
ENSG00000087302,7334
ENSG00000087303,2037
ENSG00000087338,3490
ENSG00000087365,12603
ENSG00000087448,2194
ENSG00000087460,88658
ENSG00000087470,12938
ENSG00000087494,61
ENSG00000087495,62
ENSG00000087502,4536
ENSG00000087510,6571
ENSG00000087586,7437
ENSG00000087589,201
ENSG00000087842,2462
ENSG00000087884,343
ENSG00000087903,255
ENSG00000087995,2691
ENSG00000088002,62
ENSG00000088035,1827
ENSG00000088038,3367
ENSG00000088053,36
ENSG00000088179,1917
ENSG00000088205,9788
ENSG00000088247,19465
ENSG00000088256,2835
ENSG00000088280,2231
ENSG00000088298,2388
ENSG00000088305,1148
ENSG00000088320,504
ENSG00000088325,19607
ENSG00000088340,61
ENSG00000088356,2388
ENSG00000088367,8903
ENSG00000088386,284
ENSG00000088387,11471
ENSG00000088448,2882
ENSG00000088451,1469
ENSG00000088538,542
ENSG00000088543,156
ENSG00000088682,3544
ENSG00000088726,82
ENSG00000088727,428
ENSG00000088756,1703
ENSG00000088766,5204
ENSG00000088782,0
ENSG00000088808,1326
ENSG00000088812,27403
ENSG00000088826,2157
ENSG00000088827,1824
ENSG00000088832,19366
ENSG00000088833,6815
ENSG00000088836,9792
ENSG00000088854,3807
ENSG00000088876,1331
ENSG00000088881,161
ENSG00000088882,537
ENSG00000088888,10964
ENSG00000088899,13293
ENSG00000088926,2
ENSG00000088930,11518
ENSG00000088970,658
ENSG00000088986,13166
ENSG00000088992,16
ENSG00000089006,10038
ENSG00000089009,47030
ENSG00000089012,47
ENSG00000089022,3710
ENSG00000089041,1735
ENSG00000089048,2916
ENSG00000089050,2570
ENSG00000089053,12897
ENSG00000089057,5398
ENSG00000089060,2856
ENSG00000089063,10299
ENSG00000089091,227
ENSG00000089094,4527
ENSG00000089101,15
ENSG00000089116,1
ENSG00000089123,976
ENSG00000089127,1665
ENSG00000089154,12181
ENSG00000089157,110774
ENSG00000089159,4433
ENSG00000089163,48
ENSG00000089169,28
ENSG00000089177,1955
ENSG00000089195,3900
ENSG00000089199,3
ENSG00000089220,23216
ENSG00000089225,35
ENSG00000089234,2757
ENSG00000089248,5328
ENSG00000089250,9
ENSG00000089280,20997
ENSG00000089289,1694
ENSG00000089327,14508
ENSG00000089335,1992
ENSG00000089351,5533
ENSG00000089356,12091
ENSG00000089472,1547
ENSG00000089486,4101
ENSG00000089505,61
ENSG00000089558,10
ENSG00000089597,43061
ENSG00000089639,1203
ENSG00000089682,1432
ENSG00000089685,9706
ENSG00000089692,201
ENSG00000089693,9681
ENSG00000089723,173
ENSG00000089737,7231
ENSG00000089775,607
ENSG00000089818,1975
ENSG00000089820,458
ENSG00000089847,16
ENSG00000089876,4846
ENSG00000089902,3903
ENSG00000089916,3221
ENSG00000090006,2370
ENSG00000090013,861
ENSG00000090020,3632
ENSG00000090054,9014
ENSG00000090060,18486
ENSG00000090061,1288
ENSG00000090097,1768
ENSG00000090104,9620
ENSG00000090238,1568
ENSG00000090263,4522
ENSG00000090266,7723
ENSG00000090273,4359
ENSG00000090316,3029
ENSG00000090339,9404
ENSG00000090372,5816
ENSG00000090376,1073
ENSG00000090382,3616
ENSG00000090402,2
ENSG00000090432,2141
ENSG00000090447,1857
ENSG00000090470,1251
ENSG00000090487,6519
ENSG00000090512,33
ENSG00000090520,6793
ENSG00000090530,980
ENSG00000090534,4
ENSG00000090539,54
ENSG00000090554,48
ENSG00000090565,2119
ENSG00000090581,1584
ENSG00000090612,2816
ENSG00000090615,8037
ENSG00000090621,34795
ENSG00000090659,121
ENSG00000090661,2634
ENSG00000090674,1827
ENSG00000090686,5862
ENSG00000090776,1888
ENSG00000090857,8480
ENSG00000090861,8825
ENSG00000090863,15816
ENSG00000090889,7558
ENSG00000090905,4246
ENSG00000090924,1678
ENSG00000090932,142
ENSG00000090971,442
ENSG00000090975,1929
ENSG00000090989,2933
ENSG00000091009,3462
ENSG00000091010,8
ENSG00000091039,7733
ENSG00000091073,1129
ENSG00000091106,211
ENSG00000091127,9507
ENSG00000091128,10
ENSG00000091129,188
ENSG00000091136,6733
ENSG00000091137,1544
ENSG00000091138,2
ENSG00000091140,20577
ENSG00000091157,2459
ENSG00000091164,8550
ENSG00000091181,1
ENSG00000091262,104
ENSG00000091317,8653
ENSG00000091409,36175
ENSG00000091428,384
ENSG00000091436,6120
ENSG00000091482,50
ENSG00000091483,10765
ENSG00000091490,3135
ENSG00000091513,3037
ENSG00000091527,21854
ENSG00000091536,34
ENSG00000091542,4372
ENSG00000091583,3
ENSG00000091592,3934
ENSG00000091622,1310
ENSG00000091640,1504
ENSG00000091651,1713
ENSG00000091656,218
ENSG00000091664,0
ENSG00000091704,1
ENSG00000091732,3021
ENSG00000091831,132
ENSG00000091844,64
ENSG00000091879,782
ENSG00000091947,1309
ENSG00000091972,466
ENSG00000091986,3591
ENSG00000092009,9
ENSG00000092010,7464
ENSG00000092020,1490
ENSG00000092036,679
ENSG00000092051,14
ENSG00000092054,1
ENSG00000092067,3
ENSG00000092068,615
ENSG00000092094,847
ENSG00000092096,190
ENSG00000092098,1029
ENSG00000092108,3331
ENSG00000092140,2269
ENSG00000092148,12242
ENSG00000092199,33897
ENSG00000092200,36
ENSG00000092201,10651
ENSG00000092203,4806
ENSG00000092208,621
ENSG00000092295,283
ENSG00000092330,1808
ENSG00000092345,1
ENSG00000092377,0
ENSG00000092421,642
ENSG00000092439,2578
ENSG00000092445,1275
ENSG00000092470,796
ENSG00000092529,12
ENSG00000092531,2061
ENSG00000092607,352
ENSG00000092621,5193
ENSG00000092758,517
ENSG00000092820,15616
ENSG00000092841,26528
ENSG00000092847,4014
ENSG00000092850,4
ENSG00000092853,976
ENSG00000092871,1635
ENSG00000092929,35164
ENSG00000092931,1167
ENSG00000092964,6834
ENSG00000092969,1841
ENSG00000092978,2801
ENSG00000093000,5338
ENSG00000093009,1346
ENSG00000093010,2637
ENSG00000093072,4519
ENSG00000093100,2
ENSG00000093134,0
ENSG00000093144,3619
ENSG00000093167,5101
ENSG00000093183,2892
ENSG00000093217,1024
ENSG00000094631,2651
ENSG00000094661,0
ENSG00000094755,161024
ENSG00000094796,0
ENSG00000094804,1494
ENSG00000094841,2086
ENSG00000094880,4587
ENSG00000094914,1683
ENSG00000094916,12187
ENSG00000094963,3586
ENSG00000094975,4893
ENSG00000095002,6399
ENSG00000095015,7849
ENSG00000095059,1644
ENSG00000095066,2220
ENSG00000095110,0
ENSG00000095139,14581
ENSG00000095203,4918
ENSG00000095209,1724
ENSG00000095261,4939
ENSG00000095303,1982
ENSG00000095319,5506
ENSG00000095321,2241
ENSG00000095370,465
ENSG00000095380,4161
ENSG00000095383,1223
ENSG00000095397,1477
ENSG00000095464,25
ENSG00000095485,3084
ENSG00000095539,4340
ENSG00000095564,4376
ENSG00000095574,2101
ENSG00000095585,816
ENSG00000095587,10
ENSG00000095596,11
ENSG00000095627,5603
ENSG00000095637,7033
ENSG00000095713,16
ENSG00000095739,27388
ENSG00000095752,109
ENSG00000095777,1
ENSG00000095787,25095
ENSG00000095794,1774
ENSG00000095906,3646
ENSG00000095917,7
ENSG00000095932,2
ENSG00000095951,2823
ENSG00000095970,738
ENSG00000095981,1
ENSG00000096006,291
ENSG00000096060,5543
ENSG00000096063,11309
ENSG00000096070,2233
ENSG00000096080,1237
ENSG00000096088,2
ENSG00000096092,4214
ENSG00000096093,638
ENSG00000096264,1
ENSG00000096384,150065
ENSG00000096395,1
ENSG00000096401,6400
ENSG00000096433,6615
ENSG00000096654,1467
ENSG00000096696,36572
ENSG00000096717,1529
ENSG00000096746,7247
ENSG00000096872,1608
ENSG00000096968,918
ENSG00000096996,92
ENSG00000097007,3890
ENSG00000097021,1532
ENSG00000097033,12202
ENSG00000097046,1815
ENSG00000097096,727
ENSG00000099139,196
ENSG00000099194,9518
ENSG00000099203,704
ENSG00000099204,14736
ENSG00000099219,9551
ENSG00000099246,10209
ENSG00000099250,5178
ENSG00000099251,66
ENSG00000099256,1749
ENSG00000099260,5892
ENSG00000099282,1437
ENSG00000099284,159
ENSG00000099290,1770
ENSG00000099308,602
ENSG00000099326,351
ENSG00000099330,301
ENSG00000099331,9262
ENSG00000099337,2724
ENSG00000099338,86
ENSG00000099341,13497
ENSG00000099364,1830
ENSG00000099365,33
ENSG00000099377,1014
ENSG00000099381,2835
ENSG00000099385,1573
ENSG00000099399,0
ENSG00000099617,1
ENSG00000099622,5107
ENSG00000099624,2271
ENSG00000099625,29
ENSG00000099715,6
ENSG00000099721,0
ENSG00000099725,1
ENSG00000099769,22
ENSG00000099783,20484
ENSG00000099785,1701
ENSG00000099795,3819
ENSG00000099797,9332
ENSG00000099800,1099
ENSG00000099804,1375
ENSG00000099810,9810
ENSG00000099812,277
ENSG00000099814,2508
ENSG00000099817,6197
ENSG00000099821,1932
ENSG00000099822,20
ENSG00000099834,10
ENSG00000099840,16
ENSG00000099849,720
ENSG00000099860,1556
ENSG00000099864,37
ENSG00000099866,9
ENSG00000099869,0
ENSG00000099875,4597
ENSG00000099889,301
ENSG00000099899,843
ENSG00000099901,5070
ENSG00000099904,2065
ENSG00000099910,589
ENSG00000099917,4082
ENSG00000099937,0
ENSG00000099940,2056
ENSG00000099942,6499
ENSG00000099949,1972
ENSG00000099953,10342
ENSG00000099954,21
ENSG00000099956,3639
ENSG00000099957,1
ENSG00000099958,377
ENSG00000099960,3
ENSG00000099968,3201
ENSG00000099974,38
ENSG00000099977,687
ENSG00000099984,0
ENSG00000099985,451
ENSG00000099991,4247
ENSG00000099992,732
ENSG00000099994,200
ENSG00000099995,13493
ENSG00000099998,411
ENSG00000099999,368
ENSG00000100003,1511
ENSG00000100012,0
ENSG00000100014,1150
ENSG00000100023,2815
ENSG00000100024,5
ENSG00000100027,234
ENSG00000100028,5738
ENSG00000100029,3911
ENSG00000100030,11128
ENSG00000100031,238
ENSG00000100033,21
ENSG00000100034,1862
ENSG00000100036,270
ENSG00000100038,49
ENSG00000100053,6
ENSG00000100055,553
ENSG00000100056,686
ENSG00000100058,348
ENSG00000100060,253
ENSG00000100065,274
ENSG00000100068,108
ENSG00000100075,2083
ENSG00000100077,1663
ENSG00000100078,1
ENSG00000100079,30
ENSG00000100083,1783
ENSG00000100084,1161
ENSG00000100092,925
ENSG00000100095,5
ENSG00000100097,14235
ENSG00000100099,1743
ENSG00000100100,965
ENSG00000100101,0
ENSG00000100104,854
ENSG00000100105,1844
ENSG00000100106,857
ENSG00000100109,1418
