Gene stable ID,6b3c3b8b-3158-4475-ad04-9001ffb1e775
ENSG00000072501,10548
ENSG00000072506,4080
ENSG00000072518,7426
ENSG00000072571,895
ENSG00000072609,1325
ENSG00000072657,30
ENSG00000072682,2305
ENSG00000072694,347
ENSG00000072736,1502
ENSG00000072756,1491
ENSG00000072778,13760
ENSG00000072786,2426
ENSG00000072803,5161
ENSG00000072818,431
ENSG00000072832,490
ENSG00000072840,1593
ENSG00000072849,4300
ENSG00000072858,3631
ENSG00000072864,3516
ENSG00000072952,2374
ENSG00000072954,535
ENSG00000072958,3403
ENSG00000073008,629
ENSG00000073050,4420
ENSG00000073060,4675
ENSG00000073067,0
ENSG00000073111,2972
ENSG00000073146,15
ENSG00000073150,238
ENSG00000073169,1289
ENSG00000073282,1954
ENSG00000073331,2381
ENSG00000073350,6451
ENSG00000073417,1173
ENSG00000073464,165
ENSG00000073536,1418
ENSG00000073578,6344
ENSG00000073584,11302
ENSG00000073598,5
ENSG00000073605,488
ENSG00000073614,8198
ENSG00000073670,59
ENSG00000073711,2994
ENSG00000073712,2803
ENSG00000073734,16
ENSG00000073737,572
ENSG00000073754,3
ENSG00000073756,86
ENSG00000073792,63
ENSG00000073803,2794
ENSG00000073849,5523
ENSG00000073861,40
ENSG00000073905,2
ENSG00000073910,9163
ENSG00000073921,9422
ENSG00000073969,7590
ENSG00000074047,203
ENSG00000074054,5165
ENSG00000074071,5510
ENSG00000074181,24466
ENSG00000074201,2908
ENSG00000074211,5
ENSG00000074219,513
ENSG00000074266,804
ENSG00000074276,27
ENSG00000074317,0
ENSG00000074319,7095
ENSG00000074356,6803
ENSG00000074370,16931
ENSG00000074410,77571
ENSG00000074416,2808
ENSG00000074527,13567
ENSG00000074582,1190
ENSG00000074590,2014
ENSG00000074603,4786
ENSG00000074621,2389
ENSG00000074657,3706
ENSG00000074660,592
ENSG00000074695,18758
ENSG00000074696,20336
ENSG00000074706,139
ENSG00000074755,8230
ENSG00000074771,0
ENSG00000074800,45781
ENSG00000074803,182
ENSG00000074842,5516
ENSG00000074855,1506
ENSG00000074935,810
ENSG00000074964,3953
ENSG00000074966,26
ENSG00000075035,99
ENSG00000075043,6
ENSG00000075073,33
ENSG00000075089,2507
ENSG00000075131,420
ENSG00000075142,3351
ENSG00000075151,11014
ENSG00000075188,1187
ENSG00000075213,172
ENSG00000075218,673
ENSG00000075223,9929
ENSG00000075234,1344
ENSG00000075239,4625
ENSG00000075240,2956
ENSG00000075275,65001
ENSG00000075290,7
ENSG00000075292,14402
ENSG00000075303,1942
ENSG00000075336,1097
ENSG00000075340,151
ENSG00000075388,0
ENSG00000075391,3069
ENSG00000075399,680
ENSG00000075407,10974
ENSG00000075413,4453
ENSG00000075415,18927
ENSG00000075420,5948
ENSG00000075426,39184
ENSG00000075429,0
ENSG00000075461,15322
ENSG00000075539,7533
ENSG00000075568,8757
ENSG00000075618,3239
ENSG00000075624,237287
ENSG00000075643,1029
ENSG00000075651,715
ENSG00000075673,0
ENSG00000075702,611
ENSG00000075711,5727
ENSG00000075785,21412
ENSG00000075790,4722
ENSG00000075826,322
ENSG00000075856,5313
ENSG00000075884,444
ENSG00000075886,1111
ENSG00000075891,118
ENSG00000075914,1562
ENSG00000075945,4656
ENSG00000075975,2506
ENSG00000076003,2810
ENSG00000076043,1473
ENSG00000076053,925
ENSG00000076067,2536
ENSG00000076108,15594
ENSG00000076201,5482
ENSG00000076242,3277
ENSG00000076248,3665
ENSG00000076258,521
ENSG00000076321,1512
ENSG00000076344,531
ENSG00000076351,2034
ENSG00000076356,1950
ENSG00000076382,1563
ENSG00000076513,3504
ENSG00000076554,15891
ENSG00000076555,1990
ENSG00000076604,6847
ENSG00000076641,829
ENSG00000076650,1175
ENSG00000076662,110
ENSG00000076685,1591
ENSG00000076706,9782
ENSG00000076716,2248
ENSG00000076770,456
ENSG00000076826,2957
ENSG00000076864,807
ENSG00000076924,4420
ENSG00000076928,5390
ENSG00000076944,4357
ENSG00000076984,2593
ENSG00000077009,2
ENSG00000077044,4326
ENSG00000077063,187
ENSG00000077080,5
ENSG00000077092,562
ENSG00000077097,17979
ENSG00000077147,19709
ENSG00000077150,2925
ENSG00000077152,959
ENSG00000077157,3528
ENSG00000077232,14408
ENSG00000077235,10899
ENSG00000077238,1974
ENSG00000077254,7668
ENSG00000077264,36
ENSG00000077274,31
ENSG00000077279,1
ENSG00000077312,3636
ENSG00000077327,2
ENSG00000077348,1241
ENSG00000077380,9489
ENSG00000077420,1016
ENSG00000077454,1043
ENSG00000077458,694
ENSG00000077463,1044
ENSG00000077498,1
ENSG00000077514,1304
ENSG00000077522,14
ENSG00000077549,13859
ENSG00000077585,1842
ENSG00000077616,51
ENSG00000077684,3406
ENSG00000077713,1222
ENSG00000077721,5077
ENSG00000077782,4232
ENSG00000077800,0
ENSG00000077935,51
ENSG00000077942,8373
ENSG00000077943,455
ENSG00000077984,240
ENSG00000078018,1519
ENSG00000078043,1834
ENSG00000078053,176
ENSG00000078061,6038
ENSG00000078070,1228
ENSG00000078081,350
ENSG00000078098,2967
ENSG00000078114,16534
ENSG00000078124,1362
ENSG00000078140,9347
ENSG00000078142,3606
ENSG00000078177,2005
ENSG00000078237,709
ENSG00000078246,1810
ENSG00000078269,6295
ENSG00000078295,252
ENSG00000078304,9160
ENSG00000078319,720
ENSG00000078328,0
ENSG00000078369,44811
ENSG00000078399,58
ENSG00000078401,1321
ENSG00000078403,2465
ENSG00000078487,905
ENSG00000078549,102
ENSG00000078579,1
ENSG00000078589,76
ENSG00000078596,544
ENSG00000078618,11487
ENSG00000078668,5069
ENSG00000078674,28495
ENSG00000078687,3095
ENSG00000078699,3868
ENSG00000078725,11
ENSG00000078747,5168
ENSG00000078795,21
ENSG00000078804,3058
ENSG00000078808,8603
ENSG00000078814,91
ENSG00000078898,1
ENSG00000078900,530
ENSG00000078902,4632
ENSG00000078967,1695
ENSG00000079101,434
ENSG00000079102,341
ENSG00000079112,33
ENSG00000079134,2569
ENSG00000079150,721
ENSG00000079156,184
ENSG00000079215,939
ENSG00000079246,32342
ENSG00000079257,556
ENSG00000079263,237
ENSG00000079277,2280
ENSG00000079308,12534
ENSG00000079313,1697
ENSG00000079332,9146
ENSG00000079335,178
ENSG00000079337,844
ENSG00000079385,2532
ENSG00000079387,2197
ENSG00000079393,37
ENSG00000079432,8022
ENSG00000079435,2016
ENSG00000079459,8032
ENSG00000079462,4738
ENSG00000079482,1757
ENSG00000079557,0
ENSG00000079616,5194
ENSG00000079689,4
ENSG00000079691,1820
ENSG00000079739,3487
ENSG00000079785,9733
ENSG00000079805,8414
ENSG00000079819,3760
ENSG00000079841,8
ENSG00000079931,962
ENSG00000079950,4995
ENSG00000079974,1915
ENSG00000079999,6518
ENSG00000080007,37
ENSG00000080031,40
ENSG00000080166,1
ENSG00000080189,3057
ENSG00000080200,685
ENSG00000080224,0
ENSG00000080293,20
ENSG00000080298,1582
ENSG00000080345,6125
ENSG00000080371,6233
ENSG00000080493,5623
ENSG00000080503,13324
ENSG00000080511,0
ENSG00000080546,1482
ENSG00000080561,1316
ENSG00000080572,2
ENSG00000080573,3415
ENSG00000080603,19096
ENSG00000080608,1964
ENSG00000080618,0
ENSG00000080644,13
ENSG00000080709,73
ENSG00000080802,2310
ENSG00000080815,9740
ENSG00000080819,851
ENSG00000080822,3104
ENSG00000080823,1499
ENSG00000080824,121269
ENSG00000080839,905
ENSG00000080845,5163
ENSG00000080854,162
ENSG00000080910,0
ENSG00000080947,197
ENSG00000080986,623
ENSG00000081014,1766
ENSG00000081019,2907
ENSG00000081026,7955
ENSG00000081041,26
ENSG00000081051,0
ENSG00000081052,236
ENSG00000081059,1043
ENSG00000081087,2702
ENSG00000081138,2
ENSG00000081148,40
ENSG00000081154,9006
ENSG00000081177,6147
ENSG00000081181,79
ENSG00000081189,2404
ENSG00000081237,2981
ENSG00000081248,3
ENSG00000081277,73
ENSG00000081307,3330
ENSG00000081320,1923
ENSG00000081377,743
ENSG00000081386,1495
ENSG00000081479,9825
ENSG00000081665,1601
ENSG00000081692,1099
ENSG00000081721,1094
ENSG00000081760,2764
ENSG00000081791,4579
ENSG00000081800,0
ENSG00000081803,2240
ENSG00000081818,170
ENSG00000081842,275
ENSG00000081853,55
ENSG00000081870,1491
ENSG00000081913,2841
ENSG00000081923,24840
ENSG00000081985,13
ENSG00000082014,1386
ENSG00000082068,2128
ENSG00000082074,1518
ENSG00000082126,3
ENSG00000082146,978
ENSG00000082153,19517
ENSG00000082175,64143
ENSG00000082196,893
ENSG00000082212,2614
ENSG00000082213,2536
ENSG00000082258,5686
ENSG00000082269,354
ENSG00000082293,3
ENSG00000082397,7271
ENSG00000082438,3327
ENSG00000082458,7305
ENSG00000082482,10039
ENSG00000082497,2174
ENSG00000082512,5392
ENSG00000082515,1480
ENSG00000082516,3304
ENSG00000082556,19
ENSG00000082641,40953
ENSG00000082684,274
ENSG00000082701,7898
ENSG00000082781,16150
ENSG00000082805,4668
ENSG00000082898,20740
ENSG00000082929,0
ENSG00000082996,5023
ENSG00000083067,9
ENSG00000083093,2005
ENSG00000083097,2466
ENSG00000083099,3233
ENSG00000083123,2972
ENSG00000083168,8841
ENSG00000083223,3771
ENSG00000083290,4831
ENSG00000083307,9418
ENSG00000083312,10592
ENSG00000083444,8294
ENSG00000083454,21
ENSG00000083457,1030
ENSG00000083520,4248
ENSG00000083535,1449
ENSG00000083544,1899
ENSG00000083622,0
ENSG00000083635,633
ENSG00000083642,5594
ENSG00000083720,599
ENSG00000083750,1370
ENSG00000083782,104
ENSG00000083799,5144
ENSG00000083807,424
ENSG00000083812,975
ENSG00000083814,248
ENSG00000083817,480
ENSG00000083828,1270
ENSG00000083838,1020
ENSG00000083844,3135
ENSG00000083845,26842
ENSG00000083857,5707
ENSG00000083896,8423
ENSG00000083937,5931
ENSG00000084070,3979
ENSG00000084072,2966
ENSG00000084073,7922
ENSG00000084090,15672
ENSG00000084092,2053
ENSG00000084093,3923
ENSG00000084110,143
ENSG00000084112,4590
ENSG00000084207,3071
ENSG00000084234,20341
ENSG00000084444,7014
ENSG00000084453,0
ENSG00000084463,11929
ENSG00000084623,12198
ENSG00000084628,8104
ENSG00000084636,4059
ENSG00000084652,8570
ENSG00000084674,10
ENSG00000084676,6892
ENSG00000084693,3270
ENSG00000084710,2141
ENSG00000084731,1189
ENSG00000084733,12871
ENSG00000084734,8
ENSG00000084754,18737
ENSG00000084764,1186
ENSG00000084774,4244
ENSG00000085063,29259
ENSG00000085117,1393
ENSG00000085185,2329
ENSG00000085224,10460
ENSG00000085231,1294
ENSG00000085265,281
ENSG00000085274,1273
ENSG00000085276,825
ENSG00000085365,6851
ENSG00000085377,2104
ENSG00000085382,989
ENSG00000085415,2744
ENSG00000085433,2060
ENSG00000085449,5059
ENSG00000085465,173
ENSG00000085491,9293
ENSG00000085511,2023
ENSG00000085514,486
ENSG00000085552,2547
ENSG00000085563,200
ENSG00000085644,2636
ENSG00000085662,1997
ENSG00000085719,28202
ENSG00000085721,6820
ENSG00000085733,19315
ENSG00000085741,65
ENSG00000085760,3225
ENSG00000085788,3860
ENSG00000085831,13681
ENSG00000085832,5383
ENSG00000085840,278
ENSG00000085871,2506
ENSG00000085872,4003
ENSG00000085978,3238
ENSG00000085982,5616
ENSG00000085998,8393
ENSG00000085999,305
ENSG00000086015,8496
ENSG00000086061,13504
ENSG00000086062,22122
ENSG00000086065,7409
ENSG00000086102,5033
ENSG00000086159,2
ENSG00000086189,2001
ENSG00000086200,2941
ENSG00000086205,190
ENSG00000086232,19900
ENSG00000086288,30
ENSG00000086289,593
ENSG00000086300,1892
ENSG00000086475,3617
ENSG00000086504,3810
ENSG00000086506,1
ENSG00000086544,2794
ENSG00000086548,1949
ENSG00000086570,35
ENSG00000086589,4145
ENSG00000086598,26628
ENSG00000086619,480
ENSG00000086666,8057
ENSG00000086696,2
ENSG00000086712,3002
ENSG00000086717,272
ENSG00000086730,1165
ENSG00000086758,39657
ENSG00000086827,1156
ENSG00000086848,531
ENSG00000086967,166
ENSG00000086991,790
ENSG00000087008,3273
ENSG00000087053,1774
ENSG00000087074,3003
ENSG00000087076,321
ENSG00000087077,4723
ENSG00000087085,34
ENSG00000087086,107828
ENSG00000087087,7560
ENSG00000087088,2019
ENSG00000087095,4444
ENSG00000087111,8111
ENSG00000087116,7288
ENSG00000087128,33
ENSG00000087152,7662
ENSG00000087157,2043
ENSG00000087191,11043
ENSG00000087206,1366
ENSG00000087237,84
ENSG00000087245,26154
ENSG00000087250,1
ENSG00000087253,1026
ENSG00000087258,212
ENSG00000087263,2356
ENSG00000087266,3508
ENSG00000087269,3422
ENSG00000087274,21339
ENSG00000087299,1203
ENSG00000087301,1714
ENSG00000087302,7576
ENSG00000087303,2845
ENSG00000087338,3106
ENSG00000087365,23051
ENSG00000087448,3792
ENSG00000087460,105188
ENSG00000087470,5255
ENSG00000087494,604
ENSG00000087495,54
ENSG00000087502,3077
ENSG00000087510,2847
ENSG00000087586,832
ENSG00000087589,140
ENSG00000087842,724
ENSG00000087884,847
ENSG00000087903,317
ENSG00000087995,1785
ENSG00000088002,1035
ENSG00000088035,1288
ENSG00000088038,3898
ENSG00000088053,25
ENSG00000088179,1672
ENSG00000088205,6564
ENSG00000088247,12688
ENSG00000088256,5373
ENSG00000088280,2261
ENSG00000088298,2043
ENSG00000088305,212
ENSG00000088320,159
ENSG00000088325,3397
ENSG00000088340,247
ENSG00000088356,1674
ENSG00000088367,7464
ENSG00000088386,1
ENSG00000088387,6545
ENSG00000088448,7555
ENSG00000088451,677
ENSG00000088538,40
ENSG00000088543,261
ENSG00000088682,1845
ENSG00000088726,11
ENSG00000088727,1046
ENSG00000088756,364
ENSG00000088766,2272
ENSG00000088782,0
ENSG00000088808,1575
ENSG00000088812,7955
ENSG00000088826,301
ENSG00000088827,2225
ENSG00000088832,12470
ENSG00000088833,6271
ENSG00000088836,240
ENSG00000088854,1838
ENSG00000088876,935
ENSG00000088881,813
ENSG00000088882,1184
ENSG00000088888,9813
ENSG00000088899,177
ENSG00000088926,0
ENSG00000088930,9098
ENSG00000088970,1573
ENSG00000088986,11789
ENSG00000088992,88
ENSG00000089006,5376
ENSG00000089009,33261
ENSG00000089012,60
ENSG00000089022,3166
ENSG00000089041,814
ENSG00000089048,1669
ENSG00000089050,3155
ENSG00000089053,8650
ENSG00000089057,2423
ENSG00000089060,2024
ENSG00000089063,9974
ENSG00000089091,878
ENSG00000089094,2552
ENSG00000089101,357
ENSG00000089116,0
ENSG00000089123,864
ENSG00000089127,17067
ENSG00000089154,13457
ENSG00000089157,80616
ENSG00000089159,7295
ENSG00000089163,103
ENSG00000089169,1
ENSG00000089177,7268
ENSG00000089195,1356
ENSG00000089199,4
ENSG00000089220,26167
ENSG00000089225,157
ENSG00000089234,2309
ENSG00000089248,8377
ENSG00000089250,3
ENSG00000089280,20729
ENSG00000089289,6165
ENSG00000089327,4539
ENSG00000089335,2607
ENSG00000089351,7618
ENSG00000089356,10177
ENSG00000089472,4372
ENSG00000089486,1257
ENSG00000089505,44
ENSG00000089558,9
ENSG00000089597,38639
ENSG00000089639,1945
ENSG00000089682,1107
ENSG00000089685,2104
ENSG00000089692,265
ENSG00000089693,8940
ENSG00000089723,370
ENSG00000089737,14796
ENSG00000089775,1538
ENSG00000089818,3962
ENSG00000089820,1137
ENSG00000089847,397
ENSG00000089876,4469
ENSG00000089902,4999
ENSG00000089916,3341
ENSG00000090006,2532
ENSG00000090013,6402
ENSG00000090020,4672
ENSG00000090054,5548
ENSG00000090060,21320
ENSG00000090061,1018
ENSG00000090097,1064
ENSG00000090104,3370
ENSG00000090238,2818
ENSG00000090263,2685
ENSG00000090266,4054
ENSG00000090273,6911
ENSG00000090316,4088
ENSG00000090339,3941
ENSG00000090372,6450
ENSG00000090376,513
ENSG00000090382,5955
ENSG00000090402,1
ENSG00000090432,3023
ENSG00000090447,1310
ENSG00000090470,1338
ENSG00000090487,5867
ENSG00000090512,0
ENSG00000090520,3753
ENSG00000090530,431
ENSG00000090534,63
ENSG00000090539,1026
ENSG00000090554,98
ENSG00000090565,5951
ENSG00000090581,4944
ENSG00000090612,2149
ENSG00000090615,8658
ENSG00000090621,5085
ENSG00000090659,363
ENSG00000090661,8981
ENSG00000090674,1986
ENSG00000090686,4883
ENSG00000090776,1026
ENSG00000090857,2155
ENSG00000090861,6347
ENSG00000090863,10507
ENSG00000090889,1717
ENSG00000090905,7313
ENSG00000090924,1939
ENSG00000090932,10
ENSG00000090971,1394
ENSG00000090975,786
ENSG00000090989,3306
ENSG00000091009,2261
ENSG00000091010,4
ENSG00000091039,3710
ENSG00000091073,1027
ENSG00000091106,262
ENSG00000091127,1764
ENSG00000091128,16
ENSG00000091129,416
ENSG00000091136,11831
ENSG00000091137,35
ENSG00000091138,45
ENSG00000091140,6509
ENSG00000091157,3508
ENSG00000091164,5650
ENSG00000091181,18
ENSG00000091262,200
ENSG00000091317,6291
ENSG00000091409,6527
ENSG00000091428,886
ENSG00000091436,12887
ENSG00000091482,0
ENSG00000091483,5656
ENSG00000091490,793
ENSG00000091513,98
ENSG00000091527,10064
ENSG00000091536,123
ENSG00000091542,13360
ENSG00000091583,0
ENSG00000091592,881
ENSG00000091622,432
ENSG00000091640,3387
ENSG00000091651,133
ENSG00000091656,1282
ENSG00000091664,0
ENSG00000091704,8
ENSG00000091732,1328
ENSG00000091831,70417
ENSG00000091844,86
ENSG00000091879,1489
ENSG00000091947,3554
ENSG00000091972,638
ENSG00000091986,11623
ENSG00000092009,20
ENSG00000092010,18483
ENSG00000092020,1094
ENSG00000092036,1569
ENSG00000092051,68
ENSG00000092054,0
ENSG00000092067,8
ENSG00000092068,16293
ENSG00000092094,2000
ENSG00000092096,611
ENSG00000092098,1730
ENSG00000092108,3846
ENSG00000092140,1442
ENSG00000092148,17985
ENSG00000092199,44110
ENSG00000092200,66
ENSG00000092201,15028
ENSG00000092203,8454
ENSG00000092208,573
ENSG00000092295,28
ENSG00000092330,4603
ENSG00000092345,6
ENSG00000092377,0
ENSG00000092421,482
ENSG00000092439,4366
ENSG00000092445,336
ENSG00000092470,982
ENSG00000092529,92
ENSG00000092531,3989
ENSG00000092607,416
ENSG00000092621,1902
ENSG00000092758,33
ENSG00000092820,41986
ENSG00000092841,40179
ENSG00000092847,5110
ENSG00000092850,96
ENSG00000092853,426
ENSG00000092871,2687
ENSG00000092929,1494
ENSG00000092931,2703
ENSG00000092964,3932
ENSG00000092969,341
ENSG00000092978,2096
ENSG00000093000,5188
ENSG00000093009,432
ENSG00000093010,7209
ENSG00000093072,3250
ENSG00000093100,8
ENSG00000093134,72
ENSG00000093144,932
ENSG00000093167,10594
ENSG00000093183,6494
ENSG00000093217,608
ENSG00000094631,4990
ENSG00000094661,0
ENSG00000094755,134
ENSG00000094796,54
ENSG00000094804,1261
ENSG00000094841,1193
ENSG00000094880,2902
ENSG00000094914,2575
ENSG00000094916,14392
ENSG00000094963,1231
ENSG00000094975,8960
ENSG00000095002,3171
ENSG00000095015,6881
ENSG00000095059,3111
ENSG00000095066,3831
ENSG00000095110,0
ENSG00000095139,10689
ENSG00000095203,880
ENSG00000095209,435
ENSG00000095261,3923
ENSG00000095303,2122
ENSG00000095319,5974
ENSG00000095321,12913
ENSG00000095370,1165
ENSG00000095380,3645
ENSG00000095383,2712
ENSG00000095397,3375
ENSG00000095464,39
ENSG00000095485,1786
ENSG00000095539,332
ENSG00000095564,2397
ENSG00000095574,3574
ENSG00000095585,1624
ENSG00000095587,123
ENSG00000095596,17
ENSG00000095627,6
ENSG00000095637,4085
ENSG00000095713,30
ENSG00000095739,762
ENSG00000095752,29
ENSG00000095777,13
ENSG00000095787,13856
ENSG00000095794,1109
ENSG00000095906,3092
ENSG00000095917,254
ENSG00000095932,3
ENSG00000095951,2605
ENSG00000095970,1612
ENSG00000095981,0
ENSG00000096006,191
ENSG00000096060,5190
ENSG00000096063,3224
ENSG00000096070,4919
ENSG00000096080,1512
ENSG00000096088,0
ENSG00000096092,2647
ENSG00000096093,2635
ENSG00000096264,0
ENSG00000096384,119533
ENSG00000096395,0
ENSG00000096401,6250
ENSG00000096433,9605
ENSG00000096654,1116
ENSG00000096696,27771
ENSG00000096717,2660
ENSG00000096746,6916
ENSG00000096872,2199
ENSG00000096968,1183
ENSG00000096996,178
ENSG00000097007,8490
ENSG00000097021,704
ENSG00000097033,8266
ENSG00000097046,596
ENSG00000097096,2592
ENSG00000099139,634
ENSG00000099194,57303
ENSG00000099203,685
ENSG00000099204,8445
ENSG00000099219,9888
ENSG00000099246,13011
ENSG00000099250,7801
ENSG00000099251,359
ENSG00000099256,225
ENSG00000099260,1173
ENSG00000099282,8941
ENSG00000099284,4005
ENSG00000099290,3445
ENSG00000099308,1106
ENSG00000099326,1867
ENSG00000099330,2104
ENSG00000099331,7322
ENSG00000099337,5865
ENSG00000099338,222
ENSG00000099341,9767
ENSG00000099364,2153
ENSG00000099365,55
ENSG00000099377,1382
ENSG00000099381,4240
ENSG00000099385,2712
ENSG00000099399,0
ENSG00000099617,0
ENSG00000099622,28484
ENSG00000099624,2558
ENSG00000099625,61
ENSG00000099715,1
ENSG00000099721,0
ENSG00000099725,0
ENSG00000099769,157
ENSG00000099783,17841
ENSG00000099785,2358
ENSG00000099795,2504
ENSG00000099797,9769
ENSG00000099800,2732
ENSG00000099804,1969
ENSG00000099810,2743
ENSG00000099812,3219
ENSG00000099814,4414
ENSG00000099817,9175
ENSG00000099821,2959
ENSG00000099822,33
ENSG00000099834,9
ENSG00000099840,113
ENSG00000099849,1292
ENSG00000099860,4318
ENSG00000099864,3087
ENSG00000099866,15
ENSG00000099869,4
ENSG00000099875,15400
ENSG00000099889,792
ENSG00000099899,1833
ENSG00000099901,3385
ENSG00000099904,1779
ENSG00000099910,1853
ENSG00000099917,7145
ENSG00000099937,6
ENSG00000099940,7482
ENSG00000099942,7597
ENSG00000099949,3966
ENSG00000099953,42370
ENSG00000099954,634
ENSG00000099956,5437
ENSG00000099957,23
ENSG00000099958,622
ENSG00000099960,11
ENSG00000099968,7433
ENSG00000099974,72
ENSG00000099977,1363
ENSG00000099984,3
ENSG00000099985,238
ENSG00000099991,6756
ENSG00000099992,2061
ENSG00000099994,1384
ENSG00000099995,14826
ENSG00000099998,3132
ENSG00000099999,1444
ENSG00000100003,16786
ENSG00000100012,0
ENSG00000100014,3536
ENSG00000100023,4310
ENSG00000100024,7
ENSG00000100027,461
ENSG00000100028,6592
ENSG00000100029,4496
ENSG00000100030,11546
ENSG00000100031,495
ENSG00000100033,301
ENSG00000100034,1515
ENSG00000100036,193
ENSG00000100038,37
ENSG00000100053,14
ENSG00000100055,1127
ENSG00000100056,1055
ENSG00000100058,611
ENSG00000100060,676
ENSG00000100065,1606
ENSG00000100068,378
ENSG00000100075,4151
ENSG00000100077,3498
ENSG00000100078,61
ENSG00000100079,55
ENSG00000100083,5482
ENSG00000100084,1025
ENSG00000100092,1023
ENSG00000100095,4497
ENSG00000100097,27091
ENSG00000100099,3857
ENSG00000100100,3527
