Gene stable ID,19662bc7-e171-4a8e-b88a-4bd95c553b0c
ENSG00000164743,28
ENSG00000164744,1
ENSG00000164746,3
ENSG00000164749,472
ENSG00000164751,7712
ENSG00000164754,69680
ENSG00000164756,16069
ENSG00000164758,699
ENSG00000164761,720
ENSG00000164764,10896
ENSG00000164776,92
ENSG00000164778,8
ENSG00000164794,0
ENSG00000164796,51
ENSG00000164808,12991
ENSG00000164815,2039
ENSG00000164816,0
ENSG00000164818,3463
ENSG00000164821,0
ENSG00000164822,0
ENSG00000164823,7751
ENSG00000164825,26
ENSG00000164828,9279
ENSG00000164830,9743
ENSG00000164841,1
ENSG00000164845,173
ENSG00000164849,20
ENSG00000164850,50
ENSG00000164853,0
ENSG00000164855,1445
ENSG00000164867,501
ENSG00000164871,0
ENSG00000164877,1756
ENSG00000164879,39
ENSG00000164880,8940
ENSG00000164885,1474
ENSG00000164889,8240
ENSG00000164893,112
ENSG00000164896,3978
ENSG00000164897,1633
ENSG00000164898,554
ENSG00000164900,1
ENSG00000164902,3335
ENSG00000164904,6063
ENSG00000164916,2871
ENSG00000164919,65789
ENSG00000164920,1648
ENSG00000164924,97864
ENSG00000164929,118
ENSG00000164930,8433
ENSG00000164932,5837
ENSG00000164933,3105
ENSG00000164934,6741
ENSG00000164935,163
ENSG00000164938,7397
ENSG00000164941,5876
ENSG00000164944,14177
ENSG00000164946,71
ENSG00000164949,816
ENSG00000164951,16075
ENSG00000164953,3149
ENSG00000164961,12417
ENSG00000164967,701
ENSG00000164970,1757
ENSG00000164972,3
ENSG00000164975,2776
ENSG00000164976,1693
ENSG00000164978,963
ENSG00000164983,5033
ENSG00000164985,4613
ENSG00000164989,349
ENSG00000165006,4199
ENSG00000165023,34
ENSG00000165025,2526
ENSG00000165028,28
ENSG00000165029,6014
ENSG00000165030,2432
ENSG00000165046,307
ENSG00000165055,2330
ENSG00000165059,0
ENSG00000165060,358
ENSG00000165061,7
ENSG00000165066,502
ENSG00000165071,40
ENSG00000165072,79
ENSG00000165076,3
ENSG00000165078,80
ENSG00000165084,42
ENSG00000165091,21
ENSG00000165092,758
ENSG00000165097,3727
ENSG00000165102,10448
ENSG00000165105,10404
ENSG00000165113,690
ENSG00000165115,1585
ENSG00000165118,14456
ENSG00000165119,100853
ENSG00000165120,0
ENSG00000165121,419
ENSG00000165124,923
ENSG00000165125,1717
ENSG00000165131,52
ENSG00000165138,141
ENSG00000165140,9513
ENSG00000165152,89
ENSG00000165156,5836
ENSG00000165164,83
ENSG00000165168,4333
ENSG00000165169,3959
ENSG00000165171,54
ENSG00000165175,2328
ENSG00000165178,49
ENSG00000165181,11
ENSG00000165182,13
ENSG00000165185,2539
ENSG00000165186,17
ENSG00000165188,35
ENSG00000165192,0
ENSG00000165194,221
ENSG00000165195,1012
ENSG00000165197,17
ENSG00000165202,0
ENSG00000165204,0
ENSG00000165209,15810
ENSG00000165215,2221
ENSG00000165219,10693
ENSG00000165233,1994
ENSG00000165238,2509
ENSG00000165240,2832
ENSG00000165244,675
ENSG00000165246,1
ENSG00000165259,743
ENSG00000165264,1603
ENSG00000165269,124
ENSG00000165271,4819
ENSG00000165272,782
ENSG00000165275,1197
ENSG00000165280,37909
ENSG00000165282,4835
ENSG00000165283,4488
ENSG00000165288,5018
ENSG00000165300,297
ENSG00000165304,2209
ENSG00000165309,312
ENSG00000165312,1676
ENSG00000165322,8156
ENSG00000165323,114
ENSG00000165325,4
ENSG00000165338,4910
ENSG00000165349,0
ENSG00000165355,1673
ENSG00000165359,548
ENSG00000165370,0
ENSG00000165376,25
ENSG00000165379,27
ENSG00000165383,4
ENSG00000165389,5633
ENSG00000165392,1432
ENSG00000165406,6511
ENSG00000165409,9
ENSG00000165410,1784
ENSG00000165416,3113
ENSG00000165417,7791
ENSG00000165424,1708
ENSG00000165434,14177
ENSG00000165443,3
ENSG00000165449,436
ENSG00000165457,352
ENSG00000165458,28988
ENSG00000165462,0
ENSG00000165471,0
ENSG00000165474,3288
ENSG00000165475,2042
ENSG00000165476,7654
ENSG00000165478,12
ENSG00000165480,992
ENSG00000165487,3303
ENSG00000165490,559
ENSG00000165494,5804
ENSG00000165495,18
ENSG00000165496,0
ENSG00000165501,1176
ENSG00000165502,11887
ENSG00000165506,1449
ENSG00000165507,1186
ENSG00000165509,2
ENSG00000165511,153
ENSG00000165512,3805
ENSG00000165516,3630
ENSG00000165521,31
ENSG00000165525,5364
ENSG00000165526,814
ENSG00000165527,18294
ENSG00000165533,3769
ENSG00000165548,1201
ENSG00000165553,1
ENSG00000165555,138
ENSG00000165556,0
ENSG00000165566,0
ENSG00000165568,20
ENSG00000165572,1744
ENSG00000165583,2
ENSG00000165584,0
ENSG00000165588,0
ENSG00000165591,900
ENSG00000165606,0
ENSG00000165609,6611
ENSG00000165617,1010
ENSG00000165621,6
ENSG00000165623,0
ENSG00000165626,2810
ENSG00000165629,11917
ENSG00000165630,1339
ENSG00000165632,1290
ENSG00000165633,869
ENSG00000165637,4238
ENSG00000165643,1
ENSG00000165644,234
ENSG00000165646,9
ENSG00000165650,3620
ENSG00000165655,296
ENSG00000165660,3085
ENSG00000165661,1900
ENSG00000165669,4562
ENSG00000165671,18024
ENSG00000165672,24722
ENSG00000165675,2962
ENSG00000165678,17205
ENSG00000165682,1
ENSG00000165684,1577
ENSG00000165685,172
ENSG00000165688,4164
ENSG00000165689,3250
ENSG00000165694,4
ENSG00000165695,619
ENSG00000165698,651
ENSG00000165699,5327
ENSG00000165702,6
ENSG00000165704,6353
ENSG00000165714,1760
ENSG00000165716,450
ENSG00000165724,1515
ENSG00000165730,511
ENSG00000165731,37585
ENSG00000165732,16030
ENSG00000165733,6540
ENSG00000165752,503
ENSG00000165757,2764
ENSG00000165762,0
ENSG00000165775,5174
ENSG00000165782,2886
ENSG00000165792,2395
ENSG00000165794,5
ENSG00000165795,2671
ENSG00000165799,0
ENSG00000165801,3001
ENSG00000165802,1967
ENSG00000165804,876
ENSG00000165805,4
ENSG00000165806,9561
ENSG00000165807,55
ENSG00000165810,176
ENSG00000165813,7530
ENSG00000165816,2054
ENSG00000165819,2520
ENSG00000165821,1564
ENSG00000165828,2
ENSG00000165832,4072
ENSG00000165837,11
ENSG00000165841,0
ENSG00000165861,2510
ENSG00000165863,1070
ENSG00000165868,1483
ENSG00000165874,22
ENSG00000165879,549
ENSG00000165886,911
ENSG00000165887,4
ENSG00000165891,742
ENSG00000165895,258
ENSG00000165898,1193
ENSG00000165899,25
ENSG00000165905,353
ENSG00000165912,1274
ENSG00000165914,1331
ENSG00000165915,1928
ENSG00000165916,6356
ENSG00000165917,10
ENSG00000165923,232
ENSG00000165929,25084
ENSG00000165934,9893
ENSG00000165935,37
ENSG00000165943,5007
ENSG00000165948,416
ENSG00000165949,68973
ENSG00000165953,19
ENSG00000165959,7211
ENSG00000165966,17
ENSG00000165970,0
ENSG00000165972,12
ENSG00000165973,293
ENSG00000165983,3565
ENSG00000165985,154
ENSG00000165995,105
ENSG00000165996,78
ENSG00000165997,6281
ENSG00000166002,434
ENSG00000166004,966
ENSG00000166006,9804
ENSG00000166007,0
ENSG00000166012,1564
ENSG00000166013,0
ENSG00000166016,182
ENSG00000166024,2409
ENSG00000166025,1836
ENSG00000166033,11822
ENSG00000166035,10
ENSG00000166037,1918
ENSG00000166046,1221
ENSG00000166049,0
ENSG00000166068,4504
ENSG00000166069,0
ENSG00000166073,316
ENSG00000166086,1061
ENSG00000166090,1
ENSG00000166091,0
ENSG00000166104,9
ENSG00000166105,127
ENSG00000166106,5280
ENSG00000166111,2
ENSG00000166118,0
ENSG00000166123,6079
ENSG00000166126,7
ENSG00000166128,4442
ENSG00000166130,1396
ENSG00000166133,817
ENSG00000166135,7246
ENSG00000166136,1608
ENSG00000166140,4075
ENSG00000166143,31
ENSG00000166145,22501
ENSG00000166147,15004
ENSG00000166148,460
ENSG00000166152,0
ENSG00000166153,154
ENSG00000166159,31
ENSG00000166160,0
ENSG00000166164,9314
ENSG00000166165,1939
ENSG00000166166,1000
ENSG00000166167,5214
ENSG00000166169,1722
ENSG00000166170,8273
ENSG00000166171,1324
ENSG00000166173,772
ENSG00000166181,10359
ENSG00000166183,6
ENSG00000166188,709
ENSG00000166189,1666
ENSG00000166192,515
ENSG00000166197,17142
ENSG00000166199,1247
ENSG00000166200,7666
ENSG00000166206,21
ENSG00000166211,3
ENSG00000166220,4
ENSG00000166224,13059
ENSG00000166225,26233
ENSG00000166226,20284
ENSG00000166228,3887
ENSG00000166233,13082
ENSG00000166246,158
ENSG00000166250,1470
ENSG00000166257,12
ENSG00000166260,2086
ENSG00000166261,509
ENSG00000166262,419
ENSG00000166263,1518
ENSG00000166265,734
ENSG00000166266,2686
ENSG00000166268,228
ENSG00000166272,9194
ENSG00000166275,2828
ENSG00000166278,1394
ENSG00000166289,92
ENSG00000166292,43
ENSG00000166295,7592
ENSG00000166311,2241
ENSG00000166313,1481
ENSG00000166317,26
ENSG00000166321,145
ENSG00000166323,36
ENSG00000166326,11587
ENSG00000166329,0
ENSG00000166333,456
ENSG00000166337,1976
ENSG00000166340,14248
ENSG00000166341,1547
ENSG00000166342,109
ENSG00000166343,116
ENSG00000166347,43112
ENSG00000166348,5836
ENSG00000166349,117
ENSG00000166351,14
ENSG00000166352,605
ENSG00000166359,125
ENSG00000166363,0
ENSG00000166368,0
ENSG00000166377,2257
ENSG00000166387,2537
ENSG00000166391,318
ENSG00000166394,414
ENSG00000166396,23
ENSG00000166398,3974
ENSG00000166401,878
ENSG00000166402,1904
ENSG00000166405,790
ENSG00000166407,0
ENSG00000166408,0
ENSG00000166411,3132
ENSG00000166415,2789
ENSG00000166426,106
ENSG00000166428,198
ENSG00000166432,1281
ENSG00000166435,2327
ENSG00000166436,1089
ENSG00000166439,6537
ENSG00000166441,20955
ENSG00000166444,3554
ENSG00000166446,6527
ENSG00000166448,58
ENSG00000166450,431
ENSG00000166451,1534
ENSG00000166452,845
ENSG00000166454,10430
ENSG00000166455,479
ENSG00000166471,3506
ENSG00000166473,36
ENSG00000166477,3569
ENSG00000166478,1881
ENSG00000166479,8623
ENSG00000166482,1796
ENSG00000166483,5537
ENSG00000166484,843
ENSG00000166492,14
ENSG00000166501,160
ENSG00000166503,7789
ENSG00000166507,120
ENSG00000166508,9969
ENSG00000166509,515099
ENSG00000166510,552
ENSG00000166523,43
ENSG00000166526,4881
ENSG00000166527,4
ENSG00000166529,785
ENSG00000166530,1
ENSG00000166532,4047
ENSG00000166535,30
ENSG00000166546,180
ENSG00000166548,3473
ENSG00000166557,25264
ENSG00000166558,3
ENSG00000166562,16462
ENSG00000166569,3
ENSG00000166573,7
ENSG00000166575,1558
ENSG00000166578,658
ENSG00000166579,2491
ENSG00000166582,708
ENSG00000166589,0
ENSG00000166592,67
ENSG00000166595,2764
ENSG00000166596,21
ENSG00000166598,226507
ENSG00000166603,1
ENSG00000166619,5404
ENSG00000166634,0
ENSG00000166664,19
ENSG00000166669,1325
ENSG00000166670,16
ENSG00000166676,33
ENSG00000166681,5982
ENSG00000166682,13
ENSG00000166685,3885
ENSG00000166689,1629
ENSG00000166693,0
ENSG00000166704,3304
ENSG00000166707,26
ENSG00000166710,209805
ENSG00000166716,6769
ENSG00000166734,18556
ENSG00000166736,2
ENSG00000166741,2481
ENSG00000166743,333
ENSG00000166747,20857
ENSG00000166748,1
ENSG00000166750,4569
ENSG00000166762,328
ENSG00000166763,28
ENSG00000166770,2293
ENSG00000166780,3926
ENSG00000166783,11816
ENSG00000166787,0
ENSG00000166788,730
ENSG00000166793,22
ENSG00000166794,45778
ENSG00000166796,24
ENSG00000166797,5377
ENSG00000166800,14
ENSG00000166801,6294
ENSG00000166803,4282
ENSG00000166813,502
ENSG00000166816,224
ENSG00000166819,1144
ENSG00000166821,2220
ENSG00000166822,2697
ENSG00000166823,55
ENSG00000166825,1758
ENSG00000166828,1
ENSG00000166831,353
ENSG00000166833,2123
ENSG00000166839,273
ENSG00000166840,923
ENSG00000166845,1449
ENSG00000166847,8427
ENSG00000166848,5461
ENSG00000166851,2361
ENSG00000166855,9890
ENSG00000166856,6
ENSG00000166860,2591
ENSG00000166862,1
ENSG00000166863,6
ENSG00000166866,7
ENSG00000166869,0
ENSG00000166881,6468
ENSG00000166884,0
ENSG00000166886,1139
ENSG00000166887,12038
ENSG00000166888,14650
ENSG00000166889,8905
ENSG00000166896,518
ENSG00000166897,15
ENSG00000166900,5168
ENSG00000166902,2606
ENSG00000166908,16886
ENSG00000166912,4583
ENSG00000166913,47559
ENSG00000166917,0
ENSG00000166920,11349
ENSG00000166922,373
ENSG00000166923,4230
ENSG00000166924,11
ENSG00000166925,3150
ENSG00000166926,0
ENSG00000166927,1786
ENSG00000166928,153
ENSG00000166930,0
ENSG00000166938,5043
ENSG00000166946,2551
ENSG00000166947,9
ENSG00000166948,0
ENSG00000166949,4363
ENSG00000166959,574
ENSG00000166960,10
ENSG00000166961,817
ENSG00000166963,1870
ENSG00000166965,1247
ENSG00000166971,2908
ENSG00000166974,3186
ENSG00000166979,738
ENSG00000166984,1
ENSG00000166986,9420
ENSG00000166987,7203
ENSG00000166997,1077
ENSG00000167004,114236
ENSG00000167005,13994
ENSG00000167011,0
ENSG00000167014,1
ENSG00000167034,998
ENSG00000167037,457
ENSG00000167046,1
ENSG00000167065,524
ENSG00000167074,921
ENSG00000167077,50
ENSG00000167080,121
ENSG00000167081,2789
ENSG00000167083,88
ENSG00000167085,11042
ENSG00000167088,4011
ENSG00000167094,33
ENSG00000167098,0
ENSG00000167100,87
ENSG00000167103,165
ENSG00000167104,2
ENSG00000167105,120
ENSG00000167106,19522
ENSG00000167107,4366
ENSG00000167110,16781
ENSG00000167112,4659
ENSG00000167113,3333
ENSG00000167114,3387
ENSG00000167117,2
ENSG00000167118,3768
ENSG00000167123,4477
ENSG00000167130,2968
ENSG00000167131,0
ENSG00000167136,142
ENSG00000167139,0
ENSG00000167157,203
ENSG00000167165,0
ENSG00000167173,2976
ENSG00000167178,127
ENSG00000167182,3268
ENSG00000167183,3607
ENSG00000167186,2401
ENSG00000167191,495
ENSG00000167193,6873
ENSG00000167194,1
ENSG00000167195,0
ENSG00000167196,3654
ENSG00000167202,4199
ENSG00000167207,2809
ENSG00000167208,367
ENSG00000167210,10
ENSG00000167216,740
ENSG00000167220,4018
ENSG00000167232,13117
ENSG00000167244,2695
ENSG00000167257,675
ENSG00000167258,12891
ENSG00000167261,82
ENSG00000167264,963
ENSG00000167272,1718
ENSG00000167280,1119
ENSG00000167281,2
ENSG00000167283,3649
ENSG00000167286,123
ENSG00000167291,10360
ENSG00000167302,975
ENSG00000167306,17417
ENSG00000167311,3
ENSG00000167315,3923
ENSG00000167323,2842
ENSG00000167325,6031
ENSG00000167332,5
ENSG00000167333,902
ENSG00000167346,0
ENSG00000167355,15
ENSG00000167359,1
ENSG00000167360,5
ENSG00000167363,2105
ENSG00000167371,200
ENSG00000167377,154
ENSG00000167378,4300
ENSG00000167380,2278
ENSG00000167384,1979
ENSG00000167390,0
ENSG00000167393,663
ENSG00000167394,351
ENSG00000167395,2749
ENSG00000167397,1684
ENSG00000167414,1
ENSG00000167419,5
ENSG00000167434,0
ENSG00000167447,3407
ENSG00000167459,1
ENSG00000167460,98709
ENSG00000167461,10906
ENSG00000167468,13506
ENSG00000167470,10096
ENSG00000167476,34
ENSG00000167483,38
ENSG00000167487,1816
ENSG00000167491,5123
ENSG00000167494,0
ENSG00000167508,1460
ENSG00000167513,1331
ENSG00000167515,1614
ENSG00000167522,9350
ENSG00000167523,1006
ENSG00000167524,468
ENSG00000167525,143
ENSG00000167526,30587
ENSG00000167528,2965
ENSG00000167531,0
ENSG00000167535,3342
ENSG00000167536,712
ENSG00000167543,2269
ENSG00000167548,19358
ENSG00000167549,40
ENSG00000167550,127
ENSG00000167552,21128
ENSG00000167553,8927
ENSG00000167554,712
ENSG00000167555,3637
ENSG00000167562,1561
ENSG00000167565,4664
ENSG00000167566,2033
ENSG00000167578,820
ENSG00000167580,0
ENSG00000167588,862
ENSG00000167595,1830
ENSG00000167600,320
ENSG00000167601,4327
ENSG00000167604,245
ENSG00000167608,9364
ENSG00000167612,0
ENSG00000167613,1699
ENSG00000167614,35
ENSG00000167615,7518
ENSG00000167617,68
ENSG00000167618,5
ENSG00000167619,138
ENSG00000167625,1795
ENSG00000167632,8013
ENSG00000167633,2
ENSG00000167634,3
ENSG00000167635,19953
ENSG00000167637,1314
ENSG00000167641,36
ENSG00000167642,53609
ENSG00000167644,21
ENSG00000167645,3768
ENSG00000167646,370
ENSG00000167653,2
ENSG00000167654,2
ENSG00000167656,0
ENSG00000167657,2886
ENSG00000167658,137355
ENSG00000167664,9
ENSG00000167670,2644
ENSG00000167671,7253
ENSG00000167674,3377
ENSG00000167676,2673
ENSG00000167680,352
ENSG00000167685,2335
ENSG00000167693,743
ENSG00000167695,1009
ENSG00000167699,4320
ENSG00000167700,1114
ENSG00000167701,51
ENSG00000167702,997
ENSG00000167703,2173
ENSG00000167705,116
ENSG00000167711,49
ENSG00000167716,2385
ENSG00000167720,1507
ENSG00000167721,8368
ENSG00000167723,108
ENSG00000167733,255
ENSG00000167740,1598
ENSG00000167741,1940
ENSG00000167747,4201
ENSG00000167748,3
ENSG00000167749,85
ENSG00000167751,1
ENSG00000167754,0
ENSG00000167755,0
ENSG00000167757,0
ENSG00000167759,1
ENSG00000167766,4097
ENSG00000167767,641
ENSG00000167768,1
ENSG00000167769,6
ENSG00000167770,5891
ENSG00000167771,187
ENSG00000167772,265
ENSG00000167774,2
ENSG00000167775,1792
ENSG00000167778,9178
ENSG00000167779,155
ENSG00000167780,1
ENSG00000167785,2021
ENSG00000167791,0
ENSG00000167792,4981
ENSG00000167797,3435
ENSG00000167798,1
ENSG00000167799,88
ENSG00000167800,0
ENSG00000167807,40
ENSG00000167815,26923
ENSG00000167822,0
ENSG00000167825,0
ENSG00000167840,942
ENSG00000167842,2439
ENSG00000167850,179
ENSG00000167851,904
ENSG00000167858,16
ENSG00000167861,19502
ENSG00000167862,2207
ENSG00000167863,9418
ENSG00000167874,43
ENSG00000167880,4151
ENSG00000167881,14690
ENSG00000167889,126
ENSG00000167895,515
ENSG00000167900,5774
ENSG00000167904,3557
ENSG00000167910,4
ENSG00000167912,4
ENSG00000167914,8
ENSG00000167916,39
ENSG00000167920,3406
ENSG00000167925,3655
ENSG00000167930,5720
ENSG00000167941,1
ENSG00000167945,0
ENSG00000167962,4027
ENSG00000167964,124
ENSG00000167965,3554
ENSG00000167967,2327
ENSG00000167968,105
ENSG00000167969,4525
ENSG00000167971,98
ENSG00000167972,18358
ENSG00000167977,4137
ENSG00000167978,82019
ENSG00000167981,1105
ENSG00000167984,263
ENSG00000167985,973
ENSG00000167986,33506
ENSG00000167987,6723
ENSG00000167992,40
ENSG00000167994,762
ENSG00000167995,147
ENSG00000167996,37947
ENSG00000168000,943
ENSG00000168002,5250
ENSG00000168003,22887
ENSG00000168004,14643
ENSG00000168005,2023
ENSG00000168010,1808
ENSG00000168014,14097
ENSG00000168016,14749
ENSG00000168026,394
ENSG00000168028,16406
ENSG00000168032,356
ENSG00000168036,35633
ENSG00000168038,1246
ENSG00000168040,2847
ENSG00000168056,4846
ENSG00000168060,53
ENSG00000168061,710
ENSG00000168062,1532
ENSG00000168065,1
ENSG00000168066,17947
ENSG00000168067,2313
ENSG00000168070,23
ENSG00000168071,349
ENSG00000168077,744
ENSG00000168078,767
ENSG00000168079,9
ENSG00000168081,4
ENSG00000168090,5862
ENSG00000168092,5957
ENSG00000168096,1001
ENSG00000168101,1943
ENSG00000168116,1250
ENSG00000168118,5164
ENSG00000168122,0
ENSG00000168124,3
ENSG00000168126,0
ENSG00000168129,0
ENSG00000168131,0
ENSG00000168135,59
ENSG00000168137,21596
ENSG00000168140,786
ENSG00000168143,358
ENSG00000168148,0
ENSG00000168152,840
ENSG00000168158,5
ENSG00000168159,5966
ENSG00000168172,4390
ENSG00000168175,8497
ENSG00000168209,492
ENSG00000168214,8117
ENSG00000168216,8247
ENSG00000168228,1112
ENSG00000168229,21
ENSG00000168234,2058
ENSG00000168237,110
ENSG00000168243,226
ENSG00000168246,7037
ENSG00000168255,72
ENSG00000168256,5385
ENSG00000168259,8278
ENSG00000168260,1
ENSG00000168263,2
ENSG00000168264,29106
ENSG00000168267,0
ENSG00000168268,1158
ENSG00000168269,196
ENSG00000168273,280
ENSG00000168275,1366
ENSG00000168280,919
ENSG00000168282,167
ENSG00000168283,20694
ENSG00000168286,2049
ENSG00000168288,8245
ENSG00000168291,6372
ENSG00000168297,1419
ENSG00000168298,14
ENSG00000168300,12115
ENSG00000168301,1747
ENSG00000168303,2151
ENSG00000168306,801
ENSG00000168309,54
ENSG00000168310,4187
ENSG00000168314,1
ENSG00000168329,258
ENSG00000168333,0
ENSG00000168334,50
ENSG00000168348,2
ENSG00000168350,7695
ENSG00000168356,9
ENSG00000168367,0
ENSG00000168374,31979
ENSG00000168385,46727
ENSG00000168386,2691
ENSG00000168389,1919
ENSG00000168393,2229
ENSG00000168394,8241
ENSG00000168395,1308
ENSG00000168397,3211
ENSG00000168398,1656
ENSG00000168404,1926
ENSG00000168405,1523
ENSG00000168411,6121
ENSG00000168412,0
ENSG00000168418,5
ENSG00000168421,16565
ENSG00000168427,18
ENSG00000168434,3608
ENSG00000168438,3167
ENSG00000168439,24072
ENSG00000168447,9
ENSG00000168453,492
ENSG00000168454,31
ENSG00000168461,37467
ENSG00000168476,1024
ENSG00000168477,171
ENSG00000168481,1
ENSG00000168484,0
ENSG00000168487,1808
ENSG00000168488,10030
ENSG00000168490,23
ENSG00000168491,524
ENSG00000168495,1038
ENSG00000168496,4596
ENSG00000168497,148
ENSG00000168502,1237
ENSG00000168505,9
ENSG00000168509,1
ENSG00000168515,0
ENSG00000168517,167
ENSG00000168522,6494
ENSG00000168528,30617
ENSG00000168530,0
ENSG00000168538,6617
ENSG00000168539,46
ENSG00000168542,164193
ENSG00000168546,13
ENSG00000168556,1772
ENSG00000168564,3395
ENSG00000168566,1914
ENSG00000168569,1109
ENSG00000168575,5541
ENSG00000168582,0
ENSG00000168589,225
ENSG00000168591,4454
ENSG00000168594,299
ENSG00000168610,52917
ENSG00000168612,2037
ENSG00000168615,6525
ENSG00000168619,0
ENSG00000168621,38
ENSG00000168630,0
ENSG00000168631,0
ENSG00000168634,10
ENSG00000168646,291
ENSG00000168653,10044
ENSG00000168658,29
ENSG00000168661,710
ENSG00000168671,17
ENSG00000168672,22320
ENSG00000168675,22554
ENSG00000168676,13
ENSG00000168679,199
ENSG00000168685,651
ENSG00000168701,3118
ENSG00000168702,495
ENSG00000168703,6
ENSG00000168710,24270
ENSG00000168724,5781
ENSG00000168734,2438
ENSG00000168743,27086
ENSG00000168746,0
ENSG00000168748,5
ENSG00000168754,43
ENSG00000168757,0
ENSG00000168758,3585
ENSG00000168763,4504
ENSG00000168765,2149
ENSG00000168769,5415
ENSG00000168772,4932
ENSG00000168778,3963
ENSG00000168779,189
ENSG00000168781,1614
ENSG00000168785,588
ENSG00000168787,0
ENSG00000168792,2547
ENSG00000168795,2553
ENSG00000168802,8921
ENSG00000168803,974
ENSG00000168806,1653
ENSG00000168807,3917
ENSG00000168811,18
ENSG00000168813,4244
ENSG00000168818,2975
ENSG00000168824,15
ENSG00000168826,480
ENSG00000168827,7279
