Gene stable ID,c118b9c9-9a9e-43dc-bdf6-cce1d9f8ff74
ENSG00000202142,0
ENSG00000202144,0
ENSG00000202146,2
ENSG00000202147,0
ENSG00000202150,1
ENSG00000202151,0
ENSG00000202157,0
ENSG00000202159,0
ENSG00000202160,0
ENSG00000202164,0
ENSG00000202167,0
ENSG00000202169,0
ENSG00000202172,0
ENSG00000202174,0
ENSG00000202175,0
ENSG00000202177,0
ENSG00000202182,0
ENSG00000202183,0
ENSG00000202184,0
ENSG00000202186,0
ENSG00000202187,0
ENSG00000202188,0
ENSG00000202189,0
ENSG00000202190,0
ENSG00000202191,0
ENSG00000202193,0
ENSG00000202195,0
ENSG00000202198,133
ENSG00000202199,1
ENSG00000202200,0
ENSG00000202205,0
ENSG00000202206,0
ENSG00000202211,0
ENSG00000202215,0
ENSG00000202216,0
ENSG00000202217,0
ENSG00000202222,0
ENSG00000202224,0
ENSG00000202225,0
ENSG00000202227,4
ENSG00000202229,0
ENSG00000202231,1
ENSG00000202233,0
ENSG00000202237,0
ENSG00000202239,0
ENSG00000202240,0
ENSG00000202241,0
ENSG00000202242,0
ENSG00000202245,0
ENSG00000202248,1
ENSG00000202249,0
ENSG00000202250,0
ENSG00000202251,4
ENSG00000202252,0
ENSG00000202254,0
ENSG00000202255,1
ENSG00000202257,0
ENSG00000202259,1
ENSG00000202260,0
ENSG00000202261,0
ENSG00000202263,0
ENSG00000202264,0
ENSG00000202265,0
ENSG00000202268,0
ENSG00000202269,0
ENSG00000202270,0
ENSG00000202272,1
ENSG00000202273,0
ENSG00000202275,0
ENSG00000202276,0
ENSG00000202279,0
ENSG00000202281,0
ENSG00000202283,0
ENSG00000202285,0
ENSG00000202290,11
ENSG00000202293,0
ENSG00000202296,0
ENSG00000202297,0
ENSG00000202300,0
ENSG00000202304,0
ENSG00000202306,0
ENSG00000202308,0
ENSG00000202309,0
ENSG00000202310,0
ENSG00000202313,0
ENSG00000202314,13
ENSG00000202317,0
ENSG00000202318,14
ENSG00000202322,0
ENSG00000202324,0
ENSG00000202329,0
ENSG00000202331,0
ENSG00000202332,0
ENSG00000202334,0
ENSG00000202335,0
ENSG00000202336,0
ENSG00000202337,10
ENSG00000202339,0
ENSG00000202341,0
ENSG00000202343,13
ENSG00000202344,0
ENSG00000202345,0
ENSG00000202347,1
ENSG00000202350,0
ENSG00000202351,0
ENSG00000202354,0
ENSG00000202356,0
ENSG00000202357,0
ENSG00000202358,7
ENSG00000202360,0
ENSG00000202361,0
ENSG00000202363,0
ENSG00000202368,0
ENSG00000202373,0
ENSG00000202374,0
ENSG00000202377,0
ENSG00000202379,1
ENSG00000202380,0
ENSG00000202382,3
ENSG00000202383,0
ENSG00000202385,0
ENSG00000202386,0
ENSG00000202388,0
ENSG00000202389,0
ENSG00000202392,2
ENSG00000202395,0
ENSG00000202398,0
ENSG00000202399,1
ENSG00000202400,0
ENSG00000202402,0
ENSG00000202406,0
ENSG00000202407,0
ENSG00000202408,12
ENSG00000202410,1
ENSG00000202411,0
ENSG00000202412,0
ENSG00000202414,0
ENSG00000202415,2
ENSG00000202417,0
ENSG00000202422,0
ENSG00000202423,0
ENSG00000202427,1
ENSG00000202428,0
ENSG00000202429,0
ENSG00000202430,0
ENSG00000202431,0
ENSG00000202433,1
ENSG00000202434,1
ENSG00000202438,0
ENSG00000202440,0
ENSG00000202441,18
ENSG00000202444,0
ENSG00000202445,0
ENSG00000202449,0
ENSG00000202459,0
ENSG00000202461,2
ENSG00000202468,0
ENSG00000202469,0
ENSG00000202470,1
ENSG00000202471,0
ENSG00000202472,1
ENSG00000202473,0
ENSG00000202474,17
ENSG00000202476,0
ENSG00000202478,0
ENSG00000202479,0
ENSG00000202485,0
ENSG00000202490,0
ENSG00000202491,0
ENSG00000202495,0
ENSG00000202497,0
ENSG00000202498,0
ENSG00000202499,0
ENSG00000202502,0
ENSG00000202503,0
ENSG00000202508,0
ENSG00000202512,0
ENSG00000202513,0
ENSG00000202514,1
ENSG00000202515,0
ENSG00000202517,1
ENSG00000202521,0
ENSG00000202522,16
ENSG00000202523,3
ENSG00000202526,0
ENSG00000202528,0
ENSG00000202529,0
ENSG00000202532,0
ENSG00000202533,26
ENSG00000202534,0
ENSG00000202536,0
ENSG00000202537,0
ENSG00000202538,6
ENSG00000202542,0
ENSG00000202560,0
ENSG00000202566,6
ENSG00000202569,1
ENSG00000202601,0
ENSG00000202609,0
ENSG00000203258,0
ENSG00000203262,0
ENSG00000203266,0
ENSG00000203279,4
ENSG00000203280,68
ENSG00000203286,17
ENSG00000203288,122
ENSG00000203307,1
ENSG00000203321,6
ENSG00000203325,6
ENSG00000203326,1037
ENSG00000203327,30
ENSG00000203334,0
ENSG00000203335,0
ENSG00000203356,3
ENSG00000203362,32
ENSG00000203363,0
ENSG00000203364,62
ENSG00000203386,1
ENSG00000203387,0
ENSG00000203392,38
ENSG00000203395,0
ENSG00000203396,0
ENSG00000203397,1
ENSG00000203402,0
ENSG00000203408,0
ENSG00000203411,1
ENSG00000203413,0
ENSG00000203414,5
ENSG00000203416,0
ENSG00000203434,0
ENSG00000203435,9
ENSG00000203436,1
ENSG00000203437,1
ENSG00000203441,6
ENSG00000203446,29
ENSG00000203462,0
ENSG00000203469,0
ENSG00000203472,0
ENSG00000203485,8066
ENSG00000203489,0
ENSG00000203492,0
ENSG00000203496,0
ENSG00000203497,86
ENSG00000203498,0
ENSG00000203499,2480
ENSG00000203506,1
ENSG00000203520,0
ENSG00000203523,0
ENSG00000203527,0
ENSG00000203531,0
ENSG00000203546,27
ENSG00000203560,1
ENSG00000203565,0
ENSG00000203573,1
ENSG00000203581,0
ENSG00000203585,7
ENSG00000203588,25
ENSG00000203589,4
ENSG00000203593,7
ENSG00000203601,4
ENSG00000203605,3
ENSG00000203616,2
ENSG00000203618,0
ENSG00000203620,2
ENSG00000203635,219
ENSG00000203643,0
ENSG00000203644,868
ENSG00000203645,2
ENSG00000203647,0
ENSG00000203648,0
ENSG00000203650,2
ENSG00000203661,0
ENSG00000203663,0
ENSG00000203664,0
ENSG00000203666,1372
ENSG00000203667,1132
ENSG00000203668,2065
ENSG00000203684,19
ENSG00000203685,191
ENSG00000203688,6
ENSG00000203690,0
ENSG00000203697,17287
ENSG00000203705,1358
ENSG00000203706,260
ENSG00000203709,6246
ENSG00000203710,80
ENSG00000203711,41
ENSG00000203721,116
ENSG00000203722,30
ENSG00000203724,222
ENSG00000203727,295
ENSG00000203729,5
ENSG00000203730,17
ENSG00000203733,0
ENSG00000203734,79
ENSG00000203737,2
ENSG00000203739,59
ENSG00000203740,42
ENSG00000203747,2378
ENSG00000203756,16
ENSG00000203757,0
ENSG00000203758,0
ENSG00000203760,250
ENSG00000203761,513
ENSG00000203772,266
ENSG00000203778,1027
ENSG00000203780,1571
ENSG00000203781,0
ENSG00000203782,1
ENSG00000203783,2
ENSG00000203784,0
ENSG00000203785,1
ENSG00000203786,0
ENSG00000203791,943
ENSG00000203795,0
ENSG00000203797,303
ENSG00000203799,35
ENSG00000203801,3
ENSG00000203804,13
ENSG00000203805,637
ENSG00000203808,2
ENSG00000203809,0
ENSG00000203811,1
ENSG00000203812,0
ENSG00000203814,52
ENSG00000203818,0
ENSG00000203819,31
ENSG00000203825,0
ENSG00000203837,0
ENSG00000203852,0
ENSG00000203855,2
ENSG00000203857,7
ENSG00000203858,0
ENSG00000203859,1
ENSG00000203864,2
ENSG00000203865,311
ENSG00000203867,109
ENSG00000203870,0
ENSG00000203872,44
ENSG00000203875,7543
ENSG00000203876,15
ENSG00000203877,1
ENSG00000203878,0
ENSG00000203879,7918
ENSG00000203880,5241
ENSG00000203883,359
ENSG00000203886,1
ENSG00000203896,257
ENSG00000203897,4
ENSG00000203900,0
ENSG00000203907,1
ENSG00000203908,1
ENSG00000203909,0
ENSG00000203910,1
ENSG00000203914,1
ENSG00000203923,0
ENSG00000203926,0
ENSG00000203930,8
ENSG00000203933,0
ENSG00000203942,0
ENSG00000203943,8
ENSG00000203950,2137
ENSG00000203952,917
ENSG00000203963,1
ENSG00000203965,784
ENSG00000203970,0
ENSG00000203971,0
ENSG00000203972,0
ENSG00000203985,28
ENSG00000203987,0
ENSG00000203989,0
ENSG00000203993,766
ENSG00000203995,273
ENSG00000203999,42
ENSG00000204001,5
ENSG00000204003,0
ENSG00000204006,0
ENSG00000204007,0
ENSG00000204010,1
ENSG00000204011,0
ENSG00000204019,0
ENSG00000204020,0
ENSG00000204021,1
ENSG00000204022,2
ENSG00000204025,0
ENSG00000204031,0
ENSG00000204033,0
ENSG00000204044,16
ENSG00000204049,9
ENSG00000204052,119
ENSG00000204053,0
ENSG00000204054,2729
ENSG00000204055,32
ENSG00000204060,234
ENSG00000204065,36
ENSG00000204070,3008
ENSG00000204071,0
ENSG00000204072,23
ENSG00000204084,1753
ENSG00000204086,1
ENSG00000204091,0
ENSG00000204092,1
ENSG00000204099,11
ENSG00000204103,3779
ENSG00000204104,2697
ENSG00000204110,0
ENSG00000204113,2
ENSG00000204116,936
ENSG00000204117,0
ENSG00000204118,6
ENSG00000204120,7423
ENSG00000204121,0
ENSG00000204128,4366
ENSG00000204130,1377
ENSG00000204131,68
ENSG00000204136,302
ENSG00000204138,4480
ENSG00000204140,791
ENSG00000204147,152
ENSG00000204148,0
ENSG00000204149,453
ENSG00000204152,329
ENSG00000204160,1874
ENSG00000204161,422
ENSG00000204165,10
ENSG00000204172,493
ENSG00000204173,61
ENSG00000204174,0
ENSG00000204175,125
ENSG00000204176,33
ENSG00000204177,250
ENSG00000204178,4246
ENSG00000204179,110
ENSG00000204183,0
ENSG00000204186,642
ENSG00000204187,0
ENSG00000204188,4
ENSG00000204193,0
ENSG00000204194,1
ENSG00000204195,3
ENSG00000204196,0
ENSG00000204209,5886
ENSG00000204217,6019
ENSG00000204219,6016
ENSG00000204220,2105
ENSG00000204227,3367
ENSG00000204228,1342
ENSG00000204231,3895
ENSG00000204237,1390
ENSG00000204241,58
ENSG00000204246,0
ENSG00000204248,42
ENSG00000204250,0
ENSG00000204252,1231
ENSG00000204253,891
ENSG00000204256,19670
ENSG00000204257,5414
ENSG00000204261,277
ENSG00000204262,45328
ENSG00000204264,3572
ENSG00000204267,967
ENSG00000204271,482
ENSG00000204272,984
ENSG00000204277,3
ENSG00000204278,0
ENSG00000204279,0
ENSG00000204282,454
ENSG00000204283,4
ENSG00000204287,45177
ENSG00000204290,2
ENSG00000204291,6114
ENSG00000204293,0
ENSG00000204296,2
ENSG00000204300,0
ENSG00000204301,1054
ENSG00000204304,4257
ENSG00000204305,349
ENSG00000204308,2811
ENSG00000204310,3580
ENSG00000204311,147
ENSG00000204314,384
ENSG00000204315,670
ENSG00000204316,451
ENSG00000204323,102
ENSG00000204334,83
ENSG00000204335,87
ENSG00000204338,1056
ENSG00000204344,1194
ENSG00000204345,0
ENSG00000204347,0
ENSG00000204348,1207
ENSG00000204351,4322
ENSG00000204352,0
ENSG00000204356,3790
ENSG00000204361,3
ENSG00000204362,3
ENSG00000204363,0
ENSG00000204365,2
ENSG00000204366,1078
ENSG00000204368,0
ENSG00000204370,3365
ENSG00000204371,6796
ENSG00000204379,0
ENSG00000204380,50
ENSG00000204381,309
ENSG00000204382,0
ENSG00000204385,12894
ENSG00000204386,5720
ENSG00000204387,5174
ENSG00000204388,8189
ENSG00000204389,9951
ENSG00000204390,338
ENSG00000204392,1866
ENSG00000204393,0
ENSG00000204394,4866
ENSG00000204396,90
ENSG00000204397,106
ENSG00000204398,1
ENSG00000204399,0
ENSG00000204403,14
ENSG00000204406,1254
ENSG00000204410,366
ENSG00000204414,0
ENSG00000204420,143
ENSG00000204421,146
ENSG00000204422,0
ENSG00000204424,0
ENSG00000204427,484
ENSG00000204428,110
ENSG00000204429,13
ENSG00000204434,311
ENSG00000204435,2736
ENSG00000204437,0
ENSG00000204438,1682
ENSG00000204439,2527
ENSG00000204442,254
ENSG00000204444,202
ENSG00000204446,12
ENSG00000204449,0
ENSG00000204450,0
ENSG00000204455,0
ENSG00000204456,0
ENSG00000204460,0
ENSG00000204463,12857
ENSG00000204464,0
ENSG00000204469,19939
ENSG00000204471,0
ENSG00000204472,915
ENSG00000204475,12
ENSG00000204478,0
ENSG00000204479,0
ENSG00000204480,0
ENSG00000204481,0
ENSG00000204482,427
ENSG00000204498,1531
ENSG00000204501,0
ENSG00000204505,0
ENSG00000204510,0
ENSG00000204511,177
ENSG00000204514,1410
ENSG00000204516,744
ENSG00000204518,0
ENSG00000204519,772
ENSG00000204520,1359
ENSG00000204524,140
ENSG00000204525,46724
ENSG00000204528,47
ENSG00000204529,0
ENSG00000204531,40
ENSG00000204532,2
ENSG00000204536,2416
ENSG00000204538,1
ENSG00000204539,32
ENSG00000204540,252
ENSG00000204542,7
ENSG00000204544,1
ENSG00000204547,0
ENSG00000204548,0
ENSG00000204555,0
ENSG00000204556,10
ENSG00000204560,2917
ENSG00000204564,741
ENSG00000204566,0
ENSG00000204568,4771
ENSG00000204569,4780
ENSG00000204571,2
ENSG00000204572,38
ENSG00000204574,5655
ENSG00000204576,1151
ENSG00000204577,111
ENSG00000204580,23371
ENSG00000204581,4
ENSG00000204583,3
ENSG00000204584,34
ENSG00000204588,59
ENSG00000204590,4206
ENSG00000204592,21073
ENSG00000204595,0
ENSG00000204599,1044
ENSG00000204603,1
ENSG00000204604,1268
ENSG00000204610,0
ENSG00000204611,817
ENSG00000204612,0
ENSG00000204613,1
ENSG00000204614,0
ENSG00000204616,30
ENSG00000204618,679
ENSG00000204619,5153
ENSG00000204620,35
ENSG00000204622,193
ENSG00000204623,1051
ENSG00000204624,47
ENSG00000204625,2
ENSG00000204628,60440
ENSG00000204632,148
ENSG00000204634,2816
ENSG00000204637,0
ENSG00000204640,0
ENSG00000204642,2465
ENSG00000204644,14
ENSG00000204648,0
ENSG00000204650,898
ENSG00000204652,2
ENSG00000204653,22
ENSG00000204655,1
ENSG00000204657,9
ENSG00000204658,0
ENSG00000204659,25
ENSG00000204661,1
ENSG00000204662,0
ENSG00000204663,0
ENSG00000204666,14
ENSG00000204669,0
ENSG00000204670,0
ENSG00000204671,0
ENSG00000204673,3200
ENSG00000204677,4
ENSG00000204681,5662
ENSG00000204682,80
ENSG00000204683,0
ENSG00000204684,0
ENSG00000204685,219
ENSG00000204687,4
ENSG00000204688,0
ENSG00000204694,0
ENSG00000204695,0
ENSG00000204697,0
ENSG00000204699,0
ENSG00000204700,0
ENSG00000204701,0
ENSG00000204702,0
ENSG00000204703,0
ENSG00000204704,0
ENSG00000204705,0
ENSG00000204706,31
ENSG00000204709,6
ENSG00000204710,2
ENSG00000204711,2
ENSG00000204713,4781
ENSG00000204717,1
ENSG00000204718,1
ENSG00000204740,42
ENSG00000204745,91
ENSG00000204754,0
ENSG00000204758,50
ENSG00000204764,271
ENSG00000204767,2
ENSG00000204776,1
ENSG00000204778,83
ENSG00000204779,5
ENSG00000204780,0
ENSG00000204787,0
ENSG00000204789,1082
ENSG00000204790,1
ENSG00000204791,11
ENSG00000204792,426
ENSG00000204801,0
ENSG00000204802,1
ENSG00000204805,0
ENSG00000204814,0
ENSG00000204815,306
ENSG00000204816,0
ENSG00000204818,3
ENSG00000204822,204
ENSG00000204832,51
ENSG00000204837,163
ENSG00000204839,515
ENSG00000204842,3151
ENSG00000204843,12120
ENSG00000204849,0
ENSG00000204850,0
ENSG00000204851,205
ENSG00000204852,3687
ENSG00000204856,246
ENSG00000204859,1976
ENSG00000204860,85
ENSG00000204866,114
ENSG00000204869,23
ENSG00000204872,9
ENSG00000204873,0
ENSG00000204876,2
ENSG00000204880,0
ENSG00000204882,7
ENSG00000204887,0
ENSG00000204889,3
ENSG00000204894,6
ENSG00000204897,0
ENSG00000204899,1140
ENSG00000204904,23
ENSG00000204909,0
ENSG00000204913,5
ENSG00000204915,0
ENSG00000204918,0
ENSG00000204919,0
ENSG00000204920,129
ENSG00000204922,1227
ENSG00000204923,441
ENSG00000204928,2
ENSG00000204929,9
ENSG00000204930,146
ENSG00000204933,0
ENSG00000204934,105
ENSG00000204936,8
ENSG00000204941,9
ENSG00000204946,1775
ENSG00000204947,465
ENSG00000204949,3
ENSG00000204950,15
ENSG00000204952,0
ENSG00000204954,377
ENSG00000204956,10
ENSG00000204959,334
ENSG00000204960,2
ENSG00000204961,3
ENSG00000204962,6
ENSG00000204963,19
ENSG00000204965,19
ENSG00000204967,235
ENSG00000204969,32
ENSG00000204970,47
ENSG00000204971,6
ENSG00000204977,2208
ENSG00000204978,2
ENSG00000204979,0
ENSG00000204982,0
ENSG00000204983,8
ENSG00000204989,0
ENSG00000204990,0
ENSG00000204991,912
ENSG00000204993,0
ENSG00000205002,347
ENSG00000205015,0
ENSG00000205018,2
ENSG00000205022,2
ENSG00000205025,0
ENSG00000205029,0
ENSG00000205030,0
ENSG00000205035,0
ENSG00000205037,4
ENSG00000205038,4
ENSG00000205041,19
ENSG00000205044,0
ENSG00000205045,19
ENSG00000205054,48
ENSG00000205056,0
ENSG00000205057,12
ENSG00000205060,893
ENSG00000205076,4
ENSG00000205078,24
ENSG00000205084,545
ENSG00000205085,127
ENSG00000205086,4
ENSG00000205089,35
ENSG00000205090,73
ENSG00000205097,0
ENSG00000205100,6
ENSG00000205105,7
ENSG00000205106,3
ENSG00000205108,4
ENSG00000205111,1
ENSG00000205116,1
ENSG00000205126,0
ENSG00000205129,119
ENSG00000205133,4647
ENSG00000205138,613
ENSG00000205143,4
ENSG00000205155,3543
ENSG00000205174,0
ENSG00000205176,0
ENSG00000205177,2
ENSG00000205181,273
ENSG00000205184,0
ENSG00000205186,0
ENSG00000205189,1636
ENSG00000205208,626
ENSG00000205209,79
ENSG00000205212,2
ENSG00000205213,1589
ENSG00000205215,0
ENSG00000205220,1165
ENSG00000205221,31
ENSG00000205231,6
ENSG00000205236,0
ENSG00000205238,10
ENSG00000205240,1
ENSG00000205246,679
ENSG00000205250,2065
ENSG00000205266,0
ENSG00000205267,0
ENSG00000205268,2412
ENSG00000205269,387
ENSG00000205274,0
ENSG00000205277,10
ENSG00000205279,1
ENSG00000205293,0
ENSG00000205300,0
ENSG00000205301,3
ENSG00000205302,4679
ENSG00000205307,17
ENSG00000205309,289
ENSG00000205312,0
ENSG00000205318,4
ENSG00000205323,179
ENSG00000205325,1
ENSG00000205327,0
ENSG00000205328,0
ENSG00000205329,0
ENSG00000205330,0
ENSG00000205331,0
ENSG00000205333,0
ENSG00000205334,0
ENSG00000205336,3811
ENSG00000205339,8391
ENSG00000205352,5799
ENSG00000205356,2013
ENSG00000205358,7
ENSG00000205359,0
ENSG00000205360,0
ENSG00000205361,11
ENSG00000205362,5
ENSG00000205363,176
ENSG00000205364,29
ENSG00000205396,2
ENSG00000205403,790
ENSG00000205409,0
ENSG00000205412,0
ENSG00000205413,1494
ENSG00000205414,2
ENSG00000205420,149
ENSG00000205423,635
ENSG00000205424,0
ENSG00000205426,307
ENSG00000205433,0
ENSG00000205436,14
ENSG00000205439,0
ENSG00000205442,0
ENSG00000205444,5
ENSG00000205445,0
ENSG00000205449,1
ENSG00000205452,0
ENSG00000205456,4
ENSG00000205457,0
ENSG00000205464,875
ENSG00000205476,1740
ENSG00000205482,20
ENSG00000205485,126
ENSG00000205488,71
ENSG00000205494,0
ENSG00000205495,0
ENSG00000205496,0
ENSG00000205497,0
ENSG00000205500,2
ENSG00000205502,8
ENSG00000205517,2906
ENSG00000205531,9502
ENSG00000205534,106
ENSG00000205537,4
ENSG00000205542,44838
ENSG00000205544,1393
ENSG00000205549,3
ENSG00000205559,19
ENSG00000205560,234
ENSG00000205562,12
ENSG00000205571,163
ENSG00000205572,64
ENSG00000205578,20
ENSG00000205579,3
ENSG00000205581,11633
ENSG00000205583,20
ENSG00000205584,0
ENSG00000205592,10
ENSG00000205593,1211
ENSG00000205596,0
ENSG00000205609,12
ENSG00000205611,14
ENSG00000205622,5
ENSG00000205625,0
ENSG00000205628,1
ENSG00000205629,2741
ENSG00000205632,1
ENSG00000205634,5
ENSG00000205636,0
ENSG00000205639,25
ENSG00000205642,0
ENSG00000205643,559
ENSG00000205644,3
ENSG00000205649,0
ENSG00000205653,0
ENSG00000205659,882
ENSG00000205662,0
ENSG00000205663,8
ENSG00000205664,277
ENSG00000205667,47
ENSG00000205669,65
ENSG00000205670,3
ENSG00000205678,0
ENSG00000205682,4
ENSG00000205683,18
ENSG00000205693,13
ENSG00000205695,1
ENSG00000205696,0
ENSG00000205702,33
ENSG00000205704,4
ENSG00000205707,1154
ENSG00000205710,212
ENSG00000205716,0
ENSG00000205718,0
ENSG00000205726,2633
ENSG00000205730,5021
ENSG00000205740,57
ENSG00000205744,1222
ENSG00000205745,0
ENSG00000205746,199
ENSG00000205754,0
ENSG00000205755,6
ENSG00000205758,1711
ENSG00000205763,276
ENSG00000205765,3325
ENSG00000205767,0
ENSG00000205771,101
ENSG00000205777,0
ENSG00000205784,6
ENSG00000205786,1
ENSG00000205790,34
ENSG00000205791,92
ENSG00000205794,34
ENSG00000205795,433
ENSG00000205808,1509
ENSG00000205809,2
ENSG00000205810,0
ENSG00000205822,1
ENSG00000205830,0
ENSG00000205832,11
ENSG00000205835,0
ENSG00000205837,14
ENSG00000205838,278
ENSG00000205846,1
ENSG00000205847,17
ENSG00000205853,23
ENSG00000205856,0
ENSG00000205857,0
ENSG00000205858,0
ENSG00000205861,39
ENSG00000205863,8
ENSG00000205864,0
ENSG00000205865,1
ENSG00000205866,0
ENSG00000205867,1
ENSG00000205869,4
ENSG00000205871,61
ENSG00000205879,14
ENSG00000205882,0
ENSG00000205883,0
ENSG00000205884,0
ENSG00000205885,425
ENSG00000205890,775
ENSG00000205897,0
ENSG00000205898,17
ENSG00000205899,0
ENSG00000205903,2461
ENSG00000205913,217
ENSG00000205916,0
ENSG00000205918,35
ENSG00000205922,0
ENSG00000205923,0
ENSG00000205927,0
ENSG00000205929,7
ENSG00000205930,53
ENSG00000205936,0
ENSG00000205937,9211
ENSG00000205940,58
ENSG00000205944,0
ENSG00000205946,0
ENSG00000205955,6
ENSG00000205959,137
ENSG00000205971,0
ENSG00000205976,0
ENSG00000205978,591
ENSG00000205981,2245
ENSG00000205989,0
ENSG00000206013,0
ENSG00000206014,0
ENSG00000206026,0
ENSG00000206028,0
ENSG00000206034,0
ENSG00000206042,0
ENSG00000206043,0
ENSG00000206047,0
ENSG00000206052,123
ENSG00000206053,17520
ENSG00000206062,0
ENSG00000206066,0
ENSG00000206069,4
ENSG00000206072,0
ENSG00000206073,3
ENSG00000206075,332
ENSG00000206077,168
ENSG00000206090,1
ENSG00000206102,0
ENSG00000206104,0
ENSG00000206105,0
ENSG00000206106,0
ENSG00000206107,0
ENSG00000206113,103
ENSG00000206120,3
ENSG00000206127,0
ENSG00000206129,3
ENSG00000206140,13
ENSG00000206142,1
ENSG00000206144,0
ENSG00000206145,0
ENSG00000206147,3
ENSG00000206149,420
ENSG00000206150,4
ENSG00000206159,0
ENSG00000206168,14
ENSG00000206172,1
ENSG00000206177,0
ENSG00000206178,0
ENSG00000206181,0
ENSG00000206187,0
ENSG00000206190,835
ENSG00000206192,8
ENSG00000206195,172
ENSG00000206199,1
ENSG00000206203,0
ENSG00000206228,20
ENSG00000206249,1
ENSG00000206260,0
ENSG00000206262,3
ENSG00000206337,949
ENSG00000206341,2392
ENSG00000206344,89
ENSG00000206356,0
ENSG00000206384,49
ENSG00000206417,400
ENSG00000206418,2795
ENSG00000206422,0
ENSG00000206432,223
ENSG00000206448,1
ENSG00000206474,0
ENSG00000206483,0
ENSG00000206503,35009
ENSG00000206527,3137
ENSG00000206530,3115
ENSG00000206531,0
ENSG00000206532,5
ENSG00000206535,146
ENSG00000206536,0
ENSG00000206538,613
ENSG00000206549,114
ENSG00000206552,0
ENSG00000206557,7
ENSG00000206559,116
ENSG00000206560,7010
ENSG00000206561,426
ENSG00000206562,949
ENSG00000206567,421
ENSG00000206573,1111
ENSG00000206579,2
ENSG00000206582,1
ENSG00000206583,0
ENSG00000206585,2
ENSG00000206587,0
ENSG00000206588,0
ENSG00000206589,0
ENSG00000206590,0
ENSG00000206592,0
ENSG00000206593,0
ENSG00000206595,0
ENSG00000206596,0
ENSG00000206597,0
ENSG00000206598,0
ENSG00000206599,0
ENSG00000206600,0
ENSG00000206601,5
ENSG00000206602,0
ENSG00000206603,2
ENSG00000206604,0
ENSG00000206605,0
ENSG00000206606,0
ENSG00000206609,0
ENSG00000206611,0
ENSG00000206612,15
ENSG00000206613,0
ENSG00000206614,0
ENSG00000206615,0
ENSG00000206616,0
ENSG00000206617,0
ENSG00000206618,0
ENSG00000206620,0
ENSG00000206621,0
ENSG00000206622,2
ENSG00000206623,0
ENSG00000206624,0
ENSG00000206625,0
ENSG00000206627,0
ENSG00000206629,1
ENSG00000206630,23
ENSG00000206631,0
ENSG00000206633,0
ENSG00000206634,2
ENSG00000206635,1
ENSG00000206636,0
ENSG00000206637,0
ENSG00000206638,0
ENSG00000206639,0
ENSG00000206640,0
ENSG00000206641,0
ENSG00000206644,0
ENSG00000206645,0
ENSG00000206646,0
ENSG00000206647,1
ENSG00000206649,0
ENSG00000206650,0
ENSG00000206651,1
ENSG00000206652,1
ENSG00000206654,0
ENSG00000206656,0
ENSG00000206658,0
ENSG00000206659,1
ENSG00000206660,0
ENSG00000206661,0
ENSG00000206662,0
ENSG00000206663,0
ENSG00000206665,0
ENSG00000206669,1
ENSG00000206671,0
ENSG00000206672,0
ENSG00000206674,6
ENSG00000206675,1
ENSG00000206676,0
ENSG00000206677,0
ENSG00000206678,0
ENSG00000206679,0
ENSG00000206680,0
ENSG00000206681,0
ENSG00000206682,0
ENSG00000206684,0
ENSG00000206685,2
ENSG00000206686,0
ENSG00000206687,0
ENSG00000206688,0
ENSG00000206690,1
ENSG00000206692,0
ENSG00000206693,0
ENSG00000206695,1
ENSG00000206697,0
ENSG00000206698,3
ENSG00000206699,0
ENSG00000206700,0
ENSG00000206701,0
ENSG00000206702,0
ENSG00000206703,0
ENSG00000206704,0
ENSG00000206705,0
ENSG00000206706,1
ENSG00000206708,0
ENSG00000206709,0
ENSG00000206710,0
ENSG00000206711,0
