Gene stable ID,b7fda5e6-ac95-4d80-9d5d-653bf871b156
ENSG00000072364,20032
ENSG00000072401,1991
ENSG00000072415,4980
ENSG00000072422,3117
ENSG00000072501,11278
ENSG00000072506,2513
ENSG00000072518,6493
ENSG00000072571,42
ENSG00000072609,1819
ENSG00000072657,169
ENSG00000072682,2390
ENSG00000072694,952
ENSG00000072736,3833
ENSG00000072756,1594
ENSG00000072778,24100
ENSG00000072786,3950
ENSG00000072803,6832
ENSG00000072818,825
ENSG00000072832,1446
ENSG00000072840,4334
ENSG00000072849,3369
ENSG00000072858,2880
ENSG00000072864,2078
ENSG00000072952,4358
ENSG00000072954,323
ENSG00000072958,3488
ENSG00000073008,1916
ENSG00000073050,2957
ENSG00000073060,13865
ENSG00000073067,3
ENSG00000073111,1203
ENSG00000073146,65
ENSG00000073150,169
ENSG00000073169,1292
ENSG00000073282,10099
ENSG00000073331,3579
ENSG00000073350,2914
ENSG00000073417,3705
ENSG00000073464,977
ENSG00000073536,1697
ENSG00000073578,6651
ENSG00000073584,7851
ENSG00000073598,15
ENSG00000073605,1244
ENSG00000073614,11173
ENSG00000073670,130
ENSG00000073711,3538
ENSG00000073712,11496
ENSG00000073734,56
ENSG00000073737,193
ENSG00000073754,0
ENSG00000073756,4811
ENSG00000073792,616
ENSG00000073803,3351
ENSG00000073849,9327
ENSG00000073861,117
ENSG00000073905,6
ENSG00000073910,8956
ENSG00000073921,24984
ENSG00000073969,2996
ENSG00000074047,558
ENSG00000074054,8229
ENSG00000074071,1759
ENSG00000074181,22582
ENSG00000074201,4882
ENSG00000074211,62
ENSG00000074219,3804
ENSG00000074266,1768
ENSG00000074276,15
ENSG00000074317,0
ENSG00000074319,5056
ENSG00000074356,7053
ENSG00000074370,2862
ENSG00000074410,12032
ENSG00000074416,22583
ENSG00000074527,25596
ENSG00000074582,1579
ENSG00000074590,10765
ENSG00000074603,8297
ENSG00000074621,2668
ENSG00000074657,8654
ENSG00000074660,2816
ENSG00000074695,15316
ENSG00000074696,13242
ENSG00000074706,249
ENSG00000074755,10942
ENSG00000074771,0
ENSG00000074800,37974
ENSG00000074803,38
ENSG00000074842,2713
ENSG00000074855,1351
ENSG00000074935,2378
ENSG00000074964,4171
ENSG00000074966,123
ENSG00000075035,240
ENSG00000075043,3
ENSG00000075073,67
ENSG00000075089,2529
ENSG00000075131,432
ENSG00000075142,7083
ENSG00000075151,8309
ENSG00000075188,1202
ENSG00000075213,1429
ENSG00000075218,56
ENSG00000075223,19329
ENSG00000075234,2652
ENSG00000075239,5512
ENSG00000075240,2829
ENSG00000075275,9485
ENSG00000075290,18
ENSG00000075292,15545
ENSG00000075303,2697
ENSG00000075336,1474
ENSG00000075340,1128
ENSG00000075388,1
ENSG00000075391,8018
ENSG00000075399,904
ENSG00000075407,4660
ENSG00000075413,6005
ENSG00000075415,22554
ENSG00000075420,12220
ENSG00000075426,19324
ENSG00000075429,0
ENSG00000075461,2028
ENSG00000075539,11628
ENSG00000075568,8364
ENSG00000075618,3670
ENSG00000075624,220522
ENSG00000075643,1081
ENSG00000075651,4097
ENSG00000075673,5
ENSG00000075702,132
ENSG00000075711,8066
ENSG00000075785,22822
ENSG00000075790,6941
ENSG00000075826,1068
ENSG00000075856,5339
ENSG00000075884,550
ENSG00000075886,63
ENSG00000075891,24
ENSG00000075914,1623
ENSG00000075945,3977
ENSG00000075975,3540
ENSG00000076003,2354
ENSG00000076043,3235
ENSG00000076053,2711
ENSG00000076067,9581
ENSG00000076108,19766
ENSG00000076201,5737
ENSG00000076242,2837
ENSG00000076248,3460
ENSG00000076258,732
ENSG00000076321,3150
ENSG00000076344,657
ENSG00000076351,1455
ENSG00000076356,4259
ENSG00000076382,372
ENSG00000076513,6783
ENSG00000076554,8673
ENSG00000076555,24616
ENSG00000076604,3396
ENSG00000076641,1390
ENSG00000076650,1767
ENSG00000076662,83
ENSG00000076685,3740
ENSG00000076706,30493
ENSG00000076716,2153
ENSG00000076770,3168
ENSG00000076826,1798
ENSG00000076864,1590
ENSG00000076924,4253
ENSG00000076928,5914
ENSG00000076944,1700
ENSG00000076984,3363
ENSG00000077009,1
ENSG00000077044,4369
ENSG00000077063,1229
ENSG00000077080,0
ENSG00000077092,1303
ENSG00000077097,21469
ENSG00000077147,30801
ENSG00000077150,2817
ENSG00000077152,106
ENSG00000077157,19119
ENSG00000077232,12363
ENSG00000077235,7502
ENSG00000077238,5487
ENSG00000077254,9980
ENSG00000077264,2595
ENSG00000077274,1191
ENSG00000077279,108
ENSG00000077312,2882
ENSG00000077327,81
ENSG00000077348,769
ENSG00000077380,9486
ENSG00000077420,1574
ENSG00000077454,1309
ENSG00000077458,2914
ENSG00000077463,617
ENSG00000077498,0
ENSG00000077514,2456
ENSG00000077522,30
ENSG00000077549,13716
ENSG00000077585,1677
ENSG00000077616,417
ENSG00000077684,7632
ENSG00000077713,2108
ENSG00000077721,4479
ENSG00000077782,19849
ENSG00000077800,2
ENSG00000077935,45
ENSG00000077942,24976
ENSG00000077943,1790
ENSG00000077984,189
ENSG00000078018,2737
ENSG00000078043,2716
ENSG00000078053,349
ENSG00000078061,4759
ENSG00000078070,2575
ENSG00000078081,141
ENSG00000078098,1480
ENSG00000078114,14793
ENSG00000078124,4159
ENSG00000078140,9118
ENSG00000078142,5802
ENSG00000078177,3196
ENSG00000078237,1043
ENSG00000078246,3322
ENSG00000078269,4788
ENSG00000078295,345
ENSG00000078304,12713
ENSG00000078319,567
ENSG00000078328,5
ENSG00000078369,34398
ENSG00000078399,867
ENSG00000078401,4491
ENSG00000078403,5145
ENSG00000078487,843
ENSG00000078549,1134
ENSG00000078579,23
ENSG00000078589,93
ENSG00000078596,9477
ENSG00000078618,11418
ENSG00000078668,5821
ENSG00000078674,22009
ENSG00000078687,5334
ENSG00000078699,5040
ENSG00000078725,441
ENSG00000078747,8393
ENSG00000078795,23
ENSG00000078804,2525
ENSG00000078808,6607
ENSG00000078814,224
ENSG00000078898,414
ENSG00000078900,517
ENSG00000078902,4464
ENSG00000078967,2069
ENSG00000079101,313
ENSG00000079102,2711
ENSG00000079112,31
ENSG00000079134,3076
ENSG00000079150,1564
ENSG00000079156,678
ENSG00000079215,1913
ENSG00000079246,28428
ENSG00000079257,1482
ENSG00000079263,168
ENSG00000079277,2870
ENSG00000079308,88625
ENSG00000079313,2053
ENSG00000079332,12822
ENSG00000079335,4053
ENSG00000079337,9073
ENSG00000079385,2572
ENSG00000079387,2635
ENSG00000079393,1
ENSG00000079432,9982
ENSG00000079435,16320
ENSG00000079459,9472
ENSG00000079462,657
ENSG00000079482,2587
ENSG00000079557,0
ENSG00000079616,2441
ENSG00000079689,40
ENSG00000079691,2616
ENSG00000079739,6519
ENSG00000079785,9745
ENSG00000079805,8332
ENSG00000079819,15625
ENSG00000079841,54
ENSG00000079931,315
ENSG00000079950,9518
ENSG00000079974,1585
ENSG00000079999,4604
ENSG00000080007,477
ENSG00000080031,96
ENSG00000080166,91
ENSG00000080189,3683
ENSG00000080200,6546
ENSG00000080224,35
ENSG00000080293,91
ENSG00000080298,2108
ENSG00000080345,12749
ENSG00000080371,8309
ENSG00000080493,415
ENSG00000080503,23778
ENSG00000080511,0
ENSG00000080546,4792
ENSG00000080561,1845
ENSG00000080572,3
ENSG00000080573,3429
ENSG00000080603,18580
ENSG00000080608,2955
ENSG00000080618,6
ENSG00000080644,17
ENSG00000080709,59
ENSG00000080802,3435
ENSG00000080815,8603
ENSG00000080819,1650
ENSG00000080822,7077
ENSG00000080823,1101
ENSG00000080824,84859
ENSG00000080839,1086
ENSG00000080845,6487
ENSG00000080854,342
ENSG00000080910,0
ENSG00000080947,664
ENSG00000080986,61
ENSG00000081014,2182
ENSG00000081019,5099
ENSG00000081026,5496
ENSG00000081041,2142
ENSG00000081051,238
ENSG00000081052,460
ENSG00000081059,2020
ENSG00000081087,4085
ENSG00000081138,1
ENSG00000081148,36
ENSG00000081154,13806
ENSG00000081177,3930
ENSG00000081181,129
ENSG00000081189,7945
ENSG00000081237,3842
ENSG00000081248,5
ENSG00000081277,6099
ENSG00000081307,3800
ENSG00000081320,7241
ENSG00000081377,4323
ENSG00000081386,2530
ENSG00000081479,12528
ENSG00000081665,2848
ENSG00000081692,977
ENSG00000081721,1069
ENSG00000081760,3168
ENSG00000081791,7108
ENSG00000081800,0
ENSG00000081803,5420
ENSG00000081818,758
ENSG00000081842,62
ENSG00000081853,475
ENSG00000081870,1172
ENSG00000081913,3434
ENSG00000081923,6714
ENSG00000081985,103
ENSG00000082014,2118
ENSG00000082068,2515
ENSG00000082074,1837
ENSG00000082126,12
ENSG00000082146,2083
ENSG00000082153,11927
ENSG00000082175,9798
ENSG00000082196,496
ENSG00000082212,2553
ENSG00000082213,2549
ENSG00000082258,6183
ENSG00000082269,2402
ENSG00000082293,15
ENSG00000082397,4781
ENSG00000082438,8105
ENSG00000082458,4465
ENSG00000082482,809
ENSG00000082497,5351
ENSG00000082512,2537
ENSG00000082515,1333
ENSG00000082516,3650
ENSG00000082556,1
ENSG00000082641,33368
ENSG00000082684,114
ENSG00000082701,7913
ENSG00000082781,18439
ENSG00000082805,7560
ENSG00000082898,16378
ENSG00000082929,8
ENSG00000082996,7458
ENSG00000083067,227
ENSG00000083093,1491
ENSG00000083097,5408
ENSG00000083099,3974
ENSG00000083123,2301
ENSG00000083168,14891
ENSG00000083223,6594
ENSG00000083290,4283
ENSG00000083307,5563
ENSG00000083312,14803
ENSG00000083444,7918
ENSG00000083454,20
ENSG00000083457,1027
ENSG00000083520,6326
ENSG00000083535,2356
ENSG00000083544,2980
ENSG00000083622,0
ENSG00000083635,1038
ENSG00000083642,7816
ENSG00000083720,3746
ENSG00000083750,1764
ENSG00000083782,5
ENSG00000083799,7151
ENSG00000083807,346
ENSG00000083812,1137
ENSG00000083814,898
ENSG00000083817,741
ENSG00000083828,919
ENSG00000083838,747
ENSG00000083844,5636
ENSG00000083845,28886
ENSG00000083857,22665
ENSG00000083896,12155
ENSG00000083937,5213
ENSG00000084070,4046
ENSG00000084072,2771
ENSG00000084073,6857
ENSG00000084090,13067
ENSG00000084092,2658
ENSG00000084093,6604
ENSG00000084110,23
ENSG00000084112,6418
ENSG00000084207,13943
ENSG00000084234,71510
ENSG00000084444,4781
ENSG00000084453,270
ENSG00000084463,8412
ENSG00000084623,11132
ENSG00000084628,122
ENSG00000084636,9231
ENSG00000084652,8535
ENSG00000084674,349
ENSG00000084676,12869
ENSG00000084693,2874
ENSG00000084710,395
ENSG00000084731,1915
ENSG00000084733,12458
ENSG00000084734,17
ENSG00000084754,23671
ENSG00000084764,1879
ENSG00000084774,4787
ENSG00000085063,62266
ENSG00000085117,4288
ENSG00000085185,3219
ENSG00000085224,16428
ENSG00000085231,1638
ENSG00000085265,369
ENSG00000085274,2417
ENSG00000085276,5267
ENSG00000085365,8578
ENSG00000085377,3364
ENSG00000085382,2573
ENSG00000085415,3473
ENSG00000085433,2608
ENSG00000085449,6945
ENSG00000085465,299
ENSG00000085491,6155
ENSG00000085511,5150
ENSG00000085514,301
ENSG00000085552,1509
ENSG00000085563,2363
ENSG00000085644,1604
ENSG00000085662,3684
ENSG00000085719,15944
ENSG00000085721,5180
ENSG00000085733,17919
ENSG00000085741,1432
ENSG00000085760,2705
ENSG00000085788,7194
ENSG00000085831,4557
ENSG00000085832,12313
ENSG00000085840,66
ENSG00000085871,2947
ENSG00000085872,3495
ENSG00000085978,3542
ENSG00000085982,4550
ENSG00000085998,5433
ENSG00000085999,53
ENSG00000086015,4489
ENSG00000086061,16554
ENSG00000086062,14013
ENSG00000086065,5466
ENSG00000086102,6624
ENSG00000086159,34
ENSG00000086189,3541
ENSG00000086200,3764
ENSG00000086205,426
ENSG00000086232,12051
ENSG00000086288,24
ENSG00000086289,2668
ENSG00000086300,2334
ENSG00000086475,5550
ENSG00000086504,1915
ENSG00000086506,2
ENSG00000086544,3330
ENSG00000086548,78
ENSG00000086570,5053
ENSG00000086589,5651
ENSG00000086598,21581
ENSG00000086619,2605
ENSG00000086666,5798
ENSG00000086696,324
ENSG00000086712,4453
ENSG00000086717,14
ENSG00000086730,525
ENSG00000086758,35576
ENSG00000086827,1984
ENSG00000086848,1127
ENSG00000086967,11
ENSG00000086991,572
ENSG00000087008,2639
ENSG00000087053,4166
ENSG00000087074,16506
ENSG00000087076,447
ENSG00000087077,4187
ENSG00000087085,76
ENSG00000087086,96212
ENSG00000087087,6926
ENSG00000087088,1316
ENSG00000087095,3311
ENSG00000087111,5299
ENSG00000087116,3694
ENSG00000087128,9
ENSG00000087152,5141
ENSG00000087157,2803
ENSG00000087191,7056
ENSG00000087206,2764
ENSG00000087237,216
ENSG00000087245,57896
ENSG00000087250,0
ENSG00000087253,7329
ENSG00000087258,369
ENSG00000087263,3435
ENSG00000087266,9404
ENSG00000087269,3796
ENSG00000087274,27921
ENSG00000087299,861
ENSG00000087301,2538
ENSG00000087302,7928
ENSG00000087303,2257
ENSG00000087338,3467
ENSG00000087365,17596
ENSG00000087448,5071
ENSG00000087460,66550
ENSG00000087470,7857
ENSG00000087494,668
ENSG00000087495,28
ENSG00000087502,4250
ENSG00000087510,6999
ENSG00000087586,169
ENSG00000087589,153
ENSG00000087842,976
ENSG00000087884,1456
ENSG00000087903,1950
ENSG00000087995,1435
ENSG00000088002,483
ENSG00000088035,1377
ENSG00000088038,3551
ENSG00000088053,51
ENSG00000088179,4538
ENSG00000088205,9155
ENSG00000088247,11137
ENSG00000088256,7855
ENSG00000088280,4467
ENSG00000088298,1818
ENSG00000088305,425
ENSG00000088320,312
ENSG00000088325,175
ENSG00000088340,305
ENSG00000088356,1305
ENSG00000088367,8543
ENSG00000088386,32
ENSG00000088387,18906
ENSG00000088448,8868
ENSG00000088451,1291
ENSG00000088538,104
ENSG00000088543,931
ENSG00000088682,2519
ENSG00000088726,52
ENSG00000088727,498
ENSG00000088756,1147
ENSG00000088766,3036
ENSG00000088782,0
ENSG00000088808,4874
ENSG00000088812,12054
ENSG00000088826,432
ENSG00000088827,1873
ENSG00000088832,14874
ENSG00000088833,6292
ENSG00000088836,309
ENSG00000088854,5897
ENSG00000088876,1509
ENSG00000088881,1886
ENSG00000088882,5384
ENSG00000088888,14839
ENSG00000088899,1264
ENSG00000088926,4
ENSG00000088930,10125
ENSG00000088970,2798
ENSG00000088986,8825
ENSG00000088992,567
ENSG00000089006,9312
ENSG00000089009,49822
ENSG00000089012,61
ENSG00000089022,3760
ENSG00000089041,1052
ENSG00000089048,2627
ENSG00000089050,3758
ENSG00000089053,9684
ENSG00000089057,6395
ENSG00000089060,3238
ENSG00000089063,8231
ENSG00000089091,762
ENSG00000089094,2551
ENSG00000089101,54
ENSG00000089116,0
ENSG00000089123,1175
ENSG00000089127,1370
ENSG00000089154,11753
ENSG00000089157,79238
ENSG00000089159,14756
ENSG00000089163,125
ENSG00000089169,10
ENSG00000089177,4668
ENSG00000089195,1473
ENSG00000089199,18
ENSG00000089220,23923
ENSG00000089225,297
ENSG00000089234,3010
ENSG00000089248,7905
ENSG00000089250,190
ENSG00000089280,20903
ENSG00000089289,5608
ENSG00000089327,6376
ENSG00000089335,4252
ENSG00000089351,3986
ENSG00000089356,4778
ENSG00000089472,2688
ENSG00000089486,3463
ENSG00000089505,82
ENSG00000089558,97
ENSG00000089597,30904
ENSG00000089639,981
ENSG00000089682,1706
ENSG00000089685,44
ENSG00000089692,224
ENSG00000089693,8812
ENSG00000089723,118
ENSG00000089737,15091
ENSG00000089775,1835
ENSG00000089818,3614
ENSG00000089820,1602
ENSG00000089847,110
ENSG00000089876,3664
ENSG00000089902,5325
ENSG00000089916,6919
ENSG00000090006,11583
ENSG00000090013,2966
ENSG00000090020,5346
ENSG00000090054,6223
ENSG00000090060,20215
ENSG00000090061,1063
ENSG00000090097,2123
ENSG00000090104,2199
ENSG00000090238,5549
ENSG00000090263,1955
ENSG00000090266,2674
ENSG00000090273,5780
ENSG00000090316,3682
ENSG00000090339,2666
ENSG00000090372,5498
ENSG00000090376,4290
ENSG00000090382,1357
ENSG00000090402,0
ENSG00000090432,3055
ENSG00000090447,1246
ENSG00000090470,2716
ENSG00000090487,6283
ENSG00000090512,10
ENSG00000090520,3293
ENSG00000090530,2359
ENSG00000090534,58
ENSG00000090539,986
ENSG00000090554,205
ENSG00000090565,3565
ENSG00000090581,3488
ENSG00000090612,3616
ENSG00000090615,9283
ENSG00000090621,9689
ENSG00000090659,1426
ENSG00000090661,3442
ENSG00000090674,1684
ENSG00000090686,6904
ENSG00000090776,4524
ENSG00000090857,5116
ENSG00000090861,9343
ENSG00000090863,21047
ENSG00000090889,56
ENSG00000090905,10070
ENSG00000090924,2455
ENSG00000090932,8
ENSG00000090971,473
ENSG00000090975,1413
ENSG00000090989,5469
ENSG00000091009,3551
ENSG00000091010,1
ENSG00000091039,13229
ENSG00000091073,1143
ENSG00000091106,307
ENSG00000091127,2068
ENSG00000091128,68
ENSG00000091129,317
ENSG00000091136,17955
ENSG00000091137,410
ENSG00000091138,526
ENSG00000091140,6524
ENSG00000091157,3486
ENSG00000091164,5787
ENSG00000091181,29
ENSG00000091262,766
ENSG00000091317,12836
ENSG00000091409,24149
ENSG00000091428,1479
ENSG00000091436,16662
ENSG00000091482,2
ENSG00000091483,3921
ENSG00000091490,2662
ENSG00000091513,3471
ENSG00000091527,22345
ENSG00000091536,191
ENSG00000091542,8064
ENSG00000091583,0
ENSG00000091592,4540
ENSG00000091622,1113
ENSG00000091640,2556
ENSG00000091651,80
ENSG00000091656,2617
ENSG00000091664,0
ENSG00000091704,86
ENSG00000091732,1318
ENSG00000091831,16761
ENSG00000091844,269
ENSG00000091879,3361
ENSG00000091947,4005
ENSG00000091972,1967
ENSG00000091986,39783
ENSG00000092009,147
ENSG00000092010,10116
ENSG00000092020,1803
ENSG00000092036,1866
ENSG00000092051,162
ENSG00000092054,0
ENSG00000092067,2
ENSG00000092068,5426
ENSG00000092094,2654
ENSG00000092096,2820
ENSG00000092098,2042
ENSG00000092108,4563
ENSG00000092140,2210
ENSG00000092148,21690
ENSG00000092199,25264
ENSG00000092200,200
ENSG00000092201,14204
ENSG00000092203,8180
ENSG00000092208,630
ENSG00000092295,137
ENSG00000092330,5052
ENSG00000092345,0
ENSG00000092377,0
ENSG00000092421,6718
ENSG00000092439,7998
ENSG00000092445,2410
ENSG00000092470,627
ENSG00000092529,232
ENSG00000092531,5356
ENSG00000092607,1926
ENSG00000092621,4301
ENSG00000092758,177
ENSG00000092820,12614
ENSG00000092841,46405
ENSG00000092847,6106
ENSG00000092850,103
ENSG00000092853,48
ENSG00000092871,2133
ENSG00000092929,979
ENSG00000092931,2363
ENSG00000092964,22587
ENSG00000092969,957
ENSG00000092978,2189
ENSG00000093000,6428
ENSG00000093009,37
ENSG00000093010,5695
ENSG00000093072,2112
ENSG00000093100,49
ENSG00000093134,0
ENSG00000093144,4925
ENSG00000093167,4899
ENSG00000093183,7511
ENSG00000093217,539
ENSG00000094631,5232
ENSG00000094661,2
ENSG00000094755,19321
ENSG00000094796,0
ENSG00000094804,142
ENSG00000094841,1304
ENSG00000094880,3615
ENSG00000094914,2754
ENSG00000094916,16635
ENSG00000094963,11924
ENSG00000094975,7105
ENSG00000095002,3492
ENSG00000095015,12976
ENSG00000095059,3081
ENSG00000095066,3342
ENSG00000095110,13
ENSG00000095139,18319
ENSG00000095203,4870
ENSG00000095209,943
ENSG00000095261,4825
ENSG00000095303,1447
ENSG00000095319,5564
ENSG00000095321,3014
ENSG00000095370,3259
ENSG00000095380,2015
ENSG00000095383,1416
ENSG00000095397,1392
ENSG00000095464,81
ENSG00000095485,2314
ENSG00000095539,570
ENSG00000095564,8976
ENSG00000095574,4464
ENSG00000095585,807
ENSG00000095587,23
ENSG00000095596,219
ENSG00000095627,193
ENSG00000095637,30576
ENSG00000095713,711
ENSG00000095739,3375
ENSG00000095752,24
ENSG00000095777,44
ENSG00000095787,20575
ENSG00000095794,1317
ENSG00000095906,1690
ENSG00000095917,3
ENSG00000095932,20
ENSG00000095951,4187
ENSG00000095970,429
ENSG00000095981,1
ENSG00000096006,19
ENSG00000096060,8607
ENSG00000096063,3926
ENSG00000096070,7436
ENSG00000096080,914
ENSG00000096088,3
ENSG00000096092,1538
ENSG00000096093,2763
ENSG00000096264,0
ENSG00000096384,80828
ENSG00000096395,2
ENSG00000096401,6947
ENSG00000096433,5949
ENSG00000096654,1580
ENSG00000096696,49244
ENSG00000096717,5573
ENSG00000096746,13660
ENSG00000096872,1725
ENSG00000096968,3491
ENSG00000096996,123
ENSG00000097007,10119
ENSG00000097021,526
ENSG00000097033,19828
ENSG00000097046,297
ENSG00000097096,1338
ENSG00000099139,2947
ENSG00000099194,18410
ENSG00000099203,569
ENSG00000099204,40145
ENSG00000099219,5761
ENSG00000099246,9349
ENSG00000099250,23314
ENSG00000099251,345
ENSG00000099256,645
ENSG00000099260,17424
ENSG00000099282,5107
ENSG00000099284,1219
ENSG00000099290,4570
ENSG00000099308,1654
ENSG00000099326,2156
ENSG00000099330,952
ENSG00000099331,7342
ENSG00000099337,1496
ENSG00000099338,395
ENSG00000099341,6693
ENSG00000099364,998
ENSG00000099365,321
ENSG00000099377,945
ENSG00000099381,4147
ENSG00000099385,2344
ENSG00000099399,0
ENSG00000099617,0
ENSG00000099622,28363
ENSG00000099624,1438
ENSG00000099625,23
ENSG00000099715,3
ENSG00000099721,0
ENSG00000099725,0
ENSG00000099769,50
ENSG00000099783,15623
ENSG00000099785,2674
ENSG00000099795,1966
ENSG00000099797,5804
ENSG00000099800,1439
ENSG00000099804,1791
ENSG00000099810,4201
ENSG00000099812,277
ENSG00000099814,4059
ENSG00000099817,6512
ENSG00000099821,2140
ENSG00000099822,10
ENSG00000099834,22
ENSG00000099840,91
ENSG00000099849,701
ENSG00000099860,4349
ENSG00000099864,5319
ENSG00000099866,18
ENSG00000099869,33
ENSG00000099875,13961
ENSG00000099889,1896
ENSG00000099899,1870
ENSG00000099901,2646
ENSG00000099904,2823
ENSG00000099910,1665
ENSG00000099917,6088
ENSG00000099937,45
ENSG00000099940,4912
ENSG00000099942,10272
ENSG00000099949,3809
ENSG00000099953,136
ENSG00000099954,253
ENSG00000099956,3423
ENSG00000099957,99
ENSG00000099958,549
ENSG00000099960,171
ENSG00000099968,5621
ENSG00000099974,153
ENSG00000099977,735
ENSG00000099984,3
ENSG00000099985,81
ENSG00000099991,6362
ENSG00000099992,1557
ENSG00000099994,1289
ENSG00000099995,14783
ENSG00000099998,4046
ENSG00000099999,1139
ENSG00000100003,4723
ENSG00000100012,2
ENSG00000100014,4078
ENSG00000100023,2972
ENSG00000100024,28
ENSG00000100027,574
ENSG00000100028,5540
ENSG00000100029,3640
ENSG00000100030,15611
ENSG00000100031,286
ENSG00000100033,233
ENSG00000100034,6943
ENSG00000100036,273
ENSG00000100038,60
ENSG00000100053,52
ENSG00000100055,1243
ENSG00000100056,1168
ENSG00000100058,728
ENSG00000100060,2642
