Gene stable ID,313fe71e-7a50-43f9-bd28-4c65127aecad
ENSG00000158406,318
ENSG00000158411,887
ENSG00000158417,15111
ENSG00000158423,228
ENSG00000158427,5
ENSG00000158428,186
ENSG00000158435,5844
ENSG00000158445,15
ENSG00000158457,470
ENSG00000158458,12
ENSG00000158467,1628
ENSG00000158470,6804
ENSG00000158473,61
ENSG00000158477,11
ENSG00000158480,1979
ENSG00000158481,37
ENSG00000158482,0
ENSG00000158483,403
ENSG00000158485,8
ENSG00000158486,5
ENSG00000158488,9
ENSG00000158497,4
ENSG00000158516,7
ENSG00000158517,121
ENSG00000158525,1
ENSG00000158526,3353
ENSG00000158528,1333
ENSG00000158545,1495
ENSG00000158552,1196
ENSG00000158553,0
ENSG00000158555,529
ENSG00000158560,301
ENSG00000158571,44
ENSG00000158578,1
ENSG00000158604,10497
ENSG00000158615,8702
ENSG00000158623,1630
ENSG00000158636,4483
ENSG00000158639,17
ENSG00000158669,4164
ENSG00000158683,69
ENSG00000158691,491
ENSG00000158710,67014
ENSG00000158711,3413
ENSG00000158714,652
ENSG00000158715,259
ENSG00000158716,2346
ENSG00000158717,671
ENSG00000158731,0
ENSG00000158747,6636
ENSG00000158748,2
ENSG00000158764,0
ENSG00000158769,10068
ENSG00000158773,4844
ENSG00000158786,5
ENSG00000158792,540
ENSG00000158793,2514
ENSG00000158796,4195
ENSG00000158805,650
ENSG00000158806,7
ENSG00000158813,152
ENSG00000158815,1
ENSG00000158816,16
ENSG00000158825,137
ENSG00000158828,1277
ENSG00000158850,6629
ENSG00000158856,838
ENSG00000158859,3923
ENSG00000158863,3450
ENSG00000158864,15648
ENSG00000158865,2
ENSG00000158869,3968
ENSG00000158874,1
ENSG00000158882,2822
ENSG00000158887,61
ENSG00000158901,0
ENSG00000158941,5402
ENSG00000158955,5
ENSG00000158966,483
ENSG00000158985,3581
ENSG00000158987,1256
ENSG00000159023,2094
ENSG00000159055,1999
ENSG00000159063,75297
ENSG00000159069,5693
ENSG00000159079,2091
ENSG00000159082,912
ENSG00000159086,1919
ENSG00000159110,1339
ENSG00000159111,5361
ENSG00000159128,10294
ENSG00000159131,7243
ENSG00000159140,23125
ENSG00000159147,2032
ENSG00000159164,830
ENSG00000159166,1273
ENSG00000159167,3162
ENSG00000159173,21
ENSG00000159176,19104
ENSG00000159182,0
ENSG00000159184,0
ENSG00000159186,0
ENSG00000159189,6441
ENSG00000159197,62
ENSG00000159199,4378
ENSG00000159200,2372
ENSG00000159202,14808
ENSG00000159208,561
ENSG00000159210,4106
ENSG00000159212,7253
ENSG00000159214,1826
ENSG00000159216,11236
ENSG00000159217,23
ENSG00000159224,1
ENSG00000159228,4078
ENSG00000159231,676
ENSG00000159239,692
ENSG00000159247,151
ENSG00000159248,0
ENSG00000159251,7
ENSG00000159256,3560
ENSG00000159259,2437
ENSG00000159261,140
ENSG00000159263,6296
ENSG00000159267,5468
ENSG00000159289,0
ENSG00000159307,39
ENSG00000159314,1358
ENSG00000159322,4212
ENSG00000159335,24119
ENSG00000159337,1
ENSG00000159339,5
ENSG00000159346,16656
ENSG00000159348,12540
ENSG00000159352,16218
ENSG00000159363,2556
ENSG00000159374,1368
ENSG00000159377,20006
ENSG00000159387,10
ENSG00000159388,13196
ENSG00000159398,12
ENSG00000159399,11064
ENSG00000159403,23330
ENSG00000159409,24
ENSG00000159423,2999
ENSG00000159433,343
ENSG00000159445,2355
ENSG00000159450,41
ENSG00000159455,0
ENSG00000159459,2896
ENSG00000159461,10730
ENSG00000159479,3820
ENSG00000159495,1
ENSG00000159496,30
ENSG00000159516,0
ENSG00000159527,0
ENSG00000159556,3
ENSG00000159579,2134
ENSG00000159588,60
ENSG00000159592,9986
ENSG00000159593,2200
ENSG00000159596,2633
ENSG00000159618,38
ENSG00000159625,1
ENSG00000159640,1850
ENSG00000159648,4
ENSG00000159650,0
ENSG00000159658,14065
ENSG00000159674,3689
ENSG00000159685,1107
ENSG00000159692,7906
ENSG00000159708,118
ENSG00000159712,27
ENSG00000159713,2851
ENSG00000159714,1143
ENSG00000159720,8181
ENSG00000159723,10
ENSG00000159733,322
ENSG00000159753,46
ENSG00000159761,101
ENSG00000159763,7492
ENSG00000159784,72
ENSG00000159788,1939
ENSG00000159792,5810
ENSG00000159840,19855
ENSG00000159842,7130
ENSG00000159860,15
ENSG00000159871,378
ENSG00000159873,489
ENSG00000159882,374
ENSG00000159884,185
ENSG00000159885,261
ENSG00000159899,605
ENSG00000159904,1
ENSG00000159905,43
ENSG00000159915,263
ENSG00000159917,223
ENSG00000159921,2352
ENSG00000159958,107
ENSG00000159961,0
ENSG00000160007,10286
ENSG00000160013,289
ENSG00000160014,11824
ENSG00000160049,2562
ENSG00000160050,219
ENSG00000160051,326
ENSG00000160055,584
ENSG00000160058,5215
ENSG00000160062,604
ENSG00000160072,601
ENSG00000160075,7195
ENSG00000160087,1957
ENSG00000160094,2132
ENSG00000160097,70
ENSG00000160111,227
ENSG00000160113,3602
ENSG00000160117,22
ENSG00000160124,1314
ENSG00000160131,4162
ENSG00000160145,1318
ENSG00000160161,1192
ENSG00000160172,123
ENSG00000160179,1798
ENSG00000160180,15594
ENSG00000160181,24
ENSG00000160182,3328
ENSG00000160183,290
ENSG00000160185,30
ENSG00000160188,733
ENSG00000160190,5923
ENSG00000160191,189
ENSG00000160193,852
ENSG00000160194,5196
ENSG00000160199,1891
ENSG00000160200,23
ENSG00000160201,86
ENSG00000160202,0
ENSG00000160207,276
ENSG00000160208,5878
ENSG00000160209,12816
ENSG00000160211,3203
ENSG00000160213,13714
ENSG00000160214,2278
ENSG00000160216,10574
ENSG00000160218,2213
ENSG00000160219,237
ENSG00000160221,10
ENSG00000160223,102
ENSG00000160224,1
ENSG00000160226,757
ENSG00000160229,118
ENSG00000160233,604
ENSG00000160255,5270
ENSG00000160256,495
ENSG00000160271,6126
ENSG00000160282,107
ENSG00000160284,896
ENSG00000160285,7121
ENSG00000160293,4294
ENSG00000160294,13066
ENSG00000160298,759
ENSG00000160299,3693
ENSG00000160305,2388
ENSG00000160307,30
ENSG00000160310,6299
ENSG00000160318,17
ENSG00000160321,33
ENSG00000160323,277
ENSG00000160325,4163
ENSG00000160326,696
ENSG00000160336,1193
ENSG00000160339,0
ENSG00000160345,1027
ENSG00000160349,6
ENSG00000160352,678
ENSG00000160360,565
ENSG00000160392,1164
ENSG00000160396,11
ENSG00000160401,273
ENSG00000160404,967
ENSG00000160408,3700
ENSG00000160410,2442
ENSG00000160439,1130
ENSG00000160445,5412
ENSG00000160446,3090
ENSG00000160447,671
ENSG00000160460,112
ENSG00000160469,852
ENSG00000160471,42
ENSG00000160472,4
ENSG00000160505,13
ENSG00000160539,249
ENSG00000160551,5735
ENSG00000160563,1628
ENSG00000160570,2415
ENSG00000160584,1532
ENSG00000160588,699
ENSG00000160593,243
ENSG00000160602,652
ENSG00000160606,1481
ENSG00000160613,1150
ENSG00000160633,3925
ENSG00000160654,80
ENSG00000160678,87
ENSG00000160679,7605
ENSG00000160683,6
ENSG00000160685,4100
ENSG00000160688,4689
ENSG00000160691,9406
ENSG00000160695,3209
ENSG00000160703,1237
ENSG00000160710,39347
ENSG00000160712,662
ENSG00000160714,9506
ENSG00000160716,5
ENSG00000160741,4280
ENSG00000160746,3884
ENSG00000160752,9829
ENSG00000160753,5398
ENSG00000160766,328
ENSG00000160767,4819
ENSG00000160781,103
ENSG00000160783,1951
ENSG00000160785,6104
ENSG00000160789,26123
ENSG00000160791,358
ENSG00000160796,5310
ENSG00000160799,2022
ENSG00000160801,169
ENSG00000160803,4603
ENSG00000160808,42
ENSG00000160813,1170
ENSG00000160818,3377
ENSG00000160838,2
ENSG00000160856,63
ENSG00000160862,69155
ENSG00000160867,3138
ENSG00000160868,6
ENSG00000160870,32
ENSG00000160877,3738
ENSG00000160882,0
ENSG00000160883,139
ENSG00000160886,150
ENSG00000160888,4109
ENSG00000160908,1265
ENSG00000160917,2000
ENSG00000160932,22677
ENSG00000160948,14060
ENSG00000160949,1737
ENSG00000160951,8
ENSG00000160953,1899
ENSG00000160957,2997
ENSG00000160959,2953
ENSG00000160961,497
ENSG00000160963,12
ENSG00000160972,2300
ENSG00000160973,28
ENSG00000160991,3979
ENSG00000160993,760
ENSG00000160994,0
ENSG00000160999,215
ENSG00000161010,1243
ENSG00000161011,30443
ENSG00000161013,9704
ENSG00000161016,108050
ENSG00000161021,6567
ENSG00000161031,39
ENSG00000161036,824
ENSG00000161040,85
ENSG00000161048,1301
ENSG00000161055,922
ENSG00000161057,8864
ENSG00000161082,46
ENSG00000161091,3081
ENSG00000161103,5
ENSG00000161132,15
ENSG00000161133,314
ENSG00000161149,9
ENSG00000161179,1243
ENSG00000161180,20
ENSG00000161202,8505
ENSG00000161203,22881
ENSG00000161204,4317
ENSG00000161217,5863
ENSG00000161243,1138
ENSG00000161249,889
ENSG00000161265,422
ENSG00000161267,2256
ENSG00000161270,5
ENSG00000161277,546
ENSG00000161281,574
ENSG00000161298,286
ENSG00000161328,690
ENSG00000161381,1655
ENSG00000161395,2102
ENSG00000161405,706
ENSG00000161509,87
ENSG00000161513,830
ENSG00000161526,4601
ENSG00000161533,4954
ENSG00000161542,3760
ENSG00000161544,573
ENSG00000161547,11514
ENSG00000161551,1082
ENSG00000161558,515
ENSG00000161594,9
ENSG00000161609,20
ENSG00000161610,0
ENSG00000161618,1091
ENSG00000161634,0
ENSG00000161638,13121
ENSG00000161640,4
ENSG00000161642,2933
ENSG00000161643,8
ENSG00000161647,629
ENSG00000161649,2
ENSG00000161652,0
ENSG00000161653,1789
ENSG00000161654,1062
ENSG00000161664,401
ENSG00000161671,9400
ENSG00000161677,419
ENSG00000161681,53
ENSG00000161682,122
ENSG00000161692,762
ENSG00000161714,3248
ENSG00000161791,3185
ENSG00000161798,58
ENSG00000161800,6170
ENSG00000161807,0
ENSG00000161813,4912
ENSG00000161835,321
ENSG00000161847,656
ENSG00000161849,0
ENSG00000161850,0
ENSG00000161860,73
ENSG00000161888,874
ENSG00000161896,181
ENSG00000161904,4165
ENSG00000161905,743
ENSG00000161911,72
ENSG00000161912,181
ENSG00000161914,239
ENSG00000161920,946
ENSG00000161921,5663
ENSG00000161929,199
ENSG00000161939,28
ENSG00000161940,1273
ENSG00000161944,48
ENSG00000161955,1043
ENSG00000161956,2186
ENSG00000161958,4
ENSG00000161960,403
ENSG00000161970,22250
ENSG00000161973,4
ENSG00000161980,3268
ENSG00000161981,3832
ENSG00000161992,1
ENSG00000161996,3458
ENSG00000161999,4828
ENSG00000162004,196
ENSG00000162006,208
ENSG00000162009,1
ENSG00000162032,73
ENSG00000162039,0
ENSG00000162040,52
ENSG00000162062,715
ENSG00000162063,3035
ENSG00000162065,2606
ENSG00000162066,1076
ENSG00000162068,22
ENSG00000162069,678
ENSG00000162073,1323
ENSG00000162076,1723
ENSG00000162078,2141
ENSG00000162086,1769
ENSG00000162104,1355
ENSG00000162105,784
ENSG00000162129,639
ENSG00000162139,684
ENSG00000162144,5347
ENSG00000162148,353
ENSG00000162174,309
ENSG00000162188,54
ENSG00000162191,2312
ENSG00000162194,109
ENSG00000162222,920
ENSG00000162227,358
ENSG00000162231,4936
ENSG00000162236,3345
ENSG00000162241,692
ENSG00000162244,36543
ENSG00000162267,60
ENSG00000162298,5441
ENSG00000162300,377
ENSG00000162302,1554
ENSG00000162337,1425
ENSG00000162341,761
ENSG00000162344,4
ENSG00000162365,22
ENSG00000162366,201
ENSG00000162367,119
ENSG00000162368,11261
ENSG00000162373,98
ENSG00000162374,43
ENSG00000162377,1550
ENSG00000162378,2768
ENSG00000162383,101
ENSG00000162384,2817
ENSG00000162385,2137
ENSG00000162390,60
ENSG00000162391,1
ENSG00000162396,811
ENSG00000162398,7
ENSG00000162399,1
ENSG00000162402,4227
ENSG00000162407,3425
ENSG00000162408,2162
ENSG00000162409,279
ENSG00000162413,2539
ENSG00000162415,494
ENSG00000162419,1310
ENSG00000162426,171
ENSG00000162430,7559
ENSG00000162433,2286
ENSG00000162434,9789
ENSG00000162437,344
ENSG00000162438,7
ENSG00000162441,1319
ENSG00000162444,561
ENSG00000162456,3
ENSG00000162458,4300
ENSG00000162460,215
ENSG00000162461,89
ENSG00000162482,862
ENSG00000162490,63
ENSG00000162493,3668
ENSG00000162494,7
ENSG00000162496,2793
ENSG00000162510,3
ENSG00000162511,15691
ENSG00000162512,4756
ENSG00000162517,5650
ENSG00000162520,273
ENSG00000162521,9982
ENSG00000162522,9748
ENSG00000162526,8
ENSG00000162542,1282
ENSG00000162543,704
ENSG00000162545,6212
ENSG00000162551,239
ENSG00000162552,516
ENSG00000162571,8
ENSG00000162572,235
ENSG00000162576,19722
ENSG00000162585,1303
ENSG00000162591,1194
ENSG00000162592,0
ENSG00000162594,1
ENSG00000162595,251
ENSG00000162598,2
ENSG00000162599,3204
ENSG00000162600,2124
ENSG00000162601,904
ENSG00000162604,1976
ENSG00000162607,3536
ENSG00000162613,8542
ENSG00000162614,1012
ENSG00000162616,936
ENSG00000162618,1654
ENSG00000162620,126
ENSG00000162621,0
ENSG00000162623,1623
ENSG00000162624,6
ENSG00000162627,1646
ENSG00000162630,6
ENSG00000162631,6
ENSG00000162636,10675
ENSG00000162639,1339
ENSG00000162641,83
ENSG00000162642,1430
ENSG00000162643,111
ENSG00000162645,11579
ENSG00000162650,238
ENSG00000162654,1667
ENSG00000162664,1911
ENSG00000162669,4
ENSG00000162670,1751
ENSG00000162676,121
ENSG00000162685,0
ENSG00000162687,26
ENSG00000162688,2700
ENSG00000162692,2473
ENSG00000162694,1363
ENSG00000162695,3883
ENSG00000162699,0
ENSG00000162702,3191
ENSG00000162704,12964
ENSG00000162706,9
ENSG00000162711,250
ENSG00000162714,3431
ENSG00000162722,7
ENSG00000162723,38
ENSG00000162727,0
ENSG00000162728,2
ENSG00000162729,4976
ENSG00000162733,2883
ENSG00000162734,29525
ENSG00000162735,7919
ENSG00000162736,13793
ENSG00000162738,2880
ENSG00000162739,103
ENSG00000162745,5891
ENSG00000162746,30
ENSG00000162747,29
ENSG00000162753,0
ENSG00000162755,1554
ENSG00000162757,483
ENSG00000162761,7
ENSG00000162763,1
ENSG00000162769,2041
ENSG00000162771,0
ENSG00000162772,4979
ENSG00000162775,878
ENSG00000162777,2793
ENSG00000162779,31
ENSG00000162782,1086
ENSG00000162783,4532
ENSG00000162804,2467
ENSG00000162813,4493
ENSG00000162814,596
ENSG00000162817,1679
ENSG00000162819,5520
ENSG00000162825,206
ENSG00000162836,1093
ENSG00000162840,23
ENSG00000162843,1
ENSG00000162849,3121
ENSG00000162851,1901
ENSG00000162852,3795
ENSG00000162869,2158
ENSG00000162873,99
ENSG00000162877,18
ENSG00000162878,233
ENSG00000162881,38
ENSG00000162882,187
ENSG00000162885,530
ENSG00000162888,3
ENSG00000162889,11081
ENSG00000162891,29
ENSG00000162892,90
ENSG00000162894,404
ENSG00000162896,326
ENSG00000162897,21
ENSG00000162909,8230
ENSG00000162910,2690
ENSG00000162913,57
ENSG00000162923,11365
ENSG00000162924,530
ENSG00000162927,851
ENSG00000162928,3851
ENSG00000162929,767
ENSG00000162931,130
ENSG00000162944,235
ENSG00000162946,222
ENSG00000162947,0
ENSG00000162949,1765
ENSG00000162951,0
ENSG00000162959,198
ENSG00000162961,3036
ENSG00000162971,593
ENSG00000162972,1416
ENSG00000162975,84
ENSG00000162976,2649
ENSG00000162980,2673
ENSG00000162981,1133
ENSG00000162989,1032
ENSG00000162992,0
ENSG00000162994,152
ENSG00000162997,96
ENSG00000162998,1693
ENSG00000162999,234
ENSG00000163001,3773
ENSG00000163002,1240
ENSG00000163006,228
ENSG00000163009,74
ENSG00000163012,0
ENSG00000163013,1816
ENSG00000163016,6
ENSG00000163017,1270
ENSG00000163026,697
ENSG00000163029,2241
ENSG00000163032,386
ENSG00000163040,1798
ENSG00000163041,4388
ENSG00000163046,0
ENSG00000163050,3819
ENSG00000163053,1333
ENSG00000163060,1
ENSG00000163064,109
ENSG00000163069,2814
ENSG00000163071,600
ENSG00000163072,1418
ENSG00000163075,98
ENSG00000163081,0
ENSG00000163082,29
ENSG00000163083,8066
ENSG00000163092,1
ENSG00000163093,386
ENSG00000163098,0
ENSG00000163104,1714
ENSG00000163106,352
ENSG00000163110,8842
ENSG00000163114,0
ENSG00000163116,19
ENSG00000163121,23
ENSG00000163125,4893
ENSG00000163126,67
ENSG00000163131,4748
ENSG00000163132,317
ENSG00000163138,847
ENSG00000163141,2088
ENSG00000163145,145
ENSG00000163154,265
ENSG00000163155,1610
ENSG00000163156,2779
ENSG00000163157,0
ENSG00000163159,3955
ENSG00000163161,5655
ENSG00000163162,5415
ENSG00000163166,4247
ENSG00000163170,1033
ENSG00000163171,2198
ENSG00000163191,34695
ENSG00000163202,0
ENSG00000163206,0
ENSG00000163207,2
ENSG00000163209,5
ENSG00000163214,2236
ENSG00000163216,0
ENSG00000163217,0
ENSG00000163218,0
ENSG00000163219,660
ENSG00000163220,618
ENSG00000163221,4
ENSG00000163235,226
ENSG00000163239,34
ENSG00000163249,899
ENSG00000163251,913
ENSG00000163254,0
ENSG00000163257,2839
ENSG00000163263,15
ENSG00000163273,27
ENSG00000163281,1253
ENSG00000163283,1
ENSG00000163285,0
ENSG00000163286,0
ENSG00000163288,0
ENSG00000163291,532
ENSG00000163293,18
ENSG00000163295,0
ENSG00000163297,2782
ENSG00000163312,622
ENSG00000163319,948
ENSG00000163320,7210
ENSG00000163322,367
ENSG00000163328,448
ENSG00000163331,2
ENSG00000163344,3875
ENSG00000163346,6855
ENSG00000163347,2394
ENSG00000163348,8978
ENSG00000163349,4478
ENSG00000163352,1
ENSG00000163354,93
ENSG00000163357,45
ENSG00000163359,95346
ENSG00000163362,214
ENSG00000163364,1735
ENSG00000163374,7951
ENSG00000163376,99
ENSG00000163377,1
ENSG00000163378,2297
ENSG00000163380,19
ENSG00000163382,17671
ENSG00000163389,1494
ENSG00000163393,562
ENSG00000163394,6
ENSG00000163395,7
ENSG00000163399,53284
ENSG00000163406,281
ENSG00000163412,936
ENSG00000163421,5
ENSG00000163424,1
ENSG00000163428,5730
ENSG00000163430,27396
ENSG00000163431,1595
ENSG00000163435,15291
ENSG00000163440,0
ENSG00000163444,4438
ENSG00000163449,124
ENSG00000163453,33640
ENSG00000163462,269
ENSG00000163463,2127
ENSG00000163464,49
ENSG00000163466,21511
ENSG00000163467,31
ENSG00000163468,37836
ENSG00000163472,3072
ENSG00000163479,24410
ENSG00000163481,1989
ENSG00000163482,3331
ENSG00000163485,260
ENSG00000163491,191
ENSG00000163492,3
ENSG00000163497,0
ENSG00000163499,0
ENSG00000163501,2
ENSG00000163507,694
ENSG00000163508,48
ENSG00000163510,2054
ENSG00000163512,1343
ENSG00000163513,4290
ENSG00000163515,0
ENSG00000163516,1996
ENSG00000163517,2231
ENSG00000163518,13
ENSG00000163519,24
ENSG00000163520,7623
ENSG00000163521,3019
ENSG00000163527,14336
ENSG00000163528,1936
ENSG00000163530,0
ENSG00000163531,711
ENSG00000163534,7
ENSG00000163535,791
ENSG00000163536,856
ENSG00000163539,3316
ENSG00000163541,5351
ENSG00000163545,1450
ENSG00000163554,26
ENSG00000163558,3011
ENSG00000163563,753
ENSG00000163564,38
ENSG00000163565,6489
ENSG00000163568,22
ENSG00000163576,125
ENSG00000163577,507
ENSG00000163581,0
ENSG00000163584,3534
ENSG00000163586,0
ENSG00000163590,388
ENSG00000163596,876
ENSG00000163597,3057
ENSG00000163599,70
ENSG00000163600,60
ENSG00000163602,8013
ENSG00000163605,5345
ENSG00000163606,68
ENSG00000163607,386
ENSG00000163608,2947
ENSG00000163611,2587
ENSG00000163612,6
ENSG00000163617,1168
ENSG00000163618,46
ENSG00000163623,68
ENSG00000163624,3278
ENSG00000163625,3482
ENSG00000163626,1997
ENSG00000163629,4394
ENSG00000163630,0
ENSG00000163631,93
ENSG00000163632,7
ENSG00000163633,625
ENSG00000163634,3714
ENSG00000163635,2049
ENSG00000163636,6607
ENSG00000163637,3388
ENSG00000163638,1830
ENSG00000163644,1819
ENSG00000163645,7
ENSG00000163646,3
ENSG00000163655,8528
ENSG00000163659,1688
ENSG00000163660,3799
ENSG00000163661,110
ENSG00000163666,42
ENSG00000163673,41
ENSG00000163681,5225
ENSG00000163682,33926
ENSG00000163683,16229
ENSG00000163684,2318
ENSG00000163686,363
ENSG00000163687,15
ENSG00000163689,737
ENSG00000163694,7170
ENSG00000163697,3290
ENSG00000163701,1099
ENSG00000163702,4351
ENSG00000163703,2533
ENSG00000163704,2556
ENSG00000163705,54
ENSG00000163710,10
ENSG00000163714,6156
ENSG00000163719,4637
ENSG00000163728,1843
ENSG00000163734,71
ENSG00000163735,46
ENSG00000163736,5
ENSG00000163737,1
ENSG00000163738,466
ENSG00000163739,28
ENSG00000163743,1280
ENSG00000163746,7
ENSG00000163749,60
ENSG00000163751,998
ENSG00000163754,3945
ENSG00000163755,3405
ENSG00000163762,1391
ENSG00000163781,3316
ENSG00000163785,4357
ENSG00000163788,3365
ENSG00000163792,1
ENSG00000163793,0
ENSG00000163794,147
ENSG00000163795,812
ENSG00000163798,3352
ENSG00000163803,249
ENSG00000163806,48
ENSG00000163807,2983
ENSG00000163808,1779
ENSG00000163810,4
ENSG00000163811,3227
ENSG00000163812,7384
ENSG00000163814,1705
ENSG00000163815,210
ENSG00000163817,131
ENSG00000163818,2263
ENSG00000163820,4904
ENSG00000163823,868
ENSG00000163825,0
ENSG00000163827,15
ENSG00000163832,2495
ENSG00000163833,0
ENSG00000163840,9991
ENSG00000163848,3943
ENSG00000163864,668
ENSG00000163866,2227
ENSG00000163867,959
ENSG00000163870,3145
ENSG00000163872,2341
ENSG00000163873,91
ENSG00000163874,1111
ENSG00000163875,15470
ENSG00000163877,2783
ENSG00000163879,7030
ENSG00000163882,5269
ENSG00000163884,25
ENSG00000163885,5
ENSG00000163888,34
ENSG00000163898,2098
ENSG00000163900,4435
ENSG00000163902,31314
ENSG00000163904,4486
ENSG00000163909,721
ENSG00000163913,4394
ENSG00000163914,1
ENSG00000163915,0
ENSG00000163918,2207
ENSG00000163923,688
ENSG00000163930,8184
ENSG00000163931,21073
ENSG00000163932,6308
ENSG00000163933,2404
ENSG00000163935,2621
ENSG00000163938,12836
ENSG00000163939,4557
ENSG00000163945,637
ENSG00000163946,4860
ENSG00000163947,1358
ENSG00000163950,6373
ENSG00000163956,8121
ENSG00000163958,7
ENSG00000163959,403
ENSG00000163960,2975
ENSG00000163961,1682
ENSG00000163964,4698
ENSG00000163975,938
ENSG00000163982,0
ENSG00000163993,11723
ENSG00000163995,479
ENSG00000164002,805
ENSG00000164007,4
ENSG00000164008,636
ENSG00000164010,1495
ENSG00000164011,1363
ENSG00000164022,4998
ENSG00000164023,822
ENSG00000164024,3882
ENSG00000164031,2106
ENSG00000164032,18123
ENSG00000164035,825
ENSG00000164037,74
ENSG00000164038,597
ENSG00000164039,2209
ENSG00000164040,9021
ENSG00000164045,909
ENSG00000164047,248
ENSG00000164048,935
ENSG00000164049,3
ENSG00000164050,3422
ENSG00000164051,1518
ENSG00000164053,7
ENSG00000164054,28185
ENSG00000164056,3260
ENSG00000164061,128
ENSG00000164062,12989
ENSG00000164066,669
ENSG00000164068,2442
ENSG00000164070,1423
ENSG00000164073,947
