Gene stable ID,89039d8c-d631-4898-99b2-6d188ff7f02c
ENSG00000201695,0
ENSG00000201699,0
ENSG00000201700,0
ENSG00000201701,0
ENSG00000201704,0
ENSG00000201707,0
ENSG00000201708,0
ENSG00000201709,1
ENSG00000201710,0
ENSG00000201711,0
ENSG00000201713,0
ENSG00000201715,0
ENSG00000201723,0
ENSG00000201724,0
ENSG00000201725,1
ENSG00000201727,0
ENSG00000201728,0
ENSG00000201733,0
ENSG00000201736,2
ENSG00000201737,0
ENSG00000201741,0
ENSG00000201742,0
ENSG00000201744,0
ENSG00000201746,1
ENSG00000201747,0
ENSG00000201749,0
ENSG00000201752,0
ENSG00000201754,0
ENSG00000201756,0
ENSG00000201758,0
ENSG00000201761,0
ENSG00000201763,0
ENSG00000201766,0
ENSG00000201770,0
ENSG00000201772,14
ENSG00000201774,0
ENSG00000201775,0
ENSG00000201778,0
ENSG00000201780,0
ENSG00000201782,0
ENSG00000201785,9
ENSG00000201786,0
ENSG00000201788,0
ENSG00000201789,0
ENSG00000201790,0
ENSG00000201791,0
ENSG00000201793,0
ENSG00000201794,1
ENSG00000201796,0
ENSG00000201800,0
ENSG00000201801,0
ENSG00000201805,0
ENSG00000201806,10
ENSG00000201807,0
ENSG00000201809,0
ENSG00000201810,0
ENSG00000201811,0
ENSG00000201812,0
ENSG00000201813,3
ENSG00000201815,0
ENSG00000201816,0
ENSG00000201818,1
ENSG00000201820,2
ENSG00000201821,0
ENSG00000201822,1
ENSG00000201823,1
ENSG00000201825,0
ENSG00000201826,0
ENSG00000201827,0
ENSG00000201830,1
ENSG00000201831,0
ENSG00000201839,0
ENSG00000201843,0
ENSG00000201846,0
ENSG00000201847,3
ENSG00000201850,0
ENSG00000201852,0
ENSG00000201856,0
ENSG00000201860,0
ENSG00000201861,2
ENSG00000201863,0
ENSG00000201867,0
ENSG00000201868,1
ENSG00000201869,0
ENSG00000201875,0
ENSG00000201876,1
ENSG00000201881,0
ENSG00000201882,1
ENSG00000201884,0
ENSG00000201885,0
ENSG00000201892,1
ENSG00000201894,0
ENSG00000201896,0
ENSG00000201898,1
ENSG00000201899,0
ENSG00000201900,6
ENSG00000201901,0
ENSG00000201907,0
ENSG00000201909,0
ENSG00000201910,0
ENSG00000201912,0
ENSG00000201913,0
ENSG00000201916,4
ENSG00000201919,0
ENSG00000201920,0
ENSG00000201922,0
ENSG00000201923,0
ENSG00000201925,0
ENSG00000201931,0
ENSG00000201933,0
ENSG00000201938,0
ENSG00000201939,0
ENSG00000201942,0
ENSG00000201943,0
ENSG00000201944,1
ENSG00000201945,0
ENSG00000201950,0
ENSG00000201954,0
ENSG00000201955,0
ENSG00000201957,0
ENSG00000201959,0
ENSG00000201962,0
ENSG00000201965,0
ENSG00000201966,0
ENSG00000201967,0
ENSG00000201968,0
ENSG00000201969,0
ENSG00000201980,0
ENSG00000201984,0
ENSG00000201987,0
ENSG00000201988,14
ENSG00000201990,0
ENSG00000201992,0
ENSG00000201998,6
ENSG00000201999,0
ENSG00000202000,3
ENSG00000202001,0
ENSG00000202008,0
ENSG00000202014,1
ENSG00000202016,0
ENSG00000202017,0
ENSG00000202019,0
ENSG00000202021,0
ENSG00000202023,0
ENSG00000202024,0
ENSG00000202025,0
ENSG00000202026,0
ENSG00000202027,0
ENSG00000202029,1
ENSG00000202031,0
ENSG00000202034,0
ENSG00000202035,0
ENSG00000202039,0
ENSG00000202041,0
ENSG00000202044,0
ENSG00000202046,0
ENSG00000202047,0
ENSG00000202048,0
ENSG00000202050,0
ENSG00000202051,0
ENSG00000202054,0
ENSG00000202056,0
ENSG00000202058,18
ENSG00000202059,1
ENSG00000202060,0
ENSG00000202063,1
ENSG00000202069,0
ENSG00000202070,0
ENSG00000202071,0
ENSG00000202074,0
ENSG00000202078,15
ENSG00000202079,13
ENSG00000202081,0
ENSG00000202082,0
ENSG00000202089,0
ENSG00000202092,1
ENSG00000202093,0
ENSG00000202095,1
ENSG00000202099,0
ENSG00000202100,0
ENSG00000202103,0
ENSG00000202111,0
ENSG00000202112,1
ENSG00000202119,0
ENSG00000202124,1
ENSG00000202125,0
ENSG00000202137,0
ENSG00000202141,0
ENSG00000202142,0
ENSG00000202144,0
ENSG00000202146,3
ENSG00000202147,0
ENSG00000202150,0
ENSG00000202151,1
ENSG00000202157,0
ENSG00000202159,0
ENSG00000202160,0
ENSG00000202164,0
ENSG00000202167,0
ENSG00000202169,0
ENSG00000202172,0
ENSG00000202174,0
ENSG00000202175,0
ENSG00000202177,0
ENSG00000202182,0
ENSG00000202183,0
ENSG00000202184,0
ENSG00000202186,0
ENSG00000202187,0
ENSG00000202188,0
ENSG00000202189,0
ENSG00000202190,1
ENSG00000202191,0
ENSG00000202193,0
ENSG00000202195,0
ENSG00000202198,266
ENSG00000202199,0
ENSG00000202200,0
ENSG00000202205,1
ENSG00000202206,0
ENSG00000202211,0
ENSG00000202215,1
ENSG00000202216,0
ENSG00000202217,0
ENSG00000202222,0
ENSG00000202224,0
ENSG00000202225,0
ENSG00000202227,3
ENSG00000202229,0
ENSG00000202231,2
ENSG00000202233,0
ENSG00000202237,0
ENSG00000202239,0
ENSG00000202240,0
ENSG00000202241,0
ENSG00000202242,0
ENSG00000202245,0
ENSG00000202248,0
ENSG00000202249,0
ENSG00000202250,0
ENSG00000202251,1
ENSG00000202252,0
ENSG00000202254,0
ENSG00000202255,3
ENSG00000202257,0
ENSG00000202259,1
ENSG00000202260,4
ENSG00000202261,0
ENSG00000202263,0
ENSG00000202264,1
ENSG00000202265,0
ENSG00000202268,0
ENSG00000202269,0
ENSG00000202270,0
ENSG00000202272,1
ENSG00000202273,0
ENSG00000202275,0
ENSG00000202276,0
ENSG00000202279,1
ENSG00000202281,0
ENSG00000202283,0
ENSG00000202285,0
ENSG00000202290,22
ENSG00000202293,0
ENSG00000202296,0
ENSG00000202297,0
ENSG00000202300,0
ENSG00000202304,0
ENSG00000202306,0
ENSG00000202308,0
ENSG00000202309,0
ENSG00000202310,1
ENSG00000202313,0
ENSG00000202314,13
ENSG00000202317,0
ENSG00000202318,12
ENSG00000202322,0
ENSG00000202324,0
ENSG00000202329,0
ENSG00000202331,0
ENSG00000202332,0
ENSG00000202334,0
ENSG00000202335,0
ENSG00000202336,0
ENSG00000202337,1
ENSG00000202339,0
ENSG00000202341,0
ENSG00000202343,18
ENSG00000202344,1
ENSG00000202345,0
ENSG00000202347,3
ENSG00000202350,0
ENSG00000202351,0
ENSG00000202354,0
ENSG00000202356,1
ENSG00000202357,2
ENSG00000202358,6
ENSG00000202360,0
ENSG00000202361,2
ENSG00000202363,0
ENSG00000202368,0
ENSG00000202373,0
ENSG00000202374,2
ENSG00000202377,0
ENSG00000202379,0
ENSG00000202380,0
ENSG00000202382,7
ENSG00000202383,0
ENSG00000202385,0
ENSG00000202386,0
ENSG00000202388,0
ENSG00000202389,0
ENSG00000202392,2
ENSG00000202395,0
ENSG00000202398,0
ENSG00000202399,9
ENSG00000202400,0
ENSG00000202402,0
ENSG00000202406,0
ENSG00000202407,0
ENSG00000202408,7
ENSG00000202410,1
ENSG00000202411,1
ENSG00000202412,0
ENSG00000202414,0
ENSG00000202415,4
ENSG00000202417,0
ENSG00000202422,0
ENSG00000202423,0
ENSG00000202427,2
ENSG00000202428,0
ENSG00000202429,0
ENSG00000202430,0
ENSG00000202431,0
ENSG00000202433,21
ENSG00000202434,1
ENSG00000202438,0
ENSG00000202440,0
ENSG00000202441,9
ENSG00000202444,0
ENSG00000202445,0
ENSG00000202449,0
ENSG00000202459,0
ENSG00000202461,7
ENSG00000202468,0
ENSG00000202469,0
ENSG00000202470,0
ENSG00000202471,0
ENSG00000202472,0
ENSG00000202473,0
ENSG00000202474,37
ENSG00000202476,0
ENSG00000202478,0
ENSG00000202479,0
ENSG00000202485,0
ENSG00000202490,0
ENSG00000202491,0
ENSG00000202495,0
ENSG00000202497,0
ENSG00000202498,0
ENSG00000202499,0
ENSG00000202502,0
ENSG00000202503,0
ENSG00000202508,0
ENSG00000202512,0
ENSG00000202513,0
ENSG00000202514,0
ENSG00000202515,0
ENSG00000202517,0
ENSG00000202521,0
ENSG00000202522,27
ENSG00000202523,6
ENSG00000202526,0
ENSG00000202528,0
ENSG00000202529,0
ENSG00000202532,0
ENSG00000202533,12
ENSG00000202534,0
ENSG00000202536,0
ENSG00000202537,0
ENSG00000202538,12
ENSG00000202542,0
ENSG00000202560,0
ENSG00000202566,6
ENSG00000202569,0
ENSG00000202601,0
ENSG00000202609,0
ENSG00000203258,1
ENSG00000203262,0
ENSG00000203266,0
ENSG00000203279,16
ENSG00000203280,143
ENSG00000203286,21
ENSG00000203288,67
ENSG00000203307,7
ENSG00000203321,6
ENSG00000203325,13
ENSG00000203326,1835
ENSG00000203327,16
ENSG00000203334,0
ENSG00000203335,0
ENSG00000203356,8
ENSG00000203362,25
ENSG00000203363,2
ENSG00000203364,23
ENSG00000203386,0
ENSG00000203387,0
ENSG00000203392,30
ENSG00000203395,0
ENSG00000203396,0
ENSG00000203397,0
ENSG00000203402,0
ENSG00000203408,0
ENSG00000203411,0
ENSG00000203413,0
ENSG00000203414,94
ENSG00000203416,1
ENSG00000203434,0
ENSG00000203435,7
ENSG00000203436,0
ENSG00000203437,2
ENSG00000203441,27
ENSG00000203446,42
ENSG00000203462,0
ENSG00000203469,0
ENSG00000203472,0
ENSG00000203485,7969
ENSG00000203489,1
ENSG00000203492,0
ENSG00000203496,2
ENSG00000203497,165
ENSG00000203498,0
ENSG00000203499,8285
ENSG00000203506,0
ENSG00000203520,0
ENSG00000203523,2
ENSG00000203527,3
ENSG00000203531,0
ENSG00000203546,73
ENSG00000203560,0
ENSG00000203565,0
ENSG00000203573,0
ENSG00000203581,0
ENSG00000203585,40
ENSG00000203588,4
ENSG00000203589,4
ENSG00000203593,8
ENSG00000203601,6
ENSG00000203605,2
ENSG00000203616,7
ENSG00000203618,0
ENSG00000203620,1
ENSG00000203635,632
ENSG00000203643,0
ENSG00000203644,1465
ENSG00000203645,6
ENSG00000203647,0
ENSG00000203648,0
ENSG00000203650,4
ENSG00000203661,0
ENSG00000203663,0
ENSG00000203664,0
ENSG00000203666,1891
ENSG00000203667,1368
ENSG00000203668,12260
ENSG00000203684,18
ENSG00000203685,154
ENSG00000203688,3
ENSG00000203690,0
ENSG00000203697,1901
ENSG00000203705,2037
ENSG00000203706,167
ENSG00000203709,4179
ENSG00000203710,97
ENSG00000203711,242
ENSG00000203721,22
ENSG00000203722,36
ENSG00000203724,447
ENSG00000203727,253
ENSG00000203729,13
ENSG00000203730,16
ENSG00000203733,0
ENSG00000203734,277
ENSG00000203737,0
ENSG00000203739,64
ENSG00000203740,71
ENSG00000203747,6557
ENSG00000203756,14
ENSG00000203757,0
ENSG00000203758,0
ENSG00000203760,281
ENSG00000203761,393
ENSG00000203772,145
ENSG00000203778,1269
ENSG00000203780,630
ENSG00000203781,0
ENSG00000203782,0
ENSG00000203783,0
ENSG00000203784,0
ENSG00000203785,0
ENSG00000203786,1
ENSG00000203791,1232
ENSG00000203795,1
ENSG00000203797,311
ENSG00000203799,55
ENSG00000203801,4
ENSG00000203804,60
ENSG00000203805,1037
ENSG00000203808,5
ENSG00000203809,0
ENSG00000203811,1
ENSG00000203812,3
ENSG00000203814,508
ENSG00000203818,0
ENSG00000203819,120
ENSG00000203825,2
ENSG00000203837,0
ENSG00000203852,1
ENSG00000203855,7
ENSG00000203857,64
ENSG00000203858,2
ENSG00000203859,1
ENSG00000203864,0
ENSG00000203865,430
ENSG00000203867,1023
ENSG00000203870,1
ENSG00000203872,55
ENSG00000203875,8753
ENSG00000203876,9
ENSG00000203877,0
ENSG00000203878,1
ENSG00000203879,13112
ENSG00000203880,6195
ENSG00000203883,602
ENSG00000203886,3
ENSG00000203896,58
ENSG00000203897,0
ENSG00000203900,52
ENSG00000203907,1
ENSG00000203908,0
ENSG00000203909,0
ENSG00000203910,1
ENSG00000203914,4
ENSG00000203923,0
ENSG00000203926,0
ENSG00000203930,18
ENSG00000203933,0
ENSG00000203942,0
ENSG00000203943,18
ENSG00000203950,2096
ENSG00000203952,382
ENSG00000203963,0
ENSG00000203965,900
ENSG00000203970,0
ENSG00000203971,3
ENSG00000203972,0
ENSG00000203985,116
ENSG00000203987,0
ENSG00000203989,0
ENSG00000203993,605
ENSG00000203995,803
ENSG00000203999,313
ENSG00000204001,0
ENSG00000204003,1
ENSG00000204006,0
ENSG00000204007,0
ENSG00000204010,0
ENSG00000204011,1
ENSG00000204019,0
ENSG00000204020,3
ENSG00000204021,3
ENSG00000204022,6
ENSG00000204025,1
ENSG00000204031,0
ENSG00000204033,0
ENSG00000204044,9
ENSG00000204049,1504
ENSG00000204052,142
ENSG00000204053,0
ENSG00000204054,5687
ENSG00000204055,19
ENSG00000204060,518
ENSG00000204065,14
ENSG00000204070,2996
ENSG00000204071,5
ENSG00000204072,1
ENSG00000204084,2668
ENSG00000204086,3
ENSG00000204091,6
ENSG00000204092,0
ENSG00000204099,7
ENSG00000204103,5482
ENSG00000204104,2636
ENSG00000204110,7
ENSG00000204113,1
ENSG00000204116,1965
ENSG00000204117,0
ENSG00000204118,6
ENSG00000204120,14729
ENSG00000204121,0
ENSG00000204128,2568
ENSG00000204130,2344
ENSG00000204131,424
ENSG00000204136,361
ENSG00000204138,6148
ENSG00000204140,147
ENSG00000204147,469
ENSG00000204148,0
ENSG00000204149,331
ENSG00000204152,327
ENSG00000204160,2429
ENSG00000204161,546
ENSG00000204165,25
ENSG00000204172,138
ENSG00000204173,44
ENSG00000204174,0
ENSG00000204175,63
ENSG00000204176,32
ENSG00000204177,282
ENSG00000204178,6215
ENSG00000204179,14
ENSG00000204183,2
ENSG00000204186,610
ENSG00000204187,6
ENSG00000204188,5
ENSG00000204193,0
ENSG00000204194,0
ENSG00000204195,6
ENSG00000204196,0
ENSG00000204209,5641
ENSG00000204217,10911
ENSG00000204219,11690
ENSG00000204220,2075
ENSG00000204227,2792
ENSG00000204228,1620
ENSG00000204231,4660
ENSG00000204237,856
ENSG00000204241,140
ENSG00000204246,0
ENSG00000204248,44
ENSG00000204250,0
ENSG00000204252,1750
ENSG00000204253,1056
ENSG00000204256,23932
ENSG00000204257,3667
ENSG00000204261,582
ENSG00000204262,105977
ENSG00000204264,3932
ENSG00000204267,1593
ENSG00000204271,441
ENSG00000204272,1449
ENSG00000204277,4
ENSG00000204278,0
ENSG00000204279,0
ENSG00000204282,713
ENSG00000204283,7
ENSG00000204287,48517
ENSG00000204290,6
ENSG00000204291,15383
ENSG00000204293,0
ENSG00000204296,0
ENSG00000204300,0
ENSG00000204301,1144
ENSG00000204304,4895
ENSG00000204305,191
ENSG00000204308,2484
ENSG00000204310,4833
ENSG00000204311,172
ENSG00000204314,322
ENSG00000204315,533
ENSG00000204316,303
ENSG00000204323,115
ENSG00000204334,72
ENSG00000204335,38
ENSG00000204338,658
ENSG00000204344,1562
ENSG00000204345,1
ENSG00000204347,1
ENSG00000204348,1841
ENSG00000204351,7707
ENSG00000204352,2
ENSG00000204356,4438
ENSG00000204361,17
ENSG00000204362,1
ENSG00000204363,0
ENSG00000204365,0
ENSG00000204366,605
ENSG00000204368,0
ENSG00000204370,4286
ENSG00000204371,6491
ENSG00000204379,0
ENSG00000204380,51
ENSG00000204381,633
ENSG00000204382,0
ENSG00000204385,16680
ENSG00000204386,10050
ENSG00000204387,3445
ENSG00000204388,5418
ENSG00000204389,6139
ENSG00000204390,312
ENSG00000204392,2155
ENSG00000204393,0
ENSG00000204394,5928
ENSG00000204396,499
ENSG00000204397,304
ENSG00000204398,0
ENSG00000204399,0
ENSG00000204403,22
ENSG00000204406,2659
ENSG00000204410,307
ENSG00000204414,0
ENSG00000204420,98
ENSG00000204421,36
ENSG00000204422,0
ENSG00000204424,0
ENSG00000204427,551
ENSG00000204428,133
ENSG00000204429,18
ENSG00000204434,2474
ENSG00000204435,3211
ENSG00000204437,0
ENSG00000204438,1523
ENSG00000204439,2037
ENSG00000204442,707
ENSG00000204444,206
ENSG00000204446,8
ENSG00000204449,0
ENSG00000204450,0
ENSG00000204455,0
ENSG00000204456,0
ENSG00000204460,0
ENSG00000204463,17740
ENSG00000204464,0
ENSG00000204469,34865
ENSG00000204471,0
ENSG00000204472,1278
ENSG00000204475,30
ENSG00000204478,0
ENSG00000204479,0
ENSG00000204480,0
ENSG00000204481,0
ENSG00000204482,515
ENSG00000204498,1077
ENSG00000204501,0
ENSG00000204505,0
ENSG00000204510,0
ENSG00000204511,43
ENSG00000204514,1891
ENSG00000204516,1152
ENSG00000204518,0
ENSG00000204519,936
ENSG00000204520,1146
ENSG00000204524,412
ENSG00000204525,63144
ENSG00000204528,1
ENSG00000204529,2
ENSG00000204531,50
ENSG00000204532,1
ENSG00000204536,1641
ENSG00000204538,15
ENSG00000204539,9
ENSG00000204540,420
ENSG00000204542,2
ENSG00000204544,3
ENSG00000204547,0
ENSG00000204548,0
ENSG00000204555,0
ENSG00000204556,22
ENSG00000204560,3399
ENSG00000204564,627
ENSG00000204566,1
ENSG00000204568,7390
ENSG00000204569,7771
ENSG00000204571,0
ENSG00000204572,13
ENSG00000204574,7196
ENSG00000204576,984
ENSG00000204577,177
ENSG00000204580,34884
ENSG00000204581,16
ENSG00000204583,1
ENSG00000204584,63
ENSG00000204588,29
ENSG00000204590,3354
ENSG00000204592,27208
ENSG00000204595,0
ENSG00000204599,913
ENSG00000204603,0
ENSG00000204604,2674
ENSG00000204610,2
ENSG00000204611,1258
ENSG00000204612,1
ENSG00000204613,2
ENSG00000204614,0
ENSG00000204616,8
ENSG00000204618,155
ENSG00000204619,5490
ENSG00000204620,33
ENSG00000204622,261
ENSG00000204623,540
ENSG00000204624,474
ENSG00000204625,2
ENSG00000204628,78036
ENSG00000204632,283
ENSG00000204634,2055
ENSG00000204637,0
ENSG00000204640,0
ENSG00000204642,3846
ENSG00000204644,3
ENSG00000204648,0
ENSG00000204650,943
ENSG00000204652,5
ENSG00000204653,11
ENSG00000204655,0
ENSG00000204657,0
ENSG00000204658,1
ENSG00000204659,30
ENSG00000204661,7
ENSG00000204662,0
ENSG00000204663,1
ENSG00000204666,0
ENSG00000204669,1
ENSG00000204670,4
ENSG00000204671,0
ENSG00000204673,4198
ENSG00000204677,4
ENSG00000204681,2041
ENSG00000204682,110
ENSG00000204683,1
ENSG00000204684,0
ENSG00000204685,270
ENSG00000204687,4
ENSG00000204688,0
ENSG00000204694,0
ENSG00000204695,0
ENSG00000204697,0
ENSG00000204699,0
ENSG00000204700,0
ENSG00000204701,0
ENSG00000204702,0
ENSG00000204703,0
ENSG00000204704,0
ENSG00000204705,0
ENSG00000204706,17
ENSG00000204709,16
ENSG00000204710,2430
ENSG00000204711,0
ENSG00000204713,5167
ENSG00000204717,0
ENSG00000204718,1
ENSG00000204740,376
ENSG00000204745,196
ENSG00000204754,0
ENSG00000204758,76
ENSG00000204764,496
ENSG00000204767,18
ENSG00000204776,1
ENSG00000204778,49
ENSG00000204779,2
ENSG00000204780,0
ENSG00000204787,0
ENSG00000204789,122
ENSG00000204790,32
ENSG00000204791,27
ENSG00000204792,906
ENSG00000204801,0
ENSG00000204802,0
ENSG00000204805,0
ENSG00000204814,0
ENSG00000204815,392
ENSG00000204816,0
ENSG00000204818,4
ENSG00000204822,346
ENSG00000204832,60
ENSG00000204837,93
ENSG00000204839,1766
ENSG00000204842,4485
ENSG00000204843,15329
ENSG00000204849,0
ENSG00000204850,0
ENSG00000204851,115
ENSG00000204852,3425
ENSG00000204856,307
ENSG00000204859,1205
ENSG00000204860,237
ENSG00000204866,141
ENSG00000204869,22
ENSG00000204872,12
ENSG00000204873,0
ENSG00000204876,0
ENSG00000204880,0
ENSG00000204882,17
ENSG00000204887,0
ENSG00000204889,71
ENSG00000204894,0
ENSG00000204897,0
ENSG00000204899,1728
ENSG00000204904,26
ENSG00000204909,3
ENSG00000204913,6
ENSG00000204915,1
ENSG00000204918,0
ENSG00000204919,0
ENSG00000204920,377
ENSG00000204922,955
ENSG00000204923,526
ENSG00000204928,0
ENSG00000204929,15
ENSG00000204930,91
ENSG00000204933,0
ENSG00000204934,96
ENSG00000204936,169
ENSG00000204941,3
ENSG00000204946,1190
ENSG00000204947,287
ENSG00000204949,3
ENSG00000204950,138
ENSG00000204952,6
ENSG00000204954,449
ENSG00000204956,45
ENSG00000204959,271
ENSG00000204960,2
ENSG00000204961,26
ENSG00000204962,22
ENSG00000204963,16
ENSG00000204965,30
ENSG00000204967,358
ENSG00000204969,63
ENSG00000204970,54
ENSG00000204971,2
ENSG00000204977,3269
ENSG00000204978,0
ENSG00000204979,0
ENSG00000204982,0
ENSG00000204983,3
ENSG00000204989,0
ENSG00000204990,0
ENSG00000204991,399
ENSG00000204993,1
ENSG00000205002,5566
ENSG00000205015,0
ENSG00000205018,3
ENSG00000205022,1
ENSG00000205025,0
ENSG00000205029,0
ENSG00000205030,0
ENSG00000205035,0
ENSG00000205037,11
ENSG00000205038,20
ENSG00000205041,32
ENSG00000205044,0
ENSG00000205045,159
ENSG00000205054,75
ENSG00000205056,10
ENSG00000205057,5
ENSG00000205060,1596
ENSG00000205076,3
ENSG00000205078,67
ENSG00000205084,247
ENSG00000205085,288
ENSG00000205086,14
ENSG00000205089,92
ENSG00000205090,42
ENSG00000205097,0
ENSG00000205100,4
ENSG00000205105,2
ENSG00000205106,3
ENSG00000205108,11
ENSG00000205111,8
ENSG00000205116,6
ENSG00000205126,0
ENSG00000205129,55
ENSG00000205133,4774
ENSG00000205138,452
ENSG00000205143,4
ENSG00000205155,2831
ENSG00000205174,0
ENSG00000205176,1
ENSG00000205177,1
ENSG00000205181,220
ENSG00000205184,0
ENSG00000205186,1
ENSG00000205189,1828
ENSG00000205208,813
ENSG00000205209,88
ENSG00000205212,0
ENSG00000205213,1768
ENSG00000205215,0
ENSG00000205220,1233
ENSG00000205221,77
ENSG00000205231,1
ENSG00000205236,0
ENSG00000205238,17
ENSG00000205240,0
ENSG00000205246,1813
ENSG00000205250,2809
ENSG00000205266,0
ENSG00000205267,0
ENSG00000205268,3844
ENSG00000205269,469
ENSG00000205274,0
ENSG00000205277,10
ENSG00000205279,1
ENSG00000205293,0
ENSG00000205300,0
ENSG00000205301,5
ENSG00000205302,7886
ENSG00000205307,5
ENSG00000205309,224
ENSG00000205312,0
ENSG00000205318,2
ENSG00000205323,176
ENSG00000205325,0
ENSG00000205327,0
ENSG00000205328,0
ENSG00000205329,0
ENSG00000205330,0
ENSG00000205331,0
ENSG00000205333,0
ENSG00000205334,1
ENSG00000205336,14675
ENSG00000205339,23957
ENSG00000205352,8237
ENSG00000205356,1110
ENSG00000205358,4
ENSG00000205359,0
ENSG00000205360,0
ENSG00000205361,60
ENSG00000205362,14
ENSG00000205363,138
ENSG00000205364,64
ENSG00000205396,1
ENSG00000205403,1584
ENSG00000205409,0
ENSG00000205412,1
ENSG00000205413,4297
ENSG00000205414,10
ENSG00000205420,63
ENSG00000205423,1412
ENSG00000205424,0
ENSG00000205426,64
ENSG00000205433,0
ENSG00000205436,182
ENSG00000205439,0
ENSG00000205442,0
ENSG00000205444,24
ENSG00000205445,8
ENSG00000205449,3
ENSG00000205452,0
ENSG00000205456,2
ENSG00000205457,0
ENSG00000205464,498
ENSG00000205476,1863
ENSG00000205482,21
ENSG00000205485,158
ENSG00000205488,195
ENSG00000205494,0
ENSG00000205495,0
ENSG00000205496,0
ENSG00000205497,0
ENSG00000205500,2
ENSG00000205502,20
ENSG00000205517,1159
ENSG00000205531,14400
ENSG00000205534,146
ENSG00000205537,3
ENSG00000205542,79282
ENSG00000205544,936
ENSG00000205549,0
ENSG00000205559,74
ENSG00000205560,300
ENSG00000205562,20
ENSG00000205571,131
ENSG00000205572,32
ENSG00000205578,21
ENSG00000205579,2
ENSG00000205581,14334
ENSG00000205583,33
ENSG00000205584,2
ENSG00000205592,26
ENSG00000205593,1120
ENSG00000205596,1
ENSG00000205609,30
ENSG00000205611,0
ENSG00000205622,12
ENSG00000205625,0
ENSG00000205628,0
ENSG00000205629,2854
ENSG00000205632,0
ENSG00000205634,62
ENSG00000205636,0
ENSG00000205639,13
ENSG00000205642,2
ENSG00000205643,564
ENSG00000205644,0
ENSG00000205649,0
ENSG00000205653,0
ENSG00000205659,1346
ENSG00000205662,0
ENSG00000205663,0
ENSG00000205664,113
ENSG00000205667,59
ENSG00000205669,28
ENSG00000205670,0
ENSG00000205678,0
ENSG00000205682,2
ENSG00000205683,49
ENSG00000205693,5
ENSG00000205695,0
ENSG00000205696,1
ENSG00000205702,42
ENSG00000205704,10
ENSG00000205707,1440
ENSG00000205710,636
ENSG00000205716,0
ENSG00000205718,0
ENSG00000205726,4438
ENSG00000205730,13820
ENSG00000205740,59
ENSG00000205744,1408
ENSG00000205745,0
ENSG00000205746,199
ENSG00000205754,0
ENSG00000205755,7
ENSG00000205758,2317
ENSG00000205763,113
ENSG00000205765,5338
ENSG00000205767,0
ENSG00000205771,295
ENSG00000205777,0
ENSG00000205784,15
ENSG00000205786,0
ENSG00000205790,12
ENSG00000205791,167
ENSG00000205794,36
ENSG00000205795,725
ENSG00000205808,1826
ENSG00000205809,1
ENSG00000205810,1
ENSG00000205822,0
ENSG00000205830,0
ENSG00000205832,8
ENSG00000205835,0
ENSG00000205837,5
ENSG00000205838,166
ENSG00000205846,6
ENSG00000205847,43
ENSG00000205853,19
ENSG00000205856,0
ENSG00000205857,0
ENSG00000205858,0
ENSG00000205861,41
ENSG00000205863,11
ENSG00000205864,7
ENSG00000205865,0
ENSG00000205866,0
ENSG00000205867,0
ENSG00000205869,15
ENSG00000205871,28
ENSG00000205879,1
ENSG00000205882,0
ENSG00000205883,0
ENSG00000205884,0
ENSG00000205885,500
ENSG00000205890,194
ENSG00000205897,0
ENSG00000205898,10
ENSG00000205899,0
ENSG00000205903,2741
ENSG00000205913,275
ENSG00000205916,0
ENSG00000205918,33
ENSG00000205922,2
ENSG00000205923,0
ENSG00000205927,1
ENSG00000205929,13
ENSG00000205930,91
