Gene stable ID,db7a781d-67d2-4859-a6f5-c167cd64d149
ENSG00000277265,0
ENSG00000277268,0
ENSG00000277269,0
ENSG00000277270,0
ENSG00000277274,0
ENSG00000277275,0
ENSG00000277277,0
ENSG00000277282,1
ENSG00000277283,118
ENSG00000277284,0
ENSG00000277285,0
ENSG00000277287,208
ENSG00000277288,10
ENSG00000277289,0
ENSG00000277290,12
ENSG00000277294,0
ENSG00000277295,0
ENSG00000277296,0
ENSG00000277297,0
ENSG00000277299,6
ENSG00000277300,0
ENSG00000277301,4
ENSG00000277302,0
ENSG00000277304,1
ENSG00000277305,0
ENSG00000277306,0
ENSG00000277308,0
ENSG00000277310,14
ENSG00000277311,0
ENSG00000277312,1
ENSG00000277313,0
ENSG00000277315,0
ENSG00000277319,0
ENSG00000277320,0
ENSG00000277321,0
ENSG00000277322,0
ENSG00000277323,0
ENSG00000277324,10
ENSG00000277325,0
ENSG00000277326,0
ENSG00000277327,0
ENSG00000277328,0
ENSG00000277329,0
ENSG00000277330,0
ENSG00000277331,0
ENSG00000277332,0
ENSG00000277333,0
ENSG00000277338,0
ENSG00000277340,0
ENSG00000277341,0
ENSG00000277342,10
ENSG00000277344,0
ENSG00000277346,0
ENSG00000277347,0
ENSG00000277348,0
ENSG00000277349,0
ENSG00000277350,0
ENSG00000277351,10
ENSG00000277352,0
ENSG00000277353,5
ENSG00000277357,0
ENSG00000277358,5
ENSG00000277360,0
ENSG00000277363,1003
ENSG00000277367,0
ENSG00000277368,1
ENSG00000277369,35
ENSG00000277370,0
ENSG00000277371,3
ENSG00000277372,0
ENSG00000277373,1
ENSG00000277379,0
ENSG00000277382,0
ENSG00000277383,2
ENSG00000277385,0
ENSG00000277386,10
ENSG00000277387,0
ENSG00000277388,0
ENSG00000277391,0
ENSG00000277393,0
ENSG00000277394,11
ENSG00000277396,1
ENSG00000277397,0
ENSG00000277399,2
ENSG00000277402,0
ENSG00000277406,6
ENSG00000277408,0
ENSG00000277410,0
ENSG00000277411,3
ENSG00000277412,0
ENSG00000277413,0
ENSG00000277418,0
ENSG00000277420,34
ENSG00000277422,0
ENSG00000277423,2
ENSG00000277425,7
ENSG00000277426,0
ENSG00000277427,0
ENSG00000277433,0
ENSG00000277435,4
ENSG00000277436,0
ENSG00000277437,0
ENSG00000277438,0
ENSG00000277440,3
ENSG00000277441,0
ENSG00000277443,33627
ENSG00000277444,0
ENSG00000277446,0
ENSG00000277447,11
ENSG00000277448,0
ENSG00000277449,51
ENSG00000277450,1
ENSG00000277451,0
ENSG00000277452,4
ENSG00000277453,0
ENSG00000277455,0
ENSG00000277458,0
ENSG00000277459,11
ENSG00000277460,0
ENSG00000277462,224
ENSG00000277463,3
ENSG00000277464,0
ENSG00000277465,0
ENSG00000277466,0
ENSG00000277467,0
ENSG00000277468,0
ENSG00000277469,0
ENSG00000277472,0
ENSG00000277473,0
ENSG00000277474,0
ENSG00000277476,102
ENSG00000277478,1
ENSG00000277479,0
ENSG00000277481,14
ENSG00000277482,0
ENSG00000277483,0
ENSG00000277486,0
ENSG00000277487,0
ENSG00000277488,0
ENSG00000277489,0
ENSG00000277490,0
ENSG00000277491,8
ENSG00000277492,0
ENSG00000277493,3
ENSG00000277494,557
ENSG00000277496,86
ENSG00000277497,0
ENSG00000277498,0
ENSG00000277499,0
ENSG00000277500,0
ENSG00000277501,1
ENSG00000277502,0
ENSG00000277503,0
ENSG00000277504,0
ENSG00000277505,0
ENSG00000277506,0
ENSG00000277508,0
ENSG00000277509,0
ENSG00000277510,0
ENSG00000277511,19
ENSG00000277512,0
ENSG00000277513,0
ENSG00000277514,0
ENSG00000277515,0
ENSG00000277516,0
ENSG00000277519,0
ENSG00000277520,0
ENSG00000277521,0
ENSG00000277524,0
ENSG00000277526,0
ENSG00000277527,0
ENSG00000277528,0
ENSG00000277529,0
ENSG00000277531,4
ENSG00000277532,0
ENSG00000277533,0
ENSG00000277534,299
ENSG00000277535,0
ENSG00000277537,0
ENSG00000277539,2
ENSG00000277541,2
ENSG00000277542,0
ENSG00000277543,0
ENSG00000277544,0
ENSG00000277545,0
ENSG00000277547,0
ENSG00000277548,9
ENSG00000277549,0
ENSG00000277550,1
ENSG00000277553,0
ENSG00000277555,3
ENSG00000277556,2
ENSG00000277558,0
ENSG00000277559,96
ENSG00000277561,3
ENSG00000277562,0
ENSG00000277563,0
ENSG00000277565,0
ENSG00000277566,2
ENSG00000277568,1
ENSG00000277569,0
ENSG00000277572,2
ENSG00000277573,1
ENSG00000277575,0
ENSG00000277576,0
ENSG00000277577,0
ENSG00000277578,0
ENSG00000277579,1
ENSG00000277581,0
ENSG00000277582,0
ENSG00000277583,0
ENSG00000277586,55
ENSG00000277587,32
ENSG00000277588,0
ENSG00000277589,6
ENSG00000277590,0
ENSG00000277591,0
ENSG00000277592,0
ENSG00000277593,0
ENSG00000277595,4
ENSG00000277597,3
ENSG00000277598,0
ENSG00000277599,0
ENSG00000277601,0
ENSG00000277602,0
ENSG00000277604,0
ENSG00000277605,0
ENSG00000277608,1
ENSG00000277609,0
ENSG00000277610,0
ENSG00000277611,0
ENSG00000277612,0
ENSG00000277613,0
ENSG00000277617,0
ENSG00000277618,0
ENSG00000277619,1
ENSG00000277621,0
ENSG00000277622,0
ENSG00000277624,0
ENSG00000277627,0
ENSG00000277628,0
ENSG00000277631,0
ENSG00000277632,472
ENSG00000277634,0
ENSG00000277635,0
ENSG00000277636,0
ENSG00000277637,0
ENSG00000277639,22
ENSG00000277640,0
ENSG00000277644,0
ENSG00000277645,0
ENSG00000277646,0
ENSG00000277647,0
ENSG00000277648,0
ENSG00000277651,1
ENSG00000277652,0
ENSG00000277653,0
ENSG00000277654,0
ENSG00000277655,0
ENSG00000277661,0
ENSG00000277662,20
ENSG00000277663,0
ENSG00000277664,0
ENSG00000277665,1
ENSG00000277668,0
ENSG00000277669,0
ENSG00000277670,0
ENSG00000277671,0
ENSG00000277672,1
ENSG00000277673,0
ENSG00000277675,0
ENSG00000277677,0
ENSG00000277678,2
ENSG00000277681,5
ENSG00000277682,0
ENSG00000277683,0
ENSG00000277684,16
ENSG00000277685,0
ENSG00000277687,28
ENSG00000277688,0
ENSG00000277689,0
ENSG00000277690,0
ENSG00000277692,4
ENSG00000277693,2
ENSG00000277694,0
ENSG00000277695,0
ENSG00000277697,0
ENSG00000277698,0
ENSG00000277699,0
ENSG00000277700,0
ENSG00000277701,0
ENSG00000277702,14
ENSG00000277703,0
ENSG00000277704,0
ENSG00000277705,0
ENSG00000277708,0
ENSG00000277710,0
ENSG00000277711,0
ENSG00000277712,0
ENSG00000277713,0
ENSG00000277714,0
ENSG00000277715,16
ENSG00000277716,0
ENSG00000277717,0
ENSG00000277718,1
ENSG00000277719,0
ENSG00000277720,0
ENSG00000277721,0
ENSG00000277723,2
ENSG00000277724,0
ENSG00000277726,2
ENSG00000277727,0
ENSG00000277728,9
ENSG00000277731,0
ENSG00000277732,0
ENSG00000277734,1402
ENSG00000277735,0
ENSG00000277736,0
ENSG00000277737,0
ENSG00000277738,0
ENSG00000277739,0
ENSG00000277740,0
ENSG00000277741,0
ENSG00000277743,0
ENSG00000277744,16
ENSG00000277745,0
ENSG00000277746,0
ENSG00000277747,0
ENSG00000277748,22
ENSG00000277749,1
ENSG00000277752,0
ENSG00000277754,0
ENSG00000277755,0
ENSG00000277756,3
ENSG00000277757,0
ENSG00000277758,4
ENSG00000277759,1
ENSG00000277760,0
ENSG00000277762,0
ENSG00000277763,17
ENSG00000277764,0
ENSG00000277766,0
ENSG00000277767,10
ENSG00000277769,0
ENSG00000277770,0
ENSG00000277771,0
ENSG00000277772,0
ENSG00000277774,0
ENSG00000277775,2
ENSG00000277777,0
ENSG00000277778,17
ENSG00000277779,0
ENSG00000277780,0
ENSG00000277782,128
ENSG00000277784,0
ENSG00000277785,0
ENSG00000277787,0
ENSG00000277790,0
ENSG00000277791,5804
ENSG00000277792,2
ENSG00000277793,0
ENSG00000277794,3
ENSG00000277795,4
ENSG00000277797,0
ENSG00000277798,0
ENSG00000277801,0
ENSG00000277803,0
ENSG00000277805,0
ENSG00000277806,58
ENSG00000277809,0
ENSG00000277810,0
ENSG00000277812,2
ENSG00000277813,0
ENSG00000277814,0
ENSG00000277815,0
ENSG00000277817,0
ENSG00000277818,0
ENSG00000277819,0
ENSG00000277821,0
ENSG00000277822,0
ENSG00000277825,2
ENSG00000277826,0
ENSG00000277827,0
ENSG00000277828,0
ENSG00000277829,7
ENSG00000277830,0
ENSG00000277831,3
ENSG00000277832,0
ENSG00000277837,0
ENSG00000277838,0
ENSG00000277839,0
ENSG00000277840,4
ENSG00000277841,0
ENSG00000277842,0
ENSG00000277843,0
ENSG00000277846,0
ENSG00000277847,0
ENSG00000277851,15
ENSG00000277852,0
ENSG00000277854,0
ENSG00000277855,3
ENSG00000277858,0
ENSG00000277859,0
ENSG00000277861,0
ENSG00000277862,0
ENSG00000277863,1
ENSG00000277864,0
ENSG00000277865,0
ENSG00000277866,0
ENSG00000277867,0
ENSG00000277869,0
ENSG00000277870,0
ENSG00000277872,0
ENSG00000277873,6
ENSG00000277875,0
ENSG00000277876,0
ENSG00000277877,33
ENSG00000277878,0
ENSG00000277879,45
ENSG00000277880,0
ENSG00000277881,0
ENSG00000277882,1
ENSG00000277883,2
ENSG00000277884,0
ENSG00000277886,0
ENSG00000277887,0
ENSG00000277888,0
ENSG00000277889,0
ENSG00000277892,0
ENSG00000277893,37
ENSG00000277895,1
ENSG00000277896,0
ENSG00000277899,0
ENSG00000277900,0
ENSG00000277901,0
ENSG00000277903,0
ENSG00000277904,0
ENSG00000277907,0
ENSG00000277910,0
ENSG00000277911,0
ENSG00000277912,0
ENSG00000277913,0
ENSG00000277914,1
ENSG00000277916,8
ENSG00000277918,0
ENSG00000277919,0
ENSG00000277920,0
ENSG00000277922,0
ENSG00000277925,0
ENSG00000277929,0
ENSG00000277930,0
ENSG00000277932,0
ENSG00000277933,0
ENSG00000277934,0
ENSG00000277935,0
ENSG00000277937,0
ENSG00000277938,6
ENSG00000277939,0
ENSG00000277941,0
ENSG00000277942,0
ENSG00000277945,0
ENSG00000277946,0
ENSG00000277947,0
ENSG00000277948,2
ENSG00000277950,0
ENSG00000277951,0
ENSG00000277952,1
ENSG00000277954,171
ENSG00000277957,4
ENSG00000277958,0
ENSG00000277959,24
ENSG00000277960,1
ENSG00000277962,0
ENSG00000277965,0
ENSG00000277966,1
ENSG00000277967,0
ENSG00000277968,0
ENSG00000277969,94
ENSG00000277971,0
ENSG00000277972,1850
ENSG00000277973,0
ENSG00000277975,1
ENSG00000277977,24
ENSG00000277978,46
ENSG00000277979,1
ENSG00000277981,1
ENSG00000277984,0
ENSG00000277985,0
ENSG00000277986,0
ENSG00000277987,1
ENSG00000277988,0
ENSG00000277990,0
ENSG00000277991,0
ENSG00000277992,0
ENSG00000277994,0
ENSG00000277997,0
ENSG00000277998,20
ENSG00000277999,11
ENSG00000278000,10
ENSG00000278001,0
ENSG00000278002,8
ENSG00000278004,0
ENSG00000278005,0
ENSG00000278007,0
ENSG00000278008,0
ENSG00000278009,10
ENSG00000278010,0
ENSG00000278011,1
ENSG00000278012,0
ENSG00000278013,1
ENSG00000278014,0
ENSG00000278017,5
ENSG00000278020,0
ENSG00000278022,0
ENSG00000278023,30
ENSG00000278026,0
ENSG00000278027,0
ENSG00000278028,0
ENSG00000278029,2
ENSG00000278030,15
ENSG00000278034,0
ENSG00000278035,8
ENSG00000278038,0
ENSG00000278039,0
ENSG00000278040,0
ENSG00000278041,1
ENSG00000278044,0
ENSG00000278045,0
ENSG00000278047,0
ENSG00000278048,0
ENSG00000278050,0
ENSG00000278052,0
ENSG00000278053,3019
ENSG00000278054,0
ENSG00000278055,0
ENSG00000278056,0
ENSG00000278057,0
ENSG00000278058,17
ENSG00000278059,1
ENSG00000278060,0
ENSG00000278065,0
ENSG00000278067,0
ENSG00000278068,0
ENSG00000278069,0
ENSG00000278071,7
ENSG00000278072,0
ENSG00000278073,0
ENSG00000278075,4
ENSG00000278076,0
ENSG00000278077,0
ENSG00000278078,1
ENSG00000278080,0
ENSG00000278083,0
ENSG00000278084,0
ENSG00000278085,0
ENSG00000278089,0
ENSG00000278090,0
ENSG00000278093,0
ENSG00000278095,3
ENSG00000278097,0
ENSG00000278098,0
ENSG00000278099,0
ENSG00000278100,0
ENSG00000278102,0
ENSG00000278103,0
ENSG00000278104,0
ENSG00000278105,0
ENSG00000278106,0
ENSG00000278107,56
ENSG00000278108,0
ENSG00000278109,0
ENSG00000278110,0
ENSG00000278112,9
ENSG00000278113,0
ENSG00000278122,0
ENSG00000278123,0
ENSG00000278124,0
ENSG00000278125,0
ENSG00000278126,88
ENSG00000278128,0
ENSG00000278129,567
ENSG00000278130,0
ENSG00000278131,0
ENSG00000278133,598
ENSG00000278134,0
ENSG00000278135,0
ENSG00000278136,0
ENSG00000278138,0
ENSG00000278139,0
ENSG00000278142,0
ENSG00000278143,0
ENSG00000278144,0
ENSG00000278146,0
ENSG00000278147,2
ENSG00000278148,0
ENSG00000278150,0
ENSG00000278151,0
ENSG00000278153,0
ENSG00000278156,42
ENSG00000278158,0
ENSG00000278159,0
ENSG00000278160,0
ENSG00000278166,0
ENSG00000278171,0
ENSG00000278172,0
ENSG00000278175,52
ENSG00000278176,0
ENSG00000278177,11
ENSG00000278179,0
ENSG00000278180,0
ENSG00000278181,0
ENSG00000278182,0
ENSG00000278184,0
ENSG00000278185,4
ENSG00000278187,0
ENSG00000278188,0
ENSG00000278189,0
ENSG00000278192,0
ENSG00000278193,0
ENSG00000278195,6
ENSG00000278196,42
ENSG00000278197,0
ENSG00000278200,0
ENSG00000278202,4
ENSG00000278203,1
ENSG00000278204,0
ENSG00000278205,0
ENSG00000278206,13
ENSG00000278212,5
ENSG00000278213,0
ENSG00000278214,1
ENSG00000278215,0
ENSG00000278217,0
ENSG00000278218,0
ENSG00000278219,12
ENSG00000278221,0
ENSG00000278222,0
ENSG00000278223,0
ENSG00000278224,6
ENSG00000278226,0
ENSG00000278227,0
ENSG00000278228,0
ENSG00000278231,4
ENSG00000278233,0
ENSG00000278234,0
ENSG00000278236,1
ENSG00000278237,0
ENSG00000278238,16
ENSG00000278239,0
ENSG00000278242,0
ENSG00000278244,1
ENSG00000278249,0
ENSG00000278250,0
ENSG00000278251,0
ENSG00000278254,0
ENSG00000278255,1
ENSG00000278256,0
ENSG00000278258,0
ENSG00000278259,1316
ENSG00000278260,0
ENSG00000278261,0
ENSG00000278263,1
ENSG00000278264,0
ENSG00000278265,0
ENSG00000278266,31
ENSG00000278267,0
ENSG00000278272,4
ENSG00000278273,0
ENSG00000278274,0
ENSG00000278275,1
ENSG00000278276,3
ENSG00000278278,0
ENSG00000278281,4
ENSG00000278282,0
ENSG00000278283,0
ENSG00000278285,0
ENSG00000278287,0
ENSG00000278289,0
ENSG00000278290,1
ENSG00000278291,8
ENSG00000278292,1
ENSG00000278297,0
ENSG00000278299,1
ENSG00000278301,0
ENSG00000278305,0
ENSG00000278309,20
ENSG00000278311,5592
ENSG00000278313,0
ENSG00000278317,0
ENSG00000278318,259
ENSG00000278319,0
ENSG00000278321,0
ENSG00000278324,0
ENSG00000278328,0
ENSG00000278330,23
ENSG00000278331,0
ENSG00000278332,0
ENSG00000278333,0
ENSG00000278334,0
ENSG00000278335,0
ENSG00000278337,1
ENSG00000278338,3
ENSG00000278340,0
ENSG00000278341,15
ENSG00000278342,1
ENSG00000278343,0
ENSG00000278344,2
ENSG00000278346,0
ENSG00000278348,0
ENSG00000278349,0
ENSG00000278350,1
ENSG00000278351,0
ENSG00000278352,0
ENSG00000278353,0
ENSG00000278356,2
ENSG00000278358,0
ENSG00000278359,0
ENSG00000278366,0
ENSG00000278367,0
ENSG00000278370,0
ENSG00000278371,0
ENSG00000278374,2
ENSG00000278375,0
ENSG00000278376,20
ENSG00000278380,0
ENSG00000278381,0
ENSG00000278382,0
ENSG00000278383,13
ENSG00000278385,84
ENSG00000278388,0
ENSG00000278389,48
ENSG00000278390,60
ENSG00000278391,0
ENSG00000278392,0
ENSG00000278393,0
ENSG00000278395,0
ENSG00000278396,25
ENSG00000278398,0
ENSG00000278399,0
ENSG00000278400,0
ENSG00000278404,0
ENSG00000278405,0
ENSG00000278406,0
ENSG00000278408,0
ENSG00000278410,0
ENSG00000278412,0
ENSG00000278413,0
ENSG00000278416,2
ENSG00000278418,0
ENSG00000278419,0
ENSG00000278420,0
ENSG00000278421,3
ENSG00000278422,0
ENSG00000278423,0
ENSG00000278424,0
ENSG00000278428,0
ENSG00000278431,0
ENSG00000278433,1
ENSG00000278434,0
ENSG00000278435,1
ENSG00000278438,1
ENSG00000278439,0
ENSG00000278441,0
ENSG00000278445,0
ENSG00000278446,0
ENSG00000278447,0
ENSG00000278448,1
ENSG00000278449,0
ENSG00000278451,0
ENSG00000278452,0
ENSG00000278453,0
ENSG00000278454,0
ENSG00000278455,0
ENSG00000278456,4
ENSG00000278459,0
ENSG00000278460,0
ENSG00000278462,0
ENSG00000278463,0
ENSG00000278464,0
ENSG00000278465,0
ENSG00000278467,10
ENSG00000278469,0
ENSG00000278471,0
ENSG00000278472,9
ENSG00000278473,0
ENSG00000278475,1
ENSG00000278477,0
ENSG00000278478,0
ENSG00000278479,1
ENSG00000278480,2
ENSG00000278482,0
ENSG00000278483,0
ENSG00000278484,0
ENSG00000278485,0
ENSG00000278486,0
ENSG00000278487,1
ENSG00000278491,0
ENSG00000278492,19
ENSG00000278493,35
ENSG00000278496,1
ENSG00000278497,0
ENSG00000278498,0
ENSG00000278499,0
ENSG00000278500,8
ENSG00000278502,0
ENSG00000278504,0
ENSG00000278505,3
ENSG00000278506,0
ENSG00000278507,0
ENSG00000278509,0
ENSG00000278512,0
ENSG00000278513,0
ENSG00000278514,3
ENSG00000278517,1
ENSG00000278518,4
ENSG00000278520,0
ENSG00000278521,0
ENSG00000278522,0
ENSG00000278523,0
ENSG00000278524,0
ENSG00000278525,0
ENSG00000278526,0
ENSG00000278527,0
ENSG00000278528,0
ENSG00000278529,1
ENSG00000278530,1
ENSG00000278531,0
ENSG00000278532,0
ENSG00000278534,0
ENSG00000278535,214
ENSG00000278536,0
ENSG00000278537,0
ENSG00000278540,4889
ENSG00000278541,0
ENSG00000278543,1
ENSG00000278544,0
ENSG00000278546,6
ENSG00000278547,0
ENSG00000278549,0
ENSG00000278551,0
ENSG00000278552,2
ENSG00000278554,0
ENSG00000278556,0
ENSG00000278557,0
ENSG00000278558,5
ENSG00000278560,0
ENSG00000278561,1
ENSG00000278564,0
ENSG00000278566,0
ENSG00000278568,0
ENSG00000278569,0
ENSG00000278570,14
ENSG00000278571,0
ENSG00000278572,0
ENSG00000278575,0
ENSG00000278576,25
ENSG00000278577,0
ENSG00000278578,0
ENSG00000278579,0
ENSG00000278580,0
ENSG00000278581,0
ENSG00000278582,0
ENSG00000278584,0
ENSG00000278585,0
ENSG00000278586,0
ENSG00000278587,0
ENSG00000278588,0
ENSG00000278589,0
ENSG00000278590,3
ENSG00000278591,0
ENSG00000278592,2
ENSG00000278593,0
ENSG00000278594,11
ENSG00000278595,2
ENSG00000278596,0
ENSG00000278597,0
ENSG00000278598,0
ENSG00000278599,1
ENSG00000278600,117
ENSG00000278601,5
ENSG00000278602,0
ENSG00000278603,1
ENSG00000278604,0
ENSG00000278607,6
ENSG00000278609,0
ENSG00000278610,1
ENSG00000278611,10
ENSG00000278612,0
ENSG00000278615,180
ENSG00000278616,30
ENSG00000278617,0
ENSG00000278618,0
ENSG00000278619,457
ENSG00000278621,78
ENSG00000278626,1
ENSG00000278627,4
ENSG00000278628,0
ENSG00000278629,0
ENSG00000278630,0
ENSG00000278631,0
ENSG00000278635,1
ENSG00000278636,0
ENSG00000278637,0
ENSG00000278638,0
ENSG00000278639,0
ENSG00000278640,0
ENSG00000278641,0
ENSG00000278642,1
ENSG00000278643,0
ENSG00000278645,0
ENSG00000278646,0
ENSG00000278647,0
ENSG00000278648,0
ENSG00000278650,0
ENSG00000278651,0
ENSG00000278652,0
ENSG00000278654,0
ENSG00000278655,1
ENSG00000278657,0
ENSG00000278658,0
ENSG00000278660,0
ENSG00000278661,1
ENSG00000278662,16
ENSG00000278663,0
ENSG00000278664,0
ENSG00000278665,0
ENSG00000278667,0
ENSG00000278668,3
ENSG00000278669,0
ENSG00000278671,0
ENSG00000278672,0
ENSG00000278674,0
ENSG00000278675,0
ENSG00000278677,8
ENSG00000278678,0
ENSG00000278679,0
ENSG00000278681,0
ENSG00000278683,0
ENSG00000278684,0
ENSG00000278685,0
ENSG00000278686,0
ENSG00000278687,0
ENSG00000278690,0
ENSG00000278694,0
ENSG00000278696,0
ENSG00000278698,2
ENSG00000278700,0
ENSG00000278701,0
ENSG00000278702,2
ENSG00000278703,12
ENSG00000278705,3
ENSG00000278708,0
ENSG00000278709,412
ENSG00000278713,0
ENSG00000278715,0
ENSG00000278716,3
ENSG00000278717,0
ENSG00000278719,1
ENSG00000278720,0
ENSG00000278722,0
ENSG00000278724,0
ENSG00000278725,0
ENSG00000278727,143
ENSG00000278730,2082
ENSG00000278732,0
ENSG00000278733,6
ENSG00000278734,0
ENSG00000278735,0
ENSG00000278736,0
ENSG00000278737,0
ENSG00000278739,0
ENSG00000278740,6
ENSG00000278743,3
ENSG00000278744,0
ENSG00000278745,0
ENSG00000278746,0
ENSG00000278748,0
ENSG00000278750,0
ENSG00000278751,0
ENSG00000278752,0
ENSG00000278753,0
ENSG00000278754,0
ENSG00000278756,0
ENSG00000278757,1
ENSG00000278761,0
ENSG00000278763,0
ENSG00000278764,0
ENSG00000278765,21
ENSG00000278766,0
ENSG00000278768,88
ENSG00000278769,0
ENSG00000278770,0
ENSG00000278771,2
ENSG00000278772,2
ENSG00000278773,0
ENSG00000278774,0
ENSG00000278775,0
ENSG00000278778,0
ENSG00000278783,0
ENSG00000278784,62
ENSG00000278785,0
ENSG00000278790,0
ENSG00000278791,0
ENSG00000278792,0
ENSG00000278794,0
ENSG00000278797,2
ENSG00000278799,0
ENSG00000278802,0
ENSG00000278803,0
ENSG00000278804,0
ENSG00000278807,0
ENSG00000278810,0
ENSG00000278811,20
ENSG00000278813,0
ENSG00000278814,0
ENSG00000278815,0
ENSG00000278816,2
ENSG00000278818,0
ENSG00000278819,0
ENSG00000278820,8
ENSG00000278822,0
ENSG00000278824,1
ENSG00000278825,0
ENSG00000278828,156
ENSG00000278829,2
ENSG00000278830,0
ENSG00000278831,5
ENSG00000278832,0
ENSG00000278834,323
ENSG00000278837,0
ENSG00000278838,0
ENSG00000278840,1
ENSG00000278841,0
ENSG00000278842,0
ENSG00000278844,0
ENSG00000278845,2654
ENSG00000278847,0
ENSG00000278848,0
ENSG00000278849,0
ENSG00000278851,0
ENSG00000278852,0
ENSG00000278854,0
ENSG00000278857,11
ENSG00000278859,0
ENSG00000278860,0
ENSG00000278861,3
ENSG00000278862,3
ENSG00000278863,0
ENSG00000278864,51
ENSG00000278865,0
ENSG00000278866,0
ENSG00000278867,20
ENSG00000278868,0
ENSG00000278869,9
ENSG00000278870,0
ENSG00000278872,0
ENSG00000278873,0
ENSG00000278874,0
ENSG00000278875,8
ENSG00000278876,2
ENSG00000278877,0
ENSG00000278878,0
ENSG00000278879,31
ENSG00000278880,0
ENSG00000278881,0
ENSG00000278882,78
ENSG00000278883,0
ENSG00000278884,5
ENSG00000278885,0
ENSG00000278886,6
ENSG00000278887,0
ENSG00000278888,8
ENSG00000278889,0
ENSG00000278890,0
ENSG00000278891,1
ENSG00000278892,0
ENSG00000278893,30
ENSG00000278894,0
ENSG00000278895,0
ENSG00000278896,2
ENSG00000278897,15
ENSG00000278898,0
ENSG00000278899,14
ENSG00000278900,0
ENSG00000278901,0
ENSG00000278902,16
ENSG00000278903,0
ENSG00000278905,0
ENSG00000278907,0
ENSG00000278908,1
ENSG00000278909,1
ENSG00000278910,1
ENSG00000278911,0
ENSG00000278912,0
ENSG00000278913,0
ENSG00000278914,0
ENSG00000278915,0
ENSG00000278916,38
ENSG00000278917,18
ENSG00000278918,39
ENSG00000278919,9
ENSG00000278920,4
ENSG00000278921,88
ENSG00000278922,105
ENSG00000278923,0
ENSG00000278924,5
ENSG00000278925,1
ENSG00000278926,0
ENSG00000278927,0
ENSG00000278928,0
ENSG00000278929,0
ENSG00000278931,6
ENSG00000278932,3
ENSG00000278933,0
ENSG00000278934,69
ENSG00000278935,0
ENSG00000278936,0
ENSG00000278937,1
ENSG00000278938,0
ENSG00000278939,0
ENSG00000278941,0
ENSG00000278942,0
ENSG00000278943,6
ENSG00000278944,0
ENSG00000278945,0
ENSG00000278946,0
ENSG00000278947,2
ENSG00000278948,51
ENSG00000278949,8
ENSG00000278950,0
ENSG00000278951,0
ENSG00000278952,2
ENSG00000278953,0
ENSG00000278954,1
ENSG00000278955,0
ENSG00000278957,0
ENSG00000278958,0
ENSG00000278959,12
ENSG00000278960,0
ENSG00000278961,0
ENSG00000278962,256
ENSG00000278963,2
ENSG00000278964,0
ENSG00000278965,8
ENSG00000278966,4
ENSG00000278967,0
ENSG00000278969,18
ENSG00000278970,1494
ENSG00000278971,5
ENSG00000278972,0
ENSG00000278973,0
ENSG00000278974,81
ENSG00000278975,0
ENSG00000278977,0
ENSG00000278978,89
ENSG00000278979,1
ENSG00000278980,0
ENSG00000278981,1
ENSG00000278982,10
ENSG00000278983,8
ENSG00000278985,5
ENSG00000278986,2
ENSG00000278987,22
ENSG00000278988,0
ENSG00000278989,52
ENSG00000278990,0
ENSG00000278991,5
ENSG00000278992,0
ENSG00000278993,15
ENSG00000278994,0
ENSG00000278995,2
ENSG00000278996,37
ENSG00000278997,22
ENSG00000278998,0
ENSG00000278999,0
ENSG00000279000,0
ENSG00000279001,0
ENSG00000279002,0
ENSG00000279003,1
ENSG00000279004,0
ENSG00000279005,0
ENSG00000279006,0
ENSG00000279007,0
ENSG00000279009,0
ENSG00000279010,112
ENSG00000279011,0
ENSG00000279012,0
ENSG00000279013,1
ENSG00000279014,0
ENSG00000279015,1
ENSG00000279016,0
ENSG00000279017,1
ENSG00000279018,1
ENSG00000279019,6
ENSG00000279020,3
ENSG00000279021,2
ENSG00000279022,7
ENSG00000279023,0
ENSG00000279024,2
ENSG00000279025,1
ENSG00000279026,24
ENSG00000279027,0
ENSG00000279028,0
ENSG00000279029,7
ENSG00000279030,11
ENSG00000279031,9
ENSG00000279032,0
ENSG00000279033,0
ENSG00000279034,0
ENSG00000279035,2
ENSG00000279036,0
