Gene stable ID,002c7ead-0e16-4a3f-ae29-5ffcfdcd2e3a
ENSG00000072501,14688
ENSG00000072506,8382
ENSG00000072518,8379
ENSG00000072571,2139
ENSG00000072609,2786
ENSG00000072657,1
ENSG00000072682,4677
ENSG00000072694,836
ENSG00000072736,3682
ENSG00000072756,1742
ENSG00000072778,9299
ENSG00000072786,1973
ENSG00000072803,2754
ENSG00000072818,584
ENSG00000072832,924
ENSG00000072840,1376
ENSG00000072849,2041
ENSG00000072858,86
ENSG00000072864,3338
ENSG00000072952,234
ENSG00000072954,439
ENSG00000072958,3835
ENSG00000073008,2232
ENSG00000073050,2413
ENSG00000073060,19038
ENSG00000073067,8
ENSG00000073111,7681
ENSG00000073146,42
ENSG00000073150,468
ENSG00000073169,1056
ENSG00000073282,87
ENSG00000073331,1122
ENSG00000073350,6667
ENSG00000073417,3523
ENSG00000073464,1832
ENSG00000073536,1690
ENSG00000073578,6332
ENSG00000073584,4990
ENSG00000073598,4
ENSG00000073605,339
ENSG00000073614,8404
ENSG00000073670,68
ENSG00000073711,1079
ENSG00000073712,5426
ENSG00000073734,1
ENSG00000073737,26
ENSG00000073754,0
ENSG00000073756,276
ENSG00000073792,3740
ENSG00000073803,3747
ENSG00000073849,2086
ENSG00000073861,102
ENSG00000073905,11
ENSG00000073910,722
ENSG00000073921,16049
ENSG00000073969,3261
ENSG00000074047,244
ENSG00000074054,6736
ENSG00000074071,4728
ENSG00000074181,9980
ENSG00000074201,14029
ENSG00000074211,126
ENSG00000074219,5202
ENSG00000074266,2929
ENSG00000074276,10
ENSG00000074317,9
ENSG00000074319,7406
ENSG00000074356,2805
ENSG00000074370,1411
ENSG00000074410,2636
ENSG00000074416,1941
ENSG00000074527,679
ENSG00000074582,2624
ENSG00000074590,1455
ENSG00000074603,2993
ENSG00000074621,1550
ENSG00000074657,7343
ENSG00000074660,394
ENSG00000074695,18006
ENSG00000074696,16968
ENSG00000074706,102
ENSG00000074755,2661
ENSG00000074771,4
ENSG00000074800,162723
ENSG00000074803,5
ENSG00000074842,5994
ENSG00000074855,455
ENSG00000074935,872
ENSG00000074964,2282
ENSG00000074966,27
ENSG00000075035,5
ENSG00000075043,8
ENSG00000075073,96
ENSG00000075089,4039
ENSG00000075131,1521
ENSG00000075142,4868
ENSG00000075151,3487
ENSG00000075188,3894
ENSG00000075213,232
ENSG00000075218,1734
ENSG00000075223,2909
ENSG00000075234,727
ENSG00000075239,3797
ENSG00000075240,1731
ENSG00000075275,2486
ENSG00000075290,10
ENSG00000075292,10119
ENSG00000075303,1382
ENSG00000075336,3241
ENSG00000075340,2917
ENSG00000075388,2
ENSG00000075391,6770
ENSG00000075399,1121
ENSG00000075407,3086
ENSG00000075413,5690
ENSG00000075415,61603
ENSG00000075420,8951
ENSG00000075426,7099
ENSG00000075429,0
ENSG00000075461,270
ENSG00000075539,4913
ENSG00000075568,4376
ENSG00000075618,7571
ENSG00000075624,457936
ENSG00000075643,4002
ENSG00000075651,2233
ENSG00000075673,24
ENSG00000075702,3751
ENSG00000075711,3623
ENSG00000075785,12690
ENSG00000075790,2947
ENSG00000075826,57
ENSG00000075856,3788
ENSG00000075884,239
ENSG00000075886,11
ENSG00000075891,0
ENSG00000075914,5465
ENSG00000075945,2633
ENSG00000075975,3575
ENSG00000076003,6772
ENSG00000076043,2927
ENSG00000076053,1493
ENSG00000076067,1742
ENSG00000076108,7087
ENSG00000076201,10987
ENSG00000076242,9519
ENSG00000076248,7817
ENSG00000076258,143
ENSG00000076321,806
ENSG00000076344,118
ENSG00000076351,935
ENSG00000076356,1038
ENSG00000076382,5739
ENSG00000076513,1824
ENSG00000076554,18486
ENSG00000076555,1004
ENSG00000076604,8261
ENSG00000076641,722
ENSG00000076650,1279
ENSG00000076662,85
ENSG00000076685,2592
ENSG00000076706,5162
ENSG00000076716,1929
ENSG00000076770,1445
ENSG00000076826,3091
ENSG00000076864,2905
ENSG00000076924,8372
ENSG00000076928,5196
ENSG00000076944,4834
ENSG00000076984,4365
ENSG00000077009,1
ENSG00000077044,1979
ENSG00000077063,16
ENSG00000077080,0
ENSG00000077092,498
ENSG00000077097,41131
ENSG00000077147,13088
ENSG00000077150,4998
ENSG00000077152,5161
ENSG00000077157,1563
ENSG00000077232,17458
ENSG00000077235,12387
ENSG00000077238,2273
ENSG00000077254,3765
ENSG00000077264,115
ENSG00000077274,10991
ENSG00000077279,415
ENSG00000077312,7238
ENSG00000077327,4
ENSG00000077348,1760
ENSG00000077380,9179
ENSG00000077420,630
ENSG00000077454,421
ENSG00000077458,2003
ENSG00000077463,1008
ENSG00000077498,1
ENSG00000077514,3747
ENSG00000077522,176
ENSG00000077549,15815
ENSG00000077585,2123
ENSG00000077616,124
ENSG00000077684,2402
ENSG00000077713,2496
ENSG00000077721,5375
ENSG00000077782,6574
ENSG00000077800,2
ENSG00000077935,900
ENSG00000077942,6280
ENSG00000077943,84
ENSG00000077984,274
ENSG00000078018,3473
ENSG00000078043,2680
ENSG00000078053,23
ENSG00000078061,3777
ENSG00000078070,3376
ENSG00000078081,1693
ENSG00000078098,1218
ENSG00000078114,1595
ENSG00000078124,3017
ENSG00000078140,5924
ENSG00000078142,3772
ENSG00000078177,903
ENSG00000078237,429
ENSG00000078246,3336
ENSG00000078269,2370
ENSG00000078295,125
ENSG00000078304,14240
ENSG00000078319,556
ENSG00000078328,1
ENSG00000078369,44572
ENSG00000078399,254
ENSG00000078401,1908
ENSG00000078403,1969
ENSG00000078487,493
ENSG00000078549,31
ENSG00000078579,1
ENSG00000078589,118
ENSG00000078596,471
ENSG00000078618,13864
ENSG00000078668,15665
ENSG00000078674,8619
ENSG00000078687,685
ENSG00000078699,3028
ENSG00000078725,4
ENSG00000078747,10461
ENSG00000078795,9
ENSG00000078804,5466
ENSG00000078808,10964
ENSG00000078814,117
ENSG00000078898,0
ENSG00000078900,42
ENSG00000078902,3847
ENSG00000078967,2459
ENSG00000079101,407
ENSG00000079102,108
ENSG00000079112,14
ENSG00000079134,4095
ENSG00000079150,803
ENSG00000079156,691
ENSG00000079215,1133
ENSG00000079246,46560
ENSG00000079257,640
ENSG00000079263,227
ENSG00000079277,2398
ENSG00000079308,2827
ENSG00000079313,2303
ENSG00000079332,7541
ENSG00000079335,275
ENSG00000079337,131
ENSG00000079385,635
ENSG00000079387,2246
ENSG00000079393,38
ENSG00000079432,3436
ENSG00000079435,108
ENSG00000079459,10257
ENSG00000079462,2387
ENSG00000079482,826
ENSG00000079557,1
ENSG00000079616,7845
ENSG00000079689,0
ENSG00000079691,4215
ENSG00000079739,5527
ENSG00000079785,14173
ENSG00000079805,14140
ENSG00000079819,8138
ENSG00000079841,66
ENSG00000079931,5059
ENSG00000079950,5275
ENSG00000079974,1281
ENSG00000079999,10680
ENSG00000080007,6
ENSG00000080031,58
ENSG00000080166,16
ENSG00000080189,5122
ENSG00000080200,1473
ENSG00000080224,114
ENSG00000080293,0
ENSG00000080298,1050
ENSG00000080345,5725
ENSG00000080371,3237
ENSG00000080493,160
ENSG00000080503,9239
ENSG00000080511,0
ENSG00000080546,1138
ENSG00000080561,686
ENSG00000080572,1
ENSG00000080573,2165
ENSG00000080603,19871
ENSG00000080608,4753
ENSG00000080618,8
ENSG00000080644,48
ENSG00000080709,56
ENSG00000080802,2319
ENSG00000080815,9357
ENSG00000080819,2227
ENSG00000080822,5353
ENSG00000080823,743
ENSG00000080824,316086
ENSG00000080839,5977
ENSG00000080845,12239
ENSG00000080854,1
ENSG00000080910,0
ENSG00000080947,91
ENSG00000080986,6065
ENSG00000081014,1137
ENSG00000081019,1862
ENSG00000081026,1290
ENSG00000081041,145
ENSG00000081051,0
ENSG00000081052,1277
ENSG00000081059,1611
ENSG00000081087,1547
ENSG00000081138,24
ENSG00000081148,22
ENSG00000081154,10440
ENSG00000081177,5287
ENSG00000081181,553
ENSG00000081189,911
ENSG00000081237,3000
ENSG00000081248,3
ENSG00000081277,29669
ENSG00000081307,2134
ENSG00000081320,2405
ENSG00000081377,1465
ENSG00000081386,1580
ENSG00000081479,18
ENSG00000081665,707
ENSG00000081692,1360
ENSG00000081721,1952
ENSG00000081760,5592
ENSG00000081791,2412
ENSG00000081800,0
ENSG00000081803,1160
ENSG00000081818,46
ENSG00000081842,3
ENSG00000081853,27
ENSG00000081870,1568
ENSG00000081913,2979
ENSG00000081923,2449
ENSG00000081985,379
ENSG00000082014,696
ENSG00000082068,1685
ENSG00000082074,1327
ENSG00000082126,7
ENSG00000082146,1276
ENSG00000082153,26424
ENSG00000082175,15
ENSG00000082196,52
ENSG00000082212,8204
ENSG00000082213,1702
ENSG00000082258,1829
ENSG00000082269,1458
ENSG00000082293,23
ENSG00000082397,690
ENSG00000082438,1500
ENSG00000082458,3260
ENSG00000082482,308
ENSG00000082497,3068
ENSG00000082512,885
ENSG00000082515,2853
ENSG00000082516,7008
ENSG00000082556,603
ENSG00000082641,29150
ENSG00000082684,193
ENSG00000082701,8396
ENSG00000082781,14090
ENSG00000082805,7019
ENSG00000082898,23602
ENSG00000082929,10
ENSG00000082996,2422
ENSG00000083067,7
ENSG00000083093,1217
ENSG00000083097,2047
ENSG00000083099,4086
ENSG00000083123,1476
ENSG00000083168,5655
ENSG00000083223,3121
ENSG00000083290,3277
ENSG00000083307,4268
ENSG00000083312,11106
ENSG00000083444,28906
ENSG00000083454,59
ENSG00000083457,1108
ENSG00000083520,3032
ENSG00000083535,588
ENSG00000083544,1208
ENSG00000083622,0
ENSG00000083635,1082
ENSG00000083642,3863
ENSG00000083720,1719
ENSG00000083750,877
ENSG00000083782,11
ENSG00000083799,6742
ENSG00000083807,842
ENSG00000083812,781
ENSG00000083814,411
ENSG00000083817,690
ENSG00000083828,906
ENSG00000083838,813
ENSG00000083844,2968
ENSG00000083845,78599
ENSG00000083857,12226
ENSG00000083896,7845
ENSG00000083937,4085
ENSG00000084070,2791
ENSG00000084072,6720
ENSG00000084073,7892
ENSG00000084090,14412
ENSG00000084092,4341
ENSG00000084093,4123
ENSG00000084110,16
ENSG00000084112,3239
ENSG00000084207,33681
ENSG00000084234,31020
ENSG00000084444,552
ENSG00000084453,52
ENSG00000084463,13119
ENSG00000084623,32351
ENSG00000084628,162
ENSG00000084636,3859
ENSG00000084652,10511
ENSG00000084674,1
ENSG00000084676,4073
ENSG00000084693,8231
ENSG00000084710,1075
ENSG00000084731,3186
ENSG00000084733,15430
ENSG00000084734,6
ENSG00000084754,20668
ENSG00000084764,624
ENSG00000084774,12192
ENSG00000085063,64255
ENSG00000085117,3559
ENSG00000085185,2047
ENSG00000085224,6835
ENSG00000085231,986
ENSG00000085265,315
ENSG00000085274,1530
ENSG00000085276,266
ENSG00000085365,3510
ENSG00000085377,7824
ENSG00000085382,1417
ENSG00000085415,12972
ENSG00000085433,1453
ENSG00000085449,4251
ENSG00000085465,102
ENSG00000085491,5687
ENSG00000085511,3013
ENSG00000085514,374
ENSG00000085552,3097
ENSG00000085563,66
ENSG00000085644,2232
ENSG00000085662,8948
ENSG00000085719,15678
ENSG00000085721,3606
ENSG00000085733,16795
ENSG00000085741,118
ENSG00000085760,9627
ENSG00000085788,3130
ENSG00000085831,1831
ENSG00000085832,5427
ENSG00000085840,1631
ENSG00000085871,1008
ENSG00000085872,3626
ENSG00000085978,3012
ENSG00000085982,3711
ENSG00000085998,7604
ENSG00000085999,1621
ENSG00000086015,11707
ENSG00000086061,20943
ENSG00000086062,9870
ENSG00000086065,3317
ENSG00000086102,2759
ENSG00000086159,12
ENSG00000086189,2400
ENSG00000086200,2381
ENSG00000086205,316
ENSG00000086232,21484
ENSG00000086288,8
ENSG00000086289,1591
ENSG00000086300,1928
ENSG00000086475,9522
ENSG00000086504,6521
ENSG00000086506,27
ENSG00000086544,2568
ENSG00000086548,5
ENSG00000086570,1020
ENSG00000086589,7033
ENSG00000086598,17136
ENSG00000086619,391
ENSG00000086666,4891
ENSG00000086696,8
ENSG00000086712,7445
ENSG00000086717,277
ENSG00000086730,642
ENSG00000086758,40203
ENSG00000086827,1765
ENSG00000086848,533
ENSG00000086967,16
ENSG00000086991,237
ENSG00000087008,1127
ENSG00000087053,6976
ENSG00000087074,6461
ENSG00000087076,152
ENSG00000087077,4449
ENSG00000087085,46
ENSG00000087086,93191
ENSG00000087087,9634
ENSG00000087088,4524
ENSG00000087095,1968
ENSG00000087111,6507
ENSG00000087116,4001
ENSG00000087128,13
ENSG00000087152,5765
ENSG00000087157,1736
ENSG00000087191,13119
ENSG00000087206,2455
ENSG00000087237,51
ENSG00000087245,21726
ENSG00000087250,85
ENSG00000087253,1522
ENSG00000087258,64
ENSG00000087263,6303
ENSG00000087266,3952
ENSG00000087269,4743
ENSG00000087274,9060
ENSG00000087299,1830
ENSG00000087301,1742
ENSG00000087302,15296
ENSG00000087303,812
ENSG00000087338,2847
ENSG00000087365,28602
ENSG00000087448,3279
ENSG00000087460,114728
ENSG00000087470,11570
ENSG00000087494,112
ENSG00000087495,45
ENSG00000087502,5547
ENSG00000087510,7995
ENSG00000087586,3900
ENSG00000087589,61
ENSG00000087842,2786
ENSG00000087884,823
ENSG00000087903,482
ENSG00000087995,2414
ENSG00000088002,107
ENSG00000088035,1412
ENSG00000088038,6173
ENSG00000088053,11
ENSG00000088179,1771
ENSG00000088205,14635
ENSG00000088247,17206
ENSG00000088256,4701
ENSG00000088280,1249
ENSG00000088298,5113
ENSG00000088305,1378
ENSG00000088320,486
ENSG00000088325,17525
ENSG00000088340,134
ENSG00000088356,3446
ENSG00000088367,7210
ENSG00000088386,155
ENSG00000088387,3815
ENSG00000088448,3086
ENSG00000088451,897
ENSG00000088538,533
ENSG00000088543,223
ENSG00000088682,6355
ENSG00000088726,208
ENSG00000088727,1259
ENSG00000088756,501
ENSG00000088766,4192
ENSG00000088782,0
ENSG00000088808,3317
ENSG00000088812,8573
ENSG00000088826,3781
ENSG00000088827,355
ENSG00000088832,13061
ENSG00000088833,4897
ENSG00000088836,494
ENSG00000088854,1357
ENSG00000088876,859
ENSG00000088881,108
ENSG00000088882,709
ENSG00000088888,8534
ENSG00000088899,1742
ENSG00000088926,2
ENSG00000088930,13054
ENSG00000088970,1064
ENSG00000088986,17233
ENSG00000088992,61
ENSG00000089006,11859
ENSG00000089009,45238
ENSG00000089012,160
ENSG00000089022,2248
ENSG00000089041,272
ENSG00000089048,2985
ENSG00000089050,3368
ENSG00000089053,5203
ENSG00000089057,4288
ENSG00000089060,1238
ENSG00000089063,7168
ENSG00000089091,474
ENSG00000089094,2508
ENSG00000089101,24
ENSG00000089116,5
ENSG00000089123,978
ENSG00000089127,744
ENSG00000089154,11484
ENSG00000089157,119138
ENSG00000089159,5598
ENSG00000089163,27
ENSG00000089169,15
ENSG00000089177,1344
ENSG00000089195,3386
ENSG00000089199,9
ENSG00000089220,17125
ENSG00000089225,45
ENSG00000089234,1877
ENSG00000089248,8014
ENSG00000089250,3
ENSG00000089280,37673
ENSG00000089289,4643
ENSG00000089327,9820
ENSG00000089335,3618
ENSG00000089351,8983
ENSG00000089356,11701
ENSG00000089472,2502
ENSG00000089486,3193
ENSG00000089505,102
ENSG00000089558,11
ENSG00000089597,53832
ENSG00000089639,1371
ENSG00000089682,898
ENSG00000089685,11304
ENSG00000089692,284
ENSG00000089693,19216
ENSG00000089723,417
ENSG00000089737,13406
ENSG00000089775,1645
ENSG00000089818,2290
ENSG00000089820,1816
ENSG00000089847,8
ENSG00000089876,2345
ENSG00000089902,7218
ENSG00000089916,3285
ENSG00000090006,1120
ENSG00000090013,1248
ENSG00000090020,4276
ENSG00000090054,4964
ENSG00000090060,24492
ENSG00000090061,1390
ENSG00000090097,1660
ENSG00000090104,605
ENSG00000090238,1502
ENSG00000090263,4563
ENSG00000090266,8801
ENSG00000090273,17161
ENSG00000090316,3752
ENSG00000090339,3664
ENSG00000090372,5315
ENSG00000090376,788
ENSG00000090382,16372
ENSG00000090402,0
ENSG00000090432,2048
ENSG00000090447,2514
ENSG00000090470,3836
ENSG00000090487,12481
ENSG00000090512,2
ENSG00000090520,6203
ENSG00000090530,401
ENSG00000090534,5
ENSG00000090539,115
ENSG00000090554,49
ENSG00000090565,4567
ENSG00000090581,3470
ENSG00000090612,2534
ENSG00000090615,10448
ENSG00000090621,23843
ENSG00000090659,315
ENSG00000090661,1026
ENSG00000090674,1508
ENSG00000090686,7743
ENSG00000090776,1623
ENSG00000090857,11354
ENSG00000090861,25705
ENSG00000090863,27072
ENSG00000090889,6514
ENSG00000090905,3961
ENSG00000090924,1394
ENSG00000090932,133
ENSG00000090971,1642
ENSG00000090975,720
ENSG00000090989,3512
ENSG00000091009,2020
ENSG00000091010,2
ENSG00000091039,6280
ENSG00000091073,2097
ENSG00000091106,96
ENSG00000091127,2549
ENSG00000091128,4
ENSG00000091129,106
ENSG00000091136,7247
ENSG00000091137,37
ENSG00000091138,0
ENSG00000091140,5322
ENSG00000091157,2052
ENSG00000091164,11097
ENSG00000091181,9
ENSG00000091262,17
ENSG00000091317,19225
ENSG00000091409,21550
ENSG00000091428,803
ENSG00000091436,6360
ENSG00000091482,19
ENSG00000091483,11019
ENSG00000091490,3890
ENSG00000091513,636
ENSG00000091527,9616
ENSG00000091536,89
ENSG00000091542,5191
ENSG00000091583,0
ENSG00000091592,2189
ENSG00000091622,456
ENSG00000091640,1965
ENSG00000091651,2734
ENSG00000091656,505
ENSG00000091664,0
ENSG00000091704,2
ENSG00000091732,1945
ENSG00000091831,93
ENSG00000091844,82
ENSG00000091879,320
ENSG00000091947,2302
ENSG00000091972,591
ENSG00000091986,3798
ENSG00000092009,6
ENSG00000092010,10306
ENSG00000092020,1971
ENSG00000092036,1984
ENSG00000092051,17
ENSG00000092054,17
ENSG00000092067,3
ENSG00000092068,1011
ENSG00000092094,2938
ENSG00000092096,1619
ENSG00000092098,2369
ENSG00000092108,5403
ENSG00000092140,3726
ENSG00000092148,14586
ENSG00000092199,47440
ENSG00000092200,48
ENSG00000092201,27482
ENSG00000092203,8205
ENSG00000092208,1787
ENSG00000092295,140
ENSG00000092330,3037
ENSG00000092345,4
ENSG00000092377,0
ENSG00000092421,1217
ENSG00000092439,3969
ENSG00000092445,1027
ENSG00000092470,1328
ENSG00000092529,18
ENSG00000092531,2330
ENSG00000092607,157
ENSG00000092621,17484
ENSG00000092758,7689
ENSG00000092820,49725
ENSG00000092841,34731
ENSG00000092847,7902
ENSG00000092850,58
ENSG00000092853,2846
ENSG00000092871,1615
ENSG00000092929,6561
ENSG00000092931,1689
ENSG00000092964,16329
ENSG00000092969,516
ENSG00000092978,973
ENSG00000093000,4357
ENSG00000093009,4243
ENSG00000093010,11699
ENSG00000093072,2825
ENSG00000093100,7
ENSG00000093134,152
ENSG00000093144,5833
ENSG00000093167,8958
ENSG00000093183,10028
ENSG00000093217,2137
ENSG00000094631,4654
ENSG00000094661,0
ENSG00000094755,40514
ENSG00000094796,1
ENSG00000094804,4157
ENSG00000094841,744
ENSG00000094880,3187
ENSG00000094914,2449
ENSG00000094916,14888
ENSG00000094963,800
ENSG00000094975,2838
ENSG00000095002,8997
ENSG00000095015,1422
ENSG00000095059,5407
ENSG00000095066,2979
ENSG00000095110,2
ENSG00000095139,9923
ENSG00000095203,3363
ENSG00000095209,1657
ENSG00000095261,6440
ENSG00000095303,1238
ENSG00000095319,7288
ENSG00000095321,1011
ENSG00000095370,529
ENSG00000095380,5160
ENSG00000095383,832
ENSG00000095397,1391
ENSG00000095464,9
ENSG00000095485,2039
ENSG00000095539,430
ENSG00000095564,2324
ENSG00000095574,1123
ENSG00000095585,230
ENSG00000095587,6
ENSG00000095596,6
ENSG00000095627,10
ENSG00000095637,880
ENSG00000095713,34
ENSG00000095739,1573
ENSG00000095752,66
ENSG00000095777,102
ENSG00000095787,9668
ENSG00000095794,1258
ENSG00000095906,4615
ENSG00000095917,1103
ENSG00000095932,63
ENSG00000095951,4086
ENSG00000095970,178
ENSG00000095981,3
ENSG00000096006,3
ENSG00000096060,5433
ENSG00000096063,16100
ENSG00000096070,4490
ENSG00000096080,2152
ENSG00000096088,0
ENSG00000096092,2691
ENSG00000096093,736
ENSG00000096264,1
ENSG00000096384,264185
ENSG00000096395,1
ENSG00000096401,8049
ENSG00000096433,15943
ENSG00000096654,1954
ENSG00000096696,104300
ENSG00000096717,1375
ENSG00000096746,11878
ENSG00000096872,65
ENSG00000096968,933
ENSG00000096996,273
ENSG00000097007,5239
ENSG00000097021,3660
ENSG00000097033,7270
ENSG00000097046,1198
ENSG00000097096,481
ENSG00000099139,555
ENSG00000099194,62843
ENSG00000099203,1975
ENSG00000099204,9189
ENSG00000099219,5115
ENSG00000099246,4512
ENSG00000099250,3018
ENSG00000099251,17
ENSG00000099256,1731
ENSG00000099260,909
ENSG00000099282,1101
ENSG00000099284,1500
ENSG00000099290,2901
ENSG00000099308,554
ENSG00000099326,706
ENSG00000099330,269
ENSG00000099331,4290
ENSG00000099337,833
ENSG00000099338,87
ENSG00000099341,22769
ENSG00000099364,2899
ENSG00000099365,46
ENSG00000099377,486
ENSG00000099381,4166
ENSG00000099385,4839
ENSG00000099399,2
ENSG00000099617,0
ENSG00000099622,6454
ENSG00000099624,4394
ENSG00000099625,124
ENSG00000099715,3
ENSG00000099721,0
ENSG00000099725,0
ENSG00000099769,13
ENSG00000099783,26681
ENSG00000099785,2256
ENSG00000099795,4210
ENSG00000099797,7057
ENSG00000099800,6432
ENSG00000099804,4618
ENSG00000099810,229
ENSG00000099812,560
ENSG00000099814,7231
ENSG00000099817,11389
ENSG00000099821,3235
ENSG00000099822,76
ENSG00000099834,32
ENSG00000099840,50
ENSG00000099849,1853
ENSG00000099860,1485
ENSG00000099864,80
ENSG00000099866,8
ENSG00000099869,3
ENSG00000099875,12165
ENSG00000099889,1567
ENSG00000099899,3058
ENSG00000099901,14788
ENSG00000099904,3176
ENSG00000099910,2153
ENSG00000099917,7441
ENSG00000099937,5
ENSG00000099940,3972
ENSG00000099942,9712
ENSG00000099949,4826
ENSG00000099953,2073
ENSG00000099954,26
ENSG00000099956,11788
ENSG00000099957,3
ENSG00000099958,701
ENSG00000099960,216
ENSG00000099968,5495
ENSG00000099974,325
ENSG00000099977,3221
ENSG00000099984,0
ENSG00000099985,152
ENSG00000099991,7782
ENSG00000099992,1608
ENSG00000099994,3617
ENSG00000099995,17379
ENSG00000099998,1610
ENSG00000099999,1442
ENSG00000100003,1624
ENSG00000100012,1
ENSG00000100014,4364
ENSG00000100023,3601
ENSG00000100024,10
ENSG00000100027,665
ENSG00000100028,13846
ENSG00000100029,16099
ENSG00000100030,19390
ENSG00000100031,2163
ENSG00000100033,46
ENSG00000100034,2793
ENSG00000100036,331
ENSG00000100038,56
ENSG00000100053,10
ENSG00000100055,685
ENSG00000100056,2169
ENSG00000100058,1077
ENSG00000100060,390
ENSG00000100065,1099
ENSG00000100068,300
ENSG00000100075,7066
ENSG00000100077,2972
ENSG00000100078,30
ENSG00000100079,66
ENSG00000100083,5172
ENSG00000100084,2371
ENSG00000100092,2660
ENSG00000100095,4
ENSG00000100097,43892
ENSG00000100099,3947
ENSG00000100100,1647
ENSG00000100101,2
ENSG00000100104,1937
