Gene stable ID,bd031420-47b0-430e-acab-b7d411089b98
ENSG00000072657,38
ENSG00000072682,3028
ENSG00000072694,778
ENSG00000072736,1720
ENSG00000072756,1924
ENSG00000072778,8895
ENSG00000072786,1842
ENSG00000072803,3706
ENSG00000072818,498
ENSG00000072832,413
ENSG00000072840,907
ENSG00000072849,2565
ENSG00000072858,3124
ENSG00000072864,1641
ENSG00000072952,889
ENSG00000072954,286
ENSG00000072958,2393
ENSG00000073008,2706
ENSG00000073050,1964
ENSG00000073060,3584
ENSG00000073067,4
ENSG00000073111,2502
ENSG00000073146,15
ENSG00000073150,160
ENSG00000073169,1251
ENSG00000073282,569
ENSG00000073331,1042
ENSG00000073350,4327
ENSG00000073417,2115
ENSG00000073464,561
ENSG00000073536,708
ENSG00000073578,10835
ENSG00000073584,4151
ENSG00000073598,1
ENSG00000073605,372
ENSG00000073614,7242
ENSG00000073670,28
ENSG00000073711,1281
ENSG00000073712,2784
ENSG00000073734,0
ENSG00000073737,72
ENSG00000073754,0
ENSG00000073756,111
ENSG00000073792,116
ENSG00000073803,10738
ENSG00000073849,14355
ENSG00000073861,96
ENSG00000073905,11
ENSG00000073910,1936
ENSG00000073921,17213
ENSG00000073969,3234
ENSG00000074047,211
ENSG00000074054,4843
ENSG00000074071,2269
ENSG00000074181,10237
ENSG00000074201,8763
ENSG00000074211,1041
ENSG00000074219,6137
ENSG00000074266,2396
ENSG00000074276,34
ENSG00000074317,34
ENSG00000074319,2740
ENSG00000074356,2918
ENSG00000074370,1510
ENSG00000074410,14290
ENSG00000074416,1897
ENSG00000074527,4080
ENSG00000074582,1564
ENSG00000074590,1428
ENSG00000074603,3927
ENSG00000074621,844
ENSG00000074657,3770
ENSG00000074660,333
ENSG00000074695,10868
ENSG00000074696,17410
ENSG00000074706,335
ENSG00000074755,3465
ENSG00000074771,1
ENSG00000074800,83592
ENSG00000074803,1532
ENSG00000074842,4936
ENSG00000074855,839
ENSG00000074935,510
ENSG00000074964,1982
ENSG00000074966,33
ENSG00000075035,15
ENSG00000075043,7
ENSG00000075073,58
ENSG00000075089,2140
ENSG00000075131,614
ENSG00000075142,4287
ENSG00000075151,6156
ENSG00000075188,1314
ENSG00000075213,101
ENSG00000075218,1963
ENSG00000075223,6334
ENSG00000075234,2881
ENSG00000075239,3382
ENSG00000075240,3784
ENSG00000075275,2263
ENSG00000075290,10
ENSG00000075292,12766
ENSG00000075303,783
ENSG00000075336,753
ENSG00000075340,170
ENSG00000075388,0
ENSG00000075391,2050
ENSG00000075399,370
ENSG00000075407,1867
ENSG00000075413,4752
ENSG00000075415,17538
ENSG00000075420,9595
ENSG00000075426,8098
ENSG00000075429,1
ENSG00000075461,4915
ENSG00000075539,4535
ENSG00000075568,6629
ENSG00000075618,2950
ENSG00000075624,457455
ENSG00000075643,445
ENSG00000075651,842
ENSG00000075673,33
ENSG00000075702,633
ENSG00000075711,18646
ENSG00000075785,15357
ENSG00000075790,7202
ENSG00000075826,251
ENSG00000075856,3018
ENSG00000075884,1423
ENSG00000075886,18
ENSG00000075891,69
ENSG00000075914,2089
ENSG00000075945,3296
ENSG00000075975,2794
ENSG00000076003,7740
ENSG00000076043,5572
ENSG00000076053,1770
ENSG00000076067,2440
ENSG00000076108,7558
ENSG00000076201,4419
ENSG00000076242,5640
ENSG00000076248,3491
ENSG00000076258,191
ENSG00000076321,1468
ENSG00000076344,183
ENSG00000076351,425
ENSG00000076356,762
ENSG00000076382,6332
ENSG00000076513,4213
ENSG00000076554,13494
ENSG00000076555,844
ENSG00000076604,9347
ENSG00000076641,816
ENSG00000076650,843
ENSG00000076662,92
ENSG00000076685,1787
ENSG00000076706,6351
ENSG00000076716,9045
ENSG00000076770,348
ENSG00000076826,760
ENSG00000076864,12356
ENSG00000076924,1818
ENSG00000076928,3567
ENSG00000076944,1747
ENSG00000076984,1074
ENSG00000077009,0
ENSG00000077044,5253
ENSG00000077063,63
ENSG00000077080,3
ENSG00000077092,295
ENSG00000077097,22110
ENSG00000077147,22276
ENSG00000077150,1770
ENSG00000077152,1858
ENSG00000077157,2120
ENSG00000077232,14105
ENSG00000077235,10788
ENSG00000077238,2131
ENSG00000077254,3991
ENSG00000077264,87
ENSG00000077274,67
ENSG00000077279,3
ENSG00000077312,3663
ENSG00000077327,9
ENSG00000077348,1966
ENSG00000077380,9181
ENSG00000077420,1156
ENSG00000077454,815
ENSG00000077458,1813
ENSG00000077463,832
ENSG00000077498,0
ENSG00000077514,2128
ENSG00000077522,1270
ENSG00000077549,17465
ENSG00000077585,15640
ENSG00000077616,81
ENSG00000077684,1455
ENSG00000077713,1923
ENSG00000077721,7491
ENSG00000077782,3750
ENSG00000077800,0
ENSG00000077935,125
ENSG00000077942,7061
ENSG00000077943,208
ENSG00000077984,371
ENSG00000078018,229
ENSG00000078043,1859
ENSG00000078053,89
ENSG00000078061,4678
ENSG00000078070,13573
ENSG00000078081,1053
ENSG00000078098,2811
ENSG00000078114,3674
ENSG00000078124,1733
ENSG00000078140,8781
ENSG00000078142,3061
ENSG00000078177,1519
ENSG00000078237,1716
ENSG00000078246,1894
ENSG00000078269,5663
ENSG00000078295,133
ENSG00000078304,8450
ENSG00000078319,575
ENSG00000078328,1
ENSG00000078369,33125
ENSG00000078399,122
ENSG00000078401,497
ENSG00000078403,1562
ENSG00000078487,414
ENSG00000078549,68
ENSG00000078579,5
ENSG00000078589,150
ENSG00000078596,734
ENSG00000078618,8757
ENSG00000078668,6170
ENSG00000078674,4994
ENSG00000078687,2791
ENSG00000078699,1917
ENSG00000078725,51
ENSG00000078747,3934
ENSG00000078795,10
ENSG00000078804,4841
ENSG00000078808,7107
ENSG00000078814,41
ENSG00000078898,93
ENSG00000078900,108
ENSG00000078902,2895
ENSG00000078967,1212
ENSG00000079101,216
ENSG00000079102,286
ENSG00000079112,39
ENSG00000079134,1142
ENSG00000079150,761
ENSG00000079156,192
ENSG00000079215,1060
ENSG00000079246,44071
ENSG00000079257,758
ENSG00000079263,301
ENSG00000079277,1328
ENSG00000079308,6937
ENSG00000079313,1248
ENSG00000079332,10366
ENSG00000079335,266
ENSG00000079337,526
ENSG00000079385,1966
ENSG00000079387,1965
ENSG00000079393,2
ENSG00000079432,4204
ENSG00000079435,1443
ENSG00000079459,18745
ENSG00000079462,6296
ENSG00000079482,1027
ENSG00000079557,0
ENSG00000079616,5814
ENSG00000079689,56
ENSG00000079691,5068
ENSG00000079739,1934
ENSG00000079785,9116
ENSG00000079805,6895
ENSG00000079819,3035
ENSG00000079841,11
ENSG00000079931,270
ENSG00000079950,2686
ENSG00000079974,2134
ENSG00000079999,1925
ENSG00000080007,3
ENSG00000080031,13
ENSG00000080166,4
ENSG00000080189,3540
ENSG00000080200,785
ENSG00000080224,5
ENSG00000080293,5
ENSG00000080298,180
ENSG00000080345,5185
ENSG00000080371,4643
ENSG00000080493,58
ENSG00000080503,5443
ENSG00000080511,1
ENSG00000080546,2250
ENSG00000080561,711
ENSG00000080572,0
ENSG00000080573,1813
ENSG00000080603,11701
ENSG00000080608,1221
ENSG00000080618,2
ENSG00000080644,32
ENSG00000080709,54
ENSG00000080802,1496
ENSG00000080815,6016
ENSG00000080819,1017
ENSG00000080822,3118
ENSG00000080823,400
ENSG00000080824,102424
ENSG00000080839,1981
ENSG00000080845,5816
ENSG00000080854,211
ENSG00000080910,0
ENSG00000080947,157
ENSG00000080986,662
ENSG00000081014,977
ENSG00000081019,1058
ENSG00000081026,4666
ENSG00000081041,222
ENSG00000081051,40
ENSG00000081052,137
ENSG00000081059,1220
ENSG00000081087,11244
ENSG00000081138,1
ENSG00000081148,44
ENSG00000081154,13354
ENSG00000081177,2482
ENSG00000081181,286
ENSG00000081189,1274
ENSG00000081237,3249
ENSG00000081248,13
ENSG00000081277,1312
ENSG00000081307,2481
ENSG00000081320,4363
ENSG00000081377,1565
ENSG00000081386,1730
ENSG00000081479,47
ENSG00000081665,2382
ENSG00000081692,1187
ENSG00000081721,1679
ENSG00000081760,3687
ENSG00000081791,2795
ENSG00000081800,0
ENSG00000081803,5964
ENSG00000081818,202
ENSG00000081842,10
ENSG00000081853,59
ENSG00000081870,1108
ENSG00000081913,746
ENSG00000081923,6664
ENSG00000081985,50
ENSG00000082014,1395
ENSG00000082068,2585
ENSG00000082074,1853
ENSG00000082126,8
ENSG00000082146,1592
ENSG00000082153,19495
ENSG00000082175,115
ENSG00000082196,471
ENSG00000082212,2877
ENSG00000082213,6063
ENSG00000082258,3901
ENSG00000082269,311
ENSG00000082293,5
ENSG00000082397,1499
ENSG00000082438,3157
ENSG00000082458,6081
ENSG00000082482,272
ENSG00000082497,6312
ENSG00000082512,3689
ENSG00000082515,1416
ENSG00000082516,1325
ENSG00000082556,2
ENSG00000082641,10038
ENSG00000082684,117
ENSG00000082701,8970
ENSG00000082781,7986
ENSG00000082805,3968
ENSG00000082898,17708
ENSG00000082929,0
ENSG00000082996,2080
ENSG00000083067,16
ENSG00000083093,871
ENSG00000083097,1201
ENSG00000083099,2300
ENSG00000083123,1159
ENSG00000083168,5826
ENSG00000083223,3035
ENSG00000083290,1033
ENSG00000083307,25926
ENSG00000083312,9371
ENSG00000083444,7688
ENSG00000083454,60
ENSG00000083457,1188
ENSG00000083520,3963
ENSG00000083535,1715
ENSG00000083544,1694
ENSG00000083622,0
ENSG00000083635,1167
ENSG00000083642,3707
ENSG00000083720,1798
ENSG00000083750,434
ENSG00000083782,263
ENSG00000083799,3763
ENSG00000083807,119
ENSG00000083812,622
ENSG00000083814,326
ENSG00000083817,519
ENSG00000083828,665
ENSG00000083838,388
ENSG00000083844,3853
ENSG00000083845,35342
ENSG00000083857,7264
ENSG00000083896,8026
ENSG00000083937,5511
ENSG00000084070,3496
ENSG00000084072,2643
ENSG00000084073,5245
ENSG00000084090,17914
ENSG00000084092,2446
ENSG00000084093,5371
ENSG00000084110,193
ENSG00000084112,3490
ENSG00000084207,5954
ENSG00000084234,88182
ENSG00000084444,4898
ENSG00000084453,3
ENSG00000084463,9506
ENSG00000084623,13039
ENSG00000084628,740
ENSG00000084636,1809
ENSG00000084652,4353
ENSG00000084674,14
ENSG00000084676,6707
ENSG00000084693,2025
ENSG00000084710,266
ENSG00000084731,806
ENSG00000084733,16890
ENSG00000084734,62
ENSG00000084754,14845
ENSG00000084764,937
ENSG00000084774,2326
ENSG00000085063,15295
ENSG00000085117,2051
ENSG00000085185,1092
ENSG00000085224,5459
ENSG00000085231,1139
ENSG00000085265,257
ENSG00000085274,1706
ENSG00000085276,1575
ENSG00000085365,5446
ENSG00000085377,2279
ENSG00000085382,527
ENSG00000085415,2359
ENSG00000085433,877
ENSG00000085449,4988
ENSG00000085465,88
ENSG00000085491,1837
ENSG00000085511,1672
ENSG00000085514,560
ENSG00000085552,1261
ENSG00000085563,209
ENSG00000085644,1291
ENSG00000085662,1402
ENSG00000085719,16574
ENSG00000085721,4194
ENSG00000085733,29536
ENSG00000085741,98
ENSG00000085760,5686
ENSG00000085788,2222
ENSG00000085831,3918
ENSG00000085832,5608
ENSG00000085840,225
ENSG00000085871,1201
ENSG00000085872,1739
ENSG00000085978,6407
ENSG00000085982,3234
ENSG00000085998,2703
ENSG00000085999,458
ENSG00000086015,3315
ENSG00000086061,17178
ENSG00000086062,19643
ENSG00000086065,6418
ENSG00000086102,3651
ENSG00000086159,17
ENSG00000086189,1394
ENSG00000086200,1545
ENSG00000086205,95
ENSG00000086232,16610
ENSG00000086288,22
ENSG00000086289,485
ENSG00000086300,2001
ENSG00000086475,4738
ENSG00000086504,2129
ENSG00000086506,0
ENSG00000086544,1280
ENSG00000086548,290
ENSG00000086570,218
ENSG00000086589,3052
ENSG00000086598,35098
ENSG00000086619,2528
ENSG00000086666,6878
ENSG00000086696,89
ENSG00000086712,3061
ENSG00000086717,230
ENSG00000086730,545
ENSG00000086758,19791
ENSG00000086827,2534
ENSG00000086848,678
ENSG00000086967,23
ENSG00000086991,943
ENSG00000087008,1740
ENSG00000087053,5148
ENSG00000087074,2197
ENSG00000087076,207
ENSG00000087077,3652
ENSG00000087085,56
ENSG00000087086,273984
ENSG00000087087,5543
ENSG00000087088,2174
ENSG00000087095,4738
ENSG00000087111,6420
ENSG00000087116,8142
ENSG00000087128,8
ENSG00000087152,3051
ENSG00000087157,1556
ENSG00000087191,8115
ENSG00000087206,1343
ENSG00000087237,53
ENSG00000087245,22263
ENSG00000087250,1
ENSG00000087253,1455
ENSG00000087258,81
ENSG00000087263,3764
ENSG00000087266,2010
ENSG00000087269,1413
ENSG00000087274,5649
ENSG00000087299,826
ENSG00000087301,1097
ENSG00000087302,10238
ENSG00000087303,2159
ENSG00000087338,4513
ENSG00000087365,22095
ENSG00000087448,2283
ENSG00000087460,91422
ENSG00000087470,7633
ENSG00000087494,203
ENSG00000087495,12
ENSG00000087502,4842
ENSG00000087510,2033
ENSG00000087586,1674
ENSG00000087589,95
ENSG00000087842,395
ENSG00000087884,1451
ENSG00000087903,533
ENSG00000087995,1620
ENSG00000088002,1058
ENSG00000088035,834
ENSG00000088038,4162
ENSG00000088053,16
ENSG00000088179,1673
ENSG00000088205,10529
ENSG00000088247,6969
ENSG00000088256,4055
ENSG00000088280,2316
ENSG00000088298,1416
ENSG00000088305,2869
ENSG00000088320,40
ENSG00000088325,7371
ENSG00000088340,225
ENSG00000088356,2375
ENSG00000088367,1856
ENSG00000088386,165
ENSG00000088387,4398
ENSG00000088448,6198
ENSG00000088451,840
ENSG00000088538,44
ENSG00000088543,146
ENSG00000088682,2731
ENSG00000088726,892
ENSG00000088727,622
ENSG00000088756,324
ENSG00000088766,9211
ENSG00000088782,0
ENSG00000088808,1968
ENSG00000088812,2842
ENSG00000088826,583
ENSG00000088827,1049
ENSG00000088832,14279
ENSG00000088833,5067
ENSG00000088836,154
ENSG00000088854,826
ENSG00000088876,679
ENSG00000088881,393
ENSG00000088882,922
ENSG00000088888,4632
ENSG00000088899,352
ENSG00000088926,0
ENSG00000088930,7169
ENSG00000088970,560
ENSG00000088986,11123
ENSG00000088992,182
ENSG00000089006,7139
ENSG00000089009,59772
ENSG00000089012,178
ENSG00000089022,3502
ENSG00000089041,487
ENSG00000089048,1547
ENSG00000089050,1835
ENSG00000089053,9357
ENSG00000089057,1420
ENSG00000089060,1786
ENSG00000089063,15093
ENSG00000089091,307
ENSG00000089094,2451
ENSG00000089101,18
ENSG00000089116,0
ENSG00000089123,518
ENSG00000089127,1838
ENSG00000089154,7075
ENSG00000089157,90377
ENSG00000089159,6954
ENSG00000089163,106
ENSG00000089169,9
ENSG00000089177,2120
ENSG00000089195,4082
ENSG00000089199,7
ENSG00000089220,15107
ENSG00000089225,286
ENSG00000089234,2634
ENSG00000089248,9150
ENSG00000089250,5
ENSG00000089280,16242
ENSG00000089289,3682
ENSG00000089327,2594
ENSG00000089335,2179
ENSG00000089351,4092
ENSG00000089356,2532
ENSG00000089472,1210
ENSG00000089486,690
ENSG00000089505,51
ENSG00000089558,10
ENSG00000089597,21348
ENSG00000089639,1400
ENSG00000089682,891
ENSG00000089685,4762
ENSG00000089692,286
ENSG00000089693,20479
ENSG00000089723,337
ENSG00000089737,10409
ENSG00000089775,847
ENSG00000089818,3838
ENSG00000089820,1127
ENSG00000089847,127
ENSG00000089876,18342
ENSG00000089902,4384
ENSG00000089916,1744
ENSG00000090006,759
ENSG00000090013,7582
ENSG00000090020,4817
ENSG00000090054,6678
ENSG00000090060,20832
ENSG00000090061,972
ENSG00000090097,2516
ENSG00000090104,6479
ENSG00000090238,1383
ENSG00000090263,1488
ENSG00000090266,2767
ENSG00000090273,7120
ENSG00000090316,1708
ENSG00000090339,1740
ENSG00000090372,6700
ENSG00000090376,436
ENSG00000090382,17860
ENSG00000090402,1
ENSG00000090432,1729
ENSG00000090447,541
ENSG00000090470,1294
ENSG00000090487,8280
ENSG00000090512,4
ENSG00000090520,19242
ENSG00000090530,243
ENSG00000090534,197
ENSG00000090539,2672
ENSG00000090554,79
ENSG00000090565,2734
ENSG00000090581,1837
ENSG00000090612,3206
ENSG00000090615,5834
ENSG00000090621,9186
ENSG00000090659,105
ENSG00000090661,5235
ENSG00000090674,839
ENSG00000090686,4553
ENSG00000090776,1497
ENSG00000090857,1071
ENSG00000090861,15096
ENSG00000090863,11556
ENSG00000090889,2897
ENSG00000090905,4932
ENSG00000090924,1536
ENSG00000090932,22
ENSG00000090971,714
ENSG00000090975,352
ENSG00000090989,4459
ENSG00000091009,2107
ENSG00000091010,3
ENSG00000091039,4453
ENSG00000091073,1015
ENSG00000091106,196
ENSG00000091127,1875
ENSG00000091128,15
ENSG00000091129,93
ENSG00000091136,10429
ENSG00000091137,61
ENSG00000091138,28
ENSG00000091140,5376
ENSG00000091157,2173
ENSG00000091164,7326
ENSG00000091181,16
ENSG00000091262,212
ENSG00000091317,12466
ENSG00000091409,4934
ENSG00000091428,511
ENSG00000091436,5171
ENSG00000091482,1
ENSG00000091483,8269
ENSG00000091490,1872
ENSG00000091513,240
ENSG00000091527,11664
ENSG00000091536,61
ENSG00000091542,5824
ENSG00000091583,0
ENSG00000091592,742
ENSG00000091622,454
ENSG00000091640,1488
ENSG00000091651,1415
ENSG00000091656,785
ENSG00000091664,0
ENSG00000091704,5
ENSG00000091732,1122
ENSG00000091831,1093
ENSG00000091844,181
ENSG00000091879,1051
ENSG00000091947,299
ENSG00000091972,634
ENSG00000091986,8198
ENSG00000092009,7
ENSG00000092010,8221
ENSG00000092020,1454
ENSG00000092036,977
ENSG00000092051,23
ENSG00000092054,2
ENSG00000092067,8
ENSG00000092068,9630
ENSG00000092094,1485
ENSG00000092096,568
ENSG00000092098,881
ENSG00000092108,3272
ENSG00000092140,2180
ENSG00000092148,8645
ENSG00000092199,29907
ENSG00000092200,74
ENSG00000092201,9584
ENSG00000092203,5375
ENSG00000092208,719
ENSG00000092295,55
ENSG00000092330,2268
ENSG00000092345,7
ENSG00000092377,0
ENSG00000092421,362
ENSG00000092439,2999
ENSG00000092445,664
ENSG00000092470,806
ENSG00000092529,25
ENSG00000092531,2563
ENSG00000092607,275
ENSG00000092621,7529
ENSG00000092758,297
ENSG00000092820,37576
ENSG00000092841,32506
ENSG00000092847,3947
ENSG00000092850,18
ENSG00000092853,484
ENSG00000092871,1515
ENSG00000092929,732
ENSG00000092931,1840
ENSG00000092964,3786
ENSG00000092969,1437
ENSG00000092978,2045
ENSG00000093000,10812
ENSG00000093009,1449
ENSG00000093010,5329
ENSG00000093072,4054
ENSG00000093100,11
ENSG00000093134,4
ENSG00000093144,906
ENSG00000093167,4194
ENSG00000093183,5319
ENSG00000093217,817
ENSG00000094631,4264
ENSG00000094661,0
ENSG00000094755,685
ENSG00000094796,1
ENSG00000094804,2357
ENSG00000094841,1331
ENSG00000094880,3205
ENSG00000094914,2445
ENSG00000094916,9620
ENSG00000094963,456
ENSG00000094975,14060
ENSG00000095002,3100
ENSG00000095015,5911
ENSG00000095059,1946
ENSG00000095066,764
ENSG00000095110,1
ENSG00000095139,24100
ENSG00000095203,2144
ENSG00000095209,876
ENSG00000095261,6739
ENSG00000095303,828
ENSG00000095319,6166
ENSG00000095321,5215
ENSG00000095370,659
ENSG00000095380,3672
ENSG00000095383,1302
ENSG00000095397,344
ENSG00000095464,19
ENSG00000095485,1981
ENSG00000095539,71
ENSG00000095564,3640
ENSG00000095574,4008
ENSG00000095585,804
ENSG00000095587,75
ENSG00000095596,16
ENSG00000095627,315
ENSG00000095637,2471
ENSG00000095713,20
ENSG00000095739,2831
ENSG00000095752,90
ENSG00000095777,17
ENSG00000095787,8302
ENSG00000095794,1098
ENSG00000095906,1632
ENSG00000095917,27
ENSG00000095932,11
ENSG00000095951,4370
ENSG00000095970,1273
ENSG00000095981,0
ENSG00000096006,234
ENSG00000096060,3724
ENSG00000096063,6019
ENSG00000096070,2306
ENSG00000096080,861
ENSG00000096088,6
ENSG00000096092,1250
ENSG00000096093,671
ENSG00000096264,1
ENSG00000096384,61210
ENSG00000096395,0
ENSG00000096401,2722
ENSG00000096433,5539
ENSG00000096654,1308
ENSG00000096696,44385
ENSG00000096717,2230
ENSG00000096746,8680
ENSG00000096872,856
ENSG00000096968,798
ENSG00000096996,229
ENSG00000097007,8101
ENSG00000097021,2281
ENSG00000097033,5564
ENSG00000097046,783
ENSG00000097096,5502
ENSG00000099139,420
ENSG00000099194,169931
ENSG00000099203,296
ENSG00000099204,11468
ENSG00000099219,7556
ENSG00000099246,6149
ENSG00000099250,4478
ENSG00000099251,118
ENSG00000099256,129
ENSG00000099260,1452
ENSG00000099282,12779
ENSG00000099284,4352
ENSG00000099290,1932
ENSG00000099308,1009
ENSG00000099326,982
ENSG00000099330,1020
ENSG00000099331,5721
ENSG00000099337,789
ENSG00000099338,154
ENSG00000099341,12698
ENSG00000099364,1482
ENSG00000099365,87
ENSG00000099377,790
ENSG00000099381,2472
ENSG00000099385,1682
ENSG00000099399,0
ENSG00000099617,27
ENSG00000099622,10145
ENSG00000099624,1357
ENSG00000099625,100
ENSG00000099715,0
ENSG00000099721,0
ENSG00000099725,0
ENSG00000099769,4
ENSG00000099783,11191
ENSG00000099785,1418
ENSG00000099795,1825
ENSG00000099797,3919
ENSG00000099800,3215
ENSG00000099804,2574
ENSG00000099810,3111
ENSG00000099812,182
ENSG00000099814,3372
ENSG00000099817,7455
ENSG00000099821,2881
ENSG00000099822,345
ENSG00000099834,6
ENSG00000099840,38
ENSG00000099849,773
ENSG00000099860,2929
ENSG00000099864,1438
ENSG00000099866,9
ENSG00000099869,4
ENSG00000099875,11300
ENSG00000099889,890
ENSG00000099899,1188
ENSG00000099901,5087
ENSG00000099904,672
ENSG00000099910,960
ENSG00000099917,5659
ENSG00000099937,4
ENSG00000099940,4660
ENSG00000099942,9493
ENSG00000099949,2392
ENSG00000099953,20917
ENSG00000099954,1154
ENSG00000099956,7601
ENSG00000099957,6
ENSG00000099958,1477
ENSG00000099960,3
ENSG00000099968,4715
ENSG00000099974,164
ENSG00000099977,2555
ENSG00000099984,0
ENSG00000099985,299
ENSG00000099991,5761
ENSG00000099992,1239
ENSG00000099994,34896
ENSG00000099995,7756
ENSG00000099998,2262
ENSG00000099999,897
ENSG00000100003,1066
ENSG00000100012,0
ENSG00000100014,2819
ENSG00000100023,5469
ENSG00000100024,16
ENSG00000100027,733
ENSG00000100028,12687
ENSG00000100029,9983
ENSG00000100030,16525
ENSG00000100031,4826
ENSG00000100033,601
ENSG00000100034,2283
ENSG00000100036,610
ENSG00000100038,53
ENSG00000100053,43
ENSG00000100055,778
ENSG00000100056,851
ENSG00000100058,2163
ENSG00000100060,481
ENSG00000100065,1019
ENSG00000100068,781
ENSG00000100075,6448
ENSG00000100077,2293
ENSG00000100078,316
ENSG00000100079,228
ENSG00000100083,4016
ENSG00000100084,1574
ENSG00000100092,1341
ENSG00000100095,9
ENSG00000100097,24392
ENSG00000100099,3520
ENSG00000100100,1686
ENSG00000100101,9
ENSG00000100104,1872
ENSG00000100105,7979
ENSG00000100106,2305
ENSG00000100109,3478
