Gene stable ID,5a2ae0bd-d23c-4104-a33b-7024cf61b597
ENSG00000229399,11
ENSG00000229400,3
ENSG00000229401,0
ENSG00000229402,0
ENSG00000229403,0
ENSG00000229404,2
ENSG00000229405,0
ENSG00000229406,0
ENSG00000229407,2
ENSG00000229409,0
ENSG00000229413,21
ENSG00000229414,3
ENSG00000229415,1
ENSG00000229416,0
ENSG00000229417,68
ENSG00000229418,0
ENSG00000229419,219
ENSG00000229421,0
ENSG00000229422,4
ENSG00000229423,0
ENSG00000229424,0
ENSG00000229425,15
ENSG00000229427,0
ENSG00000229431,23
ENSG00000229433,0
ENSG00000229434,0
ENSG00000229435,0
ENSG00000229436,8
ENSG00000229437,0
ENSG00000229440,0
ENSG00000229442,1
ENSG00000229443,0
ENSG00000229444,1
ENSG00000229447,9
ENSG00000229452,0
ENSG00000229453,478
ENSG00000229454,0
ENSG00000229455,2
ENSG00000229456,3
ENSG00000229457,0
ENSG00000229458,0
ENSG00000229459,0
ENSG00000229462,0
ENSG00000229463,3
ENSG00000229465,2
ENSG00000229466,0
ENSG00000229468,1
ENSG00000229473,7
ENSG00000229474,21
ENSG00000229477,0
ENSG00000229478,0
ENSG00000229481,32
ENSG00000229483,0
ENSG00000229484,0
ENSG00000229485,0
ENSG00000229486,0
ENSG00000229487,3
ENSG00000229491,1
ENSG00000229492,0
ENSG00000229494,0
ENSG00000229495,0
ENSG00000229497,0
ENSG00000229498,1
ENSG00000229500,0
ENSG00000229502,1
ENSG00000229503,3
ENSG00000229505,0
ENSG00000229508,0
ENSG00000229509,0
ENSG00000229511,0
ENSG00000229512,18
ENSG00000229515,0
ENSG00000229518,0
ENSG00000229519,6
ENSG00000229520,0
ENSG00000229521,2
ENSG00000229522,0
ENSG00000229525,12
ENSG00000229526,0
ENSG00000229528,0
ENSG00000229530,0
ENSG00000229531,1
ENSG00000229532,0
ENSG00000229533,0
ENSG00000229534,3
ENSG00000229536,8
ENSG00000229537,0
ENSG00000229539,57
ENSG00000229541,0
ENSG00000229542,0
ENSG00000229543,0
ENSG00000229544,9
ENSG00000229546,0
ENSG00000229547,0
ENSG00000229549,0
ENSG00000229550,0
ENSG00000229551,0
ENSG00000229553,0
ENSG00000229554,0
ENSG00000229556,1
ENSG00000229557,0
ENSG00000229558,0
ENSG00000229559,0
ENSG00000229560,0
ENSG00000229562,4
ENSG00000229563,0
ENSG00000229565,0
ENSG00000229567,6
ENSG00000229568,0
ENSG00000229569,0
ENSG00000229570,2
ENSG00000229571,0
ENSG00000229572,0
ENSG00000229578,0
ENSG00000229579,0
ENSG00000229582,3
ENSG00000229585,1
ENSG00000229586,0
ENSG00000229587,4
ENSG00000229588,5
ENSG00000229589,41
ENSG00000229590,1
ENSG00000229591,1
ENSG00000229593,0
ENSG00000229594,0
ENSG00000229595,1
ENSG00000229596,0
ENSG00000229598,14
ENSG00000229599,0
ENSG00000229600,0
ENSG00000229601,0
ENSG00000229603,0
ENSG00000229604,10
ENSG00000229605,7
ENSG00000229606,0
ENSG00000229607,1
ENSG00000229608,0
ENSG00000229609,0
ENSG00000229611,1
ENSG00000229612,0
ENSG00000229613,0
ENSG00000229616,0
ENSG00000229618,0
ENSG00000229619,190
ENSG00000229621,1
ENSG00000229622,1
ENSG00000229623,1
ENSG00000229625,0
ENSG00000229626,0
ENSG00000229627,0
ENSG00000229628,9
ENSG00000229629,1
ENSG00000229630,0
ENSG00000229635,2
ENSG00000229636,0
ENSG00000229637,10
ENSG00000229638,122
ENSG00000229639,0
ENSG00000229641,0
ENSG00000229642,1
ENSG00000229643,0
ENSG00000229644,13
ENSG00000229646,1
ENSG00000229647,28
ENSG00000229648,0
ENSG00000229649,1
ENSG00000229652,4
ENSG00000229654,0
ENSG00000229656,6
ENSG00000229657,0
ENSG00000229658,0
ENSG00000229659,34
ENSG00000229660,15
ENSG00000229661,0
ENSG00000229662,0
ENSG00000229663,0
ENSG00000229664,2
ENSG00000229665,0
ENSG00000229666,12
ENSG00000229667,0
ENSG00000229668,0
ENSG00000229670,2
ENSG00000229671,12
ENSG00000229672,0
ENSG00000229673,0
ENSG00000229674,1
ENSG00000229676,8
ENSG00000229677,2
ENSG00000229679,0
ENSG00000229682,0
ENSG00000229686,0
ENSG00000229687,0
ENSG00000229688,0
ENSG00000229689,181
ENSG00000229690,0
ENSG00000229692,46
ENSG00000229693,0
ENSG00000229694,1
ENSG00000229695,0
ENSG00000229696,0
ENSG00000229697,0
ENSG00000229699,0
ENSG00000229700,5
ENSG00000229701,0
ENSG00000229702,0
ENSG00000229703,2
ENSG00000229704,0
ENSG00000229707,0
ENSG00000229708,0
ENSG00000229709,0
ENSG00000229711,0
ENSG00000229713,0
ENSG00000229715,24
ENSG00000229716,1
ENSG00000229717,0
ENSG00000229719,2
ENSG00000229720,13
ENSG00000229721,3
ENSG00000229722,0
ENSG00000229723,0
ENSG00000229724,0
ENSG00000229725,0
ENSG00000229727,2
ENSG00000229728,21
ENSG00000229729,351
ENSG00000229730,0
ENSG00000229731,0
ENSG00000229732,0
ENSG00000229733,0
ENSG00000229735,0
ENSG00000229738,0
ENSG00000229739,7
ENSG00000229740,0
ENSG00000229742,0
ENSG00000229743,0
ENSG00000229744,0
ENSG00000229745,0
ENSG00000229747,0
ENSG00000229749,0
ENSG00000229750,2
ENSG00000229751,3
ENSG00000229752,2
ENSG00000229753,0
ENSG00000229754,9
ENSG00000229755,0
ENSG00000229756,1
ENSG00000229757,0
ENSG00000229758,0
ENSG00000229759,1
ENSG00000229760,0
ENSG00000229761,0
ENSG00000229762,0
ENSG00000229765,1
ENSG00000229766,1
ENSG00000229769,0
ENSG00000229770,0
ENSG00000229771,1
ENSG00000229774,0
ENSG00000229775,0
ENSG00000229776,0
ENSG00000229779,0
ENSG00000229780,6
ENSG00000229781,0
ENSG00000229782,2
ENSG00000229785,1
ENSG00000229786,0
ENSG00000229788,0
ENSG00000229791,0
ENSG00000229792,0
ENSG00000229794,0
ENSG00000229795,3
ENSG00000229797,0
ENSG00000229798,3
ENSG00000229800,2
ENSG00000229805,0
ENSG00000229806,0
ENSG00000229807,1638
ENSG00000229808,15
ENSG00000229809,443
ENSG00000229814,1
ENSG00000229815,0
ENSG00000229816,9
ENSG00000229817,1
ENSG00000229818,0
ENSG00000229820,0
ENSG00000229821,1
ENSG00000229822,0
ENSG00000229824,0
ENSG00000229825,0
ENSG00000229826,0
ENSG00000229827,1
ENSG00000229828,2
ENSG00000229829,0
ENSG00000229830,0
ENSG00000229831,0
ENSG00000229832,5
ENSG00000229833,1142
ENSG00000229834,0
ENSG00000229835,7
ENSG00000229836,28
ENSG00000229839,16
ENSG00000229840,0
ENSG00000229842,0
ENSG00000229846,1
ENSG00000229847,202
ENSG00000229848,35
ENSG00000229849,0
ENSG00000229851,0
ENSG00000229852,149
ENSG00000229853,2
ENSG00000229854,0
ENSG00000229855,1
ENSG00000229857,0
ENSG00000229858,2
ENSG00000229859,0
ENSG00000229862,3
ENSG00000229863,2
ENSG00000229865,0
ENSG00000229867,17
ENSG00000229869,0
ENSG00000229870,7
ENSG00000229871,0
ENSG00000229873,4
ENSG00000229875,1
ENSG00000229876,0
ENSG00000229877,0
ENSG00000229878,0
ENSG00000229880,3
ENSG00000229881,0
ENSG00000229882,0
ENSG00000229885,0
ENSG00000229886,8
ENSG00000229887,3
ENSG00000229890,1
ENSG00000229891,82
ENSG00000229892,0
ENSG00000229893,2
ENSG00000229894,3
ENSG00000229896,3
ENSG00000229897,0
ENSG00000229899,0
ENSG00000229900,0
ENSG00000229901,16
ENSG00000229905,0
ENSG00000229906,0
ENSG00000229907,0
ENSG00000229909,0
ENSG00000229910,0
ENSG00000229911,0
ENSG00000229912,0
ENSG00000229913,0
ENSG00000229914,1
ENSG00000229915,4
ENSG00000229917,2
ENSG00000229918,0
ENSG00000229919,1
ENSG00000229920,0
ENSG00000229921,1
ENSG00000229922,0
ENSG00000229923,0
ENSG00000229924,3
ENSG00000229925,1
ENSG00000229926,1
ENSG00000229927,0
ENSG00000229928,0
ENSG00000229930,1
ENSG00000229931,82
ENSG00000229932,38
ENSG00000229935,0
ENSG00000229937,0
ENSG00000229938,0
ENSG00000229939,58
ENSG00000229940,0
ENSG00000229941,0
ENSG00000229943,0
ENSG00000229944,29
ENSG00000229946,0
ENSG00000229947,0
ENSG00000229948,3
ENSG00000229949,0
ENSG00000229950,37
ENSG00000229951,18
ENSG00000229953,17
ENSG00000229954,3
ENSG00000229955,1
ENSG00000229956,47
ENSG00000229957,0
ENSG00000229960,1
ENSG00000229961,0
ENSG00000229962,0
ENSG00000229964,0
ENSG00000229965,2
ENSG00000229967,4
ENSG00000229968,0
ENSG00000229969,0
ENSG00000229970,2
ENSG00000229971,0
ENSG00000229972,0
ENSG00000229975,0
ENSG00000229976,0
ENSG00000229977,0
ENSG00000229978,0
ENSG00000229979,1
ENSG00000229980,78
ENSG00000229981,1
ENSG00000229982,3
ENSG00000229983,1
ENSG00000229985,2
ENSG00000229986,0
ENSG00000229988,0
ENSG00000229989,2
ENSG00000229990,5
ENSG00000229991,1
ENSG00000229992,0
ENSG00000229994,17
ENSG00000229996,1
ENSG00000229999,4
ENSG00000230000,0
ENSG00000230001,0
ENSG00000230002,17
ENSG00000230003,0
ENSG00000230005,5
ENSG00000230006,24
ENSG00000230009,0
ENSG00000230010,3
ENSG00000230011,0
ENSG00000230013,1
ENSG00000230014,0
ENSG00000230015,0
ENSG00000230018,58
ENSG00000230019,0
ENSG00000230020,0
ENSG00000230021,0
ENSG00000230022,2
ENSG00000230023,1
ENSG00000230024,5
ENSG00000230025,0
ENSG00000230026,8
ENSG00000230027,0
ENSG00000230029,0
ENSG00000230030,0
ENSG00000230031,0
ENSG00000230033,0
ENSG00000230035,1
ENSG00000230037,33
ENSG00000230039,2
ENSG00000230040,0
ENSG00000230042,6
ENSG00000230043,0
ENSG00000230044,0
ENSG00000230045,0
ENSG00000230046,0
ENSG00000230047,0
ENSG00000230051,0
ENSG00000230052,0
ENSG00000230053,1
ENSG00000230054,5
ENSG00000230056,0
ENSG00000230058,0
ENSG00000230061,281
ENSG00000230062,0
ENSG00000230063,1
ENSG00000230064,0
ENSG00000230065,0
ENSG00000230066,0
ENSG00000230067,19
ENSG00000230068,3
ENSG00000230069,22
ENSG00000230071,25
ENSG00000230073,0
ENSG00000230074,51
ENSG00000230076,14
ENSG00000230077,0
ENSG00000230079,2
ENSG00000230080,4
ENSG00000230081,0
ENSG00000230082,78
ENSG00000230083,0
ENSG00000230084,11
ENSG00000230086,0
ENSG00000230087,0
ENSG00000230088,1
ENSG00000230090,1
ENSG00000230091,131
ENSG00000230092,9
ENSG00000230096,0
ENSG00000230097,0
ENSG00000230098,0
ENSG00000230099,4
ENSG00000230100,0
ENSG00000230101,0
ENSG00000230102,38
ENSG00000230104,0
ENSG00000230105,0
ENSG00000230106,0
ENSG00000230107,29
ENSG00000230109,0
ENSG00000230111,0
ENSG00000230112,0
ENSG00000230113,4
ENSG00000230114,0
ENSG00000230115,3
ENSG00000230116,2
ENSG00000230118,1
ENSG00000230119,0
ENSG00000230120,0
ENSG00000230121,0
ENSG00000230122,0
ENSG00000230123,0
ENSG00000230124,2839
ENSG00000230125,0
ENSG00000230126,0
ENSG00000230130,0
ENSG00000230131,5
ENSG00000230132,0
ENSG00000230133,6
ENSG00000230137,0
ENSG00000230138,6
ENSG00000230140,1
ENSG00000230142,0
ENSG00000230146,0
ENSG00000230147,2
ENSG00000230148,132
ENSG00000230149,14
ENSG00000230153,0
ENSG00000230154,1
ENSG00000230155,5
ENSG00000230156,2
ENSG00000230157,1
ENSG00000230158,0
ENSG00000230159,0
ENSG00000230160,4
ENSG00000230161,0
ENSG00000230162,1
ENSG00000230163,83
ENSG00000230164,0
ENSG00000230165,1
ENSG00000230166,0
ENSG00000230169,0
ENSG00000230170,2
ENSG00000230171,0
ENSG00000230172,0
ENSG00000230173,0
ENSG00000230174,0
ENSG00000230175,1
ENSG00000230176,0
ENSG00000230177,35
ENSG00000230178,0
ENSG00000230180,0
ENSG00000230182,0
ENSG00000230183,14
ENSG00000230184,2
ENSG00000230185,11
ENSG00000230186,0
ENSG00000230187,0
ENSG00000230188,5
ENSG00000230189,61
ENSG00000230190,0
ENSG00000230191,2
ENSG00000230192,0
ENSG00000230194,0
ENSG00000230196,0
ENSG00000230197,0
ENSG00000230198,0
ENSG00000230199,15
ENSG00000230201,0
ENSG00000230202,109
ENSG00000230203,2
ENSG00000230204,30
ENSG00000230205,0
ENSG00000230207,40
ENSG00000230208,0
ENSG00000230212,8
ENSG00000230213,0
ENSG00000230214,0
ENSG00000230215,2
ENSG00000230216,19
ENSG00000230219,0
ENSG00000230221,0
ENSG00000230223,0
ENSG00000230224,16
ENSG00000230225,3
ENSG00000230226,0
ENSG00000230227,0
ENSG00000230228,1
ENSG00000230229,0
ENSG00000230231,0
ENSG00000230233,0
ENSG00000230234,0
ENSG00000230237,0
ENSG00000230239,0
ENSG00000230240,0
ENSG00000230241,0
ENSG00000230243,0
ENSG00000230244,1
ENSG00000230245,0
ENSG00000230246,0
ENSG00000230247,0
ENSG00000230248,0
ENSG00000230249,1
ENSG00000230250,0
ENSG00000230251,1
ENSG00000230252,0
ENSG00000230256,0
ENSG00000230257,0
ENSG00000230258,0
ENSG00000230260,0
ENSG00000230261,0
ENSG00000230262,5
ENSG00000230265,0
ENSG00000230266,2
ENSG00000230267,33
ENSG00000230268,0
ENSG00000230269,0
ENSG00000230271,0
ENSG00000230273,1
ENSG00000230274,0
ENSG00000230275,0
ENSG00000230276,0
ENSG00000230280,28
ENSG00000230282,0
ENSG00000230283,0
ENSG00000230284,0
ENSG00000230285,0
ENSG00000230286,0
ENSG00000230287,0
ENSG00000230289,1
ENSG00000230290,3
ENSG00000230291,5
ENSG00000230292,0
ENSG00000230294,0
ENSG00000230295,34
ENSG00000230298,0
ENSG00000230299,3
ENSG00000230300,2
ENSG00000230301,0
ENSG00000230302,0
ENSG00000230303,4
ENSG00000230304,0
ENSG00000230305,1
ENSG00000230306,0
ENSG00000230307,0
ENSG00000230309,0
ENSG00000230310,10
ENSG00000230311,5
ENSG00000230312,1
ENSG00000230313,0
ENSG00000230314,94
ENSG00000230316,1
ENSG00000230317,2
ENSG00000230318,0
ENSG00000230319,17
ENSG00000230320,1
ENSG00000230321,0
ENSG00000230322,1
ENSG00000230323,1
ENSG00000230324,0
ENSG00000230325,14
ENSG00000230326,1
ENSG00000230327,1
ENSG00000230328,0
ENSG00000230330,35
ENSG00000230331,0
ENSG00000230333,58
ENSG00000230335,0
ENSG00000230337,19
ENSG00000230338,0
ENSG00000230339,0
ENSG00000230342,0
ENSG00000230343,0
ENSG00000230345,3
ENSG00000230347,0
ENSG00000230350,0
ENSG00000230352,1
ENSG00000230353,0
ENSG00000230355,1
ENSG00000230356,0
ENSG00000230358,17
ENSG00000230359,19
ENSG00000230360,1
ENSG00000230361,0
ENSG00000230362,14
ENSG00000230364,5
ENSG00000230365,0
ENSG00000230366,6
ENSG00000230368,1
ENSG00000230370,2
ENSG00000230371,1
ENSG00000230372,0
ENSG00000230373,24
ENSG00000230375,0
ENSG00000230376,0
ENSG00000230377,0
ENSG00000230379,0
ENSG00000230381,0
ENSG00000230383,20
ENSG00000230384,0
ENSG00000230385,0
ENSG00000230386,0
ENSG00000230387,10
ENSG00000230390,13
ENSG00000230391,1
ENSG00000230392,3
ENSG00000230393,14
ENSG00000230394,4
ENSG00000230395,1
ENSG00000230397,1
ENSG00000230398,0
ENSG00000230399,1
ENSG00000230400,8
ENSG00000230401,0
ENSG00000230402,0
ENSG00000230403,0
ENSG00000230404,0
ENSG00000230405,0
ENSG00000230406,0
ENSG00000230407,0
ENSG00000230408,0
ENSG00000230409,177
ENSG00000230411,3
ENSG00000230412,0
ENSG00000230415,9
ENSG00000230416,0
ENSG00000230417,3
ENSG00000230418,0
ENSG00000230423,1
ENSG00000230424,10
ENSG00000230425,0
ENSG00000230426,0
ENSG00000230427,3
ENSG00000230428,0
ENSG00000230430,0
ENSG00000230432,2
ENSG00000230433,4
ENSG00000230434,0
ENSG00000230435,9
ENSG00000230437,0
ENSG00000230438,278
ENSG00000230439,2
ENSG00000230440,0
ENSG00000230442,0
ENSG00000230444,0
ENSG00000230445,183
ENSG00000230447,1
ENSG00000230448,8
ENSG00000230449,1
ENSG00000230450,1
ENSG00000230451,0
ENSG00000230452,1
ENSG00000230453,5
ENSG00000230454,22
ENSG00000230457,27
ENSG00000230458,0
ENSG00000230459,1
ENSG00000230461,5
ENSG00000230465,0
ENSG00000230468,0
ENSG00000230469,0
ENSG00000230470,7
ENSG00000230471,0
ENSG00000230472,0
ENSG00000230474,0
ENSG00000230476,0
ENSG00000230477,0
ENSG00000230478,1
ENSG00000230479,81
ENSG00000230480,1
ENSG00000230481,2
ENSG00000230482,4
ENSG00000230483,0
ENSG00000230484,0
ENSG00000230485,0
ENSG00000230487,351
ENSG00000230489,1
ENSG00000230490,57
ENSG00000230491,1
ENSG00000230492,0
ENSG00000230495,7
ENSG00000230496,0
ENSG00000230497,0
ENSG00000230498,10
ENSG00000230499,22
ENSG00000230500,80
ENSG00000230501,5
ENSG00000230502,0
ENSG00000230506,0
ENSG00000230507,1
ENSG00000230508,9
ENSG00000230510,31
ENSG00000230513,68
ENSG00000230515,0
ENSG00000230516,0
ENSG00000230519,10
ENSG00000230520,1
ENSG00000230521,77
ENSG00000230522,0
ENSG00000230523,0
ENSG00000230524,1
ENSG00000230525,0
ENSG00000230526,1
ENSG00000230528,2
ENSG00000230529,0
ENSG00000230530,5
ENSG00000230531,0
ENSG00000230532,0
ENSG00000230533,9
ENSG00000230534,3
ENSG00000230535,1
ENSG00000230536,1
ENSG00000230537,3
ENSG00000230538,2
ENSG00000230539,3
ENSG00000230542,4
ENSG00000230543,0
ENSG00000230546,0
ENSG00000230547,1
ENSG00000230548,0
ENSG00000230549,1
ENSG00000230550,7
ENSG00000230551,1627
ENSG00000230552,23
ENSG00000230555,77
ENSG00000230556,0
ENSG00000230558,0
ENSG00000230559,0
ENSG00000230561,13
ENSG00000230562,3
ENSG00000230563,15
ENSG00000230564,0
ENSG00000230565,47
ENSG00000230568,7
ENSG00000230569,2
ENSG00000230570,0
ENSG00000230571,0
ENSG00000230572,0
ENSG00000230573,0
ENSG00000230575,0
ENSG00000230576,3
ENSG00000230578,0
ENSG00000230580,8
ENSG00000230581,14
ENSG00000230583,9
ENSG00000230584,1
ENSG00000230585,4
ENSG00000230587,10
ENSG00000230589,0
ENSG00000230590,178
ENSG00000230592,1
ENSG00000230593,3
ENSG00000230594,0
ENSG00000230595,0
ENSG00000230596,2
ENSG00000230597,2
ENSG00000230598,0
ENSG00000230599,0
ENSG00000230600,0
ENSG00000230601,4
ENSG00000230603,0
ENSG00000230604,1
ENSG00000230605,0
ENSG00000230606,11
ENSG00000230607,0
ENSG00000230609,0
ENSG00000230611,0
ENSG00000230612,19
ENSG00000230613,2
ENSG00000230614,0
ENSG00000230615,101
ENSG00000230617,1
ENSG00000230618,0
ENSG00000230621,0
ENSG00000230622,1
ENSG00000230623,0
ENSG00000230626,17
ENSG00000230627,0
ENSG00000230628,2
ENSG00000230629,86
ENSG00000230630,650
ENSG00000230631,1
ENSG00000230634,2
ENSG00000230635,6
ENSG00000230636,0
ENSG00000230637,1
ENSG00000230638,55
ENSG00000230639,0
ENSG00000230641,2
ENSG00000230643,0
ENSG00000230645,0
ENSG00000230646,1
ENSG00000230647,0
ENSG00000230648,1
ENSG00000230649,1
ENSG00000230650,1
ENSG00000230651,0
ENSG00000230654,0
ENSG00000230655,1
ENSG00000230657,0
ENSG00000230658,11
ENSG00000230659,1
ENSG00000230661,1
ENSG00000230662,0
ENSG00000230663,0
ENSG00000230665,2
ENSG00000230666,1
ENSG00000230667,2
ENSG00000230668,0
ENSG00000230671,0
ENSG00000230673,6
ENSG00000230676,2
ENSG00000230679,3
ENSG00000230680,0
ENSG00000230681,0
ENSG00000230682,0
ENSG00000230683,1
ENSG00000230684,0
ENSG00000230686,0
ENSG00000230687,0
ENSG00000230690,0
ENSG00000230691,0
ENSG00000230694,0
ENSG00000230695,1
ENSG00000230696,1
ENSG00000230697,1
ENSG00000230698,0
ENSG00000230699,3
ENSG00000230701,15
ENSG00000230702,1
ENSG00000230703,0
ENSG00000230704,0
ENSG00000230706,0
ENSG00000230707,3
ENSG00000230709,3
ENSG00000230710,0
ENSG00000230711,0
ENSG00000230712,3
ENSG00000230714,0
ENSG00000230715,99
ENSG00000230716,15
ENSG00000230718,0
ENSG00000230720,0
ENSG00000230721,5
ENSG00000230724,15
ENSG00000230725,1
ENSG00000230727,0
ENSG00000230728,0
ENSG00000230729,0
ENSG00000230730,1
ENSG00000230731,0
ENSG00000230732,11
ENSG00000230733,2276
ENSG00000230734,31
ENSG00000230735,3
ENSG00000230736,4
ENSG00000230737,0
ENSG00000230739,0
ENSG00000230741,1
ENSG00000230746,0
ENSG00000230747,5
ENSG00000230748,0
ENSG00000230749,0
ENSG00000230750,0
ENSG00000230751,1
ENSG00000230753,3
ENSG00000230755,0
ENSG00000230756,4
ENSG00000230757,1
ENSG00000230758,2
ENSG00000230759,0
ENSG00000230764,0
ENSG00000230768,0
ENSG00000230769,1
ENSG00000230772,22
ENSG00000230773,3
ENSG00000230777,3
ENSG00000230778,1
ENSG00000230779,0
ENSG00000230781,1
ENSG00000230782,1
ENSG00000230783,9
ENSG00000230785,0
ENSG00000230787,2
ENSG00000230788,0
ENSG00000230789,1
ENSG00000230790,0
ENSG00000230793,17
ENSG00000230794,0
ENSG00000230795,215
ENSG00000230796,0
ENSG00000230797,137
ENSG00000230798,73
ENSG00000230799,1
ENSG00000230801,0
ENSG00000230803,0
ENSG00000230804,0
ENSG00000230805,0
ENSG00000230806,1
ENSG00000230807,5
ENSG00000230809,0
ENSG00000230812,12
ENSG00000230813,0
ENSG00000230814,0
ENSG00000230815,0
ENSG00000230817,0
ENSG00000230818,0
ENSG00000230819,0
ENSG00000230820,0
ENSG00000230821,0
ENSG00000230823,2
ENSG00000230825,4
ENSG00000230826,1
ENSG00000230828,0
ENSG00000230829,0
ENSG00000230830,0
ENSG00000230831,0
ENSG00000230832,5
ENSG00000230833,1
ENSG00000230834,3
ENSG00000230835,0
ENSG00000230836,10
ENSG00000230837,1
ENSG00000230838,665
ENSG00000230839,4
ENSG00000230840,0
ENSG00000230841,0
ENSG00000230843,0
ENSG00000230844,133
ENSG00000230845,0
ENSG00000230846,0
ENSG00000230847,97
ENSG00000230848,1
ENSG00000230849,16
ENSG00000230851,0
ENSG00000230852,0
ENSG00000230853,0
ENSG00000230854,0
ENSG00000230859,0
ENSG00000230860,0
ENSG00000230863,0
ENSG00000230864,0
ENSG00000230865,5
ENSG00000230866,0
ENSG00000230867,0
ENSG00000230869,9
ENSG00000230870,23
ENSG00000230871,0
ENSG00000230872,13
ENSG00000230873,124
ENSG00000230876,0
ENSG00000230879,0
ENSG00000230881,2
ENSG00000230882,234
ENSG00000230886,0
ENSG00000230889,0
ENSG00000230891,0
ENSG00000230894,2
ENSG00000230896,114
ENSG00000230897,34
ENSG00000230898,0
ENSG00000230899,0
ENSG00000230902,0
ENSG00000230904,0
ENSG00000230908,1
ENSG00000230910,1
ENSG00000230911,0
ENSG00000230912,16
ENSG00000230913,1
ENSG00000230914,0
ENSG00000230916,12
ENSG00000230918,4
ENSG00000230920,0
ENSG00000230921,0
ENSG00000230922,0
ENSG00000230923,0
ENSG00000230926,0
ENSG00000230927,0
ENSG00000230928,1
ENSG00000230929,15
ENSG00000230931,0
ENSG00000230932,0
ENSG00000230934,0
ENSG00000230935,0
ENSG00000230936,0
ENSG00000230937,1229
ENSG00000230939,23
ENSG00000230941,0
ENSG00000230942,0
ENSG00000230943,12
ENSG00000230944,0
ENSG00000230945,3
ENSG00000230946,2
ENSG00000230947,4
ENSG00000230948,0
ENSG00000230950,0
ENSG00000230951,0
ENSG00000230952,0
ENSG00000230953,47
ENSG00000230955,0
ENSG00000230956,0
ENSG00000230958,0
ENSG00000230960,0
ENSG00000230962,0
ENSG00000230964,0
ENSG00000230965,1
ENSG00000230967,0
ENSG00000230968,0
ENSG00000230969,0
ENSG00000230970,1
ENSG00000230971,1
ENSG00000230972,0
ENSG00000230973,0
ENSG00000230975,0
ENSG00000230977,0
ENSG00000230978,62
ENSG00000230979,18
ENSG00000230980,0
ENSG00000230982,68
ENSG00000230986,1
ENSG00000230987,3
ENSG00000230988,1
ENSG00000230989,5808
ENSG00000230990,0
ENSG00000230991,0
ENSG00000230992,1
ENSG00000230993,3
ENSG00000230994,0
ENSG00000230997,0
ENSG00000230998,0
ENSG00000230999,0
ENSG00000231001,0
ENSG00000231004,0
ENSG00000231005,1
ENSG00000231006,10
ENSG00000231007,28
ENSG00000231009,0
ENSG00000231010,12
ENSG00000231011,0
ENSG00000231013,0
ENSG00000231015,0
ENSG00000231017,0
ENSG00000231018,0
ENSG00000231019,0
ENSG00000231020,0
ENSG00000231022,0
ENSG00000231023,0
ENSG00000231024,0
ENSG00000231025,626
ENSG00000231026,0
ENSG00000231027,6
ENSG00000231028,68
ENSG00000231029,0
ENSG00000231031,0
ENSG00000231032,0
ENSG00000231034,0
ENSG00000231035,0
ENSG00000231039,2
ENSG00000231040,0
ENSG00000231043,59
ENSG00000231046,0
ENSG00000231047,0
ENSG00000231049,0
ENSG00000231050,7
ENSG00000231051,0
ENSG00000231052,0
ENSG00000231053,0
ENSG00000231054,0
ENSG00000231056,0
ENSG00000231057,17
ENSG00000231058,0
ENSG00000231060,0
ENSG00000231061,0
ENSG00000231062,0
ENSG00000231063,1
ENSG00000231064,81
ENSG00000231066,6
ENSG00000231068,0
ENSG00000231069,17
ENSG00000231070,0
ENSG00000231071,0
ENSG00000231072,3
ENSG00000231073,3
ENSG00000231074,2090
ENSG00000231078,0
ENSG00000231079,0
ENSG00000231080,0
ENSG00000231081,2
ENSG00000231082,0
ENSG00000231083,1
ENSG00000231084,40
ENSG00000231086,0
ENSG00000231087,0
ENSG00000231090,0
ENSG00000231092,0
ENSG00000231093,0
ENSG00000231095,0
ENSG00000231096,0
ENSG00000231098,0
ENSG00000231099,0
ENSG00000231100,0
ENSG00000231102,0
ENSG00000231103,0
ENSG00000231104,5
ENSG00000231105,9
ENSG00000231106,18
ENSG00000231107,1
ENSG00000231108,0
ENSG00000231110,0
ENSG00000231112,0
