UniProtKB Gene Name ID,node_id,Gene stable ID
Q9HAH1,1027,ENSG00000172000
P20849,1028,ENSG00000112280
P67809,1029,ENSG00000065978
P11047,1031,ENSG00000135862
P39019,1032,ENSG00000105372
P18146,1034,ENSG00000120738
P38919,1035,ENSG00000141543
P57740,1036,ENSG00000111581
P21333,1038,ENSG00000196924
P51178,1039,ENSG00000187091
P11308,1040,ENSG00000157554
O43684,1041,ENSG00000154473
Q6PDB4,1042,ENSG00000221923
P22223,1045,ENSG00000062038
Q08050,1046,ENSG00000111206
P54760,1047,ENSG00000196411
P21675,1050,ENSG00000147133
P27361,1051,ENSG00000102882
P26367,1052,ENSG00000007372
P52333,1053,ENSG00000105639
P36575,1054,ENSG00000120500
Q3MIS6,1055,ENSG00000167555
Q2M2I8,1056,ENSG00000115977
Q96EE3,1057,ENSG00000085415
Q2NKX8,1058,ENSG00000186871
P15954,1059,ENSG00000127184
O43541,1061,ENSG00000137834
P24723,1063,ENSG00000027075
P13224,1064,ENSG00000203618
P22888,1065,ENSG00000138039
Q8N7M2,1066,ENSG00000167637
P01111,1067,ENSG00000213281
P09871,1068,ENSG00000182326
P01185,1069,ENSG00000101200
P01568,1070,ENSG00000137080
P56817,1071,ENSG00000186318
Q6ZN06,1072,ENSG00000198346
Q9Y2L8,1073,ENSG00000196652
O43448,1074,ENSG00000170049
P41240,1075,ENSG00000103653
Q92643,1076,ENSG00000142892
Q92830,1079,ENSG00000108773
O75581,1080,ENSG00000070018
P68036,1081,ENSG00000185651
P51512,1082,ENSG00000156103
Q6ZS27,1083,ENSG00000182983
P11831,1084,ENSG00000112658
Q14118,1085,ENSG00000173402
O00418,1086,ENSG00000103319
P22090,1087,ENSG00000129824
P52742,1088,ENSG00000176293
O95169,1089,ENSG00000166136
P25788,1090,ENSG00000100567
O43255,1091,ENSG00000181788
P02647,1092,ENSG00000118137
P26373,1093,ENSG00000167526
Q01780,1094,ENSG00000171824
Q16600,1095,ENSG00000196793
P56199,1096,ENSG00000213949
Q9P2J8,1097,ENSG00000197566
P01374,1098,ENSG00000226979
O43172,1099,ENSG00000136875
Q6AW86,1101,ENSG00000249471
Q96NI8,1103,ENSG00000171827
Q7Z3I7,1104,ENSG00000180938
Q13247,1105,ENSG00000124193
P53611,1109,ENSG00000137955
P17844,1110,ENSG00000108654
P18846,1111,ENSG00000123268
P05106,1112,ENSG00000259207
O15144,1113,ENSG00000163466
Q96IY1,1116,ENSG00000117697
O60942,1118,ENSG00000111880
P30954,1119,ENSG00000196184
O95182,1120,ENSG00000267855
O00267,1121,ENSG00000196235
P98172,1122,ENSG00000090776
P62273,1123,ENSG00000213741
P28065,1124,ENSG00000240065
P27708,1126,ENSG00000084774
Q6PK81,1127,ENSG00000152439
Q6ZN08,1128,ENSG00000160229
O14827,1129,ENSG00000113319
O75822,1131,ENSG00000104131
Q9NQV7,1132,ENSG00000164256
Q02539,1133,ENSG00000124610
P18621,1134,ENSG00000265681
Q8WW43,1136,ENSG00000138613
Q8NEP9,1137,ENSG00000186300
P61077,1138,ENSG00000109332
P09619,1139,ENSG00000113721
Q12933,1141,ENSG00000127191
P01732,1142,ENSG00000153563
Q13243,1143,ENSG00000100650
Q05516,1144,ENSG00000109906
P35998,1145,ENSG00000161057
O75369,1146,ENSG00000136068
P02649,1147,ENSG00000130203
Q86V71,1148,ENSG00000197013
Q15797,1149,ENSG00000170365
P13349,1151,ENSG00000111049
P08579,1152,ENSG00000125870
Q8N393,1153,ENSG00000197362
P38159,1154,ENSG00000147274
Q6IPU0,1155,ENSG00000188312
O14709,1156,ENSG00000186448
O75074,1157,ENSG00000130881
P14672,1159,ENSG00000181856
Q8WUM4,1160,ENSG00000170248
P49207,1161,ENSG00000109475
O14625,1162,ENSG00000169248
O75533,1163,ENSG00000115524
P37198,1164,ENSG00000213024
Q8HWS3,1165,ENSG00000185002
O75437,1166,ENSG00000213096
P32248,1167,ENSG00000126353
O95837,1168,ENSG00000156049
P09496,1169,ENSG00000122705
Q6ZSS3,1171,ENSG00000172888
P24928,1172,ENSG00000181222
P20248,1174,ENSG00000145386
Q8TAU3,1175,ENSG00000173480
P35269,1176,ENSG00000125651
Q15583,1177,ENSG00000177426
P68371,1178,ENSG00000188229
P61586,1179,ENSG00000067560
P07951,1180,ENSG00000198467
P62834,1181,ENSG00000116473
P29371,1182,ENSG00000169836
Q9NPD3,1183,ENSG00000178896
P13747,1186,ENSG00000204592
Q6NX49,1187,ENSG00000198131
O75376,1188,ENSG00000141027
Q5JVG8,1189,ENSG00000081665
P05164,1190,ENSG00000005381
P04085,1191,ENSG00000197461
Q92667,1192,ENSG00000121057
Q13889,1193,ENSG00000111358
Q12809,1194,ENSG00000055118
P49720,1195,ENSG00000277791
Q7Z4N8,1197,ENSG00000149380
Q9BW27,1198,ENSG00000125450
P28066,1199,ENSG00000143106
P13612,1200,ENSG00000115232
P12111,1201,ENSG00000163359
P62277,1202,ENSG00000110700
P16471,1203,ENSG00000113494
Q12981,1204,ENSG00000113734
Q7Z6I6,1206,ENSG00000186517
P55291,1207,ENSG00000129910
P23760,1208,ENSG00000135903
P12109,1209,ENSG00000142156
P99999,1211,ENSG00000172115
Q13257,1212,ENSG00000164109
O43320,1213,ENSG00000196468
P06748,1214,ENSG00000181163
Q16099,1215,ENSG00000149403
P08913,1216,ENSG00000150594
P62195,1217,ENSG00000087191
Q86UQ0,1219,ENSG00000164048
O95757,1220,ENSG00000164070
P08908,1221,ENSG00000178394
P62487,1223,ENSG00000168002
Q12824,1224,ENSG00000099956
P14317,1225,ENSG00000180353
P06340,1226,ENSG00000204252
Q96MU6,1228,ENSG00000170100
Q8N8Z8,1229,ENSG00000197044
P52741,1230,ENSG00000213762
Q13242,1231,ENSG00000111786
O94806,1232,ENSG00000115825
P35858,1233,ENSG00000099769
P62745,1234,ENSG00000143878
P22626,1235,ENSG00000122566
P35968,1236,ENSG00000128052
P62736,1237,ENSG00000107796
P49441,1238,ENSG00000151689
Q9NPG4,1241,ENSG00000113555
P52740,1242,ENSG00000131849
P63215,1244,ENSG00000162188
Q08170,1246,ENSG00000116350
P13693,1247,ENSG00000133112
P62942,1248,ENSG00000088832
O76000,1250,ENSG00000204703
P20292,1252,ENSG00000132965
P51654,1253,ENSG00000147257
P37231,1254,ENSG00000132170
P10636,1255,ENSG00000186868
Q5TAT6,1256,ENSG00000197467
P11940,1257,ENSG00000070756
Q9HAW4,1260,ENSG00000092853
Q96RI8,1261,ENSG00000146383
O75251,1262,ENSG00000115286
P24385,1263,ENSG00000110092
P04264,1264,ENSG00000167768
P16333,1265,ENSG00000158092
P01100,1266,ENSG00000170345
P40933,1267,ENSG00000164136
Q14209,1268,ENSG00000007968
P36954,1270,ENSG00000105258
Q16659,1271,ENSG00000069956
P19875,1272,ENSG00000081041
Q02241,1273,ENSG00000137807
O00233,1274,ENSG00000110801
Q99962,1275,ENSG00000107295
Q8N7K0,1276,ENSG00000197647
P05388,1278,ENSG00000089157
Q96H40,1279,ENSG00000256229
P45378,1280,ENSG00000130595
Q8NFH4,1281,ENSG00000075188
Q96RE9,1282,ENSG00000145908
O60667,1283,ENSG00000162894
P12830,1284,ENSG00000039068
P21917,1285,ENSG00000069696
Q9Y5G3,1286,ENSG00000254221
P04626,1287,ENSG00000141736
P08238,1288,ENSG00000096384
Q8N4W9,1289,ENSG00000198482
P30968,1290,ENSG00000109163
Q9H707,1292,ENSG00000178935
Q14765,1293,ENSG00000138378
P63151,1294,ENSG00000221914
P52948,1295,ENSG00000110713
P19525,1296,ENSG00000055332
P11049,1300,ENSG00000104894
P54257,1302,ENSG00000173805
Q96ND8,1303,ENSG00000198440
P46783,1304,ENSG00000124614
P43487,1306,ENSG00000099901
P10586,1307,ENSG00000142949
Q9BU64,1308,ENSG00000138092
P08572,1309,ENSG00000134871
P10145,1310,ENSG00000169429
P62306,1311,ENSG00000139343
P25391,1312,ENSG00000101680
P15927,1313,ENSG00000117748
P08151,1314,ENSG00000111087
Q14241,1316,ENSG00000011007
P27540,1317,ENSG00000143437
Q01955,1318,ENSG00000169031
O43809,1319,ENSG00000167005
P17020,1320,ENSG00000170631
Q99436,1321,ENSG00000136930
Q15935,1323,ENSG00000175691
P48556,1324,ENSG00000099341
Q8NEB9,1325,ENSG00000078142
Q13177,1326,ENSG00000180370
Q13435,1327,ENSG00000087365
P28074,1328,ENSG00000100804
P41597,1330,ENSG00000121807
O75807,1331,ENSG00000087074
P51955,1332,ENSG00000117650
Q9NQR9,1333,ENSG00000152254
P63208,1335,ENSG00000113558
O95619,1336,ENSG00000127337
P49674,1337,ENSG00000213923
Q12852,1338,ENSG00000139625
P07148,1339,ENSG00000163586
Q14626,1340,ENSG00000137070
Q9NWZ3,1341,ENSG00000198001
P48736,1342,ENSG00000105851
P08637,1344,ENSG00000203747
O95393,1346,ENSG00000163217
Q8TAQ5,1347,ENSG00000197050
O43676,1348,ENSG00000119013
O96017,1349,ENSG00000183765
Q96SE7,1350,ENSG00000197937
P48730,1351,ENSG00000141551
Q9H0U4,1352,ENSG00000174903
O75962,1353,ENSG00000038382
P50458,1354,ENSG00000106689
P48163,1355,ENSG00000065833
P04843,1356,ENSG00000163902
P08631,1357,ENSG00000101336
Q49AA0,1359,ENSG00000187815
P25940,1361,ENSG00000080573
P09016,1363,ENSG00000170166
P12270,1364,ENSG00000047410
Q71F56,1365,ENSG00000123066
O00743,1366,ENSG00000119414
P04629,1367,ENSG00000198400
Q13077,1368,ENSG00000056558
Q8IYB9,1369,ENSG00000272602
Q8TBZ8,1370,ENSG00000249709
P51665,1371,ENSG00000103035
P26641,1373,ENSG00000254772
Q07812,1374,ENSG00000087088
Q7RTN6,1375,ENSG00000266173
P30939,1376,ENSG00000179097
Q13237,1377,ENSG00000138669
P35244,1378,ENSG00000106399
Q01113,1379,ENSG00000124334
Q8NG31,1380,ENSG00000137812
Q01970,1381,ENSG00000149782
P21579,1382,ENSG00000067715
P62714,1383,ENSG00000104695
P62314,1384,ENSG00000167088
P60709,1386,ENSG00000075624
P39023,1387,ENSG00000100316
P58335,1388,ENSG00000163297
P45984,1389,ENSG00000050748
P43119,1390,ENSG00000160013
O75330,1392,ENSG00000072571
P36894,1393,ENSG00000107779
P32926,1394,ENSG00000134757
P37023,1395,ENSG00000139567
P34947,1396,ENSG00000198873
Q03936,1397,ENSG00000146757
Q92585,1399,ENSG00000161021
P15976,1401,ENSG00000102145
Q93098,1403,ENSG00000075290
P05305,1404,ENSG00000078401
P60520,1405,ENSG00000034713
P60842,1406,ENSG00000161960
P35221,1407,ENSG00000044115
P46459,1409,ENSG00000073969
Q16539,1410,ENSG00000112062
P48146,1411,ENSG00000125522
O00410,1412,ENSG00000065150
P12107,1414,ENSG00000060718
O95185,1415,ENSG00000182168
P34931,1416,ENSG00000204390
Q99542,1417,ENSG00000123342
P29122,1418,ENSG00000140479
P01031,1419,ENSG00000106804
P01375,1422,ENSG00000232810
P35558,1423,ENSG00000124253
P27986,1424,ENSG00000145675
P01909,1425,ENSG00000196735
Q15022,1426,ENSG00000178691
O75909,1427,ENSG00000090061
O60343,1428,ENSG00000136111
Q04721,1429,ENSG00000134250
Q13418,1430,ENSG00000166333
P49736,1431,ENSG00000073111
Q9UII5,1433,ENSG00000196247
Q32MK0,1434,ENSG00000140795
Q9GZX5,1435,ENSG00000256683
Q12996,1436,ENSG00000176102
A4D0S4,1437,ENSG00000091128
P55290,1438,ENSG00000140945
Q9BS31,1439,ENSG00000198093
O15467,1440,ENSG00000275152
P63165,1441,ENSG00000116030
P01127,1442,ENSG00000100311
P50151,1443,ENSG00000242616
O43424,1444,ENSG00000152208
Q9BZA7,1445,ENSG00000102290
P46531,1446,ENSG00000148400
P08476,1448,ENSG00000122641
O15078,1449,ENSG00000198707
Q01344,1450,ENSG00000091181
P01138,1451,ENSG00000134259
P49848,1452,ENSG00000106290
Q13263,1453,ENSG00000130726
O43502,1454,ENSG00000108384
P30086,1455,ENSG00000089220
P55160,1456,ENSG00000123338
P61221,1457,ENSG00000164163
O60934,1458,ENSG00000104320
P62906,1459,ENSG00000198755
P35348,1460,ENSG00000120907
O95838,1461,ENSG00000065325
P46778,1462,ENSG00000122026
Q15642,1463,ENSG00000125733
O15530,1464,ENSG00000140992
P62191,1465,ENSG00000100764
Q8N859,1466,ENSG00000178665
A8MXY4,1468,ENSG00000213973
P61254,1470,ENSG00000161970
P11926,1471,ENSG00000115758
Q8IVP9,1472,ENSG00000152433
Q15937,1473,ENSG00000196152
O15111,1475,ENSG00000213341
Q05513,1476,ENSG00000067606
Q9BX82,1477,ENSG00000196263
P78344,1478,ENSG00000110321
P98174,1479,ENSG00000102302
Q5SRQ3,1480,ENSG00000263020
Q03135,1481,ENSG00000105974
P07900,1483,ENSG00000080824
O60890,1484,ENSG00000079482
Q13043,1485,ENSG00000101109
P41279,1486,ENSG00000107968
P49005,1487,ENSG00000106628
O75553,1488,ENSG00000173406
B2RTY4,1489,ENSG00000066933
P30273,1490,ENSG00000158869
P32246,1491,ENSG00000163823
P33151,1494,ENSG00000179776
P09497,1495,ENSG00000175416
Q01101,1497,ENSG00000173404
Q8TD23,1498,ENSG00000197372
P36578,1501,ENSG00000174444
Q68DI1,1502,ENSG00000152443
P25942,1504,ENSG00000101017
Q5VTD9,1506,ENSG00000165702
O95471,1507,ENSG00000181885
P04179,1508,ENSG00000112096
Q13651,1509,ENSG00000110324
P62753,1510,ENSG00000137154
P52756,1512,ENSG00000003756
O95487,1514,ENSG00000138802
P00747,1515,ENSG00000122194
Q13398,1516,ENSG00000121417
P01116,1517,ENSG00000133703
P61981,1518,ENSG00000170027
P52597,1519,ENSG00000169813
Q9Y5G7,1520,ENSG00000253731
Q9GZT5,1522,ENSG00000135925
Q15413,1523,ENSG00000198838
O94810,1525,ENSG00000076344
O94805,1528,ENSG00000077080
Q9P209,1529,ENSG00000112877
P63316,1530,ENSG00000114854
Q9HBT6,1531,ENSG00000101542
Q9HC56,1532,ENSG00000184226
P21583,1533,ENSG00000049130
Q6ZMW2,1534,ENSG00000196597
Q14703,1535,ENSG00000140943
O95067,1536,ENSG00000157456
P62318,1537,ENSG00000100028
P52292,1538,ENSG00000182481
Q6ZMV8,1539,ENSG00000183850
P53992,1540,ENSG00000176986
O95996,1541,ENSG00000115266
P78356,1542,ENSG00000276293
P04222,1543,ENSG00000204525
P35236,1544,ENSG00000143851
P10144,1545,ENSG00000100453
P20701,1546,ENSG00000005844
Q9UI47,1547,ENSG00000183230
P17612,1548,ENSG00000072062
P11229,1549,ENSG00000168539
Q8N5V2,1550,ENSG00000066248
P78406,1551,ENSG00000101146
P51809,1552,ENSG00000124333
Q9BRQ0,1553,ENSG00000163348
O15117,1554,ENSG00000082074
Q7Z3B4,1555,ENSG00000138750
P05976,1556,ENSG00000168530
P49454,1557,ENSG00000117724
Q00610,1559,ENSG00000141367
P01912,1562,ENSG00000196126
P41162,1563,ENSG00000117036
O14893,1564,ENSG00000092208
P29972,1565,ENSG00000240583
P05129,1566,ENSG00000126583
P14778,1567,ENSG00000115594
Q9NR46,1568,ENSG00000148341
O14561,1569,ENSG00000004779
P23258,1570,ENSG00000131462
O00327,1571,ENSG00000133794
Q15173,1572,ENSG00000068971
O75886,1573,ENSG00000115145
P47813,1575,ENSG00000173674
Q08752,1577,ENSG00000171497
O15397,1578,ENSG00000133704
P62316,1581,ENSG00000125743
P02771,1583,ENSG00000081051
P60866,1584,ENSG00000008988
O14980,1585,ENSG00000082898
Q07954,1586,ENSG00000123384
P20036,1587,ENSG00000231389
Q14204,1588,ENSG00000197102
O00754,1589,ENSG00000104774
Q14031,1590,ENSG00000197565
Q9UIE0,1591,ENSG00000159882
P20810,1593,ENSG00000153113
O15399,1594,ENSG00000105464
P55210,1595,ENSG00000165806
Q9UBV4,1598,ENSG00000002745
O43795,1599,ENSG00000128641
O43609,1601,ENSG00000164056
P26368,1602,ENSG00000063244
Q09028,1603,ENSG00000162521
O14653,1604,ENSG00000108433
Q9Y5G2,1605,ENSG00000253910
Q15648,1606,ENSG00000125686
Q9H7X3,1608,ENSG00000185730
P51679,1609,ENSG00000183813
Q9NSD4,1610,ENSG00000063587
Q9H158,1612,ENSG00000248383
Q08211,1613,ENSG00000135829
Q5VV41,1614,ENSG00000130762
Q9H7R0,1615,ENSG00000198342
Q9Y5F7,1616,ENSG00000242419
P22735,1617,ENSG00000092295
P32238,1618,ENSG00000163394
P51504,1619,ENSG00000174255
O96000,1620,ENSG00000140990
P55286,1622,ENSG00000150394
Q13362,1623,ENSG00000078304
Q12967,1624,ENSG00000160271
Q66GS9,1625,ENSG00000174799
P27658,1626,ENSG00000144810
P42229,1628,ENSG00000126561
Q02224,1630,ENSG00000138778
P35625,1631,ENSG00000100234
O95819,1632,ENSG00000071054
P33992,1634,ENSG00000100297
P16070,1635,ENSG00000026508
P47897,1636,ENSG00000172053
Q13619,1638,ENSG00000139842
Q96EG3,1639,ENSG00000152475
Q9HCG1,1640,ENSG00000170949
P19429,1641,ENSG00000129991
Q9ULB4,1642,ENSG00000113100
Q13485,1643,ENSG00000141646
Q05397,1644,ENSG00000169398
Q04917,1645,ENSG00000128245
O43353,1646,ENSG00000104312
P56705,1647,ENSG00000162552
Q9UJX6,1648,ENSG00000176248
P49790,1649,ENSG00000124789
Q9NRR6,1650,ENSG00000148384
Q96JQ0,1652,ENSG00000166341
O95977,1653,ENSG00000125910
Q9UJU3,1654,ENSG00000062370
P01303,1658,ENSG00000122585
Q6ZNG1,1659,ENSG00000189190
Q12864,1660,ENSG00000079112
Q07889,1661,ENSG00000115904
P62324,1662,ENSG00000133639
P48643,1663,ENSG00000150753
P05231,1664,ENSG00000136244
Q9NR82,1665,ENSG00000185760
Q8TCJ2,1666,ENSG00000163527
Q14315,1667,ENSG00000128591
O00401,1668,ENSG00000106299
O00750,1670,ENSG00000133056
P10124,1671,ENSG00000122862
Q9BR39,1672,ENSG00000149596
Q14103,1673,ENSG00000138668
P49798,1674,ENSG00000117152
P04049,1676,ENSG00000132155
Q9H159,1677,ENSG00000071991
P61073,1678,ENSG00000121966
P62913,1679,ENSG00000142676
P40429,1680,ENSG00000142541
Q05707,1681,ENSG00000187955
P07766,1682,ENSG00000198851
O14763,1683,ENSG00000120889
O95147,1684,ENSG00000276023
Q99459,1685,ENSG00000096401
P38405,1686,ENSG00000141404
Q4LDE5,1687,ENSG00000165124
P40763,1689,ENSG00000168610
P50052,1691,ENSG00000180772
O43677,1693,ENSG00000109390
Q15366,1694,ENSG00000197111
Q04771,1695,ENSG00000115170
O60825,1696,ENSG00000123836
P09661,1697,ENSG00000131876
Q6P1L6,1698,ENSG00000088876
P61081,1699,ENSG00000130725
Q15147,1700,ENSG00000101333
Q96PE6,1701,ENSG00000141946
P51693,1702,ENSG00000105290
O15230,1703,ENSG00000130702
P24534,1704,ENSG00000114942
P13497,1705,ENSG00000168487
Q92997,1706,ENSG00000161202
Q8TBC4,1707,ENSG00000144744
P37840,1708,ENSG00000145335
P53420,1709,ENSG00000081052
Q99676,1711,ENSG00000096654
P13861,1713,ENSG00000114302
P17948,1716,ENSG00000102755
P26951,1717,ENSG00000185291
P13232,1718,ENSG00000104432
P22612,1719,ENSG00000165059
P35228,1720,ENSG00000007171
Q8TB69,1721,ENSG00000175322
P03915,1722,ENSG00000198786
Q07666,1723,ENSG00000121774
O15504,1724,ENSG00000136243
O75427,1726,ENSG00000077454
O95150,1727,ENSG00000181634
Q05923,1728,ENSG00000158050
Q13153,1729,ENSG00000149269
P04040,1730,ENSG00000121691
Q9BYE9,1732,ENSG00000074276
P00750,1733,ENSG00000104368
P10071,1734,ENSG00000106571
Q9NYW8,1736,ENSG00000146587
P08648,1737,ENSG00000161638
P09936,1738,ENSG00000154277
P05112,1739,ENSG00000113520
P12110,1740,ENSG00000142173
Q14721,1741,ENSG00000158445
P11142,1742,ENSG00000109971
O75475,1744,ENSG00000164985
Q9NQC3,1745,ENSG00000115310
P09601,1746,ENSG00000100292
P02751,1747,ENSG00000115414
P98164,1748,ENSG00000081479
O60516,1750,ENSG00000243056
Q8TCU6,1751,ENSG00000124126
P01298,1752,ENSG00000108849
Q07955,1754,ENSG00000136450
Q8IYX0,1756,ENSG00000197123
P42575,1757,ENSG00000106144
P08253,1758,ENSG00000087245
Q499Z4,1759,ENSG00000171161
O94973,1760,ENSG00000183020
P22455,1762,ENSG00000160867
O75365,1763,ENSG00000184489
P50150,1764,ENSG00000168243
Q5GFL6,1765,ENSG00000165816
P30050,1766,ENSG00000197958
P35611,1768,ENSG00000087274
P08574,1769,ENSG00000179091
Q92793,1770,ENSG00000005339
P98170,1771,ENSG00000101966
P17028,1772,ENSG00000172466
Q92838,1773,ENSG00000158813
O14974,1774,ENSG00000058272
Q14653,1775,ENSG00000126456
P14859,1776,ENSG00000143190
P05549,1777,ENSG00000137203
O43181,1779,ENSG00000164258
P29320,1781,ENSG00000044524
O95721,1784,ENSG00000099940
O75438,1786,ENSG00000183648
Q71U36,1787,ENSG00000167552
P39900,1788,ENSG00000262406
P05814,1789,ENSG00000135222
Q12923,1790,ENSG00000163629
P52298,1791,ENSG00000114503
P09651,1793,ENSG00000135486
O75056,1796,ENSG00000162512
P31152,1797,ENSG00000141639
Q9NZN5,1798,ENSG00000196914
P54920,1800,ENSG00000105402
P15735,1802,ENSG00000156873
O95918,1803,ENSG00000204657
P46776,1806,ENSG00000166441
P61513,1809,ENSG00000197756
Q13158,1810,ENSG00000168040
Q9NYT6,1811,ENSG00000167380
Q13523,1812,ENSG00000112739
P42338,1813,ENSG00000051382
P51677,1816,ENSG00000183625
P42684,1817,ENSG00000143322
Q96B97,1818,ENSG00000147010
P41595,1819,ENSG00000135914
P55196,1820,ENSG00000130396
P15923,1821,ENSG00000071564
P0C869,1822,ENSG00000243708
Q9UJX4,1823,ENSG00000089053
Q8WWW0,1824,ENSG00000266094
Q02750,1825,ENSG00000169032
Q92734,1826,ENSG00000114354
O14924,1828,ENSG00000159788
P04798,1829,ENSG00000140465
P62304,1830,ENSG00000182004
P29322,1833,ENSG00000070886
O95136,1834,ENSG00000267534
P24864,1835,ENSG00000105173
P17480,1836,ENSG00000108312
P51686,1837,ENSG00000173585
P08575,1838,ENSG00000081237
P12814,1839,ENSG00000072110
Q13616,1840,ENSG00000055130
P29083,1842,ENSG00000153767
P63098,1843,ENSG00000221823
P42773,1844,ENSG00000123080
O15446,1847,ENSG00000117877
P29317,1848,ENSG00000142627
O95206,1849,ENSG00000136099
Q8TA94,1850,ENSG00000188868
P06746,1851,ENSG00000070501
P35590,1853,ENSG00000066056
Q04726,1854,ENSG00000140332
P10721,1855,ENSG00000157404
Q8NHZ8,1856,ENSG00000176386
P07942,1857,ENSG00000091136
P50570,1858,ENSG00000079805
Q92800,1859,ENSG00000108799
P12036,1860,ENSG00000100285
O43242,1861,ENSG00000108344
A6NMZ7,1862,ENSG00000206384
Q96CW5,1863,ENSG00000126216
P13631,1864,ENSG00000172819
P09564,1865,ENSG00000173762
O95229,1866,ENSG00000122952
Q9BXB1,1867,ENSG00000205213
Q6IE81,1868,ENSG00000077684
O94844,1870,ENSG00000072422
O95983,1871,ENSG00000071655
P60604,1872,ENSG00000184787
P03891,1873,ENSG00000198763
O00161,1874,ENSG00000092531
P16220,1877,ENSG00000118260
P05121,1878,ENSG00000106366
O60331,1881,ENSG00000186111
Q9NYQ7,1882,ENSG00000008300
O60563,1883,ENSG00000129315
Q8NCE0,1884,ENSG00000154743
P47712,1885,ENSG00000116711
P31947,1886,ENSG00000175793
P78556,1887,ENSG00000115009
Q01094,1889,ENSG00000101412
O96013,1890,ENSG00000130669
Q9BS16,1891,ENSG00000123219
Q16543,1892,ENSG00000105401
Q15286,1893,ENSG00000111737
Q5FBB7,1895,ENSG00000129810
Q92542,1896,ENSG00000162736
Q9NYV6,1898,ENSG00000085721
O75971,1899,ENSG00000174446
Q13224,1901,ENSG00000273079
P52565,1902,ENSG00000141522
P22736,1903,ENSG00000123358
O15371,1904,ENSG00000100353
P53675,1906,ENSG00000070371
P50914,1907,ENSG00000188846
P55735,1908,ENSG00000157020
P49796,1909,ENSG00000138835
Q96HU8,1911,ENSG00000165023
Q03111,1913,ENSG00000130382
P15391,1914,ENSG00000177455
P23229,1915,ENSG00000091409
P14598,1916,ENSG00000158517
P13984,1917,ENSG00000188342
P10301,1918,ENSG00000126458
P61927,1919,ENSG00000145592
P62269,1920,ENSG00000231500
Q13705,1923,ENSG00000114739
Q13315,1924,ENSG00000149311
P11274,1925,ENSG00000186716
Q03154,1927,ENSG00000243989
P25963,1928,ENSG00000100906
P33552,1930,ENSG00000123975
P61289,1931,ENSG00000131467
P17693,1932,ENSG00000204632
O60671,1933,ENSG00000113456
P08254,1934,ENSG00000149968
Q9NQB0,1935,ENSG00000148737
P09110,1936,ENSG00000060971
O75900,1937,ENSG00000189409
O75446,1938,ENSG00000164105
P49368,1939,ENSG00000163468
O43324,1940,ENSG00000124802
Q9NYY1,1941,ENSG00000162891
O60716,1942,ENSG00000198561
O60883,1943,ENSG00000170075
P29474,1944,ENSG00000164867
P46781,1946,ENSG00000170889
P02745,1947,ENSG00000173372
Q9GZV9,1948,ENSG00000118972
P31994,1949,ENSG00000072694
P25101,1950,ENSG00000151617
O60907,1953,ENSG00000101849
Q9NZ42,1956,ENSG00000205155
Q08554,1957,ENSG00000134765
P04406,1958,ENSG00000111640
P60059,1959,ENSG00000132432
P07339,1960,ENSG00000117984
P46977,1962,ENSG00000134910
Q03188,1964,ENSG00000145241
Q8WUM0,1965,ENSG00000069248
A1A4S6,1966,ENSG00000071205
P18089,1967,ENSG00000274286
O43592,1968,ENSG00000184575
Q08881,1969,ENSG00000113263
P21741,1970,ENSG00000110492
P19237,1973,ENSG00000159173
P62280,1975,ENSG00000142534
Q8WTR7,1976,ENSG00000142528
